token,frequency
repurchase,38
security,186
attributable,29
equity,173
holder,91
riskweighted,12
operating,135
result,80
income,398
fee,97
expense,122
tax,144
generated,6
activity,76
december,715
na,8
profitability,6
return,30
average,47
weighted,26
spread,11
per,67
earnings,20
diluted,4
cet,2
quality,48
calculated,43
provisional,11
relevant,116
dividing,11
beginning,14
submission,2
companies,13
offer,2
public,45
computation,4
assets,10
interestearning,8
difference,43
yield,22
cost,149
bearing,6
administrative,27
consistent,8
corresponding,27
figure,6
accrued,21
doe,29
include,76
forfeiting,5
instrument,293
number,104
according,42
requirement,117
card,45
installment,4
reclassified,13
comparative,6
adjusted,31
restated,4
accordingly,7
foreign,101
currency,70
largest,8
single,8
percentage,131
top,23
ten,11
migration,1
mention,4
current,38
reflecting,1
fromused,1
first,59
quarter,19
second,32
third,19
gu,14
extraordinary,16
history,1
overcame,2
great,7
difficulty,12
remarkable,3
face,16
outbreak,3
economic,66
environment,25
unprecedented,1
complexity,2
conscientiously,5
implemented,48
plan,104
state,30
council,7
adhered,8
guideline,6
seeking,2
progress,23
maintaining,13
performance,53
thoroughly,6
new,88
vision,1
development,153
actively,44
responded,2
challenge,11
coordinated,14
work,84
supporting,20
real,33
economy,47
moreover,4
focused,16
consolidating,3
strength,5
bolstering,2
weakness,6
strengthening,9
foundation,16
made,51
remained,16
highquality,19
reached,40
trillion,23
representing,135
increase,177
compared,105
previous,108
amounted,83
increased,99
slightly,3
point,38
continuous,6
high,24
resilience,2
decreased,19
ranking,4
climbed,1
spreading,2
globally,2
grim,1
could,29
without,14
strong,5
support,52
shareholder,122
sector,28
society,9
employee,88
intense,2
effort,17
on,53
behalf,22
would,27
like,1
extend,1
sincerest,1
gratitude,1
contribution,33
looking,4
back,2
withstood,1
arduous,1
presented,15
through,11
notable,3
advantage,6
socialist,2
system,179
characteristic,19
shone,1
demonstrating,1
vitality,1
always,4
unswervingly,1
leadership,4
served,93
overall,25
situation,17
country,26
original,16
aspiration,1
serve,14
shouldered,2
improved,78
advancing,2
reform,43
transformation,46
responding,3
past,19
united,1
determined,41
fight,18
win,5
battle,6
blocking,1
coronavirus,2
to,156
resolutely,3
implement,20
sequence,1
promptly,7
fortified,3
solid,5
crossregion,1
societywide,1
imposed,4
strict,8
measure,68
prevent,16
entering,2
within,40
zero,3
case,31
cluster,2
infection,2
addition,23
launched,28
charitable,1
initiative,13
donation,5
antipandemic,8
frontline,5
introduced,18
specific,37
policy,178
production,40
opened,8
green,81
passage,2
enterprise,83
offered,8
dedicated,3
medical,13
worker,7
confronting,1
cadre,3
fought,1
main,7
battlefield,1
contributing,1
winning,2
preventing,6
controlling,17
national,66
team,11
force,5
serving,21
focusing,19
promoting,12
way,16
concentrated,1
ensuring,10
six,19
front,9
enhanced,49
hit,1
recordhigh,1
highlight,1
positioning,2
servicing,2
deepened,6
vitalization,21
agriculturerelated,2
continued,423
higher,13
growth,42
rate,378
significant,107
supply,27
pig,8
online,76
become,9
leading,20
brand,8
spared,2
final,19
poverty,98
introducing,2
investing,4
resource,23
targeted,20
lift,1
industrial,26
cultivation,3
infrastructure,17
construction,83
poor,25
proactively,6
applied,15
various,37
approach,36
alleviation,73
consumption,23
industry,92
collaboration,4
eastern,8
western,6
respect,32
allowed,5
facilitate,3
complete,9
victory,1
fully,18
series,12
featuring,3
relief,8
inclusive,42
tide,1
impacted,1
covid,4
optimize,10
relatively,7
rapid,7
manufacturing,17
strategic,24
emerging,7
modern,7
livelihood,7
acted,3
customeroriented,2
philosophy,10
striving,2
choice,5
regarded,5
meeting,122
growing,3
demand,27
starting,6
foothold,1
promoted,49
innovation,43
aiming,4
accelerated,23
optimization,6
procedure,36
constantly,15
improve,67
experience,23
inclusiveness,1
accessibility,1
upgrading,5
refining,1
layout,5
urban,4
community,3
comprehensively,18
strengthened,61
protection,80
consumer,26
timely,23
concern,11
trust,9
action,21
persevered,1
innovationdriven,1
technology,48
empowerment,3
activate,1
driver,5
taking,21
primary,8
powerhouse,1
tapped,2
opportunity,10
sped,2
digital,50
built,16
financing,48
rapidly,3
expanded,14
scale,15
database,2
created,6
record,8
household,13
laid,1
developing,3
finance,67
mobile,35
developed,19
faster,3
pace,2
monthly,6
active,18
user,13
mau,1
surpassing,2
further,3
application,41
big,7
ai,4
strongly,2
shored,1
smart,33
marketing,27
these,30
outcome,4
firmly,2
supported,34
empowered,4
expansion,4
technologically,1
continuing,9
hold,36
limitation,2
wholeprocess,5
fullcoverage,1
secure,2
safe,6
closely,8
tracked,4
impact,61
mitigated,2
addressed,10
using,32
forecast,14
thus,10
generally,15
despite,1
drastic,1
volatility,7
prioritized,2
therefore,13
antimoney,14
laundering,14
effectively,31
prevented,2
consolidated,188
continuity,4
xi,7
jinping,1
general,170
stressed,1
modernization,1
process,38
emphasized,1
need,24
remain,14
sensitive,5
change,134
respond,4
welljudged,1
ready,3
adjust,3
necessary,8
create,4
crisis,3
open,9
prospect,1
changing,1
circumstance,17
embracing,1
commence,3
stage,190
delivering,4
foster,1
paradigm,5
particularly,2
enhance,20
revitalisation,1
continue,15
promotion,9
institutional,11
deepen,7
type,39
consolidate,7
guarantee,83
identify,8
direction,3
indicates,4
improvement,17
seek,3
breakthrough,2
contribute,3
step,2
toward,2
aim,3
chairman,42
march,44
zhang,50
qingsong,16
president,112
facing,3
sudden,1
highly,7
unusual,1
principle,13
pursuing,1
all,15
endeavour,2
enabled,3
achieve,13
target,3
satisfactorily,1
maintained,21
by,13
respectively,60
billion,156
yearonyear,9
successfully,6
bond,223
private,37
small,33
micro,24
assessment,59
macroprudential,3
met,21
standard,32
relating,35
proved,1
effective,100
vigorous,1
upon,31
called,2
virus,1
containment,1
material,60
short,11
time,41
fervently,1
defence,1
province,15
zerocontact,2
model,67
swiftly,1
consultation,6
providing,16
intelligent,28
successively,14
rolled,4
help,10
resume,7
relieve,1
stabilize,3
trade,13
meet,22
arising,41
relation,18
spring,2
farming,3
preparation,17
live,2
attaining,1
ensured,2
food,9
irrigation,1
bolstered,1
infrastructural,1
increasing,7
extreme,8
lifted,2
reaching,4
carried,40
helped,8
promote,24
worth,3
propel,1
coordinating,4
multiparties,1
introduce,4
project,52
assistance,8
improving,18
capacity,9
povertystricken,7
centring,1
around,3
implementing,12
countercyclical,4
macroeconomic,10
granted,22
weak,3
deduction,7
concession,9
restore,2
allin,1
played,4
part,34
strategy,61
solution,6
underpin,1
integration,14
guangdonghong,2
kongmacao,6
greater,13
bay,5
supportive,2
urbanization,4
transportation,21
water,12
conservancy,4
power,23
pipeline,2
telecommunication,2
local,14
government,71
underwritten,3
throughout,9
healthy,1
longterm,19
driving,2
science,9
startup,3
pilot,8
reinforced,5
intensive,4
delicacy,1
effectiveness,18
wealth,58
custody,14
bolster,1
tapping,1
potential,20
existing,11
synergy,9
thereby,3
enhancing,6
allround,1
propped,1
personal,50
valid,2
merchant,9
thousand,53
middleend,6
cloud,11
orderly,7
applying,18
safeguarding,3
continuously,41
implementation,42
conducted,41
affected,12
large,8
amount,298
estate,13
disposal,32
level,84
prudently,4
provision,46
establishing,12
antifraud,4
setting,3
centre,11
crosscontamination,1
paid,54
close,14
attention,11
wild,1
fluctuation,5
commodity,17
price,53
limit,49
stress,15
testing,17
warning,12
ensure,22
absolute,5
safety,6
subject,64
adjustment,28
based,123
condition,46
stringently,1
reviewed,32
rectification,15
disruption,1
sanction,9
compliance,70
ability,25
violation,25
journey,2
witness,2
anniversary,3
deeply,2
attach,1
creation,4
efficiency,33
put,6
forward,17
strive,4
requite,1
investor,46
outstanding,32
wang,29
jingdong,10
discussion,48
huge,1
complex,5
challenging,2
resilient,1
delivered,4
betterthanexpected,1
grew,1
positive,3
post,4
side,3
recovered,3
export,8
component,21
fixed,78
sale,48
good,10
telecommuting,1
education,24
unmanned,1
delivery,1
emerged,1
recovery,12
health,12
formed,4
pole,1
upward,2
pressure,4
eased,1
rising,1
yearon,1
although,1
rebounded,1
significantly,24
half,2
fell,2
money,10
m,72
aggregate,15
flow,15
keeping,2
scientifically,2
precisely,3
strove,1
keep,2
running,1
reasonable,26
prudent,7
monetary,21
flexible,2
moderate,3
lowering,2
reserve,101
hierarchical,3
graded,1
manner,16
framework,7
element,3
proactive,2
fiscal,8
precise,4
measures,3
cut,1
reduction,10
direct,19
openingup,2
pricing,21
formation,1
prudential,2
supervision,53
registration,13
highlevel,1
opening,8
outside,12
abolition,1
restriction,25
future,37
quota,2
qualified,21
signing,1
rcep,1
transfer,88
processing,6
expected,65
recover,3
shock,1
mark,1
fast,2
gradually,4
circulation,3
mainstay,1
reinforcing,1
realized,10
driven,19
equipment,36
renewal,1
inventory,1
replenishment,10
grow,3
chain,12
independent,90
controllability,2
usher,1
controlled,36
drive,1
form,28
benefiting,2
maintain,11
prosperity,2
optimized,45
role,14
represented,7
highlighted,2
lowcarbon,2
order,29
carbon,7
peaking,1
neutrality,2
normal,23
likely,5
moderately,3
macrocontrol,2
sustainability,2
grasp,1
timing,2
emphasis,3
scitech,1
accelerating,3
adjusting,6
mitigating,2
hidden,1
debt,162
appropriate,19
use,45
variety,2
tool,14
abundance,1
strengthen,22
structural,5
crosscycle,1
design,6
liberalization,2
multichannel,2
resolution,12
reoriented,1
crossborder,13
tend,1
bidirectional,2
equilibrium,1
obvious,2
balanced,1
changes,15
bring,4
hand,2
maintenance,5
mediumtohigh,2
launch,3
river,1
chengduchongqing,1
expand,7
technological,3
base,12
course,21
still,5
present,27
many,3
uncertainty,12
pose,1
sound,6
due,123
recurrence,1
vaccine,1
popularization,1
spillover,2
variable,13
speeding,1
soundly,1
interbank,19
crossindustry,1
competition,2
increasingly,3
seize,1
concept,7
adaptability,1
competitiveness,6
universality,1
make,35
every,16
property,57
right,104
edge,1
innovate,2
accuracy,6
constructing,2
prioritize,1
establish,7
closedloop,1
smooth,3
cyber,2
fourth,7
regional,11
uphold,1
bottom,1
line,13
persevere,1
foresight,2
multiple,8
taken,10
compliancerelated,1
executing,1
attained,1
steady,8
entered,15
wartime,1
soon,1
broke,1
formulated,37
emergency,2
response,8
dynamically,2
space,4
premise,3
item,81
disease,1
highest,7
priority,9
publicity,13
knowledge,11
monitored,6
returned,1
organized,14
vaccination,1
hygienic,1
cleaning,1
ventilation,1
disinfection,2
machine,4
customers,7
take,7
body,6
temperature,1
show,4
fighting,2
sustain,1
guidance,13
helping,2
innovated,4
renew,1
repayment,33
full,22
relending,1
concessional,1
humanity,1
enabling,4
individual,34
access,14
leave,2
home,7
some,2
exclusive,8
soldier,1
professional,32
for,84
temporarily,1
lost,1
source,7
flexibly,5
arrangement,40
affecting,4
assumed,6
staff,35
donated,3
hubei,6
personnel,16
frontlines,1
postponed,1
mature,3
amounting,17
reduced,9
exempted,3
charge,11
hospital,11
charity,1
internetbased,1
databased,1
best,13
mean,7
namely,15
employment,10
expectation,10
living,5
entity,156
energy,22
functioning,2
primarylevel,1
satisfaction,7
innovative,9
stickiness,1
offline,9
channel,32
coordination,3
remote,9
brought,5
electronic,20
account,60
omnichannel,1
acquisition,26
scenebased,6
steadily,16
contact,4
mall,2
signed,2
firsttime,2
cooperation,8
special,56
povertyalleviation,1
zone,7
supplied,1
scene,15
affair,15
released,10
added,7
bringing,1
distinctive,2
interface,4
varied,2
upgraded,10
accurate,4
portrait,2
relationship,15
widely,1
accumulated,17
approximately,6
human,18
segmentation,8
achieving,7
firstphase,1
completed,21
exceeded,3
fifth,2
monitor,11
daily,18
transaction,214
fraud,7
became,2
unified,9
preliminarily,2
centralized,14
analyst,4
distributed,22
core,12
fintech,5
regular,10
adhering,6
customercentered,1
creationoriented,1
urgent,2
develop,3
class,16
ecobank,1
aimed,2
revenue,9
sophisticatedly,1
reducing,4
decrease,43
items,5
noninterest,4
associate,40
venture,41
noncontrolling,19
except,65
volume,25
resulted,3
basis,80
primarily,69
factor,29
downward,4
table,46
incomeexpense,3
yieldcost,3
interestbearing,12
nonrestructuringrelated,4
restructuringrelated,4
balances,6
amounts,171
noninterestearning,2
liabilities,40
noninterestbearing,2
fair,274
amortized,73
receivable,12
respective,11
borrowing,11
caused,8
allocated,11
advances,9
discounted,17
shortterm,15
mandatory,15
institutions,21
mainly,47
issuance,43
certificate,17
conducting,6
lending,20
facility,9
particular,11
consultancy,4
advisory,14
syndicated,5
underwriting,16
agency,17
custodian,6
fiduciary,5
composition,20
settlement,30
commitment,82
gain,66
designated,37
lossgain,14
derecognition,22
measured,98
benefit,71
claim,21
depreciation,22
amortization,14
surcharge,6
consideration,26
macro,2
lower,7
statutory,14
this,12
reports,8
assessed,20
allocation,17
segment,45
manage,14
geographical,8
indicated,6
geographic,4
segments,1
statements,139
detail,57
cooperative,4
maturity,77
heat,5
gas,6
logistics,13
postal,13
utility,4
mining,5
transmission,4
software,5
notes,158
classification,39
borrower,37
operate,8
engaged,5
mortgage,13
nonreal,1
forestry,2
animal,2
husbandry,2
fishery,2
accounted,16
residential,9
purchase,15
noninvestment,2
purpose,34
sustained,1
non,10
investments,16
note,36
proceeds,21
remaining,19
month,98
more,4
usd,23
models,1
characteristics,1
contractual,61
flows,6
repaid,1
predetermined,1
schedule,5
refers,27
proportion,20
remittance,3
payable,48
outward,1
revaluation,9
surplus,25
retained,14
translation,14
offbalance,28
sheet,38
derivative,108
contingent,23
enters,10
precious,34
metal,35
expenditure,15
lease,32
redemption,24
mortgaged,1
pledged,17
proceeding,3
contingency,1
comprise,6
acceptance,11
letter,21
letters,7
policies,31
there,23
differences,3
during,76
fostered,2
pool,2
extended,7
ecological,8
basin,1
differentiated,11
formulating,10
demonstration,5
free,6
unicorn,2
innovating,2
practiced,2
digitally,1
classified,36
precision,2
entire,6
criterion,17
changed,3
dormant,1
payment,54
construct,2
pushed,3
dominated,1
innovatively,4
eguarantee,1
satisfy,4
migrant,2
cooperated,3
provinciallevel,2
prefecturelevel,2
worked,18
app,1
budget,9
covering,10
issue,49
covered,9
school,4
campus,2
contracted,4
thirdparty,5
assisted,4
option,40
piloted,2
oil,1
raised,7
nonfinancial,8
corporates,7
exceeding,4
position,134
ma,4
underwrote,1
assetbacked,6
paper,6
perpetual,14
panda,1
playing,2
exemplary,1
highyield,1
mediumsized,3
influence,4
honor,2
award,5
excellent,12
abs,3
originator,2
preferred,1
cornerstone,1
relying,1
brain,1
manager,62
automatically,3
operated,3
day,40
warm,1
job,3
seeker,1
frequency,5
traffic,2
embedded,8
payroll,1
kind,9
realize,4
accessed,1
anywhere,1
batch,6
tailored,1
onestop,3
shop,2
onetouch,1
quicktransfer,1
oxen,1
painting,1
handled,7
physical,3
verification,4
scanning,2
instead,3
swiping,1
convenience,3
contracting,3
strictly,19
rational,1
resident,5
preowned,1
happiness,5
automobile,3
decoration,2
marketed,1
supermarket,1
store,1
grocery,1
activeness,3
debit,6
exemption,4
cumulatively,3
thematic,5
xinyi,1
star,1
membership,1
festival,1
saturday,1
accompanying,7
deep,2
affection,1
instalment,1
yi,1
branding,1
visual,2
image,2
film,1
expanding,2
family,9
activities,12
bankwide,8
peer,7
participated,7
research,16
used,39
smoothen,1
reasonably,11
utilization,4
marketmaking,1
fluctuated,1
dynamic,1
book,39
trend,7
hedge,39
considering,7
seized,1
forefront,2
invested,29
guiding,2
opinions,2
regarding,25
scheme,15
speed,1
guaranteed,31
nonprincipal,4
offering,21
duration,9
tranche,31
whose,11
indirect,2
placements,26
nonstandardized,1
products,5
co,55
pension,13
bid,6
qualification,17
custodianship,2
licensed,1
field,5
annuity,8
municipality,5
occupational,2
trustee,2
autonomous,4
directly,36
appreciation,5
entrusted,18
ton,4
gold,12
silver,4
rank,5
eligibility,1
reminder,1
under,10
twoway,1
hedging,16
counter,3
invest,8
several,7
up,2
via,3
premium,18
resulting,18
topperforming,2
closedend,1
nonmonetary,6
suggestion,16
sales,1
bonds,3
agent,4
saving,4
actual,8
version,5
refresh,1
upgrade,5
intelligence,2
breakpoints,1
eliminated,4
bound,1
instant,1
login,3
available,20
connected,9
matrix,3
wechat,6
my,1
display,3
scheduled,1
billing,1
unlocking,1
mediumfree,1
withdrawal,4
personalized,1
subdivided,1
recommendation,16
menu,1
discount,13
language,4
recreated,1
categorisation,1
enriched,6
investigation,18
authorisation,1
please,62
channels,5
targeting,2
stewardtype,1
after,6
integrating,3
signup,1
authentication,2
storage,2
enjoy,3
customized,1
upstream,1
downstream,1
with,16
creative,1
cashier,1
facilitated,3
ecology,1
obtain,9
exporting,2
exported,1
better,3
sdk,1
official,6
mini,1
program,13
allowing,2
partner,4
connect,3
selfservice,9
mode,5
inquiry,1
flexibility,1
gateway,2
perspective,3
accurately,2
subbrands,1
eloan,2
guide,4
handle,5
engine,3
match,1
kit,1
imbedded,2
citizen,1
streamlined,1
canteen,1
travel,2
village,12
redeemable,1
reward,12
voucher,1
bean,1
collection,28
sustainable,15
mission,1
cumulative,14
increment,1
stipulated,13
officelevel,1
branchlevel,1
services,3
farmer,6
owner,7
quick,1
assistant,9
portal,3
license,7
refined,10
comprised,7
subsystem,1
identification,8
behavior,7
postdisbursement,8
delaying,1
energysaving,2
friendly,1
took,7
fulfilling,10
environmental,21
defined,22
goal,6
task,5
category,17
comprising,3
industryspecific,2
navigate,1
conservation,7
clean,11
park,5
factory,1
nationally,1
leisure,2
diligence,29
approval,55
overcapacity,3
pollution,5
screening,1
exit,2
sign,1
statistic,4
engrained,1
raise,4
nearly,14
awarded,6
magazine,2
underwriter,2
index,4
caishivcom,1
counted,2
sewage,2
treatment,5
etc,34
leveraged,1
civilization,2
cyclically,1
deployment,2
prioritizing,1
esgthemed,2
raising,3
october,29
equivalent,19
matured,4
idle,1
involved,7
two,16
renewable,2
subway,1
wind,2
photovoltaic,2
biomass,1
generation,3
estimated,20
alternative,4
fossil,1
dioxide,1
emission,5
june,47
publicly,2
threeyear,4
involving,4
rail,2
transit,2
railway,2
bus,2
alleviate,1
air,2
pollutant,3
exhaust,1
largescale,5
nature,7
reduce,9
ecoenvironmental,1
internationalization,1
port,1
format,7
cross,4
border,3
initially,12
forming,3
bilateral,3
eremittance,1
ecertificate,1
efinance,1
going,10
offshore,1
enterprises,6
most,1
trusted,1
jointly,8
sponsored,10
wwwsinotfcom,1
wwwtfsinocom,1
uk,7
whollyowned,12
undergoing,1
closure,1
statistical,4
caliber,1
luxembourg,6
eur,2
its,11
wholesale,14
rub,2
transform,1
le,39
labor,2
transferred,46
g,97
sample,6
provincial,5
areas,5
managing,10
analyzing,2
apply,7
monitoring,42
onsite,6
contactless,2
inspection,20
cashrelated,1
terminal,5
allmedia,1
voice,3
video,4
call,4
navigation,1
published,29
column,2
wider,1
robot,2
greatly,3
facetoface,1
investigating,2
activating,1
car,1
debttoequity,12
swap,23
delved,1
territory,1
fundraising,1
mixed,1
segregated,1
theme,1
selection,7
intervalopened,1
hybrid,6
november,40
hkd,12
eligible,7
engage,6
sponsor,1
brokerage,1
mainland,1
comparable,4
sponsorship,1
fixedincome,2
lessee,3
absorbing,1
nonbank,2
selling,4
leased,2
bonded,1
carry,18
approved,51
ie,9
aviation,1
favourable,3
accident,1
reinsurance,6
abovementioned,4
permitted,12
regularlypaid,2
healthcare,1
police,1
nationwide,1
evaluation,36
hexuncom,2
ancillary,2
supplyside,1
marketoriented,3
assetliability,2
burden,2
groups,32
different,18
currently,22
consulting,1
awareness,6
excellence,1
election,8
st,2
macroeconomy,1
object,2
adverse,11
effect,27
sophisticated,2
powerfully,1
withdraw,1
working,13
themed,1
jia,2
you,1
accumulatively,2
whollycontrolled,1
researched,1
frontier,2
mitigate,6
empower,2
pillar,1
proposed,8
useroriented,1
impetus,1
idea,2
explore,2
powerful,1
computing,3
artificial,1
architecture,3
rd,1
block,7
imputed,1
piece,1
pb,1
aibased,1
modeling,2
bibased,1
search,1
success,1
selfregistration,1
hardware,2
efficiently,2
minute,6
cover,3
booking,1
commemorative,1
coin,1
peak,3
marked,1
voiceprint,1
recognition,36
natural,4
perception,1
explored,4
graph,1
automated,4
learning,7
thinking,1
perfected,1
view,12
advantageous,3
interaction,3
movement,20
master,16
ebanking,1
engineering,4
chainbased,1
shorten,1
enterpriselevel,2
soc,1
vulnerability,3
alarm,1
reconstructed,1
routing,1
backbone,2
simplified,4
scheduling,1
hour,5
configuration,1
able,6
contain,4
collect,6
x,7
normalized,1
over,24
removed,4
library,1
baseline,2
identified,18
standardization,1
consumers,15
interests,21
committee,67
proposal,43
listened,22
handling,7
complaint,14
fulfilled,8
obligation,46
appropriateness,5
matched,1
tolerance,2
overdue,13
requiring,4
revealing,1
violating,2
underlying,15
adopting,4
improper,1
injury,5
intent,1
illegal,3
confinement,1
insult,1
threatening,1
disturbance,1
reputation,1
depending,3
seriousness,1
adopt,5
issuing,4
early,26
terminating,2
entrusting,1
standardized,14
experienced,2
connecting,1
accepted,8
attentive,1
urged,1
larger,1
lecture,3
examination,6
popularized,1
publicized,1
regularly,21
educate,1
week,1
popularizing,1
publicist,1
attended,3
valued,1
privacy,6
culture,6
technical,8
safeguard,5
server,1
revised,21
updated,4
stipulate,1
clarify,6
correct,1
delete,1
notification,4
trial,1
specify,2
introduction,1
intensified,4
document,25
encryption,1
dissemination,1
email,3
intercept,1
outgoing,1
resources,9
organizational,8
across,7
automatic,2
measurement,75
accelerate,1
enrich,3
staffing,2
crossdepartment,1
crosslevel,1
ermb,1
renamed,3
middle,1
talent,15
competent,2
versatile,1
powering,1
young,6
vigorously,4
cultivated,3
leader,2
age,7
diversity,9
attaching,1
practical,6
exercise,25
paired,1
dualchannel,1
filling,3
specialist,1
retain,1
attracting,1
heart,1
title,5
additional,28
obtaining,2
recruited,1
stabilizing,3
filled,1
participant,2
certified,7
trainer,2
employed,5
caring,3
employees,24
proceeded,1
actions,2
sense,2
fulfilment,2
consists,6
critical,9
illness,1
leant,1
female,4
giving,4
play,3
concerning,7
vital,1
participation,3
expression,1
remuneration,60
completion,9
status,6
reflected,4
applicable,18
salary,15
linked,2
deferred,33
recall,2
violate,1
discipline,9
responsible,33
deduct,1
cease,7
severity,1
lagging,1
fairness,5
profitgenerating,1
encouraged,3
contributed,5
preferential,7
skeleton,1
whole,13
authority,39
nomination,14
expenses,1
inservice,1
dispatched,1
separation,1
offices,8
subsidiaries,7
operations,3
background,4
doctorate,1
degree,34
masters,1
bachelors,1
college,3
vocational,1
departments,2
salesmarketing,1
technicians,1
gender,3
singapore,1
seoul,3
difc,3
tokyo,2
frankfurt,1
sydney,2
luxemburg,1
dubai,3
london,1
besides,2
referred,5
advancedlevel,2
practically,1
chief,21
officer,8
deptcounty,1
deptoffice,1
dept,4
households,1
bankinginclusive,9
subdivision,3
subbranch,5
decided,4
shared,3
achievement,4
ceased,15
fleshed,1
performing,31
duty,30
earnestly,1
appraisal,4
allocate,2
double,1
hundred,2
select,1
pairing,3
recruitment,3
supplement,1
medicine,1
reported,14
speeded,1
collective,5
ecommerce,2
scenic,1
spot,6
land,11
remediation,1
seasonal,1
constructed,1
station,5
movable,3
newtype,1
operator,2
entrepreneurial,1
returning,1
hometown,1
indepth,5
furthered,3
livable,2
firstly,3
extending,2
secondly,1
farmland,4
productivity,1
seed,1
thirdly,1
secondary,5
tertiary,1
carrier,1
farm,2
industrialization,1
house,3
forest,1
countryside,1
crucial,1
garbage,1
toilet,1
revolution,1
appearance,1
nonpoint,1
satisfied,6
fever,1
clinic,1
cope,2
tourism,2
lastly,1
recycled,1
recycling,1
discharge,2
donts,1
strived,1
fulfil,6
prefectures,3
given,11
weight,6
lowered,1
educational,2
concerned,2
student,2
delegated,3
encourage,1
shortlisted,1
suitable,1
guided,5
manual,1
promotional,1
microvideos,1
comprises,10
fingerprint,1
signature,2
super,2
broadcast,1
character,1
ethnic,1
minority,10
vehicle,6
town,1
collaborated,1
sub,1
coordinate,2
purchased,13
exerted,1
sell,11
unit,7
aid,1
together,8
