token,frequency
the diffusion,1
offbalance sheet,7
capacity,5
liquidity,29
new asset,1
market,84
the foundationlevel management,1
technology,18
monitoring,23
philosophy,2
the intense focus,1
the development,30
trend,4
project,15
new advantage,1
creative internet,1
the strategic transformation,2
the retail banking,1
the profitability,2
awareness,6
the importance,2
particular eliminating,1
order,26
level,24
root,2
the same time,5
cost,32
operation,40
this regard,4
resource,6
allocation,17
evaluation,13
the objective,2
operational system,2
the organizational restructuring,1
head,4
talent,4
audit,30
internal control,43
compliance,34
the reform,11
product,18
the operation,10
value,64
a market,2
orientation,1
corporatization,1
longterm operational system,1
process,12
a practical way,1
great ambition,1
tireless,1
the 0th anniversary,2
a pivotal year,2
year,33
a new chapter,1
a complex environment,1
home,5
the principle,6
tremendous effort,1
structure,26
stable operation,2
the operating,7
scale quality,1
efficiency,10
the ranking,1
growth,5
allowance,39
nonperforming loan,5
costtoincome,2
a decrease,24
the supplyside structural reform,7
the agricultural sector,1
work,13
poverty alleviation,4
a new stage,1
strategic positioning,1
hydraulic,1
urbanization,2
largescale professional,1
property,33
response,8
financing,34
a satisfactory start,1
financial poverty,5
the increase,21
national poverty,8
the growth,5
the loantodeposit,1
agriculture,6
the basis,7
a breakthrough,2
origination,1
ultimate objective,1
mission,1
national economic development,1
environmental protection,2
urban infrastructure,2
the reconstruction,2
the establishment,13
an inclusive financial service,1
internet,8
the macrocontrol,2
the total volume,3
regional distribution,1
residential mortgage,3
consumption,15
the iron,1
steel,2
coal,2
retail industry,2
lowend manufacturing,1
high nonperforming,1
new progress,2
the adjustment,1
approach,15
the refinement,1
ongoing evolution,1
bond,30
making,3
the bond,7
the spot,1
wealth,25
steady growth,2
the average daily balance,2
private banking,6
custody,10
card,30
precious metal,15
international settlement,4
foreign exchange,43
settlement,13
purchase,5
trading,49
several asset,1
securitization,12
integrated business,2
steady development,3
profitability,5
representative office,1
overseas network,1
quality,22
the policy,6
importance,2
strengthened management,1
guarantee,22
high risk,5
local government,4
formation,1
improvement,10
the proportion,9
special mention,5
the overdue loan,1
exposure,45
the disposal,7
recovery,6
significant doubledigit decline,1
the nonperforming,5
the level,8
sophistication,1
foundationlevel management,1
the rectification,6
disorder,2
addition,22
model,22
anti money,1
laundering,9
itbased banking,1
the first phase,4
the application,8
analysis,46
a successful result,1
important role,1
a series,6
closing,1
the commencement,1
the implementation,25
the spirit,1
a decisive victory,1
prosperous society,1
a continuous basis,1
an important year,1
the progress,1
continuous basis,1
sustainable development,6
senior management,55
sincere gratitude,1
the dedication,1
attitude,1
moderate inflation,2
private investment,1
the economy,4
strong growth,2
inflation,1
an evident rebound,1
the unemployment,2
economic recovery,2
the european debt,1
crisis,2
moderate economic recovery,2
improved inflation,1
unemployment,3
fast growth,1
commodity,10
a weak trend,1
a favorable trend,1
continuous structural improvement,1
economic growth,2
the quality,3
economic development,2
the total fixed asset,1
consumer,4
the economic structure,1
the contribution,1
the added value,1
tertiary industry,1
a lot,1
new market,1
mediumhigh end,2
innovationdriven,1
lowcarbon economy,1
modern supply,1
the economic growth,1
the initiative,2
inventory,1
deleverage,1
weakness,2
the openingup scheme,1
the consumer,1
price,19
index,3
a yearonyear increase,1
the inflationary pressure,2
a year,1
onyear increase,1
the producer,1
pricing,11
the money,1
supply,13
the total social financing,1
financial environment,1
the prc government,1
the regulatory system,1
the framework,2
regulation,5
monetary policy,1
macroprudential policy,1
the offbalance,1
sheet,29
quota,1
the unified macroprudential management,1
crossborder,7
new regulation,1
the mechanism,4
marketoriented debttoequity,1
a global economic recovery,1
the estimate,2
the global economic growth,1
the tax,9
the labor,1
the pace,2
strong economic growth,1
the foundation,4
global economic recovery,1
the normalization,1
the new round,1
protectionism,1
global trade,1
etc,4
the infrastructure,3
the advanced manufacturing,1
the fixed asset,1
the upgrading,1
household,1
culture,5
tourism,3
regular environmental protection,1
manufacturing,4
the pressure,1
house,2
rent,1
policy,33
the proactive financial policy,1
emphasis,1
adjusting,1
the spending,1
targeted poverty,19
construction,24
the prudent monetary policy,1
a focus,11
the constraint,1
the total monetary supply,1
the liquidity,15
tight balance,1
the continuous high level,1
spread,7
the stability,1
a slight raise,1
effective exchange,1
the prevention,2
systemic financial risk,1
the key focus,1
area,2
the regulation,2
the financial industry,1
the transitioning,1
scarce market,1
financial risk,3
rural vitalization,1
internal management,3
the efficiency,5
the provision,5
an important strategic measure,1
mode,4
relation,20
a new era,1
next step,1
the scale,5
excellent performance,1
enhance,2
brand,4
a leading position,1
thinking,1
leading position,1
agency,5
the datadriven,1
valueorientated application,1
an intelligent scenesensitive,1
integrated service,2
channel,4
preventing,1
statement,69
other noninterest income,3
associate profit,2
expense,51
decrease,10
component,8
accounting,24
the total operating,1
volume,17
margin,6
basis,27
further consolidation,1
competitiveness,7
low cost,1
demand,12
repricing,1
part,13
the time,6
maturity,24
average cost,3
discussion,20
the table,18
the average balance,15
incomeexpense,4
average yieldcost,1
investments0,1
securities0,1
other financial institutions0,2
impairment losses0,1
assets0,1
interestbearing,1
liabilities0,1
balance,17
average balance,3
fair value,126
loss,122
availablefor sale,1
heldtomaturity debt,1
restructuringrelated debt,2
special government,12
impairment,39
the average,3
net increase,4
note,8
both volume,1
average yield,4
type,5
the decrease,11
a result,12
separation,1
the continual effect,1
the interest,16
the upward interest,2
the market,25
tight liquidity,2
the repricing,1
time,5
cost average balance,1
regular borrowing,1
issuance,15
deposit,15
net fee,11
clearing,5
commitment,19
other fiduciary service,2
reduction,2
exemption,2
certain service,1
government,18
financial service,5
instalment,1
the rapid growth,1
ecommerce,4
cancellation,1
certain guarantee,1
gain,9
net loss,6
net gain,14
domestic other debt,1
premium income,2
subsidiary,6
net trading,9
lossgain,10
staff,13
line,9
situation,2
the business,11
the expansion,2
amortization,11
expenditure,10
depreciation,8
the effective tax,1
the statutory tax,1
enterprise income,3
the relevant tax,2
the allocation,5
the segment,2
a same manner,1
reporting,6
segment,6
geographic segment,1
other business,3
net investment,3
lowance,1
rebuilding,2
transportation,3
the credit,17
retail residential mortgage,3
retail comprehensive consumption,1
trade,3
medium,4
proportion,4
power,13
heat,5
gas,5
water,8
environment,6
transmission,3
software,2
classification,14
the above,5
table,2
the real estate,3
mortgage,4
other nonreal estate,1
agriculture forestry,1
animal,2
husbandry,1
fishery,1
education,8
indepth research,2
direction,2
the industryspecific credit,2
paper,1
health,3
new driver,1
guideline,1
production,7
leasing,2
the industry,2
increase,4
personal consumption,1
private business,4
the national macrocontrol,2
noninvestment,1
mediumterm internet,1
the retail credit,2
the number,31
the transaction,14
new agricultural business,3
geographic region,2
strategic credit,1
free trade,1
the national development,1
industrial transfer,1
infrastructure,1
balanced development,3
nonrestructuringrelated debt,2
high yield,1
yield,4
distribution,27
an indepth analysis,1
overseas macroeconomic environment,1
the yield,6
the maturity,7
the currency,2
sovereign,1
light,4
the movement,1
overseas bond,1
a predetermined schedule,1
face,10
annual interest,1
date,28
this table,1
assessed allowance,4
the debt,4
the issuance,8
remittance,3
outward remittance,1
reserve,71
revaluation,13
surplus,4
general reserve,5
ordinary share,8
the composition,12
currency,20
translation,11
offbalance,8
contingent,4
capital expenditure,1
finance,19
lease,16
underwriting,8
redemption,8
the off balance,1
no significant change,2
the net profit,3
accelerated corporate banking,1
integrated financial service,1
the construction,14
mixed ownership,1
the service,3
the new driving,1
new financial service,1
a number,7
the rebuilding,1
old city,1
renovation,1
building,2
housing,10
sale,12
online,8
marketing,9
chain,6
mobile payment,1
the marketing,3
an indepth integration,1
financetechnology,1
corporate banking,2
thousand,11
outstanding loan,1
the crossselling,1
utilization,3
research,12
intelligent deposit,1
a steady growth,2
major marketing,2
the new economy,1
these major marketing,1
region,5
strengthen post,1
disbursement management,1
the healthy development,1
corporate real estate,1
the firsttier,1
advanced economy,1
notable regional clustering,1
the middle,3
the thirdtier,1
unreasonable supplydemand,1
reasonable pricing,1
large market,1
shanty area,1
core,4
lowdensity,1
highend,1
chinese government,1
a housing,1
both lease,1
the rental housing,1
population,1
inflow,3
cooperation,7
depositary amounting,1
the depository,1
amount,66
improved service,1
financial business,2
the central government,2
a sum,1
influence,3
the bancassurance,1
service income,2
bancassurance,1
a transaction,7
transaction,16
an aim,1
full use,1
rmbdenominated corporate settlement,1
the innovation,5
new collection,1
payment,12
crossbank,1
collection,5
guaranteed payment,1
the integrated management,1
active cash,1
comprehensive service,1
merger,5
acquisition,11
the transformation,3
financingtalentscredit,1
major national development,1
several investment,1
initiative,2
instrument,9
the payment,4
several assetbacked securitization,1
natural scenic spot,1
the securitization,1
the first securitization,1
program,6
the interbank,5
continuous improvement,2
structured financing,1
syndicate,1
prize,1
a new initiative,1
interbank,4
the offshore financial business,1
artificial intelligence,3
intelligent transformation,1
modernized service,1
integrated online,1
the standardization,1
experience,16
intellectual management,1
mining,2
a steady increase,1
the opportunity,1
upgrade,2
scenesensitive retail consumption,1
crossindustry,2
collaboration,1
significant increase,2
coverage,15
inclusive finance,9
healthy development,2
reputation,5
savings payment,1
debit,5
cumulative number,1
the cumulative number,1
issued debit,1
new payment,1
free small payment,1
hotel,1
other industry,1
the utilization,2
the debit,1
the engagement,5
cards0,1
a virtual credit,1
issued cobrand,1
intellectual marketing,1
various themed promotion,1
the installment transaction,1
the brand,1
the green diamond,1
family,3
way,7
premium,3
an exclusive product,1
scale,1
the treasury,1
money,6
high level,1
prudent,1
condition,7
overall sufficient,1
the leverage,2
the financial system,1
forecast,1
rmbdenominated financing,1
lending,10
close attention,2
political situation,1
a prudent strategy,1
foreign currency,18
the marketmaking,1
the trading,16
the exchange,7
the domestic bond,1
an overall upward trend,2
a sharp rise,1
taxation,5
a foreign currency,3
the research,2
the anticipation,1
the raising,1
normalization,1
the trend,1
the duration,2
improved liquidity,1
the structure,5
multiple dividend,1
fixedfrequency,1
net worth,1
refinement,1
online banking,1
mobile banking,11
the investment,14
debttoequity,10
the wealth,1
personal wealth,2
corporate wealth,2
target,2
guaranteed,1
corporate annuity,1
semiannuity,1
custodian service,1
the occupation,1
pension,3
positive performance,1
custodian,1
adverse aversion,1
gold,8
rapid development,2
silver,3
own account,1
a large bank,1
spot,3
quotation,1
a surplus,1
the first batch,2
half,3
the amount,25
contribution,15
the primary market,1
secondary market,3
outstanding fund,1
consulting,1
nurtured outstanding fund,1
the agency,3
an agent,3
electronic form,2
certificate form,1
upgrading,1
traffic,2
a good start,1
internet finance,1
stable growth,1
the same period,1
the last year,3
the total contract,2
account,19
multilayer,1
online bill,1
pool,1
mobile transfer,1
etong0,1
please,15
refer,13
a mobile financial ecosystem,1
clothing,1
entertainment,2
automatic investment,1
flexible use,1
the customer,2
an emphasis,1
internet financeecommerce,1
bill,1
the total transaction,1
retail shopping,1
gaming,1
travel,1
medical insurance,2
car,1
lifestyle,1
housekeeping,1
furnishing,1
leisure,1
a daily average page,1
view,1
version,1
the lead,1
the synergistic operation,1
offline,3
optimized product,1
design,3
user,1
laboratory,2
prototype,1
satisfaction,2
the internet,3
foundation,1
application,11
built,1
an online marketing,1
a risk,1
upgraded security,1
assistant,2
the security,2
identity,1
authentication,2
a commercial insurance,1
innovated afterevent,1
compensation,4
indepth cooperation,1
financial technology,1
targeted marketing,3
assessment,20
smart customer,1
smart investment,1
consultancy,1
etong,1
a new platform,1
internet financial service,1
esteward,1
society,3
need,1
an affordable cost,1
equal opportunity,1
commercial sustainability,1
telephone,3
selfservice,5
an inclusive finance,1
assessment capital,2
approval,29
pilot,2
demonstration,1
branch,7
the vision,1
retailoriented smallvalue standardization,1
mass,1
a credit,3
operational efficiency,2
the cost,7
revenue,10
the price,2
prevent business,1
dedicated resource,1
dedicated assessment,1
the specific assessment,1
assessment content,1
the coverage,4
availability,1
a quality,1
factory,1
a new business,1
the joint development,1
the new guarantee,1
governmentled credit,1
enhancement,4
the field,1
cloud,1
computing,1
online opening,1
corporate account,1
user experience,1
the average rate,1
the important direction,1
structural adjustment,1
the green development,1
clean energy,2
green transport,1
green agriculture,1
energyefficiency,1
annual guideline,1
guidance,6
protection,5
social management,1
industryspecific credit,4
social risk,2
an important standard,1
rating,12
access,5
exit,1
sufficient control,1
energy,1
high pollution,1
iron,1
thermal power,2
the annual plan,1
limit,15
improved product,1
green investment,1
green debt,3
green fund,1
rail,1
sewage,1
discharge,1
waste,1
harmless treatment,1
the underwriting,1
green asset,1
the major national strategy,1
prevent,1
the first certified securitization,1
the inter bank,1
renewable energy,1
tariff,1
the institutional layout,1
differentiated overseas service,1
the scope,7
a representative office,1
a bank,2
joint venture,3
an overseas network,1
export,1
shortterm export,1
special risk,1
letter,1
the online,2
convertibility,1
the crossborder,1
center,7
the first interbank transaction,1
international trade,1
an integrated business,1
consisting,1
swap,7
an effort,2
integrated operation,5
respective professional territory,1
alignment,1
synergy,2
the core,3
a significant increase,3
promoted asset,1
total premium income,1
a diversified business,1
minority,3
the client,1
various debttoequity,1
orderly manner,1
framework,3
second,1
the first nonperforming loantoequity,1
domestic banking,1
standardized management,1
the publicity,1
standardized transformation,1
inefficient branch,1
standardization,1
intelligent light,1
intelligent counterless,1
outlet,1
a pilot basis,1
retail internet,2
corporate internet,2
the product,1
callanswering,1
voice,2
the telephone,1
the completion,5
the satisfactory rate,1
intelligent management,1
withdrawal,3
facerecognition,1
cashrelated selfservice,1
number,6
strong technical support,1
mobile internet,2
fingerprint,1
login,1
mobile,1
phone,1
a mobile financial service,1
own feature,1
scan,1
advanced bio,1
detection,4
recognition,8
accuracy,3
counterfeit,1
intelligent upgrade,1
the intelligent,1
transfer,9
navigation,1
scanning,1
blockchain,3
the ecommerce,2
an agriculture,1
internet ecommerce,1
unsecured financing,1
automatic approval,1
autorepayment,1
participation,1
antifraud,1
quantum communication,1
dynamic defense,1
threat,1
intelligence,1
implementation,13
defense,1
joint innovation,1
crowd,1
select,1
interface,1
a new generation,1
cloud infrastructure,1
flexible scalability,1
flexible scheduling,1
agile delivery,1
a service,2
a new model,1
specify,1
a unified view,1
anti fraud,1
intelligent risk,1
pre,1
warning,2
largesum,3
comprehensive analysis,1
antimoney,6
the centralized monitoring,1
model database,1
the risk,39
procedure,3
disposal,17
refine,1
the function,1
regular procedure,1
integrated marketing,1
field,2
remote disaster,1
full operation,1
the emergency,3
day,6
daily transaction,1
a marketoriented approach,1
an inclusive banking,1
the marketoriented operation,1
establishment,5
the antimoney,1
an integrated antimoney,1
department,21
city,1
positioning,3
social recognition,1
direct management,1
centralized operation,2
the national strategy,1
provincial government,1
cultivation,1
chief,4
professional staff,1
optimization,2
series,2
selection,1
promotion,1
enthusiasm,1
creativity,1
the selection,2
the leadership,1
the talent retention,1
highlevel,1
career,1
path,1
the process,5
the staffing,1
effective talent,1
the cultivation,2
international development,1
an international talent,1
the training,3
national policy,1
overseas highend,1
party,9
school,1
rotation,1
training,2
job,1
examination,1
corporate finance,1
financial adviser,1
backbone,1
induction,1
internal transfer,1
counter,1
the overall remuneration,1
remuneration,16
the total remuneration,2
result,3
the individual remuneration,1
the performance,7
the employee,1
the centralized management,1
total payroll,1
annual remuneration,1
strict compliance,4
corporate governance,8
the linkage,1
the creation,1
economic value,2
the approach,1
the deferred payment,1
followup risk,1
the payroll,1
the remuneration,13
favor,2
foundationlevel,1
differentiated allowance,1
sense,1
belonging,1
loyalty,1
annuity,7
scheme,6
retirement,15
the marketoriented management,1
the longterm investment,1
retired staff,1
the retirement,1
registered capital,12
monetary market,1
the registered capital,5
sponsorship,1
financial consultation,2
direct investment,1
brokerage,1
consultation,1
various capital,1
mainland,1
the sponsor,1
the principal scope,2
accept,1
acceptance,7
lease deposit,1
lessee intake,1
a term,3
borrowing,1
selling,1
the insurance,4
accident,1
reinsurance,6
the abovementioned business,1
conversion,10
ancillary supporting,1
public fund,1
a whollyowned subsidiary,7
a registered capital,6
the corporate financing,1
wholesale banking,1
a net loss,1
a shareholding,1
such banking,1
county,1
the basic operation,1
the division,2
authorization,7
the nurturing,1
key agriculture,1
regional credit,1
the annual credit,1
processing,1
the regional credit,1
farming,1
flower,1
planting,1
review,15
rural infrastructure,2
highstandard farmland,1
conservancy,3
the priority,1
handling,1
the industrial credit,1
tight control,1
granting,3
potential high risk,1
great effort,2
consolidate,1
the competitiveness,1
the supply,2
side structural reform,1
financial support,2
newtype urbanization,1
charge,13
separate allocation,1
budget,3
separate approval,1
the chinese government,3
preferential valueadded tax,1
regulatory fee,1
separate credit,1
separate accounting,1
separate risk,1
writeoff,1
separate fund,1
separate assessment,1
a new breakthrough,1
various service,1
the model,1
the tourism,1
comprehensive financial service,1
each key customer,1
green development,1
the commodity,1
circulation,2
tenure,1
forestry,1
ecology,1
corporate customer,1
discount,7
the rural property,1
the new trend,1
the agriculture,1
the pilot,2
rural land,2
contractual operation,2
billionwe,1
new rural cooperative medical insurance,2
retail customer,1
previous year,5
the project,1
etong platform,2
the agricultural industrial chain,1
eloan,4
epayment,2
the accumulated number,1
the platform,3
the rural household,2
the distribution,8
rural household,1
a standardized manner,1
the loan,7
cashier,1
a variety,1
offline payment,1
code payment,2
convenient payment,1
new agricultural insurance,1
utility,1
statelevel poverty,1
the rural ecommerce,1
good market,1
a whole series,1
the agricultural production,1
the agriculturerelated industrial chain,1
agricultural industrialization,1
wholesale market,1
the countryside,1
the city,1
effect,16
social effect,1
state,4
specialty,1
convenience,2
agricultural technology,1
fiveyear plan,1
the country,2
adaptability,1
special credit,1
bridge,1
improved evaluation,1
meanwhile,1
the assessment,6
the targeted financial poverty,1
the targeted poverty,1
the same poverty,1
assistance,1
special party,1
a small loan,1
photovoltaic poverty,3
antipoverty,1
relocation,1
the income,3
the installation,1
photovoltaic power,1
generation,1
residential use,1
industrytargeted poverty,3
featured agriculture,1
further alleviate poverty,1
navel orange,1
sugar,1
cane,1
livestock,1
kiwi,1
annual plan,1
the focus,1
investigation,5
a separate credit,1
recruitment,1
donation,1
financial capability,1
the branch,1
effective use,1
agriculturerelated industry,1
targeted financial poverty,4
ecological environment,1
end,3
balance0,1
the profit,11
the major income,1
external interest,1
intrabank balance0 net interest,1
intrabank balance,1
the return,1
the timely identification,1
measurement,13
the integration,1
appetite,14
risk culture,1
effective risk,3
decision,6
supervision,22
a comprehensive risk,1
the general requirement,1
the guideline,1
limitation,1
tolerance,1
accountability,5
appraisal,5
the mitigation,1
operational risk,10
nonretail rating,1
the regulatory restriction,1
retail risk,1
the weighted approach,1
the advanced approach,5
unification,1
nonretail customer,1
early warning,2
identification,7
fraud,7
the monitoring,2
the internal application,1
the measurement,6
comprehensive risk,7
industryspecific,2
the senior management,20
the report,4
inspection,7
the aspect,1
the group,3
monthly supervision,1
annual review,2
a deviation,1
the effectiveness,15
appetite management,1
a prudent risk,1
an appropriate balance,1
a neutral risk,1
bearing,4
a sufficient risk,1
overall risk,1
create,2
the fulfillment,1
the ultimate responsibility,1
the key,1
supervise,1
the organizer,1
executor,1
various risk,2
material,7
the overall risk,4
guiding,1
centralized management,3
matrix,1
comprehensive coverage,1
full participation,1
internal audit,5
the organizational structure,4
the comprehensive risk,3
the professional management,1
due diligence,8
annual customer,1
classification treasury,1
effective guidance,1
daily risk,1
the pertinence,1
timeliness,1
comprehensiveness,1
economic capital,4
stress,11
testing,2
deepen,1
economic loss,1
a counterpartys failure,1
an agreed covenant,1
multilevel,1
highstandard,1
animal husbandry,1
duty,4
implement loan,1
high quality,1
a differentiated management,1
engagement,1
high stockpile,1
highcost,1
high land,1
the postdisbursement management,1
the collection,5
postdisbursement management,1
large credit,1
selfcollection,2
forward securitization,1
the centralized risk,1
the intelligence,1
retail loan,1
the administrative measure,1
coordination,1
front office,2
middle office,2
back,1
retail credit,1
supervisory work,1
aspect,1
the annual scoring management,1
standard,3
the authorization,4
online alert,1
arbitrage,1
the control,2
flow,7
valuation,8
high rating,1
negative news,2
the related capital,1
preinvestment access,1
postinvestment monitor,1
secure,1
the recoverability,1
repayment,5
record,4
willingness,2
the reliability,1
the secondary repayment,1
source,2
the fivecategory,2
the foreseeability,1
sensitivity,10
the length,1
collateral,22
objective risk,1
semi annual basis,1
thereof,1
the classification,5
the information,8
ten,1
single borrower,1
a favourable trend,1
the demand,1
conducted management,1
the daily monitoring,1
analyzed,1
potential risk,1
mitigation,4
excessive borrowing,1
excessive credit,1
the cleanup,1
the nonperforming corporate loan,1
the nonperforming loan,1
a decline,3
item,4
difference,5
an adverse change,1
organizational structure,3
annual market,1
related market,1
segregation,3
book,24
prewarning,1
parameter,1
comprehensive validation,1
derivative transaction,3
the size,4
duration,4
low level,1
the categorization,2
different market,1
the accuracy,6
regulatory capital,3
a historical simulation,1
method,13
a confidence,2
interval,1
reliability,2
parallel,2
modeling,2
change,4
the gold position,1
a slight decrease,1
risk0,1
comprehensive use,1
scenario,3
gap,3
the benchmark,2
the mismatch,4
the benchmark interest,1
the system,1
promptness,1
external pricing,1
the structural exchange,2
strengthen,1
proper matching,1
a reasonable range,1
the accumulative negative gap,1
absolute,2
month,18
non interest,3
other comprehensive income,42
stated interest,1
a parallel shift,1
curve,3
any risk,3
the exposure,3
the midpoint,1
positive exposure,1
onand offbalance,4
onbalance,2
impact,5
a reasonable cost,1
other payment,1
other funding,1
the ordinary course,6
imbalance,1
difficulty,2
realization,1
the decisionmaking,2
the execution,2
the supervision,4
all liquidity,1
execution,1
a prudent liquidity,1
external macroeconomic environment,1
monitor,1
report,16
comprehensive liquidity,1
ordinary operating,1
a timely basis,2
both capital,1
all business,1
the overall liquidity,2
term,13
funding,4
efficient market,1
the sufficient reserve,1
high liquidity,1
various payment,1
the realtime,1
flexible allocation,1
addressed market,1
joint emergency,1
the capability,1
emergency,2
the sophisticated management,2
actual business,1
full consideration,1
the test,1
survival period,1
the prescribed stress,1
the fourth quarter,3
the last quarter,1
net position,6
ratio information,1
inadequate,1
problematic internal control,1
legal risk,4
the governance,1
responsibility,4
professional management,1
the investigation,2
violation,5
selfinspection,2
rectification,8
selfevaluation,1
key risk,1
indicator,1
the economic capital,1
focused effort,1
special assessment,1
general proposal,1
continuity,2
the disaster,1
reputational damage,1
the breach,1
legal failure,1
exercise,1
the position,2
the legal risk,1
legal review,3
the annual working,1
advice,5
draft,1
daily review,1
different system,1
contract,17
the whole process,1
continuous effort,1
the texts,1
a fundamental role,1
expansion,1
promoted management,2
indepth investigation,2
the root,1
daily operation,1
accelerated legal handling,1
negative feedback,1
the responsibility,1
different business,1
potential reputation,1
advance,3
material reputation,1
relationship,1
a specific country,1
that country,2
incapable,1
involved country,1
country,4
calculation,5
own risk,1
the unity,1
effectiveness,7
the consolidation,1
quarterly risk,1
major risk,1
respective risk,1
a regular basis,2
the support,2
sound,2
efficient internal control,1
the daily operation,2
the internal control,3
the relevant daily operation,1
position,18
strict management,1
new system,1
panel,1
online public consultation,1
the evaluation,1
postappraisal,2
the sophisticated postbased authorization,1
role,2
a multilevel,1
comprehensive internal control,1
integrated performance,1
selfrectification,1
confirmation,2
oversight,1
an internal supervision,1
overall management,1
double supervision,1
the main body,1
the comprehensive implementation,1
a strong foundation,1
the idea,1
the directive restriction,1
unity,1
the activity,1
long effective compliance,1
timely amend optimize,1
abolish inappropriate,1
the quantity,1
activity,3
a coordinated management,1
longterm mechanism,1
the specialized rectification,1
indepth inspection,1
warn,1
main body,1
enhanced accountability,1
that rectification,1
team,4
offsite investigation,1
moneylaundering,1
sanction,2
the compliance,5
antiterrorism,1
suspicious transaction,1
the sanction,1
followup control,1
the fifth meeting,1
the website,6
financial reporting,2
the basic principle,1
the target,1
persistent capital,1
comply,1
the parallel run,3
internal capital,1
assessment process,1
the internal capital,1
the specialized audit,1
tier0 capital,1
fixed rate,8
a coupon,4
a conditional right,1
the fifth year,1
creation,1
structural optimization,1
the inprogress monitoring,1
post,1
the indepth application,1
total number,2
column,1
decimal number,1
no employee,1
the last day,3
the month,6
annual report,3
shareholding,2
the shareholding,3
the register,9
below,1
nature,3
legal entity,7
none,13
a nominee,1
concert,1
the total share,3
a ministry,1
macroeconomic control,1
dividend,24
the registered address,1
the unified social credit,1
legal representative,2
major state,1
an investor,2
the extent,24
intervene,1
audited financial report,1
the audited data,1
the net cash,1
a share,1
registration,2
consolidation,7
the private placement,2
a subscription,1
agreement,4
pursuant,12
placement,1
ministerlevel,1
the legal representative,3
the chairman,12
any new appointment,1
the vicechairman,1
general manager,7
no other corporate shareholder,1
owner,3
entity,6
custodian corporation,1
lending agent,1
class,1
the voting,2
the share,2
subscription,2
the initial dividend,1
deadline,1
the additional tier0,2
the preference,18
holders0,1
an asset,3
institution,2
percentage0,2
