date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-12-22, Sales,,Current Employee,Great place to work,"Good pay, work life balance, work with the best
","Can be stressful at EOQ
",,5.0,Agree,Agree,Agree
2020-12-22, Devops Engineer,"Reston, VA","Current Employee, more than 3 years",Amazing Company to work,"Provides opportunity to learn. Benefits. Amazing work culture.
","Not any that I can think of
",,5.0,Agree,Agree,Agree
2020-12-22, Chief of Staff,"San Francisco, CA","Former Employee, more than 10 years",Great place to build a career,"High standards mean high expectations for performance, a great place to grow and learn
","two classes of employees. German vs rest of the world.
",,4.0,Agree,Agree,Agree
2020-12-22, Associate Software Developer,,Current Employee,Very good,"One of the best companies in Europe
","I dont see a dissatvantage at the moment
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-22, Software Developer,Bangalore,Current Employee,Truly great place to work,"Employee friendly A lot of opportunities Great Products
","Process-oriented Apart from this no cons
",,5.0,Agree,Agree,Agree
2020-12-22, Senior Business Process Consultant,"Pittsburgh, PA",Current Employee,Great Company to Work For,,"ltant in Pittsburgh, PA
Recommend
CEO Approval
Business Outlook
Pros
More than willing to invest in their employees with incredible benefits programs
Cons
Significant change fatigue can occur if you are not open to change management programs
",,5.0,Agree,Agree,Agree
2020-12-21, Partner Service Advisor,Galway,"Current Employee, more than 1 year",The best place I have ever worked,"I have never worked somewhere where I feel so appreciated. The company and mgmt really value their employees and it really is an incredible place to work. I am so happy here.
","I honestly don't have anything negative to say
",,5.0,Agree,Agree,Agree
2020-12-20, Machine Learning Intern,Singapore,Former Employee,Awesome working experience!,"Good team, great learning, awesome culture.
","would have expected a higher allowance.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-20, Developer,Bangalore,"Current Employee, more than 3 years",Great Experience,"SAP doesn't restrict you to one job profile throughout. A huge platform is available to gain experience in any topic we are interested in. Continuous support from Manager w.r.t professional growth. Variety of learning and upskilling opportunities.
","some system issues and difficulty in connecting to different systems
",,5.0,Agree,Agree,Agree
2020-12-20, Devops Engineer,,Current Employee,Sap,"Good company to work , work and life balance is good
","Gets little hectic sometime working
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-20, Intern,Brisbane,"Former Employee, less than 1 year",Amazing work environment,"Good people, attractive benefits and good flexible hours
","Role lacked direction and training, but as an intern its expected to an extent
",,5.0,Agree,Agree,Agree
2020-12-20, Territory Sales Manager,,"Former Employee, more than 3 years",Good sales exposure,"Great learning, amazing products and acceptability in the market
","High pressure environment for sales team
",,4.0,Agree,Agree,N/A
2020-12-20, Associate Developer,Bangalore,"Current Employee, less than 1 year",Good Place to work,"Great work life balance and benefits
","Depends on the Team in which you are working
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2020-12-19, Vice President Marketing,,"Current Employee, more than 8 years",Tough situation,"No layoffs planned Collaborative culture Job security
","No clear roles and responsibilities. Everyone trying to do everyone else's job. Starts at board level - zero alignment. Result is no work life balance since everyone spending so much time communicating to figure out what's going on.
",,2.0,Disagree,Disagree,Disagree
2020-12-19, Support Analyst,"São Leopoldo, Rio Grande do Sul, Rio Grande do Sul",Current Employee,Good place to work,"You can grow nd developt yourself
","Sometimes you can stress w customers
Be the first to find this review helpful
Helpful
Share
Report
SAP Response
Thanks for your 5-star rating",,5.0,Agree,Agree,Agree
2020-12-19, Software Development Expert,Bangalore,"Current Employee, more than 10 years",A wonderful place to work and have fun.,"Ample opportunity for trying out any thing you like.
","A big company where you need your own connections to make things happen.
",,5.0,Agree,Agree,Agree
2020-12-19, Senior Product Manager,,"Former Employee, more than 8 years",Mediocre company to work for if you want to advance in your career,"Very stable company to work for
","Slow to innovate, salaries are average to low
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,N/A
2020-12-19, Development Consultant,Bangalore,"Current Employee, more than 8 years",Awesome workplace !!,,"ltant in Bangalore
Recommend
CEO Approval
Business Outlook
Pros
great career opportunities in SAP consultancy. competitive work environment. supportive leadership decent pay and benefits
Cons
Work Life balance needs improvement
",,5.0,Agree,Agree,Agree
2020-12-19, Developer Associate,,"Current Employee, more than 1 year",Great place to work,"Employee first is not just a saying in SAP. They mean it in every aspect
","Nothing that i can think of
",,5.0,Agree,Agree,Agree
2020-12-19, Senior Value Advisor,Bangalore,"Current Employee, more than 5 years",Best place to work,"Great HR policies Decent salary Warm culture
","Flat structure... So slow growth within a team
",,5.0,Agree,Agree,Agree
2020-12-18, Software Engineer,Bucharest,"Current Employee, less than 1 year",Ok,"Good people, many projects. Ok experience
","Always doing something else. Not ok
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-12-18, Analyst,,Current Employee,Good,"Good environment to have work life balance
","No cons everything is fine
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-18, Scholar,Bangalore,"Current Employee, more than 1 year",Best place to work,"Awesome and helpful colleagues, Good work-life balance, An exponential learning curve, A Wide technology stack to work, Best for freshers
","As a scholar, you will get a monthly stifund like an M. Tech student. But with free food and free shuttle service provided by SAP, you can easily manage.
",,5.0,Agree,Agree,Agree
2020-12-18, Senior Account Executive,"San Francisco, CA","Current Employee, more than 8 years",Great culture,"Excellent IT products and services
","Political, decisions take too ling.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-17, Full Stack Web Developer,"Waterloo, ON","Current Employee, more than 3 years",Great place to work!,"Lots of flexibility, support and growth for learning, and being around smart individuals brings out the best in you. Lots of pros, but its easiest to find the pros that mean most to you.
","Big company means overhead and red tape.
",,5.0,Agree,N/A,Agree
2020-12-17, Business Development Representative,"Toronto, ON","Former Employee, more than 3 years",Good starting position for big tech,"Good People, friendly atmosphere, with lots of opportunities to learn about the latest in enterprise software
","Poor pay and career progression
",,3.0,Agree,Agree,Agree
2020-12-17, Senior DevOps Engineer,"Walldorf, Baden-Wurttemberg, Baden-Wurttemberg",Current Employee,Big ERP company with potential in Cloud,"has its own edge in ERP market. More and more focused on cloud strategy
","old Tech stack. difficult to change
",,4.0,Agree,Neutral,Neutral
2020-12-17, SVP,"Seattle, WA",Current Employee,Great company,"Industry leader and continuing to innovate for the future.
","Very large organization. Can be a challenge to be nimble.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-17, Software Advisor,"Milwaukee, WI",Current Employee,Great Place,"a lot of opportunity to move around
","can be difficult to navigate
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-17,Anonymous,,Former Employee,Review,"Nice and encouraging work environment
","We’re None in my opinion
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-17, Support Consultant,"São Leopoldo, Rio Grande do Sul, Rio Grande do Sul","Current Employee, more than 1 year",Great company to work for!,,"ltant in São Leopoldo, Rio Grande do Sul, Rio Grande do Sul
Recommend
CEO Approval
Business Outlook
Pros
Everything about SAP is great
Cons
No cons. Hiring process is not very good. HR does not filter correctly in my oponion
",,5.0,Agree,Agree,Agree
2020-12-17, Account Executive,Rio de Janeiro,Current Employee,Excellent tech company to work for in Brazil,"Team work, HR policies, salary,
","constant changes in benefits, some for worse
Be the first to find this review helpful
Helpful
Share
Report
SAP Response
Thanks for your 5-star rating",,5.0,Agree,Agree,Agree
2020-12-17, License Manager,"Vancouver, BC","Current Employee, more than 10 years",SAP continues to reward me!,"Global company providing huge diversity in culture, generations, gender, and more Successful financial leadership that supports investing whilst smartly managing expenses Long-standing friendships from around the world So many opportunities...define your own path and lead the way!
","Large companies can feel a little slow to move, change and respond
",,5.0,Agree,Agree,Agree
2020-12-17, Project Manager,Bangalore,Current Employee,NA,"To be done later sometime
","Smart logic applied here ... great! I lied it.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-17, Digital Demand Associate,Barcelona,Current Employee,Amazing!,"Amaazing experiences with SAP in
","Nothing to comlain about SAP
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-17, Associate Software Engineer,Bangalore,"Current Employee, less than 1 year",Nice place to work at,"Very flexible culture to work with
","Work and life balance is not so good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-17, Software Engineer,"Palo Alto, CA","Current Employee, more than 10 years",Good,"It's a very stable company.
","Pay is not competitive for the Bay Area
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-16, Program Manager,"Montreal, QC","Current Employee, more than 3 years",Worth consideration,"Great benefits, socially responsible, interesting products, opportunities to travel
","Large company not easy to implement change
",,3.0,Agree,Neutral,Neutral
2020-12-16, Manager,"Pittsburgh, PA","Current Employee, more than 5 years",Great place to work,"Very conscious about work/life balance, flexible schedules Many opportunities and resources to learn new things and move within the company Robust benefit options The company puts focus on gathering employee feedback and adjusting accordingly.
","Workload is unrealistic to manage leading to high stress and burnout. Its seems like this experience is disproportionate across teams. People tend to move into other roles after 2-3 years.
",,4.0,Agree,Agree,Agree
2020-12-16, Client Sales Executive,,"Current Employee, more than 8 years",Amazing company- great culture.,"Great comp plan with plenty of opportunities to develop and grow.
","Very big company and can feel overwhelming at times.
",,5.0,Agree,Agree,Agree
2020-12-16, Solution Advisor,"Newtown Square, PA",Current Employee,Positive experience,"Culture, Benefits, Development, Leadership, Vision
","There are not many cons.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-16, Market Intelligence Manager,,Current Employee,Good,"Growth opportunities and flexible working hours
","Pay less as it was working student position
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-16," Director, Marketing Communications","Portland, OR",Current Employee,SAP - A Great Place to Work!,"Very progressive company, with awesome benefits, supportive management, opportunity for growth.
","It's a BIG company - some may find that negative, but I see it as a positive, actually.
",,5.0,N/A,N/A,N/A
2020-12-15, Service Consultant,,Current Employee,.......,,"ltant 
Recommend
CEO Approval
Business Outlook
Pros
good place to start a career
Cons
not the best in some approches
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-15, User Support Desk Consultant,Buenos Aires,"Current Employee, more than 1 year",Excellent,,"ltant in Buenos Aires
Recommend
CEO Approval
Business Outlook
Pros
Great place to work and to grow
Cons
Monotonous work and salaries could be a little better
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Neutral
2020-12-15, Recruitment Consultant,Bangalore,"Current Employee, more than 1 year",Recruitment Consultant at SAP,,"ltant at SAP
15 Dec 2020 - Recruitment Consultant in Bangalore
Recommend
CEO Approval
Business Outlook
Pros
Great Learning, Flexibility, Worklife balance, Great culture, Employee friendly
Cons
Financial growth, progressions, growth opportunities
",,5.0,Agree,Agree,Agree
2020-12-15,Anonymous,,"Current Employee, more than 10 years",SAP,"Employee benefits ; flexibility and different career choices
","Needs to be more popular in campuses
Be the first to find this review helpful
Helpful
Share
Report
SAP Response
Life at SAP Team
Thank you for your review and feedback",,5.0,Agree,Agree,Agree
2020-12-15, Commercial Sales Executive,Barcelona,"Current Employee, more than 1 year",Work here if you get the opportunity,"Great benefits, great office, work from home whenever you need. You will learn by doing and gain valuable experience.
","Expect to work more than 40 hours a week. In certain roles you can feel pressure to answer emails etc even if you're on leave. Career path is how hard you push for what you want, not something that happens organically.
",,4.0,Agree,Agree,Agree
2020-12-14, Associate Developer,,Current Employee,Best company,"Best working environment and very happy employees
","Nothing as far as now
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-12-14, Senior Product Specialist,Bangalore,"Current Employee, more than 3 years",Amazing Company to work with,"1. Freedom to choose areas to work on 2. Better than market compensation 3. Employee Centricity
","Nothing i can think of
",,5.0,Agree,Agree,Agree
2020-12-14, Senior Account Manager,"Mountain View, CA","Current Employee, more than 8 years",Sr. Account Manger,"Great Benefits & Health Insurance
","Not really involved with community
",,4.0,Agree,Agree,Agree
2020-12-14, Solutions Sales Specialist,,Current Employee,Aaaaaaaaa,"Competitive conditions and good package
","Very agresive sales quota dificult to achieve
",,5.0,N/A,N/A,N/A
2020-12-14, Senior Developer,Paris,Current Employee,"Good benefits, work/life balance","Good benefits and work/life balance
","Customers first employees second, boasting pays
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-14, Developer Associate,Pune,"Former Employee, more than 1 year",Good Company to work for,"Work life balance, challenging projects, free food, flexible working hours, work from home, health insurance as well as regular health check up.
","Salary is low, Internal politics, No appreciation for good work
",,4.0,Agree,N/A,Agree
2020-12-14, Devops Engineer,Tel Aviv-Yafo,Current Employee,Great place to work,"Job security, Great social benefits, flexible
","I joined a team (4 people including the manager) and in a matter of one year, the whole team left them company (Starting with my manager).
",,3.0,Agree,Agree,Agree
2020-12-14,Anonymous,Johannesburg,"Current Employee, more than 10 years",Employment at SAP,"Apart from the benefits , SAP goes a long way to support their employees in every aspect in your growth within your area of work
","As with any large organization, information overload and processes proves to be an ongoing hurdle. But it is up to individuals on how you manage these , and finding the right tools to assist takes time .
",,5.0,Agree,Agree,Agree
2020-12-14, Sales,,Current Employee,Great atmosphere,"Great working environment to work in
","No cons, it is has a lovely atmosphere and very collaborative
",,5.0,Agree,Agree,Agree
2020-12-13, Software Development Engineer,,"Former Employee, more than 1 year",It is good working,"Nice environment, good work balance, easy commute
","Pay is a bit on the low end
Be the first to find this review helpful
Helpful
Share
Report
SAP Response
Life at SAP Team
Your honesty and realistic view of SAP is appreciated",,5.0,N/A,N/A,N/A
2020-12-13, Customer Success Manager,"Pittsburgh, PA","Current Employee, more than 5 years",Absolutely amazing company to work for,"Amazing coworkers, great benefits, and the company really cares about you
","It can get stressful at times, but the company does reward you for all of that hard work. Management does take your opinions and well being into account as well
",,5.0,Agree,Agree,Agree
2020-12-13, Architect,,Former Employee,Work life balance,"Have good work life balance
","Technology is not cutting edge
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-13, Business Development Head,Jakarta,"Former Employee, more than 1 year",Great Company,"Great Company with a lot of Industry background Knowledge
","Transitions to be more Agile but will take time
",,5.0,Agree,Agree,Agree
2020-12-13, Senior Software Engineer,"Lima, Lima Region, Lima Region","Current Employee, more than 10 years",Good company,"Salary Stability Good tools for work Diversity
","Promotions based on likability No long term vision Not cool on new technologies Only few members drive change not base on facts
",,4.0,Disagree,Agree,Agree
2020-12-13, Customer Support Engineer,Galway,Current Employee,Customer Interaction Center,"Helpful colleagues, diverse work, free food
","Not enough staff, internal communication is not clear
",,4.0,N/A,N/A,N/A
2020-12-13, Senior IT Consultant,"Shanghai, Shanghai, Shanghai",Former Employee,Senior IT Consultant,,"ltant
13 Dec 2020 - Senior IT Consultant in Shanghai, Shanghai, Shanghai
Recommend
CEO Approval
Business Outlook
Pros
work and life balance. Great benefits.
Cons
bureaucracy. Lack of efficiency. Lagged in new technology.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-13, Developer,Bangalore,"Former Employee, more than 5 years",Great Place to work,"work life balance and a great place to work
","salary is on lower side
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-12, Data Analyst,"Walldorf, Baden-Wurttemberg, Baden-Wurttemberg",Current Employee,company which stands top on data analytics,"company which stands top on data analytics
","no bad reviews from my side
Be the first to find this review helpful
Helpful
Share
Report
SAP Response
Wonderful news. Thank you for the time",,5.0,Agree,Agree,Agree
2020-12-12, Quality Specialist,,"Current Employee, more than 5 years",Good company,"SAP is a nice place to work.
","Work life balance can be little better.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-12-12, Senior Director Marketing,"Denver, CO",Current Employee,Full package,"good culture and good benefits
","matrixed org and can be slow
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-12, Associate Developer,Bangalore,"Current Employee, more than 3 years",Best company to maintain wok life balance,"Quality work brilliant work ambiance flexible working hours
","Pay growth is slow Technology stacks are rigid
",,5.0,Agree,Agree,N/A
2020-12-11, General Counsel,"Zürich, Zürich",Current Employee,Great Company!!,"International and empowering environment, great colleagues
","quarter and year ends are very stressful
",,5.0,Agree,Agree,Agree
2020-12-11, Devops Engineer,,"Current Employee, more than 3 years",Life At SAP,"good atmosphere reliable management flexibilty, working from home option good community
","salary raise is very minimal
",,4.0,N/A,N/A,N/A
2020-12-11, Support Engineer,,"Current Employee, more than 3 years",life at SAP,"- good community - good workplace - flexibility
","at pandemic time not able to meet with colleagues
",,5.0,Agree,N/A,N/A
2020-12-11, Product Support Associate,Budapest,"Current Employee, more than 1 year",Great company,"great colleagues and boss, possibilities to develop, nice compensations and benefits
","I don't think there is downside
",,5.0,Agree,N/A,N/A
2020-12-11, SAP Enterprise Architect,"Zürich, Zürich","Current Employee, more than 3 years",Project Review,"lots of career development opportunities, good compensation package, flexible working hours
","too hierarchical, not fast enough to transform towards cloud technology
",,4.0,Agree,Neutral,Agree
