date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-12-30, Senior Client Technical Specialist,,Former Employee,Sales and Support,"Big Brand, Amazing and dynamic work culture
","Night Shifts are also there
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-30, Senior Scrum Master,"Porto, Oporto, Oporto",Former Employee,Excellent Company,"This is the best company to work for. The company always preserves its employees.
","To be honest, I don't see any points in this way.
",,5.0,N/A,N/A,N/A
2020-12-30, Senior Software Engineer,,Former Employee,Worked as an Software Engineer,"Salary, Working Culture, Benefits, Senior Management and Growth
","I never found any Cons here
",,5.0,N/A,N/A,N/A
2020-12-30, Senior Technician,"Round Rock, TX",Former Employee,Good company,"-good work/life balance -excellent staff -excellent training -friendly environment -career opportunities always available
","-stressful and high pace work though it is manageable
",,5.0,N/A,N/A,N/A
2020-12-29, Sales Associate,,"Former Employee, more than 1 year",Good,"Overall Good everything is good
","Nothing bad,it is beneficial for all
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-29, Account Manager,Madrid,"Current Employee, more than 1 year",Good place to work at,"Good enviroment, low pressure and good salary
","Lot of corporation duties like events and trainnings. Some Weeks may be hard to balance with daily duties.
",,5.0,Agree,Agree,Agree
2020-12-29, Senior Manager,Bangalore,"Former Employee, more than 10 years",Great company,"Nice working culture Great learning experience
","Very large organization Hierarchy cab be a problem
",,5.0,N/A,N/A,N/A
2020-12-29, Internal Account Manager,Casablanca,"Former Employee, more than 10 years",Good,"work life Balance & salaire
","Pas de points négatifs à signaler
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-12-29,Anonymous,,Current Employee,Specialist sales ops,"Good Exposure, Good Leaning, Good Cafetaria
","lots of cost cutting, less competitive compensation
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-29, Senior Advisor,Bangalore,"Current Employee, more than 10 years",Great Place to work,"Great Place to work. I am loving it
","I really dont have any downside for my stay at Dell
",,5.0,Agree,Agree,Agree
2020-12-29, Software Sales Representative,"Round Rock, TX","Former Employee, more than 10 years",Dell is Dell,"The pay can be good
","You are just a number
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-12-29, Business Analyst,,"Former Employee, more than 1 year",Great place to work,"Great people Wide range of opportunities Leadership team is pretty approachable
","I was part of EMC which had better work culture prior to Dell and EMC coming together.
",,4.0,N/A,N/A,N/A
2020-12-29, Software Engineer,,Current Employee,amazing,"amazing experience working there with them good
","none cons, everything is good as well
",,4.0,N/A,N/A,N/A
2020-12-29, Senior Advisor,,Current Employee,A great place to work with good work life balance,"Employee friendly with good work life balance
","Can do better on perks and bonuses
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-28, Inside Sales Account Manager,"Austin, TX","Current Employee, more than 1 year",Dell ISR,"The culture and people. Plenty of opportunities to grow your career
","COVID created more setbacks than anticipated but was handled the best way possible in uncertain times
",,4.0,Agree,Agree,Neutral
2020-12-28, Inside Sales Manager II,"Austin, TX",Current Employee,Upward Mobility vs Competitive Pay,"Scalable Career opportunities and mentoring
","The pay is not competitive with market
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-28, Customer Service Specialist,Hyderābād,"Former Employee, less than 1 year","Average, mediocre job where you bust your A and don't get paid enough","transport, friendly manager, vibrant environment
","salary, workload, politics, slow growth
",,3.0,Disagree,Neutral,Neutral
2020-12-28, Technical Support Engineer,Bayan Lepas,"Current Employee, more than 1 year",Good colleague,"If you want to have good colleague, If can choose this company for work.
","Many pressure work with customer
",,4.0,Agree,Agree,Agree
2020-12-28, Senior Technician,"San Antonio, TX",Former Employee,God job before Covid,"Great pay Great 401 k Great benefits
","They didn’t adjust to Covid well
",,5.0,Agree,Agree,Agree
2020-12-28, Software Engineer,Bangalore,"Current Employee, less than 1 year",.,"friendly communication professionalism innovation diversity inclusion
","not well organized poor management work doesnot match job profile
",,3.0,Disagree,Agree,Neutral
2020-12-28, Associate,,Current Employee,we,"career development high and learn alot
","worktime long and not so flexible
",,3.0,N/A,N/A,N/A
2020-12-28, Project Manager,,Current Employee,Good company with ethics,"Overall I've enjoyed my time at Dell. Colleagues are pleasant and the work has been interesting. Managers seem to care about you. Salary is decent with car allowance and bonus. Good options for remote working so good wlb
","Opportunities for promotion seem restricted especially if you end up with very small value projects. Many of the projects are simple and more suited to a junior PM. Limited opportunity to manage larger value programme/projects and transformational work
",,4.0,Agree,Agree,Agree
2020-12-28, Senior Analyst,Hyderābād,Current Employee,na,"very good company. normal work stress
","I was laid off during corona pandemic in 2020
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-27, Financial Analysis Senior Advisor,,"Current Employee, more than 5 years",Very good place to work,"Flexible, you have a lot of growth opportunities within the Company, work from home
","May require overtime during planning and close
",,5.0,Agree,Agree,Agree
2020-12-27, Software Engineer,,Current Employee,Great place to work,"It's a great place to work!
","The are mor much cons
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-27, Programmer Manager,"Bracknell, England, England",Current Employee,Modern technology company,"Dynamic, fast-paced environment; Comprehensive benefits package.
","Limited career prospects; Unclear long-term strategy from senior execs.
",,3.0,Disagree,Agree,Agree
2020-12-27, Technical Content Developer,Bangalore,Current Employee,Great Place to Work,"1. Good work-life balance 2. Supportive managers and colleagues 3. Decent benefits + pay
","Can't think of any cons
",,5.0,Agree,Agree,Agree
2020-12-26, Account Manager,,Current Employee,Good place to start,"Good to grow into career
","Bad future growth opportunities within
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-26, Professional Services Consultant,,Current Employee,Work life balance,,"ltant 
Recommend
CEO Approval
Business Outlook
Pros
Great work life balance. Great for working families
Cons
Difficult to navigate a career path
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-26, Field Marketing Advisor,Bratislava,"Current Employee, more than 1 year",Work at Dell Marketing,"International environment of professional people. Many opportunities to learn and network
","No work life balance, despite Dell encourages it, it remains hard in real life as the expectations are high
",,5.0,Agree,Agree,Agree
2020-12-25, Software Engineer,"Brasília, Federal District, Federal District",Current Employee,Cool place to work,"It is a good place to work
","There are not much cons
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-25, Principal Software Engineer,Bangalore,"Current Employee, more than 3 years",Good company,"Work life balance Freedom to lead You are the owner You can say no to requirement Can say no to business You play big part in running the product line
","Salary is very less with the kind of responsibility given
",,3.0,Agree,Agree,Agree
2020-12-25, SysDev Engineer,Herzliyya,"Current Employee, more than 8 years",Great company to work for,"Company pay is competitive. Company operates on a work from home mode since COVID started. Connection and working experience is very good
","Huge company meaning a lot of berocracy
",,5.0,Agree,Agree,Neutral
2020-12-25, IT Systems Administrator,Chennai,"Current Employee, more than 5 years","IT Desktop,network,server support","Had great mentorship from multiple people within company as an intern. And I love the environment, resources to work here
","Limited with regard to education progression
",,5.0,Agree,Agree,Neutral
2020-12-25, Senior Business Analyst,,"Current Employee, more than 1 year",Great place to work,"Good work culture and ethos
","Get sometimes too comfortable out here
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-24, Principal Software Engineer,,"Former Employee, more than 1 year",Typical old style company,"Work life balance, matured business
","Lost of momentum, ""matured"" business
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Disagree
2020-12-24, N/A,"Arlington, VA",Former Employee,n/a,"Good amount of PTO and Vacation
","Lots of micromanagement, intense focus on metrics.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,N/A
2020-12-24, Data Center Sales Executive,"Columbus, OH","Current Employee, more than 3 years",Great products and a lot of opportunity,"Huge customer base and an endless amount of leads/opportunities. Allows you to own your business as long as you are producing.
","Account teams are too big and have competing interests with very little organized structure.
",,5.0,Agree,Agree,Neutral
2020-12-24, Software Engineer,"San Jose, CA",Former Employee,Terrible work-life balance,"It pays the bills but...
","Dell bought a company I was working for. They outsourced to India. Reduced salaries and benefits in any creative ways they could. Laid off employees and put pressure on everyone to work long hours by being in constant “crisis mode”. Terrible work-life balance and lower pay than other companies. Upper management is not supportive but rather believes their only job is to keep pressure on to get more out of employees.
",,1.0,Disagree,N/A,Agree
2020-12-24, Senior Software Engineer,Bangalore,"Current Employee, more than 1 year",A decent place to work and grow,"You can learn about new technologies, almost all products that I know of are using the latest tech-stack.
","Work-life balance could be better. More perks are needed in terms of good policies for employees.
",,4.0,Agree,N/A,Agree
2020-12-24, Inside Channel Account Manager,Bangalore,"Former Employee, more than 5 years",Is it good Company to Work,"Company is good Pay and other benefits are also good Learnings
","Some team management is not so good Targets are pathetic not as per territory neither past performance No Carrer growth if you raised your voice even if your top performer until you good with your manager and praise all his work No job security they won't allow moving from one team to another and finally, they will blame you that you need to enhance you skills.
",,2.0,Disagree,Agree,Disagree
2020-12-23, Analyst,Bangalore,"Current Employee, less than 1 year",Application Support - Terrible.,"1.Office location is good for Dell-6. 2.Separate space for relaxation, having a pool table. 3.Cafeteria is good
","1. Have been in Application Support Domain, here people are forced to take up support for new applications and hence get less exposure to their primary skills. 2.Compensation for me was terrible, i had 2.5 years of prior experience befor joining dell, but salary offered to me was entry-level salary, even less than average salary for a fresher. 3.Work-force reductions are a must in this organisation even when its reaping huge profits in the market.
",,3.0,Disagree,Agree,Disagree
2020-12-23, Partner Development Manager,Dhaka,"Current Employee, more than 3 years",Working in Dell is a great experience. It helps me to boost my confidence and knowledge for moving ahead.,"Great place to work, wonderful working environment, a lot of scopes to enhance your knowledge every day.
","Performance driven job so you have to perform everyday to keep your position higher.
",,5.0,Agree,Agree,Agree
2020-12-23, Business Intelligence Analyst,"Toronto, ON","Current Employee, more than 1 year",Awesome Place to work,"Everything is positive in Dell
","I dont see any Cons here in Dell
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-23, Senior Principal Software Engineer,"Round Rock, TX",Current Employee,Work Life Balance,"Work Life Balance is good
","No Cons as of now
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-23, Senior Analyst,,"Former Employee, more than 1 year",Too much hierarchy,"Since the merger with DELL and EMC2 the company culture has been on the negative.
","There's nothing positive since the merger.
",,2.0,Disagree,Disagree,Neutral
2020-12-23, Inside Sales Account Manager I,Panamá,"Current Employee, more than 1 year",Benefits,"They give you bunch of benefits such as Insurance, Life Insurance, and many others
","none none none none none
",,5.0,Agree,Agree,Agree
2020-12-23, Sales Representative,"Denver, CO","Former Employee, more than 1 year",Working at Dell is ok,"good benefits and work environment
","too much pressure and reliance on CRM metrics
",,3.0,N/A,N/A,N/A
2020-12-23, Project Manager,,Current Employee,Great place to work,"The Great people and technology
","It’s a large company and sometimes hard to move up
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-22, EMC Corporation,Bangalore,Former Employee,Good Company to Work For,"Work environment was very good
","Huge politics from within, after acquisition from Dell
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-22, Presales Engineer,Bangalore,"Current Employee, less than 1 year",presales engineer analyst,"time to time growth,improvement in communication skills
","work life balance, night shifts
",,5.0,Agree,Agree,Agree
2020-12-22, Technical Support Engineer,,"Current Employee, more than 3 years",Overall a great company,"Great benefits & work culture
","Little opportunity for lateral movement
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Neutral
2020-12-22, Senior Software Engineer,,Former Employee,Best place to work,"Flexible timings and benefits . .
","Old technology's stack and legacy system
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-22, Senior Sales Analyst,Bangalore,"Former Employee, more than 3 years",Work culture,"Very Good Learning Growth opportunity
","High pressure and no work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-22, Electronics Technician,"Franklin, MA","Former Employee, more than 10 years",Satisfied,"friendly and good working conditions
","No negative at this time
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-22, Sales,Seoul,Current Employee,Good,"good , excellent CEO, perfect culture, many talent people, great oppotunity to many people
","too many quota, many competitor, curious for vision, Many issue with supply chain
",,4.0,Agree,Agree,Neutral
2020-12-22, IT Senior Manager,Kuala Lumpur,"Current Employee, more than 3 years",Great Place To Work,"It Is Great Place To Work
","You don’t work here, if you did, you would know its a Great Place To Work
",,5.0,Agree,Agree,Agree
2020-12-22, Customer Service Associate,Hyderābād,Former Employee,salary,"really good support for freshers
","work pressure is alot for fresher
",,3.0,N/A,N/A,N/A
2020-12-21, Global Operations Engineer,Taipei,Current Employee,Great place to work at,"Value employers opinions and open minded on all different perspectives.
","I cannot think of any at this point.
",,5.0,Agree,Agree,Agree
2020-12-21, Customer Care Specialist,Hyderābād,"Current Employee, more than 3 years",good one,"i love dell its good to work with dell
","none its a good company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-21, Inside Sales Representative,Cork,"Former Employee, more than 3 years",Nice atmosphere and competitive benefits,"Nice location in cork city, good management.
","Bad canteen, the food was very bad
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-21, Benefits Analyst,"Salt Lake City, UT","Current Employee, more than 1 year",Analyst,"The medical benefits are great.
","The pay could be better
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-21, Project Manager,,Former Employee,Good,"Good managers in the company- nice growth
","Night shift is difficult in the long run
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-21, Network Engineer,Chennai,"Current Employee, more than 1 year",very good,"colleagues are helpful and friendly work environment
","nothing as such. growth rate is less
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-21, Senior Engineering Manager,Bangalore,"Current Employee, more than 8 years",Best Company to Work with,"Flexibility , Career Growth, Technology , Leadership , Values
","Benefits , Already working on improving D&I
",,5.0,Agree,Agree,Agree
2020-12-21, Principal Enterprise Architect,"New York, NY","Current Employee, more than 3 years",Dell Technologies,"Great place to work in a growing industry
","No Cons that i have seen so far
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-21, Individual Contributor,,"Current Employee, more than 1 year",Company is good but management is not good.,"Good company. Job security. Peace of mind.
","Too much cost cutting from management
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Agree
2020-12-21, QA Engineer,Saint Petersburg,"Current Employee, more than 3 years",Work at dell,"There are interesting technologies to work on
","Company tries to save money on everything, literally. Hard to get a raise or promotion
",,3.0,Disagree,Neutral,Neutral
2020-12-20, Senior Software Developer,Bangalore,"Current Employee, more than 3 years",great place to work,"challenging work, soo much to learn
","salaries are not best in industry standards but still competent
",,4.0,Agree,Agree,Agree
2020-12-19, Director,Chennai,"Former Employee, more than 10 years",average work,"cant think of any at this time
","command and controlled culture, not much autonomy
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-12-19, Senior Technician,"Round Rock, TX","Former Employee, more than 3 years",Good place to start in IT,"They have a great culture.
","Promotions within can be daunting
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-12-19, Senior Financial Analyst,"Gurgaon, Haryana, Haryana","Former Employee, more than 5 years",Very Good,"Very Reputed Organization to work with
","Very routine work can get boring
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-19, Inside Sales Representative,Hyderābād,Current Employee,this company is great to work,"this company let you grow in all the aspects
","no reason for any cons of this company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-12-19, Associate Test Engineer,Bangalore,"Former Employee, less than 1 year",Great for freshers,"Work-life balance, flexible hours, extra curricular activities
","Depends on the team I guess
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-19, Software QA Engineer,Bangalore,"Current Employee, more than 1 year",Work life balance and good paymasters,"Work life Balance Good Pay Masters Bonus plan
","Quality of work has degraded after the acquisition of EMC
",,4.0,Agree,Agree,Agree
2020-12-18, Account Executive,,"Current Employee, more than 3 years",EMC merger. Dell has taken over,"Great people Good pay & comp plan Benefits are good
","Legacy EMC is much different than dell
",,4.0,N/A,N/A,N/A
2020-12-18, Principal Software Engineer,"Hopkinton, MA","Former Employee, more than 8 years",High Tech in decline,"Large. Room to grow and move. Some very talented and likable co-workers. EMC was something special but may have peaked when Dell purchased it.
","A company based on standard technology, with massive volume, and low margins purchased a company based on specialized technology, with low volume and large margins.
",,4.0,Agree,Neutral,Agree
2020-12-18, Senior Software Engineer,Bangalore,"Former Employee, more than 3 years",EMC,"Work culture is good, work life balance, decent salary
","When it was EMC it was good, but after dell emc, things were not much predictable. This was mainly during the merge time
",,4.0,Agree,N/A,N/A
2020-12-17, Channel Account Manager,"Austin, TX","Current Employee, more than 3 years",Great place to work always,"Work life balance and benefits
","Very competitive entry level positions
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-17, Technical Support Engineer,"Toronto, ON",Current Employee,good,"good pay, steady during pandemic
","layoffs in some departments every year
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-17, Senior Software Engineer,"Dell, AR",Former Employee,Good,"Good company when in comes to compensation
","Bad management of Human Resources
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-17, Data Analyst,"Franklin, MA",Current Employee,Amazing,"Work from home availability. Diversity and inclusion is important to the company
","Not available at this time to share
",,5.0,Agree,Agree,Agree
2020-12-17, Senior Systems Engineer,"Columbia Falls, MT",Former Employee,Great Technology and Great People,"Working with incredible, cutting edge technology and some very smart people. Great place to work.
","There was a lot of turbulence during my time there with the EMC merger. Getting the product portfolio staged properly, as well as back office system convergence completed or at least mostly useable took a what seemed to be quite a while.
",,4.0,Agree,Agree,Neutral
2020-12-17, Sales Representative,Bangalore,"Former Employee, less than 1 year",Nice,"Good place to earn incentives
","More better work life balance needed for now
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-12-17, Finance,Bangalore,"Current Employee, less than 1 year",Fresher,"This company is having good profile in the society
","My aim to work in this organization
",,3.0,N/A,N/A,N/A
2020-12-17, Dell,Hyderābād,Current Employee,Good company,"Dell is very good company
","You working with dell is a great opportunity
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-16, Marketing Director,"San Jose, CA","Former Employee, more than 10 years",Great place to work!,"Lots of great people, supportive environment and management, good benefits.
","Sometimes business units are too compartmentalized.
",,4.0,Agree,N/A,Agree
2020-12-16, Channel Account Manager,Tel Aviv-Yafo,Current Employee,"WW great company, locally less","Great team working collaboration High Professional employees
","competitive environment Local management only focusing on sales numbers
",,4.0,N/A,N/A,N/A
2020-12-16, Analyst,Bangalore,Current Employee,Work culture,"Good salary as per company standard
","Full of Politics and biased people
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-16, Program Manager,"Austin, TX",Current Employee,They're trying,"There are pockets of good people and a lot of opportunity to move around if you choose to do so.
","Culture is more focused on individual success rather than innovation and teamwork. They are making efforts to turn this around, however senior leadership is not held accountable.
",,3.0,Agree,Neutral,Neutral
2020-12-16, Sales Consultant,,Current Employee,Mixed Bag,,"ltant 
Recommend
CEO Approval
Business Outlook
Pros
Aggressive pace, wide diverse portfolio
Cons
business unit complexity adds stress
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2020-12-16, Software Engineer,Bangalore,"Current Employee, more than 1 year",Great work life balance,"Great work life balance in dell
","No growth for freshers Less salary for
",,3.0,Agree,N/A,Agree
2020-12-16,Anonymous,"Austin, TX","Current Employee, more than 10 years",Great place to work,"Flexible work, benefits, culture, inclusiveness
","It is hard to get promoted
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-12-16, Senior Technical Support,"Austin, TX","Current Employee, less than 1 year",A disgusting experience that shows Dell does not care about their employees,"None that I have experienced.
","The company does not care about its employees at all. They expect you to put this company and its terrible products above all else, including the safety and lives of your family.
",,1.0,Disagree,Disagree,Disagree
2020-12-16, Financial Analyst,"Brighton, MA",Current Employee,Financial Analyst,"Work from home flexibility, benefits, company culture
","Infrequent promotions, compensation, support from management
",,3.0,N/A,N/A,N/A
2020-12-16, Manager I,Bangalore,"Current Employee, more than 8 years",Good,"Great place for work life balance
","Should have to improve in Benefits
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-16, Presales Engineer,Cairo,Former Employee,Presales Engineer,"Very good place to start a career in IT Invest very well in their people Work life balance is great Benefits are the best Multicultural exposure
","Very slow in terms of growth Massive organization size makes it very systematic
",,3.0,N/A,N/A,N/A
2020-12-15,Anonymous,"Nashua, NH","Former Employee, more than 5 years",Marketing,"Good resources for career growth.
","Being a very large company comes with the possibility of getting lost in a large org.
",,4.0,N/A,N/A,N/A
2020-12-15, Manager,"Hopkinton, MA","Former Employee, more than 8 years",Great business,"Company is in a great business with plenty of opportunities and growth. Innovative and adventurous. Opportunity to move within the organization.
","Complicated structure and so so benefits...
",,4.0,N/A,N/A,N/A
2020-12-15, IT Project Manager,"Porto Alegre, Rio Grande do Sul, Rio Grande do Sul",Current Employee,.,"Great Company, work-life good balance, ethic and reliable
","Paycheck is not so competitive
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-15, Applications Support Engineer,,"Former Employee, more than 3 years",Good,"Good company lot of opportunities
","May need to work on shifts.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-15, Senior Hardware Engineer,Cork,"Current Employee, more than 10 years",Dell,"Dell Technologies is an excellent employer, they are fair and flexible with their workforce and encourage employees to engage in community projects
","Due to the size of the company and having personal located around the world some meetings can be at unsociable hours
",,5.0,Agree,Agree,N/A
2020-12-15, Network Systems Administrator,"Nashville, TN","Former Employee, more than 3 years",Dell hell check it out on Google,"Learning new technologies, pay and benefits are great
","Over time, zero work life balance, bad management
",,2.0,Disagree,Disagree,Neutral
2020-12-15,Anonymous,,"Current Employee, more than 5 years",Best Place to Work,"Culture, benefits, internal promotion, diversity inclusion
","The difference of the salaries between countries
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-15, Senior Software Development Engineer,Bangalore,Current Employee,About Dell,"Good Company to work with
","I have found No Cons
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-15, Marketing Senior Advisor,Bratislava,"Current Employee, less than 1 year",overall feelings,"highly professional company with great approach, a lot of possibility for trainings and focused on employees grow
","not a lot of socializing or celebrations together (parties, teambuilding's)
",,5.0,Agree,Neutral,Neutral
2020-12-15,Anonymous,,"Current Employee, more than 3 years",Overcrowded with Chinese,"Some managers do look out for your interest and well being.
","Overcrowded with Chinese underachievers that will be given top priority when promotion for a higerher job positions opens up.As those chinese managers will push for their fellow chinese people.
",,1.0,Disagree,Disagree,Disagree
2020-12-14, Senior Software Engineer,"Shanghai, Shanghai, Shanghai",Current Employee,Innovative work environment,"- Environment that encourages innovation - Good work/life balance - Opportunities for cross-team collaboration
","- Benefits on the low side - Health insurance is not too great
",,4.0,N/A,N/A,N/A
2020-12-14, Business Development Intern,Singapore,"Former Employee, less than 1 year",A rather relaxed workplace,"Flexible working hours which could be negotiated if needed
","Sometimes the work or tasks were rather menial
",,3.0,Disagree,N/A,N/A
2020-12-14, Technical Support Engineer,"Salt Lake City, UT",Current Employee,Very draining work environment,"- Great people who you work with - 5 weeks paid vacation per year with an additional one week off during Christmas
","- Extremely draining, no breaks. - If you take a day off, you come back to a mess of added problems
",,4.0,Disagree,Neutral,Neutral
2020-12-14, Senior Account Manager,"Boston, MA","Current Employee, more than 1 year",Great place to work,"Great place to work at
","No cons at this time
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
