date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-09-10,Anonymous,,"Former Employee, more than 1 year",Great company I had worked for,"Great benefit
Great culture
Innovative
Great compensation
Excellent colleagues
","Not too high salary at all
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Thank you for your feedback",,5.0,Agree,Agree,Agree
2021-09-09, Controls Engineer,"Sparks, NV","Current Employee, more than 1 year",Great job/work life balance,"Good compensation. 12 hour shifts working 7 out of 14 days for day shift makes for good work life balance. Lots of support through different teams
","Limited job scope and responsibilities
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-09, Technical Support Engineer,Tokyo,"Former Employee, more than 3 years",Traditional company,"Learn comprehensive business was the key
","Too much Japanese culture cause some issue
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2021-09-09, Sales Executive,,"Former Employee, more than 3 years",Good learning curve,"Opportunity to travel, engineering focus
","Long work hours, management pressure
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Thank you for this feedback. As a performance-driven company, we challenge our employees to innovate and adapt to change in a fast-paced environment. It’s not always easy but helps to ensure we are delivering the best outputs and outcomes for our clients worldwide while aiming for employee satisfaction",,3.0,N/A,N/A,N/A
2021-09-08, Sales,"Jersey City, NJ","Current Employee, more than 1 year",Good work life balance,"Inclusive culture, flexible schedule, full benefits
","There can be some peer pressure sometimes
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Thank you for taking the time to share this review. We’re glad to hear that you had a positive experience with our Total Rewards offerings. We strive to take a comprehensive approach to our total rewards offerings to ensure we’re supporting the physical, emotional and financial well-being of our employees",,4.0,N/A,N/A,N/A
2021-09-07, Staff Engineer,,Current Employee,Ok employer,"Flexible work time schedule and time off
","Need weekend or overtime sometimes
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-07, Director,,"Current Employee, more than 5 years",Horrible company,"Old Panasonic was full of dreams.
","I felt that Japanese employees were the “right” employees while local employees were just for convenience
Advice to Management
Hire a foreigner to be its global CEO
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
We are sorry to hear about your negative experience. As a company rooted in fairness, honesty and humility, we strive to ensure our leadership and employee population embodies these ideals. We will continue encouraging communication, collaboration and camaraderie in hopes of further improving the experiences of our associates","Hire a foreigner to be its global CEO
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
We are sorry to hear about your negative experience. As a company rooted in fairness, honesty and humility, we strive to ensure our leadership and employee population embodies these ideals. We will continue encouraging communication, collaboration and camaraderie in hopes of further improving the experiences of our associates",1.0,Disagree,Disagree,Disagree
2021-09-07, Product Design Manager,Petaling Jaya,"Current Employee, less than 1 year",Work in Panasonic,"Good environment to grow as company provides various training programs
","Too many bad influences from old staff
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-04, Merchandiser,Karāchi,"Current Employee, more than 3 years",I have a salesman,"This company not delay my salary & not cut my salary
","Company want I am complete month target
Advice to Management
Mashallah we all management's are very good
Be the first to find this review helpful
Helpful
Share
Repor","Mashallah we all management's are very good
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Neutral
2021-09-03, Project Manager,,"Former Employee, more than 1 year","No growth, weak leadership","Good benefits and good pay
","The leadership on my team was inexperienced and difficult to work for.
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
We are sorry to hear about your negative experience with management. Ensuring that our employees have a positive experience is important to us, so we will share this feedback with our leadership team",,3.0,N/A,N/A,N/A
2021-09-03, Software Developer,Plzeň,Former Employee,Review,"It was quite ok I think
","No progression, low pay, no future
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-02, Human Resources Manager,Taipei,Current Employee,lots of slogan,"Good for people like steady life
","always keep the same way, few changed
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-02, Sales Manager,"Newark, NJ","Former Employee, more than 8 years",Great Brand - Aging Operation,"Wonderful brand recognition and diversity of products with a long, rich history. Easy to be very proud to work for such a historically significant company.
","Has failed to evolve during the past decade or so and products, systems, and structure tend to be outdated. Creative leaders tend to get discouraged by skeptical overseas leadership.
Advice to Management
Modernize your strategy and tactics - what worked in the 20th century is not working in the 21st century.
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Thank you for taking the time to share your experiences. As a company rooted in fairness, honesty and humility, we strive to ensure our leadership embodies these ideals are at the core of our company","Modernize your strategy and tactics - what worked in the 20th century is not working in the 21st century.
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Thank you for taking the time to share your experiences. As a company rooted in fairness, honesty and humility, we strive to ensure our leadership embodies these ideals are at the core of our company",3.0,Disagree,Neutral,Neutral
2021-09-01, Manager,"Newark, NJ","Former Employee, more than 1 year",Revolving door,"Some cool departments and technology coming from Japan.
","Panasonic North America hires and fires a lot of people ruining careers.
Advice to Management
None they won’t listen.
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Continuous improvement is at the core of our business, and we value honest Glassdoor reviews to help us identify areas of opportunity. We’ll continue to evolve our approach to leadership to ensure all employees feel supported","None they won’t listen.
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Continuous improvement is at the core of our business, and we value honest Glassdoor reviews to help us identify areas of opportunity. We’ll continue to evolve our approach to leadership to ensure all employees feel supported",1.0,Disagree,Disagree,Disagree
2021-08-31, Technician,,"Former Employee, more than 3 years",Unorganized company,"Lots of OT, meet a lot of new people and learn new skills
","Bad management, favoritism, won't promote unless your a friend of management
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-08-31, Legal Counsel,"Ōsaka, Osaka, Osaka",Former Employee,A traditional Japanese company struggling to changes,"Have a solid welfare program, and really pay attention on the work-life balance of the employees (e.g. encourage all employees to use up their annual leaves ( 24 days a year!), the supervisor could not send email to his/her subordinates during weekends or after 8 pm)
","Complex and bureaucratic structure cause delay
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-08-31, Corporate Planning,Tokyo,Current Employee,Great Company to work for,"The management philosophy and customer-first spirit are firmly established and trusted by society
","Large organization, few collaborations between departments
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-08-29, Machine Operator,,Current Employee,PayRange,"The Benefits are pretty good
","Working on the weekends kinda suck
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-08-24,Anonymous,,"Former Employee, more than 3 years",Company,"Nice working place. Great colleagues. flexible time off.
","Low salary. If you are unlucky, you get a mean boss.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,N/A
2021-08-22, Engineer,,Current Employee,Review,"Learn a lot for fresh graduate
","Sometimes stressed due to job load
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-08-22, Production Supervisor,,Current Employee,Fgyf,"Good to work here. Good pay
","Management needs better training about supporting.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-08-20, Sales Executive,Bhubaneshwar,"Former Employee, more than 1 year",sales executive,"punctual.timing.great.warrior.communication skill. Very well skills.
","Lazy,I am very straight forward.
Advice to Management
nothing
Be the first to find this review helpful
Helpful
Share
Repor","nothing
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-08-20, Sales Administrator,Hong Kong,"Former Employee, more than 10 years",Sad,"Benefit is god
Time is long
No communication
Cool boss towards staff
","No prospect
Slow chang long working hour
No incentive for staff
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-08-20,Anonymous,,"Former Employee, more than 1 year",great brand,"Lovely products,fantastic brand equity,needs to do lot more to capitalise on its opportunities
","unable to capitalise on market opportunities,lousy management, lags in customer centricity
Advice to Management
none
Be the first to find this review helpful
Helpful
Share
Repor","none
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,N/A,N/A
2021-08-19, Training Officer,,"Former Employee, more than 1 year",Friendly working environment,"My colleagues are friendly, supportive. Salary is average but i think it's fine to fresher
","Rigid hierarchy and not flexible working time. Not many training course about technology, AI or offering personalize training courses
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-08-17,Anonymous,,Current Employee,Good pay,"Good pay I love it there easy place to work at
","I I I I I I I. I I I I I I. I i
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
At Panasonic, we strive to take a comprehensive approach to our total rewards offerings to ensure we’re supporting our employees. Thank you for sharing your experience",,5.0,N/A,N/A,N/A
2021-08-17,Anonymous,,"Former Employee, more than 10 years",Shrinking,"Good salary and good benefits
","The company is shrinking. The then management went in the wrong direction.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Disagree
2021-08-15, Human Resources Business Partner,"Newark, NJ","Former Employee, more than 8 years",Great Company,"Upward mobility if you work hard, are dedicated to Company goals and objectives. Under promise and over deliver. Add daily value
","Sometimes poor performers overlooked while hard workers are asked to compensate for poor performers. Can create negative culture especially around budget planning.
Advice to Management
Focus on fairness. Have a conversation with poor performers requiring immediate and sustained corrective action or failure to do so may jeopardize continued employment. Coaching opportunity.
Be the first to find this review helpful
Helpful
Share
Repor","Focus on fairness. Have a conversation with poor performers requiring immediate and sustained corrective action or failure to do so may jeopardize continued employment. Coaching opportunity.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,N/A,Agree,Agree
2021-08-14, IT Manager,,"Current Employee, more than 3 years",Salary,"No work life balance. Rating will give as per their own
","Very high internal politics. Not recommended
Advice to Management
Maintain decent professionalism in working environment
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Thank you for your commitment to the success of our business. We stress the importance of caring for one's whole self, which is why we offer comprehensive benefit plans to support the financial, physical and emotional wellbeing of employees. Your feedback will be shared internally as we continue to improve and adopt new policies and practices","Maintain decent professionalism in working environment
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Thank you for your commitment to the success of our business. We stress the importance of caring for one's whole self, which is why we offer comprehensive benefit plans to support the financial, physical and emotional wellbeing of employees. Your feedback will be shared internally as we continue to improve and adopt new policies and practices",1.0,Disagree,Disagree,Disagree
2021-08-12, Intern,,"Former Employee, less than 1 year",Intern,"Good work environment and good pay and good teachers and good environment and I was happy to work there. Will continue working
","It was not very inclusive and I felt like I did not have a good work life balance because I was a student at the time
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-08-11, General Manager,,Current Employee,Working at Panasonic,"- The company is a fine company if someone is looking for stability. 
- There are many types of products to develop, we can easily get technical information and knowledge from several section.
","- Little investment on employee learning and development
- Work Life Balance is not good.(overtime on the weekend
- Career progression is on slower side
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
At Panasonic, we value continuous learning and development for all employees. We’ll continue to look for new ways to help employees meet their personal and professional goals. We appreciate you taking the time to share this feedback with us",,3.0,Disagree,Disagree,Agree
2021-08-11, Head Of Human Resources,"Cardiff, Wales, Wales",Former Employee,Great Company,"Proud to work for them - innovative
","Status and ego for some people ruins a positive culture
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-08-10, Senior Marketing Manager,"Bracknell, England, England","Current Employee, more than 5 years",A good place to work,"A good company to work for that supports their employees. Their biggest asset is their people
","Career progression can be slower than in other companies but they build in flexibility to accommodate unseen eventualities in personal life
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,Agree
2021-08-07, Senior Sales Executive (SSE),Hyderābād,Current Employee,Product description,"Product quantity is very good
","Not enough marketing and lack of features as compared with competition brands
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-08-07, Officer,,Former Employee,Company,"Good company benefit and environment
","Long working hour and many rules
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-08-07, Assistant Manager,"Gurgaon, Haryana, Haryana","Former Employee, less than 1 year",Good place to get career progression,"Work Ethics are strong, 
Leadership Team is highly professional, 
Strong support from Parent Country, 
healthy environment, 
culture inclusiveness
good infrastructure
","Struggling to get profitable at India level, high competitions from other market players, Sales force is not consistent
on the contrary of professional leadership few leaders are not pervasive when it comes to allow the team to take charge
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-08-06, Legal Counsel,"Ōsaka, Osaka, Osaka",Former Employee,Nice company to work with,"Offer nice welfare program and annual leaves
","Very Japanese and takes time to make decision
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-08-04, Senior Executive,Kulim,"Current Employee, more than 3 years",Great Place For Retirement,"Employees are well taken care off. Employee loyalty is valued
","Lack of aggression will result in slow growth of the company
Advice to Management
Be more adaptive to changing of environment & be more decisive
Be the first to find this review helpful
Helpful
Share
Repor","Be more adaptive to changing of environment & be more decisive
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Disagree
2021-08-04, Officer,,Current Employee,Good company,"Follow procedures, Sat Sun off, salary as per negociation, abc, abc abc
","Time bound, salary as per negotiation, called office in corona time
Advice to Management
Nothing
Be the first to find this review helpful
Helpful
Share
Repor","Nothing
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2021-08-01,Anonymous,,Current Employee,Not recommended,"Flexible working hours that allows you to start and end your work whenever you want without missing the core hours.
","Very low pay compared to market rate for both fresh grads or mid career joiners. Big bosses does nothing but micro manage employees.
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
We are sorry to hear about your negative experience with management. Ensuring that our employees have a positive experience is important to us, so we will share this feedback with our leadership team",,2.0,Disagree,Disagree,Disagree
2021-07-30, Sell Out Manager,Mumbai,"Former Employee, more than 1 year",NA,"Great brand to work with. Excellent quality products and they care for their customers. Overall an excellent work environment and a great place to work indeed.
","Management is not clear with the vision to take forward India business, hence once can see too many changes in approach year on year.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-29, IT Senior Manager,Singapore,"Current Employee, more than 8 years",Good work place to gain regional exposure & career progression,"Dynamic, plenty of opportunities to learn and contribute to various projects.
Strong team structure & leadership
Fast pace, never stagnant
","Can be stressful at times
Lean team can be challenging
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-07-29, Staff Accountant,"Dallas, TX",Current Employee,Recommended,"Friendly environment, work life balance, package is good. Good coworkers, offer tea coffee and snacks. Having training sessions. Good managers.
","Hard to get promotion. Top managements are from Japan. Sometimes needs to overtime working. A little bit hard to communicate with managers who are from Japan.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-07-29,Anonymous,,"Former Employee, more than 8 years",Friendly Company,"People are friendly and happy to help each other even though there are many processes and each teams work in silo
","There is still a divide between mindset between Japanese and other culture. It is hard to understand the thinking style
The is not enough career opportunities
Advice to Management
bridge the culture gap will help the company grow
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Thank you for taking the time to share your feedback! We will continue encouraging collaboration and camaraderie in hopes of further strengthening communication throughout the company","bridge the culture gap will help the company grow
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Thank you for taking the time to share your feedback! We will continue encouraging collaboration and camaraderie in hopes of further strengthening communication throughout the company",3.0,N/A,N/A,N/A
2021-07-28, Procurement Specialist,Hanoi,Former Employee,Professional environment,"Good benefit
Professional training course
Best Japan Environment
","Low salary compare to standard
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-28, Production Supervisor,,"Former Employee, more than 10 years","I have 11 years experience as a production supervisor, as well as handling maintenance activities","It has good environment for work and good management system, all types of training has given if it is very useful for our life.
","Top management policy for working of style and thinking very poor, it should be thinking old type methods, and working style and thinking about documents very poor.
Advice to Management
Thinking style and working style should be review, so management improve company's profits and company has focus to employees to keep happy, so company Will come going ahead.
Be the first to find this review helpful
Helpful
Share
Repor","Thinking style and working style should be review, so management improve company's profits and company has focus to employees to keep happy, so company Will come going ahead.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2021-07-26, Legal Assistant/Paralegal,Kyoto,Current Employee,Happy to work for Panasonic,"Good working environment. I can work flexibly and my colleagues have understanding about the flexible working style. My work is pretty challenging and can be stressful but there are always my colleagues that ask for advices. That makes me passionate and eager to gain more and more skills and experience.
","Panasonic is a typical old Japanese company that has senior managements with old-fashioned ways of thinking. Those are often older than 50 years old and they often seem too stubborn to accept new ideas which disturbs Panasonic to be innovative.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2021-07-25, Data Scientist,"Newark, NJ",Current Employee,Steady job,"Steady and security with job
","Micro management and no increments and pay match as per market
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-24, Key Account Manager (KAM),"Gurgaon, Haryana, Haryana","Former Employee, more than 3 years",One of the worst company to work,"Luxury HQ in Gurgaon
Lunch provided in Cafeteria
","No professionalism 
Egoistic leaders
Work life balance is zero.
No Job profile clarity.
Focus on deductions of employee salary
Not a Japanese culture at all
Dictatorship
Advice to Management
Leadership skill set required to retain the talent not Dictatorship.
Be the first to find this review helpful
Helpful
Share
Repor","Leadership skill set required to retain the talent not Dictatorship.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,N/A,Disagree
2021-07-23, Sales Executive,Pasig City,"Current Employee, more than 10 years",Work experience,"You will learn a lot from this company
","Too much multitasking because so many work given
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-23, Engineer,Singapore,"Former Employee, more than 8 years",Simple company,"Easy going life. Emphasis in politics relationship
","Boring life. Not result oriented culture.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,Neutral,Neutral
2021-07-22, Technology Director,"Ōsaka, Osaka, Osaka",Current Employee,"great company to work, struggling to define new business drive force","great work environment with openness, fairness, and sincerity.
","hard to get rid of its legacy business model
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-07-22, Human Resources Manager,Taipei,"Current Employee, more than 3 years",Stable workplace,"Stable working environment, focus on teamwork
","Slow promotion and no new ideas from management team
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-07-21, R&D Assistant Manager,Kulim,Current Employee,Good company,"Good place to learn. Nice environments.
","Business facing high competitive from same solar industry.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-20, Internship,"Reno, NV",Current Employee,Panasonic,"Good pay more time off
","Long hours some slow days
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-07-20, Testing Engineer,"Montreal, QC",Current Employee,Good,"Good company to work in. Good experience
","Work load and alot of hours
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-18,Anonymous,Coimbatore North,"Former Employee, less than 1 year",Nice,"Working hard as a team and effort
","Not giving advertisement because it's traditional brand
Advice to Management
Publizes
Be the first to find this review helpful
Helpful
Share
Repor","Publizes
Be the first to find this review helpful
Helpful
Share
Repor",5.0,N/A,N/A,N/A
2021-07-18, Deputy Manager,"Gurgaon, Haryana, Haryana","Current Employee, more than 1 year",Not a good company to work,"No prons are there in the company
","Not good higher management at all
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Disagree
2021-07-14, Sales Engineer,"Tuas,",Current Employee,Good place to learn. Don't get complacent.,"-Capable Top management.
-Good place for fresh graduates to get exposure.
","-Some long time employees are too relaxed and doing minimum work.
-Salary lower than market standard as manufacturing sector.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Neutral,Neutral
2021-07-12, Engineer,"Bedok New Town,",Current Employee,not recommended,"flexi hours for work life balance
","low pay
lots of dumb support work
no career progression
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Disagree
2021-07-11, Finance Internship,Kulim,Former Employee,Good,"I am able to buy a motorcycle by doing part time
","only work as part time
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-07-09, Senior Manager IT Audit,"Newark, NJ","Current Employee, less than 1 year",Wonderful company to work for,"Multi-cultured company Supports local community.
Great products but very niched based.
","Should allow employees discount and purchasing capabilities.
Be the first to find this review helpful
Helpful
Share
Report
Panasonic Response
Talent Experience Specialist
Thank you for sharing about your life at Panasonic. Our global workforce offers employees access to individuals from different backgrounds, experiences and philosophies. We’re happy to hear that you enjoy getting to meet with members from the broader team and are able to get involved with your local community",,5.0,Agree,Agree,Agree
2021-07-09, Vice President,"Newark, NJ","Former Employee, more than 3 years","In spite of the compensation, glad I took the job.","Respectful culture; opportunity to work for a global, non-US HQ company offers an interesting perspective; a diverse portfolio of technologies.
","Salary and compensation. Toxic leaders are very few and far between at Panasonic Corp. of North America but those that exist are allowed to linger for far too long. Women and minorities can hit a ceiling in some parts of the organization.
Advice to Management
Ensure all leaders match the culture. Increase compensation to keep top talent. Continue to/increase focus on improving growth opportunities for women and diverse talent.
1 person found this review helpful
Helpful
Share
Repor","Ensure all leaders match the culture. Increase compensation to keep top talent. Continue to/increase focus on improving growth opportunities for women and diverse talent.
1 person found this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2021-07-09, Senior Sales Manager,"Bracknell, England, England",Former Employee,30 years at Panasonic,"Looks good on your CV for your next job.
","I never saw any female employee hired or promoted into a position of senior responsibility.
Pay is well below par. Bonus is <£4000/year on average. No sales commission.
Constructive dismissal is widespread..
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Disagree
2021-07-08, Marketing Specialist,,"Former Employee, more than 5 years",Family-like Environment,"Friendly and fun colleagues and nice Benefits.
","No work-life-balance and even working during weekends and holidays
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
