date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-11-12, Manufacturing Engineer,"Newark, NJ","Current Employee, less than 1 year",Good,"Good pay, decent hours, good worklife balance
","Bad communications with upper management and staff
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-11-11, Engineer,Hyderābād,"Former Employee, more than 3 years",No growth,"Work timing , facilities , infrastructure only
","Cant grow ,no learning, nothing new useless
",,2.0,N/A,N/A,N/A
2020-11-06, Sales,,Current Employee,None,"Culture - flexibility - engagement- team - history
","Change - management - none - none - none
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-11-03, Business Intelligence Analyst,Amsterdam,Former Employee,Good starter job,"International Colleagues interesting Industry Strong and known brand
","Unfortunately a lot of politics Internally Difficult to grow in role Management is focused too much on theirselves
",,2.0,N/A,N/A,N/A
2020-11-02, Human Resources Assistant,Rangoon,"Current Employee, more than 3 years",It is so nice to have a lot of experiences from this organization through it's people,"Muti culture environment motivates me to do better
","Less chance to get promotion
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2020-10-31, Supply Chain Planner,Tokyo,Current Employee,Good,"You cam get a good salary comparing with other Japanese company
","You have to work hard
",,4.0,Agree,Agree,Agree
2020-10-28, Design Engineer,"Farmington Hills, MI","Former Employee, more than 1 year",Toxic,"Great benefits. Good vacation. That's it.
","hours. management. constant fear of layoffs. HR had no power.
",,1.0,Disagree,Disagree,Disagree
2020-10-27, Maintenance Technician,,Current Employee,Life at Hitachi,"Good trains, management bad, no prospectus for advancement
","Low rates for overtime, switching days with nights
",,3.0,N/A,N/A,N/A
2020-10-26, Researcher,Ibaraki,"Current Employee, more than 10 years",Good company for researcher,"Enough badger for R&D department
","Company’s culture is little conservative
",,5.0,Agree,Agree,Agree
2020-10-25, Engineer,Singapore,"Former Employee, more than 3 years",big corporation problem,"big corporation well known worldwide
","no cooperation between hitachi's companies
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-20, Design Engineer,,"Former Employee, more than 5 years",No Work Life Balance,"People are supportive in the team
","No work life balance.. Overwork.. Company enforced hiring freeze at the time when the people were most needed. Senior management have no idea what they are doing locally.
",,2.0,Disagree,N/A,Neutral
2020-10-20, IT Engineer,Bhatinda,Former Employee,Desktop engineer and five years experience,"I have five-year experience in it field.
","I am looking for it relative job in the Bhatinda location
",,3.0,Agree,Neutral,Agree
2020-10-19, SME,New Delhi,"Former Employee, more than 3 years",Good Company to Work with,"Open culture, Freedom to Work, Timely growth, transparency in employment policy.
","There are no cons I found
",,4.0,Agree,N/A,Agree
2020-10-18, Production Management Engineer,"Gāndhīnagar, Gujarat, Gujarat","Former Employee, more than 1 year",PMD department job in HHPE,"Best workplace to explore your knowledge and learn work ethics
","The conflict between departments leads to some project delays and eventually miss the revenue budget
",,4.0,Agree,Agree,Neutral
2020-10-18, Senior Forecast Analyst,"Harrodsburg, KY",Current Employee,Wonderful company,"Excellent benefits, insurance, company morale, and opportunities for development.
","The commute is sometimes hard in the winter from where I live, but that is a very small con.
",,5.0,N/A,N/A,N/A
2020-10-18, Production Engineer,"Berea, KY",Former Employee,.....,"you can get plenty of hours
","management needs better communication i think
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-16, Management Trainee,"Gurgaon, Haryana, Haryana",Former Employee,Management,"Training facility management team compliance concern
","Support training development facilities worst to work here
",,4.0,Disagree,Disagree,Neutral
2020-10-14, Professional,"Newton Aycliffe, England, England","Former Employee, more than 3 years",Terrible experience,"None that I can think of
","Bullying culture I would not recommend working for this company
",,1.0,Disagree,N/A,Disagree
2020-10-12, Senior Manager Human Resources,Mumbai,"Current Employee, more than 8 years",Good place to work,"Great Leadership Beautiful office Friendly Place
","Saturday working Culture High Pressure environment Lack of processes
",,5.0,Agree,N/A,Agree
2020-10-12, Senior Engineer,Ahmedabad,"Former Employee, more than 5 years",Great company,"Great place to work in india
","No no such negative point
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-10-12, Consultant,"Staines, England, England",Current Employee,Ok,,"ltant in Staines, England, England
Recommend
CEO Approval
Business Outlook
Pros
Good company to work for
Cons
Poor management experience and knowledge
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Agree
2020-10-11, Manager,Tokyo,Current Employee,Good company,"Good environment and chance to grow
","Size of company may prevent you from starting new
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-10-08, Human Resources and Administrative Assistant,Bangkok,Current Employee,Multi Cultural Environment,"Good environment, Friendly staff, Flexible working hour
","The career path, it's hard to grow with the company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-10-07, Account Executive,"Brooklyn, NY","Former Employee, more than 1 year",Company going through Merger,"Benefits, Pay, Service, and Support.
","Leadership, Outdated Equipment, and too heavy on upper management.
",,1.0,Disagree,Disagree,Disagree
2020-10-06, Researcher,"Farmington Hills, MI",Current Employee,Good company overall,"Learnt a lot of knowledge
","WLB can be bad sometime
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-10-06, Maintenance Technician,Warsaw,"Current Employee, less than 1 year",Oki,"Good ok nice people to work with
","Salary, working hours, supervisor, meals
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-10-05, Tier I Technical Support Agent,,"Current Employee, more than 1 year",Decent Company to Work For,"Laid back environment. Slow pace. Self-driven environment.
","Management in my division was not that good. Signs of favoritism. For a small division, the turn over rate was rather high.
",,3.0,N/A,N/A,Agree
2020-10-05, Intern,Kuala Lumpur,"Current Employee, less than 1 year",internship,"good to learn as intern
","hard working, need to OT most of times
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-10-04, R&D Engineer,Shah Alam,"Former Employee, more than 3 years",Best work,"Good environment, life balance, development
","Flexibility, benefits, salary, career advancement
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-10-04, Customer Service,"New York, NY","Former Employee, more than 1 year",Good,"Good compensation. Good work culture. Good management
","Not one. All good about company
",,4.0,Agree,N/A,N/A
2020-10-03, Account Executive,,Current Employee,it is good,"Good environment , culture , work place.
","Hetic schedule , work timing and load.
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-30, Sales Engineer,New Delhi,"Former Employee, more than 3 years",Very Good Company to work with,"Good exposure to gain knowledge
","Need to be bit more aggressive in selling
",,4.0,N/A,N/A,N/A
2020-09-30, Escalation Engineer,"Portland, OR","Current Employee, more than 5 years",Excellent,"Good pay, good hours, excellent management
","High stress, difficult customer, ever changing technologies
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-30,Anonymous,,"Current Employee, more than 8 years",Great people,"Mature and friendly work environment
","Little room for career development
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2020-09-29, Senior General Manager,Singapore,Current Employee,Senior general manager,"Mechanical engineer with 27 years of experience
","Software engineering without field experience
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-28, Senior Consultant,Hyderābād,Current Employee,Good work,,"ltant in Hyderābād
Recommend
CEO Approval
Business Outlook
Pros
Salary is rasonable as compared to other
Cons
No Cons as I know
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-28, QA/QC Inspector,Jīzān,"Former Employee, more than 3 years",Great Company to work and specially for long time.,"Work Environment, Good for long time carrier.
","Lack of accountability. Performance monitoring of employees as per actual work.
",,4.0,N/A,N/A,N/A
2020-09-26,Anonymous,Tokyo,"Current Employee, more than 3 years",Subsidiaries not as cushy as HQ,"People are nice, lower-level managers are good about letting you take time off. The work is interesting. Benefits are OK, but not as good if you're at a subsidiary.
","Basically subsidiary employees have to kiss up to everyone, even the lowest-ranking people, at HQ. There's hardly any opportunity to learn new skills or grow. Basically you just do what you're told.
",,3.0,N/A,N/A,N/A
2020-09-24, Executive,Singapore,"Former Employee, more than 3 years",Good working culture,"Good working environment and culture
","Overall package isn’t competitive to the market
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-09-23, Specialist,Hitachi,"Current Employee, more than 3 years",Nothinf,"Some of the best reason is the nothingness of the culture
","Too many old people made the workplace toxic by doing power harassment to young people
",,3.0,Disagree,Neutral,Neutral
2020-09-22, Machine Operator,"Monroe, GA","Former Employee, less than 1 year",okay,"decent pay, a lot of overtime
","a lot of overtime, poor management
",,3.0,Agree,Agree,Agree
2020-09-21, Senior Global Director,,"Former Employee, more than 8 years",Great Company which lost direction somewhere in between,"You have to make your way through internal politics.
","Hard sometime to navigate as most are stuck with political issues
",,3.0,N/A,N/A,N/A
2020-09-20, Assistant Manager,,"Current Employee, more than 3 years",Good company to work,"Good place to work,flexible timing, Great values
","No transport facilities for shifts
",,4.0,Agree,N/A,N/A
2020-09-15, Manager,"Manila, Manila, Manila","Former Employee, more than 8 years",Best,"Best manufacturing practices in the whole world
","Nothing that I can say
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2020-09-15, Software Engineer,Tokyo,"Current Employee, more than 5 years",Big company,"Super wide range of business
","Slow decision making, low diversity
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-09-15, Administration,,Current Employee,Would recommend to people who want to start a career,"Good co to work for
","Nothing that I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-09-12, Sales,"London, England, England","Former Employee, more than 1 year",Interesting,"Personal, team, colleagues, team, team
","Plan, plan, plan, plan, strategy
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Disagree
2020-09-08, Machine Operator,,Former Employee,To much work,"Big pay checks each week.
","To many hours each week.
1 person found this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2020-09-07, Assistant Manager,Tokyo,"Current Employee, more than 5 years",Good work life balance,"Good work life balance generally
","Moderate pay compared to others
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-09-05, Control Systems Engineer,Hitachi,"Current Employee, more than 5 years",Totally recommended,"Good ambient, good organisation, many trainings.
","Location. English communication not enough. Japanese is recommended.
",,5.0,Agree,Agree,Agree
2020-09-02, Customer Service Assistant,,"Former Employee, less than 1 year",A good entry to start your career,"You don't have to have too many related experiences. Teaching you step by step by a senior colleague.
","When it comes to the peak period, it has tons of workload. You will be required to work overtime.
",,4.0,N/A,N/A,N/A
2020-09-01, Packer,,Former Employee,Packer,"Good food ok people great hours
","Managers suck no time off
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-08-25, Manufacturer,"Pensacola, FL","Former Employee, less than 1 year",Ruin your body for little pay,"Full time, paid weekly, easy
","60 hour work weeks often
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Disagree
2020-08-24, Electron Microscopist,,Current Employee,SEM,"coworkers are great and work life balance is second to none.
","Bad opportunity to further career. Advancements not based on performance.
",,4.0,Disagree,Neutral,Agree
2020-08-24, Communications and Engagement Specialist,"London, England, England",Former Employee,Excellent,"excellent company to work for
","redundancy wasn't the best process
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Disagree
2020-08-21,Anonymous,,Former Employee,Good company,"Good work environment and learning
","Management should be improve in company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-21, Machine Operator,"Monroe, GA","Former Employee, more than 5 years",Overall a good company,"fairly easy to learn the operating process
","Management seems to notice people that suck to them help them more than looking at people's skills and determination to learn more about the job. Seven days work weeks
",,4.0,Agree,Neutral,Neutral
2020-08-19, CSE,Guwahati,"Former Employee, more than 3 years",Work experience,"Good company to start as a fresher
","Financial growth, learning prospects, and client
",,4.0,Agree,N/A,Agree
2020-08-14, Outside Ssles,"Charleston, SC","Current Employee, more than 8 years",Work,"Excellent training accommodating good work environment
","Offer more paid time off
",,5.0,Agree,Agree,Agree
2020-08-12, Senior Consultant,Hyderābād,"Former Employee, more than 10 years",Good company for freshers and experienced,,"ltant in Hyderābād
Recommend
CEO Approval
Business Outlook
Pros
Good company for freshers and experienced as well
Cons
no cons for this company as of now
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2020-08-12, Product Development Engineer,"Tochigi, Tochigi, Tochigi",Current Employee,Stable but nothing exciting much,"Stable career, Employee benefits are great, Great work-life balance ","mer products manufacturer, so you feel great when seeing people buy yours
Cons
Hierarchy organizational structure, takes time to process and approve things Young employees don't have much voice in decision making Lack of opportunities to grow your career fast for young employees
",,3.0,Disagree,N/A,Agree
2020-08-08, Mechanical Design Engineer,Ahmedabad,Current Employee,Working culture is Japanese,"Working environment is so good
","Management of work is not good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,N/A,Agree
2020-08-03, Systems Administrator,Indore,Current Employee,It is good company,"It is a good company
","But salary increment is not proper
",,5.0,Disagree,N/A,Agree
2020-08-03, Design Engineer,Vadodara,"Current Employee, more than 3 years",Not well culture,"Job life balance with good infrastructure.
","Products are already a pioneer, not more R&D scope
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Disagree,Disagree
2020-07-31, Engineer,Singapore,"Current Employee, more than 10 years",Company review,"Have Flexible hours working time
","Work Long hours occasionally, depend on customer request
",,4.0,Agree,Neutral,Agree
2020-07-31, Senior Systems Engineer,Singapore,Current Employee,Good Company,"Salary comes Early. Have aws
","Pressured on Work. Loaded on role. so many work Boss pressure.
",,5.0,Disagree,Neutral,Agree
2020-07-28, Maintenance Technician,"Berea, KY","Former Employee, less than 1 year",Ah,"Work is easy, money is good
","Long hours, no days off
",,2.0,Disagree,Neutral,Neutral
2020-07-23, Regional Sales Manager,"Manchester, NH","Former Employee, more than 8 years",Solid Place that make Solid Products with Clueless Management,"You got to sell great products that were made well.
","Any new ideas immediately shot down; it's dying a slow death due to poor upper management
",,4.0,Disagree,Neutral,Disagree
2020-07-23, Researcher,Tokyo,"Current Employee, more than 10 years",Good company,"Supportive work environment. Flexible hours. Stable employment.
","Old style management. Slow decision making.
",,4.0,Agree,Neutral,Agree
2020-07-22, Quality Assurance,Tokyo,Current Employee,good company for some people,"stable employment and good work-life balance(depends on departments)
","slow decision and no strong IT software/services
",,4.0,N/A,N/A,N/A
2020-07-22, Technician,"London, England, England","Current Employee, more than 3 years",Great place to work,"Great place to work, flexible.
","There are none that I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-22, Information Security Analyst,"Montreal, QC","Current Employee, more than 3 years",Not entirely good,"Really a fun place to work with really talented people.
","Micro Management, Not open for ideas, Conservative.
",,3.0,Disagree,Agree,Neutral
2020-07-09, Production Engineer II,"Harrodsburg, KY","Current Employee, more than 5 years",poor pay,"Home work life, pto, benefits
","pay, unrealistic expectations, over worked, under appreciated, micro management
",,2.0,Disagree,Neutral,Disagree
2020-07-08, Supervisor,"Berea, KY","Former Employee, more than 5 years",Hitachi,"Job advancement and fast paced work experience
","Long hours most product was over capacity
",,3.0,Disagree,Neutral,Neutral
2020-07-02, IT Consultant,"Cleveland, OH","Current Employee, more than 5 years",Good company,,"ltant in Cleveland, OH
Recommend
CEO Approval
Business Outlook
Pros
Good pay and decent benefits
Cons
Not too many as of now
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-01, Accountant,"Stamford, CT","Former Employee, more than 3 years",Awesome Company,"Paid for my entire college tuition, such an amazing company to work for. I have nothing but good memories from my time at Hitachi.
","I have nothing bad to say about Hitachi
",,5.0,Agree,Agree,Agree
2020-06-30, Technical Engineer,Chennai,Current Employee,Strong in technical Part,"Technically strong but . .
","We wont get the good package for our job . Package will get for the . . .
",,4.0,Disagree,Agree,Agree
2020-06-30, Finance Director,"Maidenhead, England, England","Former Employee, more than 5 years",So many untapped opportunities ...,"International - Technology - Quality of Products
","Slow and unclear japanese culture - lack of transparency - secrecy
",,2.0,Disagree,Disagree,Disagree
2020-06-22, N/A,"Pensacola, FL",Former Employee,Worst company I've ever worked for.,"Benefits and it's a paycheck!
","Blatant favoritism, harassment and retaliation. Management is woefully incompetent, immature and bad behavior is encouraged to continue by upper management. Suggestions and new ideas are shot down if it's not from one of the ""chosen"" ones. No one takes responsibility instead it's a big blame game.
",,1.0,Disagree,N/A,N/A
2020-06-08, IT Consultant,,"Current Employee, more than 5 years",good company,,"ltant 
Recommend
CEO Approval
Business Outlook
Pros
good atmosphere with positive impression
Cons
good starting point of your career
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-02, Engineer,,Former Employee,"Similar to any other big company, basically.","- Friendly, collaborative atmosphere. - Good work/life balance. - Huge impact due to the scale of the projects.
","- Salary isn't bad, but it isn't good either. - Decisions are made in Japan, and it is hard to know what will happen to a project unless you know the right person. - Speaking Japanese isn't necessary to do the job, but significant career advancement will require at least some Japanese language ability.
",,3.0,N/A,N/A,N/A
2020-06-01, Program Manager,"Farmington Hills, MI","Former Employee, more than 3 years",Bad management,"Coworkers and mid-management were good. Strong engineering group.
","Director and Exec level have poor grounding in actual PM. Poor plant support. Bias toward Japanese OEMs. All drawings must go through Japan for final release and it WILL hurt your timing (especially on US OEMs).
",,2.0,Disagree,Neutral,Disagree
2020-06-01, Central Stores Attendant,"Monroe, GA","Former Employee, more than 5 years",Good compensation and descent benefits,"Pay was good benefits are pretty decent
","Work life balance and the management team is in my opinion subpar. Too many Sr managers and directors and VP's
",,3.0,Agree,Agree,Neutral
2020-05-28, Engineer,"Farmington Hills, MI","Current Employee, more than 5 years",Unstable lay-off every year,"No pros expected for hitachi automotive
","Unstable and every year starting 2015 restructuring happend on March 31 and people are laid off and hiring opens for new opportunities.this was the case every year. expected to take calls very early morning or very late. Manager expects you to sit and work for a minimum 12 hours and if left early is considered as a commitment issue and taken into consideration for yearly review.All projects taken are either not good or expected to have a working hours of more than 12 hours with a minimum of 7 hours of meeting.
",,1.0,Disagree,Disagree,Disagree
2020-05-28,Anonymous,,Former Employee,Bad management,"nice colleagues, free parking space, insurance is good for a small company, small gym for the employees
","- Management is terrible, most of the managers are from Japan or foreign countries and don't understand our reality. They don't value the employees work (bonuses are provided, but no true encouragements and ). They organize meetings that contains only a bit of meaningful information. - Communication issues between departments and management: Some hardly speak or understand English, some managers act as if they were managing a big company and treat employees differently based on their position - Salary is low comparatively with other places - Many unhappy employees left and leave every month
",,1.0,Disagree,N/A,N/A
2020-05-27, Assistant Manager,"Gurgaon, Haryana, Haryana","Current Employee, more than 3 years",Good place to work,"Nice place to work. Good values and employee safety
","Not find any till now. Will sure tell if find any
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-05-25, Business Development,"Leeds, England, England","Current Employee, more than 1 year",Great place to work,"Great employee benefits Lovely staff and nice offices
","Everyone is on different contracts
",,4.0,Agree,Agree,Agree
2020-05-23, Implementation Manager,Goregaon East,"Current Employee, more than 8 years",Good,"All things good her about work
","There is no cons about company.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-05-22, Design Engineer,"Farmington, MI","Former Employee, more than 1 year",Not reliable,"flexible hours. Not anything more I can think of
","weird meeting hours with Japan. huge lay offs. communication problem with your japanese colleagues.
",,2.0,Disagree,Disagree,Disagree
2020-05-22, Maintenance Technician,"Preston, North West England, England, England",Current Employee,Great workforce,"All operators are genuine, hard working and great company.
","Management have no idea how to treat people.
",,3.0,Disagree,Agree,Neutral
2020-05-17, Design Engineer,,Current Employee,As a GET i joined this company and i got too much knowledge for drives,"here the seniors are good to explained the doubts
","in every mistakes during my work here my superior helps me for the correction
",,4.0,Agree,N/A,Neutral
2020-05-14, Quality Engineer,"Monroe, GA","Former Employee, more than 1 year",Rapidly expanding Firm,"Rapid expansion, not quick to layoff Diversity
","Due to Company re-structure did complete several surprise layoffs; Unclear roles/responsibilities.
",,3.0,Agree,Neutral,Disagree
2020-05-14, PPIC Engineer,"Cikarang, West Java, West Java","Former Employee, less than 1 year",Good Manufacturing Company,"Good compensation and benefit : Salary, BPJS, Family Insurance, Meals, Transportation
","Everything is good both of management and compensations
",,4.0,Agree,N/A,Agree
2020-05-13, Engineer,"Harrodsburg, KY","Former Employee, more than 3 years",It was fine,"Big facility lots of people.
","Never knew how secure your job was.
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-05-09, Quality Inspector,"Monroe, GA",Former Employee,Doesn’t care about the employees,"Okay benefits but to expensive
","Treat the employees like they don’t have a life of their own. Have laid off 3 years straight.
",,1.0,Disagree,Disagree,Disagree
2020-05-09, Engineer,,Current Employee,Dalary,"Good place to work in. Good place
","Appraisal process is age old..Need to adapt to new culture
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
