date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-09-29, Senior Account Executive,"San Francisco, CA",Former Employee,Lots of Opportunity,"If you're willing to work hard there is a lot of opportunity at Google. You may start in one role but never doubt your ability to jump into something totally new. Great place to learn and grow.
","The expectations are very high. That's not necessarily a bad thing, but sometimes that can lead to ultra-heightened competition and burnout.
Advice to Management
re-think the performance review process.
Be the first to find this review helpful
Helpful
Share
Repor","re-think the performance review process.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-09-29, Musician,"Dallas, TX",Former Employee,"Fair pay, low communication","Good pay, fast response if you ask for help
","Communication shortages, unclear what you are supposed to be doing.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2021-09-29, Head of Content Operations,"San Francisco, CA",Current Employee,Love,"Great work environment and coworkers
","can get bogged down in red tape
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-29, Technical Analyst,,Current Employee,Excellent Environment,"Office to work at least once in a life time
","No cons to place here
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-29, Software Engineer,,Current Employee,Google,"Amazing work life balance. Good pay
","Hard work, very hard work
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-29, Software Engineer,"Los Angeles, CA","Current Employee, more than 3 years",Best,"Google slide and plus free food
","Nothing really maybe they told me to work less and gave alot of cloths
Advice to Management
Give more food
Be the first to find this review helpful
Helpful
Share
Repor","Give more food
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-09-29, Software Engineer,,"Former Employee, less than 1 year",Great place to work,"Health care and family members care
","No cons when it's Google
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-09-29, Senior Software Engineer,Tokyo,Current Employee,Best company ever,"It's every software engineers dream to join
","Some times too much hierarchy
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Staff Software Engineer,,"Current Employee, more than 5 years","Still good, but has become a big company.","Hiring & people philosophy. Hire very selectively to get very good people, then pay & treat them well to keep them.
","Difficult to find a good role in the company.
- 75%+ (90%?) of projects are worthless/pointless & destined to go nowhere. On these projects, you can lead a team & the culture is typically good - but your work will never have a real impact.
- At most 25% of projects (probably less) have any chance of having much impact. On those projects, its very difficult to get a role as more than a cog. Also, those teams can afford to (and tend to) have a crappier culture & push people much harder because people want to work on them.
Most people end up working on things they aren't really interested in, or in roles they wouldn't take or stay-in at other companies.
Management quality varies *a lot*. I've seen some managers who were good at their job and also decent human beings. I've seen some that absolutely didn't deserve their roles, and/or that were vey sleazy. Google will basically always consider your manager to be correct in any dispute/disagreement with you, so a bad/sleazy manager can be very bad for your career at G.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-09-29, Software Engineer III,Hyderābād,Current Employee,Great work life balance and great pay,"Good work life balance, good pay, good leadership
","too many proprietary tools to learn
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Ads Quality Rater,Aţ Ţā'if,"Current Employee, more than 1 year",Google Ads Quality Rater,"Because she is great, she gave me the opportunity to work and I need it.
","There is no translation for Google registration pages.
Advice to Management
Providing more opportunities for teens to work and targeting young people to work in Google without problems and obstacles
Be the first to find this review helpful
Helpful
Share
Repor","Providing more opportunities for teens to work and targeting young people to work in Google without problems and obstacles
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-29, Business Solution Consultant,"Beijing, Beijing, Beijing","Former Employee, more than 1 year",Amazing firm,,"ltant in Beijing, Beijing, Beijing
Recommend
CEO Approval
Business Outlook
Pros
Amazing company to work at
Cons
There is no cons, overall really good
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-29, CEO,,Current Employee,Awesome,"Best IT company in the world.
","no cons about google. you will get everything in here.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28, Junior Android Developer,"London, England, England",Current Employee,Amazing,"You got challenges and competition
","very less pay you and hidden rules
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Neutral,N/A
2021-09-28, Facilitator,,"Former Employee, less than 1 year",good,"good work community positive intentive
","nothing much of cons I faced there
Advice to Management
Google best
Be the first to find this review helpful
Helpful
Share
Repor","Google best
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2021-09-28,Anonymous,Hyderābād,"Former Employee, more than 1 year",It's a booby trap,"None to say about this company
","If you want to grow and ambitious in life, please choose other than this. You feel demotivated, helpless, management only concern about numbers. At certain situations you need to explain in detail even though you are not well to work. It could be better if management would be broad.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,N/A,N/A
2021-09-28,Anonymous,,"Former Employee, less than 1 year",Great,"Time off and vacation time
","Hard to ever go home
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28,Anonymous,,"Former Employee, less than 1 year",great culture,"people, learning opportunities and such
","the on boarding experiences and such
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28, Content Review Analyst,"Mountain View, CA",Current Employee,fun,"yay so much fun weee
","none maybe the offices are closed
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28, Sales Data Analyst,,"Current Employee, more than 5 years",Smart people,"You get to work with the very best people, on both a personable and professional level. Rewarding work, always varied and interesting.
","Tough work and my particular team has a real staff retention problem, so I feel like I'm always trying to get someone up to speed.
Advice to Management
Go even further with staff incentives, and in the hiring process look for those who have stayed in jobs for more than a year!
1 person found this review helpful
Helpful
Share
Repor","Go even further with staff incentives, and in the hiring process look for those who have stayed in jobs for more than a year!
1 person found this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2021-09-28, Google SWE,"San Antonio, TX",Former Employee,good to work here and you can expect much,"not bad. The team is competitive and you should keep your focus.
","good. There is no bad working balance.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28,Anonymous,,"Current Employee, more than 8 years",Good,"Good great better best cool
","Not that great some times
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28, Customer Development Manager,,Former Employee,"Great role, great company, not enough growth","Great company with great culture.
","Took too long to get promoted.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, Software Engineer,"San Jose, CA",Current Employee,fine,"good wlb and good benefit
","slow growth, boring and bad comp
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-28, User Experience Director,"Seattle, WA","Current Employee, more than 5 years",Working at Google,"Great company culture, challenging work assignments, fantastic global distribution, awesome products.
","In most groups, must have strong interest in technology as it's a very engineering driven culture.
Advice to Management
Don't miss the boat on user experience in your enterprise groups (cloud, ...). The competition has strong offerings.
1 person found this review helpful
Helpful
Share
Repor","Don't miss the boat on user experience in your enterprise groups (cloud, ...). The competition has strong offerings.
1 person found this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-28,Anonymous,,"Current Employee, more than 1 year",Great perks!,"The company really values their employees.
","No cons. Love the environment.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, Research Intern,"Mountain View, CA","Former Employee, less than 1 year",Overall experience is good,"Compensation is good. Research project matches my area of research.
","Virtual internship. So you don't get many chances to interact with more people in the group in person.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, Stylist,"New York, NY",Current Employee,great,"flexibility of schedule and creativity
","none to think of currently
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28, Software Engineer III (L4),"Zürich, Zürich","Current Employee, more than 1 year",Just awesome,"Everything is awesome here. Thumbs up.
","Work life balance could sometime be bad.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28,Anonymous,,Current Employee,-,"great company to work at
","Better work allocation would be great
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28, Lead Recruiter,,"Former Employee, more than 5 years",Great place to work!,"I loved my time at Google, I grew a lot and felt like the company cared for their employee base
","Nothing that really comes to mind. Google is obviously an extremely large organization, so sometimes process can be pretty extensive
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, Customer Support Associate,,Former Employee,Good,"Great place to work and learn.
","Extended work hours, minimum support.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, Software Engineer,,"Current Employee, more than 5 years",Great,"Everything Everything Everything Everything Everything
","None none none none none
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28,Anonymous,,Current Employee,tech consult job,"amazing exp
great life
beautiful surr
user friednly
","no seperate cabin
less pay
not much income
much load
much expectations
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28, Strategic Partner Manager,"Los Angeles, CA",Current Employee,Hard to Level Up,"Great culture and perks are amazing!
","Hard to level up. Not much support in career advancement.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, Senior Brand Manager,New Delhi,"Current Employee, more than 3 years",Google,"Google is the very best
","Will have to think about it. No cons
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Disagree,N/A
2021-09-28,Anonymous,,Former Employee,Google,"Very good company with good people
","Company is so good, that it is bad
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,N/A
2021-09-28, Software Engineer,"Āgra, Uttar Pradesh, Uttar Pradesh",Current Employee,Good company,"Works on advanced algorithms so the employees are well practiced
","The work hours are pretty’s hard to cope with
Advice to Management
To increase the efficiency
Be the first to find this review helpful
Helpful
Share
Repor","To increase the efficiency
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Disagree,Agree,Disagree
2021-09-28, Web Developer,Bangalore,"Current Employee, less than 1 year",Best in the world.,"Best in the world for developers.
","Too much work. Too much work.
Advice to Management
No advice for management yo eveyting fine yo
Be the first to find this review helpful
Helpful
Share
Repor","No advice for management yo eveyting fine yo
Be the first to find this review helpful
Helpful
Share
Repor",5.0,N/A,N/A,N/A
2021-09-27, Software Engineer,"London, England, England",Former Employee,One of the best,"A lot of smart people
","Some people experience a voluntary Burnout
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-27, Student,"San Jose, CA",Current Employee,I love this company!,"-great benefits
-good work-life balance
-chance for mentorship
","-lack of trust with certain managers
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-27, Senior Salesforce Developer,Hyderābād,"Former Employee, more than 1 year",Multiple Project Assignment with micro management,"1) You will get too much learning curve that you will bend you back.
","1) Multiple project, as i have worked on 4 project at a time. 
2) They will again check if you have fulfilled more than 40 hrs in a week.
3) For leave they will say why you not informed 1 month ago or something.
4) my starting salary is 10 thousand per month. Bond 2 years.
Advice to Management
Please dont take project if you dont have resource. Client is unhappy with service, employer get burden.
Be the first to find this review helpful
Helpful
Share
Repor","Please dont take project if you dont have resource. Client is unhappy with service, employer get burden.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,N/A,Neutral
2021-09-27, Business Development,,"Current Employee, less than 1 year",BD,"Good wow amazing cool awesome
","No not never ever poor no
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-27, Baker,"New York, NY",Current Employee,good for a raise!,"daily raises are great here.
","the hours are savage ok.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-27, CX Specialist,"West Seattle, WA",Current Employee,It's cool,"Good pay, awesome culture, generally awesome
","No one talks to me
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-27, Software Engineer,,Current Employee,good,"Good work life balance. Make me happy to work.
","Everyone is nice everything is good
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-27, Intern,,Former Employee,It was okay,"good atmosphere that was positive
","bad pay and i could not afford my house
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-27, Software Development Engineer (SDE),New Delhi,"Current Employee, less than 1 year",Software development,"Best work culture compare to any company
","Load of work and responsibilities
Advice to Management
Nothing
Be the first to find this review helpful
Helpful
Share
Repor","Nothing
Be the first to find this review helpful
Helpful
Share
Repor",5.0,N/A,N/A,N/A
2021-09-27,Anonymous,,"Current Employee, more than 3 years",Great Job,"Great benefits, intelligent and respectful coworkers, great office vibes in non-Covid times
","Cloud organization is staff-constrained and a bit overworked
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2021-09-27, Caregiver,"Owings Mills, MD",Current Employee,Good,"Good times and good people
","pay is low and not high
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-27, Assembly,,"Former Employee, less than 1 year",Great Place,"Great place to work and thrive.
","None that I know of.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-27, Data Scientist,,Former Employee,Not all what it is cracked up to be,"Plenty of resources at your disposal
","Not enough latitude given to employees
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-27, Software Engineer,"London, England, England",Current Employee,Great company,"Free food, good ambiance, interesting work
","Management doesn't care
Not a lot of mobility
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-27, Software Engineer,,"Former Employee, less than 1 year","After all, google is still a good company","Big name of course , and good work life balance
","The cons should be compensations, no good refreshments
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-27, Software Engineer,,Current Employee,No,"It has a good programm
","There are very long worl hours
Advice to Management
No i dont
Be the first to find this review helpful
Helpful
Share
Repor","No i dont
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-27, Senior Account Manager,"Bogotá, Bogota, Bogota",Current Employee,Great place to work,"- Flexibility
- Cross functional work
- Innovation
","- Development
- Team management
- Mobility
-
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-27,Anonymous,,Former Employee,google good,"salary is very high very nice
","nothing is cons i love it
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-27,Anonymous,,Former Employee,nah,"socials activities, career progression, training
","low salary, vile colleagues, bad location
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,N/A,Disagree
2021-09-27, Software Engineer,"Los Angeles, CA","Former Employee, more than 3 years",Wonderful benefits.,"- free lunch, breakfast
- Wonderful boss
","- lack of promotions
- very competitive
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-27, Software Engineer II,"Seattle, WA","Current Employee, less than 1 year",Great place,"- Great engineering culture
- Great internal tools
- Great people
- Amazing benefits
- Competitive salary and equity
","- Initial offer was a lowball
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-27, Chief Executive Officer (CEO),,Current Employee,Great,"Very nice working environment there
","Too much work pressure and competition from apple
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,Agree,N/A
2021-09-27, Product Manager,,Former Employee,Good and bad,"Great pay, benefits, amenities, flexibility
","Competitive culture - less collaborative. Incentives are sometimes misaligned with goals.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-27, Android Developer,,"Current Employee, more than 3 years",Android Developer,"good to work and environment is good too
","nothing is bad unless you do good work
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-27, ER Partner,"Mountain View, CA","Current Employee, more than 1 year",Awesomeness!,"Benefits and work life balance...they care about the individual!
","Bureaucratic, inefficiencies, too many hands in the decision making pot.
Advice to Management
Cut the layers and lengthy processes
Be the first to find this review helpful
Helpful
Share
Repor","Cut the layers and lengthy processes
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-27,Anonymous,,Current Employee,Good place to work,"Employees friendly, good compensation and benefits
","perf and career more relationship driven than impact or performance driven
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Disagree,Agree
2021-09-26, Staff Software Engineer,"Mountain View, CA","Current Employee, more than 10 years",Senior management cares only about creating good appearance of a healthy company,"- still lots of great & smart people to work with, but the numbers are dwindling
- *some* tech and dev infra is really cool and ahead of times
- company brand that still means a lot to many
","Lots of great people are leaving and being replaced by people that are very junior, or with senior people with values that didn't use to be common at Google.

Senior management is often more interested in just creating an appearance of a happy and healthy company, rather than actually solving some hard problems.

A lot of technical debt that is increasingly hard to address due to the scale of the company.

In spite of increasingly making more and more money, the management invests less and less back into the company and its employees.
Advice to Management
Add ""Don't be evil"" back to the corporate code of conduct. Revisit the company values. Invest heavily into the core infra and people that power the company.
2 people found this review helpful
Helpful
Share
Repor","Add ""Don't be evil"" back to the corporate code of conduct. Revisit the company values. Invest heavily into the core infra and people that power the company.
2 people found this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Disagree
2021-09-26, Software Engineer,"Sunnyvale, CA","Current Employee, more than 5 years",large company with lots of opportunity,"Company with lots of teams, you can find interesting projects or roles.
","Company is too big, some process get into the way.
Advice to Management
keep nimble and innovate
Be the first to find this review helpful
Helpful
Share
Repor","keep nimble and innovate
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-09-26, Software Engineer III,"Pittsburgh, PA","Current Employee, more than 5 years",good,"good nice working here . like it
","There are no cons that i can see
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-26, Anonymous,,Former Employee,Great company!,"Love the company, lots of opportunity
","None that I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-26, Software Engineer,,Current Employee,Good,"Good to the last drop
","Good stuff really drop yea
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-26, Software Development Engineer (SDE),,"Current Employee, less than 1 year",SDE,"Good very good very good
","Nothing none nope no none
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
