date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2017-11-18,Anonymous,,Current Employee,good company,"it is a very good company and all the colleagues are ver nice.You can learn a lot of things.
","sometimes too much overtime. You almost need to work 10 Hr+ per day.It is ok for me, but consider it before you join the company.
",,5.0,Agree,Agree,Agree
2017-11-17,,,Former Employee,Tecent company - intern,"Big company with a variety of products. It runs a most widely used app, wechat, in China. Big opportunity!
","Long working hours. It is usual to work at night.
",,4.0,Agree,Neutral,Neutral
2017-11-14,Anonymous,,Current Employee,AI Researcher,"Pretty good salary in China.
","Too much people not very useful in this company.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2017-11-08,,,Former Employee,Working at Tencent,"Good food, good environment, nice people
","A lot of people at cafeteria, encourage overtime
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2017-11-07, Software Development Engineer,"Shanghai, Shanghai, Shanghai","Former Employee, more than 1 year",Bad work life balance and great pay in China,"Pay is great. Engineering team is great, providing a new grad employees.
","Bad work life balance. Always on call.
",,4.0,Agree,Agree,Agree
2017-11-01,,,Former Employee,Fun place to work and great product,"product was very interesting and no real competitor
","hard to charge for the product that people want to use for free.
",,5.0,Agree,N/A,N/A
2017-10-31,,,Former Employee,Intern,"Good Environment, Nice colleages and seniors
","Long working hour and poor food supplies
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2017-10-18,,,Former Employee,Level Designer Intern,"Working environment is very good. Assigned a mentor to give guidance on game level design. Internal tools allow easy collaborations between different teams. The company online community is great. People can get various information also share things online. Everybody in the team is kind and willing to help. Canteens are large and offer various food choices. Here you can join sports groups or other organizations and enjoy different kinds of activities for free. Offers free dinner if you work overtime even as an intern.
","Need to work overtime sometimes. Worked only 2 months there, not much cons I can tell from that.
",,5.0,Agree,Agree,Agree
2017-10-13,Anonymous,,"Former Employee, less than 1 year",Front end engineer,"good environment and considerable salary
","one's responsibility is so limited
",,5.0,Agree,Agree,Agree
2017-10-10,,,Former Employee,great company to stay,"Tencent has great products, many tenants people.
","the people structure is complicated.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2017-10-10,Anonymous,,"Former Employee, less than 1 year",Product Manager,"benefits, platform, opportunities, outlook, efficiency
","culture, work-life balance, workspace, business model, innovation
",,4.0,Agree,Neutral,Agree
2017-10-08,,,Former Employee,Research Intern,"great atmosphere, research hardware, and overall environment
","usually work late till 930pm.
",,5.0,Agree,Neutral,Agree
2017-10-01,Anonymous,,Current Employee,Good for interning,"Free, not busy, good work life balance.
","The office is not big in Palo Alto, the work change frequently.
",,4.0,Agree,Agree,Agree
2017-09-28, Senior Software Engineer,"Shenzhen, Guangdong, Guangdong","Current Employee, more than 8 years",Fine company in shenzhen,"Lots of opportunities, lots of challenges
","Too many products, some of them may unprofessional, not solid
",,4.0,Agree,Agree,Neutral
2017-09-22,Anonymous,,Current Employee,An interview in AI LAB,"This is a department which respects acdemic achievements. After publishing a paper on top conferences such as NIPS/ICML, then an opportunity for interview wil be obtained. If the interviewer is interested in your research, then you will get a part-time.
","This content will be updated after I enter into Tencent formly.
",,5.0,Agree,Neutral,Neutral
2017-09-21, Product Manager,,"Former Employee, more than 1 year",Tencent Review,"work life balance is good
","Organizational politics is too complex
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Agree
2017-09-20, Product Manager,"Guangzhou, Guangdong, Guangdong",Former Employee,WeChat,"- Encourages personal development - Flexible working hours - Friendly co-workers - Much sharing amongst co-workers
","- Office location + weather conditions
",,5.0,Agree,Agree,Neutral
2017-09-13, SDE2,"Shenzhen, Guangdong, Guangdong","Former Employee, more than 1 year",software developer,"high challenge and high value
","high workload and high presure
",,4.0,Agree,Agree,Agree
2017-09-13, Software Engineer(Internship),"Shenzhen, Guangdong, Guangdong",Former Employee,Software Engineer Intern,"They have a good management and great infrasctructure
","The work load is high, sometimes I feel very stressful
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2017-09-08,Anonymous,,Current Employee,Software Engineer,"Great benefits Great Management Great name on your resume
","Working time too long on average
",,5.0,Agree,Agree,Agree
2017-09-01,,,Former Employee,Senior Software Engineer,"Kindly, friendly, work hard, big family, best experience
","no, it was my best work experience.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2017-08-21,Anonymous,,Current Employee,good environment and people,"good salary, very stable platform to try what you want. people are smart
","too stable, the organization is becoming less flat
",,5.0,N/A,N/A,N/A
2017-08-07,Anonymous,,Former Employee,senior solution architect,"high salary, friendly colleague and good working environment
","very stressful and working over time
",,4.0,Agree,Agree,Agree
2017-08-05,,,Former Employee,Internship,"Alive working environment and in my office mainly young people are there. Demand high-quality Chinese writing Skills. lots of extra activities besides daily operations. festival celebration.
","sometimes complicated relationship among employees
",,4.0,Agree,Agree,Agree
2017-07-28,Anonymous,"Palo Alto, CA",Former Employee,"Pretty good place to work, but difficult if you don't speak mandarin","Really excellent benefits Most employees are kind and sensible people Nice office in a good part of town Good salaries High quality random swag gifts Opportunities to travel abroad
","Working in the US office is extremely difficult if you don't speak Mandarin. You may feel socially excluded and depending on your department, you may be cut off from certain kinds of career advancement opportunities Some departments in the US office have, in the past, been grievously misused by management in China. Despite its good investments in videogames and tech, Tencent in general does not have a strong strategy for actually doing business in the west and will often start and stop projects in the US at the drop of the hat. This can be a major career blocker for the western employees assigned to those projects Some of the management in China seems fundamentally unsuited to managing employees in the US. This includes American-born management working in China. Some employees in China tend to ignore work done or recommendations given by employees in the US, particularly if those US employees do not speak Mandarin Once you get off the high of getting a cool trip to a foreign country, you may become exhausted by demands to travel to China over and over again, particularly at times of the year which are sensitive to US employees but not Chinese employees. For example, they may ask you over and over again to spend several weeks in China at the end of December While US HR obeys US labor laws, the departments in China do not seem to have many of the protections we have and you may find yourself in some awkward situations if you go over there and visit. However the biggest harm you are likely to experience is to your sense of self-respect at being associated with a company that does this kind of shit-- in general, I was treated very respectfully Throughout Tencent, disruptive reorganizations are common and it is likely that your job or task will change frequently, often before you are able to make any big successes for yourself. Because this is ubiquitous in the company however it is not exactly a career blocker
",,3.0,Disagree,Neutral,Agree
2017-07-20,Anonymous,,Former Employee,Company,"Great products like Wechat and QQ.
","Product oriented culture is good but not best.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2017-07-07, Chief Scientist,,"Former Employee, less than 1 year",A very good company,"the working environment is very nice and comfortable
","sometimes a little bit stressful
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2017-06-23,Anonymous,,Former Employee,Programmer,"Great products. Smartest coworkers. Benefits e.g., free commuting buses across the whole city, free courses of English, guitar, taekwondo, etc.
","The code base is a bit confusing because there have been too many people working on it as well as the fast pace of the product iteration.
",,5.0,Agree,Agree,Agree
2017-06-13,Anonymous,,Former Employee,Senior Software Engineer,"Welfare is really excellent, feel warm.
","Hard, hard working. No personal life.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2017-05-23,,,Current Employee,Comfortable to work here,"It's a big IT company in China, and I have opportunity to work for some good project here. moreover, people work with me are very nice and kind.
","Team to work with is not that professional, and sometimes I cannot find the goal for my future development while working for the project now.
",,4.0,N/A,N/A,N/A
2017-05-14, Android Engineer,"Shenzhen, Zhejiang, Zhejiang",Current Employee,Android Engineer,"A creative company, good salary.
","Few communications among different teams
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2017-05-07, Front,"Shenzhen, Guangdong, Guangdong","Current Employee, more than 3 years","Great company, worth to work for.","good working environmen, good salary and benefit, and great welfare. Like other huge companies, efficient and methodical.
","work-life balance is a challenge
",,4.0,Agree,Agree,Agree
2017-04-20,Anonymous,,Former Employee,Game Data Analyst,"Young, vivid, benefit, care, happy
","Need to raise up the average game quality
",,5.0,Agree,Agree,Agree
2017-04-13,Anonymous,"Shenzhen, Guangdong, Guangdong","Current Employee, more than 3 years",Hopefully Helpfully,"The atmosphere of working is easy and comfort, most colleagues are nice to work with. Benefits besides salary are attractive.
","Sometimes the procedure is long and complicated. Meetings a little bit more.
",,4.0,Agree,Agree,Agree
2017-04-05, Video Journalist,,"Current Employee, more than 1 year",Sports Jounalist,"It's a part time job so time is flexible. Tencent is a large company. So if got a job here, it means you have more potential and option in the future if you wanna change a job.
","Low paid for part time job.
",,4.0,Agree,Neutral,Agree
2017-04-04,Anonymous,,Former Employee,Review of working,"work with professional people, learn how to design software for thousands of user
","bonus is not enough for what you've done
",,5.0,Agree,Agree,Agree
2017-04-01, Senior Graphic Designer,"Beijing, Beijing, Beijing","Current Employee, more than 5 years",Senior Graphic Designer,"Best company culture one can get in China. Tencent really cares about its employees.
","One has to work very hard to keep up with the speed of Tencent's development.
",,5.0,Agree,Agree,Agree
2017-03-30, Software Engineer,"Shenzhen, Guangdong, Guangdong","Current Employee, more than 3 years",A top company in china,"salary is fairy high enough
","i should work for long time late in the night
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2017-03-29, Project Manager,"Shenzhen, Guangdong, Guangdong","Current Employee, more than 3 years",Manager,"It is a ideal company for me when I was a student at university. I want to work in this company.
","I love Tencent, people there are friendly and energetic. It is magic for anyone to work there.
",,4.0,Agree,Neutral,Agree
2017-03-13, Senior Product Manager,"Beijing, Beijing, Beijing","Former Employee, more than 5 years",Very good culture,"Good Culture, there are so many products in Tencent, so you have couples of choices.
","Big Company issues and obstacle of the collaborate in different department.
",,4.0,Agree,Agree,Agree
2017-02-26, Senior Software Engineer,,"Current Employee, more than 5 years",Sr. Software engineer,"it is a open culture, co-worker is great.
","It depends on the team leader who you follow is fair or not.
",,5.0,Agree,Agree,Agree
2017-02-23, Product Manager,"Shenzhen, Guangdong, Guangdong","Former Employee, more than 1 year",Not worth it,"Good benefits, comparatively good reputation, competitive salary. The company is one of the better ones in BAT (China technology giants). If you are from the area (Guangdong Province) it might be a good choice and you will live a relatively comfortable life.
","Too much company politics, stagnant product growth, bad working relationships and atmosphere. The company seems to think that it is always okay to let people work overtime. Typically people leave the company at 10pm under peer pressure.
",,2.0,Disagree,Neutral,Neutral
2017-02-22, Compensation and Benefits Manager,"San Jose, CA","Current Employee, more than 3 years",Great company and culture,"typical IT culture; innovative, open mind and flexible;
","still working on developing international business
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2017-02-14,Anonymous,"Shenzhen, Guangdong, Guangdong","Former Employee, more than 3 years",Awesome company culture,"Awesome company culture, innovative environment, and they have great products; The market cap is about more than 200 billion US dollars; Tons of career opportunities.
","It's hard to keep life work balance in Tencent, overtime is very common through out the company.
",,5.0,Agree,Agree,Agree
2017-02-12,Anonymous,,"Former Employee, more than 10 years",Senior Software Engineer,"high salary, large number of user
","work at most 10 hours for some day
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2017-02-05,Anonymous,,Current Employee,Senior Engineer,"Good place to learn and earn
","Emphasis on technology is not enough
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2017-02-02,,"Shenzhen, Guangdong, Guangdong",Former Employee,Intern,"Flexibile, dynamic team environment. People are nice and hard-working.
","Big organizations, somertimes bureauracratic
",,5.0,N/A,N/A,N/A
2017-01-20, Senior Software Engineer,"Beijing, Beijing, Beijing","Former Employee, less than 1 year",Good for graduates but who with family will not get much time for life.,"If you are in good division, Wechat is very good.
","I don't want to say.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2016-12-29,,,Former Employee,Good place to grow and learn,"1. add employee care 2. excellent culture 3. with great admin support
","1. it is a big company, so you can not learn and work on everything.
",,5.0,Agree,Agree,Agree
2016-12-27,Anonymous,,Current Employee,Senior Software Engineer,"free, innovative, connecting the world
","bad technical culture, focus more on the product and bussiness
",,5.0,N/A,N/A,N/A
2016-12-01, Brand Manager,"Shenzhen, Guangdong, Guangdong","Former Employee, more than 5 years",Brand Manager,"Staff-oriented, fast-paced, full of challenge.
","Working too much overtime or skipping the vacation.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2016-11-25, Senior Software Engineer,"Beijing, Beijing, Beijing","Current Employee, more than 5 years",Senior Software Engineer,"A good place for new graduates.
","Do not have strong engineer environment.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
