date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-10-02, Applications Developer III,Hyderābād,"Current Employee, more than 1 year",Excellent,"Best work life balance, insurance, incentives
","No technical growth,no salary increments
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-10-02, BDC Representative,Noida,"Current Employee, more than 1 year",BDC Salary,"Learning Opportunity in quick time
","No yearly appraisals in same role
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-10-01,Anonymous,,Current Employee,Work here,"Great people and love the work we do
","Can be slow sometimes but that’s expected
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2021-10-01,Anonymous,,Current Employee,Super,"Work life culture technology, skills everything is gud
","As of now no cons
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-10-01, Software Engineer,"Boston, MA",Current Employee,N/A,"Oracle has very good job security
","The work does not require much new knowledges such as cloud, AI, etc.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-10-01, Senior Manager,Nairobi,Former Employee,Technology Company,"Competitive on premise and cloud solution offering
","Need to understand their cloud strategy
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,Neutral
2021-10-01, Principal Software Engineer,"Cambridge, East of England, England, England",Current Employee,Go for it,"Flexible, part-time and/or remote working is accepted, immediate managers are supportive, autonomy and creativity is encouraged, the work indirectly benefits charitable organisations, and colleagues have side-interests and hobbies they're happy to chat about. The office also has a well-stocked kitchen in non-pandemic times.
","Corporate bureaucracy outside your team can be hard to navigate
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-10-01, Account Executive,"Geneva, Geneva","Former Employee, less than 1 year",Very very competitive and tough industry.,"Salary, brand and experts available
","No support from management.
Very very competitive, no team spirit.
Very toxic atmosphere.
Flex office organisation.
No young folks.
Crazy organisation 6 sales for the same client same contact person.
Advice to Management
Should invest more in human interactions, ask for management survey.
Reorganise sales team, clients are not willing to talk to 6 different sales with a massive pressure.
Be the first to find this review helpful
Helpful
Share
Repor","Should invest more in human interactions, ask for management survey.
Reorganise sales team, clients are not willing to talk to 6 different sales with a massive pressure.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Neutral,Neutral
2021-09-30,Anonymous,,"Current Employee, less than 1 year",Amazing place to work!,"Amazing place to work! Very nice management and getting to learn a lot!
","Nothing that I can think of at the moment.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-30, Financial Analyst,,"Current Employee, less than 1 year",we can build up our career with this company,"we can see lots of benefits other then the process
","hike percentage is low, compare to other companies
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-30, Applications Engineer,Hyderābād,"Current Employee, more than 1 year",Work Culture,"1. Company is stable
2. Coordination is good among employee
3. Free Culture
4. Good salary
","1 . Very slow growth in learning
2. Growth in package is very rara
Advice to Management
Salary growth is very slow
Be the first to find this review helpful
Helpful
Share
Repor","Salary growth is very slow
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-09-30, Sales Manager,Tokyo,Current Employee,Good,"- The well-known Database company
- Technology is great
","- Marketing and organization are not good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Neutral
2021-09-30, Support Renewal Advisor,,Current Employee,Benefits,"Good benefits and good co workers.
","No raises. Make sure to negotiate your salary well before taking any offer.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,N/A
2021-09-30, Senior Marketing,"New York, NY","Current Employee, more than 3 years",depends on your team and manager,"- Benefits
- Salary 
- Work life balance
","- Mundane work 
- hard to see results of your work 
- lots of politics
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-30, Business Development Representative,"Dublin, Dublin","Former Employee, more than 1 year",Good introduction to Software sales.,"There was very good access to training and further education. There were good progression opportunities, with well-defined paths for moving into more senior roles (However you had to wait x amount of months before you could progress again). You also get to work alongside some very competent and fun colleagues.

Compensation wasn't great but they did have fantastic benefits including health insurance and generous pension contributions.
","When I was there the company was making a lot of structural changes which meant day-to-day work was quite disorganized. There were so many acquisitions it was hard to fully grasp what products did and how to position them. They had a big hiring push so everyone's territories were squeezed and sales targets for most were often unrealistic. Pay scales and progression were very rigid so you had to follow the well-beaten path rather than having options open up if you were performing well.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2021-09-30, Senior Associate,Hyderābād,Current Employee,nice working,"Nice Company ..
Good Pay
supportive management
","Work Life Balance Needs to be Sacrificed sometimes
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-09-30, Solutions Engineer,Singapore,Current Employee,Oracle,"Nice place to work. Great environment.
","None at the moment that I can think of.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-30, Xyz Engineer,,Former Employee,XYZ,"All good at oracle Corporation
","nothing bad at oracle corporation
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-30, Operations Manager,"Boston, MA",Former Employee,Fun,"Fun and fun great culture
","Management was mean and rude
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Neutral,Neutral
2021-09-30, Senior Compensation Analyst,Bucharest,Current Employee,N/A,"Possibility to learn and evolve
","For each to find out
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,Neutral,Neutral
2021-09-30, Senior Administrative Assistant,,Current Employee,Great for independent work,"Good pay, flexible work schedule, good for independent working.
","Leave benefits aren’t great for non salary employees
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-30,Anonymous,Prague,"Former Employee, more than 3 years",not a great place,"easy to get hired; 
provided trainings at the beginning
","no salary growth; no career opportunities; toxic environment; no possibility to make changes; no support from the company
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Neutral
2021-09-30, Engineer,Bangalore,"Current Employee, more than 3 years",Work at Oracle,"1) Good work environment.
2) Colleagues are friendly and help you in betterment
","Growth is little slow initially
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-30, Software Engineer/CMTS,Hyderābād,"Former Employee, more than 10 years",Nice company to work with,"Work is good and flexible hours.
","Appraisal depends only on the managers view.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2021-09-30, Siebel Architect,Bangalore,"Former Employee, more than 3 years",Good company to be in.,"Highly skilled fellow team members. 
Greater access to knowledge base.
","Little or no Hikes in some Business units.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2021-09-29, Engineer,,"Former Employee, more than 3 years",Rightnow,"Great company, lot of resources
","Culture is bad, bad managers, bad environment
Advice to Management
Think engineers as people not numbers
Be the first to find this review helpful
Helpful
Share
Repor","Think engineers as people not numbers
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Agree
2021-09-29, Prinicple Systems Engineer,,"Current Employee, more than 8 years",Network engineer,"Work load pressure and Team
","salary hike is 2-3% even if you are best performer
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Disagree
2021-09-29, Senior Software Engineer,,Former Employee,Not a good company to work in,"It’s not real oracle but a company acquired by Oracle
","Highly peaking ordered, opinion based
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2021-09-29, Business Development Representative,"Austin, TX","Current Employee, less than 1 year",Rough Remote,"Good team that is supportive and wants you to hit your goals
","Resources and technology lack behind industry standards to adequately hit and succeed quota.
Advice to Management
Better tools for contact data
Be the first to find this review helpful
Helpful
Share
Repor","Better tools for contact data
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,N/A
2021-09-29, Collection Analyst,,"Current Employee, less than 1 year",Best company with diligent colleague,"- Diligent colleagues
- Everyone is a professional
- Good benefit
- Good learning curve, not too steep or flat
- Good career path
","- Working with other team with different timezone, but you don't work overtime much
Advice to Management
Localized management and shared services
Be the first to find this review helpful
Helpful
Share
Repor","Localized management and shared services
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-29, Finance,,"Current Employee, less than 1 year","Good place, salary on the low end","Good people
Meaningful work
Flexibility for remote work
","Compensation is on the low end
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-29, Senior Account Executive,Utrecht,"Current Employee, more than 5 years",Great employer,"A true self service company
","Internal competition which you need to get used to.
Advice to Management
Doing their utmost to keep a healthy, commercial environment.
Be the first to find this review helpful
Helpful
Share
Repor","Doing their utmost to keep a healthy, commercial environment.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-29, PMTS Software Development Engineer,"Redwood Shores, CA","Former Employee, more than 10 years",The long haul at Oracle and lessons learned.,"Tools Team can lead to interesting work sometimes. Good people. Good stepping stone job.
","Hired at Market value but you fall behind and there is no reasonable path to catch up. Management (all the way up to my VP) were powerless and could do nothing to help even if they wanted to. I calculated my pay deficit over 21 years, assuming I was hired at market value, and compared what I could have made if I stayed at market value (for example, by jumping companies as soon as I fell behind) vs. what I actually made at Oracle. 21 years of starting at market that diminished to a 38% of market value resulted in a heart-breaking $1.8 million loss in pay. A hard lesson to learn.

Long periods of stagnation in title/role, even when you perform at a higher level for years. I've been a PMTS for 14 years even though I've been performing at the next level the last 5-6 years.

I averaged 12-16 hour days over 21 years.
Advice to Management
Value employees over profit. In this culture, employee loyalty is worthless. When an employee is making 38% of what you hire new people doing the same work to do, and you tell the person that the only (mildly possible) way to get up to market pay is to show a competing offer from a different company, there is something very wrong with your system. I don't know any employee at Oracle that would stay after getting a competing offer at market value (just to fall behind again as soon as market value exceeds your current pay).
1 person found this review helpful
Helpful
Share
Repor","Value employees over profit. In this culture, employee loyalty is worthless. When an employee is making 38% of what you hire new people doing the same work to do, and you tell the person that the only (mildly possible) way to get up to market pay is to show a competing offer from a different company, there is something very wrong with your system. I don't know any employee at Oracle that would stay after getting a competing offer at market value (just to fall behind again as soon as market value exceeds your current pay).
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2021-09-29, Program Manager,,Current Employee,"Competitive pay, competitive products","Benefits stack up as good or better than any other tech company I’ve ever been apart of, solid collaboration between orgs, and competitive pay with other large tech corps.
","There is a lot of turnover but that is common in the tech world.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-29, Director,,"Former Employee, more than 3 years",Meh,"Large companies can negotiate great benefits/rates for medical insurance
","Not a great environment to grow your career.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Neutral
2021-09-29, Software Development Engineer In Test,Odesa,Current Employee,Cool company,"Product company, all processes are clear.
","There are no negative sides, everything is fine.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Software Engineer,"Austin, TX",Current Employee,New grad SWE at OCI,"lots of money, not a lot of work
","Not a lot of interesting work
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,Agree
2021-09-29, Senior Software Engineer,,Current Employee,Great place to work,"Great place to work, flexible homme office, great benefits
","it takes time to get a salary raise
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Applications Developer,Hyderābād,Current Employee,Healthy Work Life Balance,"No tough work hours and deadlines
","very slow work in the beginning
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-29, Quality Assurance Specialist,Bangalore,"Former Employee, more than 1 year",Company Review,"Brand Value is good enough.
","Night shifts due to US Clients
Management is not good in Oracle Marketing Cloud (OMC)
No Hike cycle
Advice to Management
Management should change and fix all of these.
Be the first to find this review helpful
Helpful
Share
Repor","Management should change and fix all of these.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Disagree,Agree
2021-09-29, Principal Software Engineer,"San Jose, CA",Current Employee,review,"good work life balance all through
","salary does not match industry standards
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-29, Business Development Representative,,Current Employee,Management could be better,"Meet a lot of new people
","You have to get lucky with territory and a manager
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-29, Executive Assistant,"London, England, England",Former Employee,Work life balance,"Work life balance is extremely flexible
","Can sometimes feel forgotten about
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-09-29, Business Development Representative,"Burlington, MA","Current Employee, less than 1 year",Great place to enter the corporate world,"-great place to start career
","-very large company, success can sometimes be dependent on reps aligned to/ manager and territory
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-09-29, Senior Product Manager,Bucharest,"Current Employee, more than 5 years",A great company to be part of,"Overall a great company to be part of.
","You need to do a bit of job hopping / lateral moves to get a financial boost.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Developer,Bangalore,"Current Employee, less than 1 year",Good,"Peaceful
Good pay
Effort less
Good 
Fresher friendly
","Lethargic
Lazy
Less work
No growth
Salary raise less
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-09-29, Senior Software Engineer,Hyderābād,Current Employee,It's a cut off world,"Work life balance is great
","Old fashioned and too much process than problem solving
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-29, Project Lead,,"Current Employee, more than 8 years",Good company to work,"Oracle is best company to retire
","lags in uptake of new technologies
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-29,Anonymous,Bangalore,"Former Employee, more than 5 years",Good Worklife Balance,"Very Good work life balance
","Old technology and No Job Security
Not much hike
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-29, Staff Consultant,,Current Employee,Company review,,"ltant 
Recommend
CEO Approval
Business Outlook
Pros
Good to work and managers are best. Best 👍 good place to work.
Cons
Nothing, everything is fine. Good place to work dw.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-29, Associate Consultant,,"Current Employee, less than 1 year",Good place to work,,"ltant 
Recommend
CEO Approval
Business Outlook
Pros
Nice work culture with friendly people
Cons
As of now, there's nothing.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-29, Technical Analyst,,Current Employee,Good hike,"Good compensation, job securityand benefits
","Nothing discuss on more about cons
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, User Experience Designer,,"Current Employee, more than 1 year",Great culture. Lot of opportunities to learn and grow,"Great Culture, Amazing and talented people to work with. They are changing the way Enterprise application work
","Benefits are not on par with industry standard.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, Consulting Developer,,"Current Employee, more than 1 year",good,,"lting Developer 
Recommend
CEO Approval
Business Outlook
Pros
Good support from managers. Good training for fresher .
Cons
BAD hike and sometime without training deployed into the projects.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-28, Applications Developer IC4,Bangalore,"Current Employee, more than 8 years",Could be better,"Flexible work environment
Moderate work pressure
","Less salary
no hike
no bonus
no relocation
no technical growth
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-28,Anonymous,,Former Employee,Good workplace,"good compensation ethical workplace good medical benifits
","slow processing in every cycle
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-09-28, Software Engineer,Bangalore,"Current Employee, less than 1 year",Good,"Good place to work at
","None as far as I can remember
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28, Associate Account Manager,"Chicago, IL",Current Employee,Great Company,"Great people, great work-life balance
","Long ramp up period to learn technical platforms
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, Senior QA Director,"Boston, MA","Current Employee, more than 5 years",Great place to work,"Leading technology, awesome culture, diversity and inclusion
","Slow recruiting experience.
Slow Career growth
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-28, Student,Bangalore,Former Employee,Na,"It is fairly decent company to work with
","Not a great company to start your early career as there 'll be less growth and Hikes
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, BDC,"Austin, TX",Current Employee,BDC experience,"Great experience to start your career
You learn how to sell
You meet a lot of people (as long as you are in person)
","Many people who game the system to get promoted
If you don't game the system, you won't be promoted
Work gets old quick
Confusing incentives
Advice to Management
Need better incentives
Be the first to find this review helpful
Helpful
Share
Repor","Need better incentives
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2021-09-28, Software Developer,Zapopan,Current Employee,Working on Orcale,"Working on a big IT company.
Top payment in the IT environment
","High pression, excessive workload
Hard to grow
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-09-28, Staff Consultant,Bangalore,Current Employee,awesome,,"ltant in Bangalore
Recommend
CEO Approval
Business Outlook
Pros
awesome place to work at
Cons
less felxible to work at
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,N/A
2021-09-28, IT Consultant,Bangalore,"Former Employee, more than 3 years",Good Company,,"ltant in Bangalore
Recommend
CEO Approval
Business Outlook
Pros
Nice Infra and facilities.
Will get a good hike when joining only after that no hike.
Will get the internal training.
Cons
No hike for 3 years
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-09-28, Pre,Málaga,"Current Employee, less than 1 year",Old but organise company,,"ltant in Málaga
Recommend
CEO Approval
Business Outlook
Pros
Experienced and skilled company with a great product
Cons
Little benefits apart of salary/comission. A ""younger"" approach with additional benefits such as maternity/paternity extra leave, food, private health insurance or wellness is missing
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-09-28, Programmer Analyst,,Current Employee,Good,"good work life balance inOracle
","Nothing as of now in oracle
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-28, Senior Sales Executive,Lagos,"Former Employee, more than 8 years",Oracle,"Good Commission and salary when entering. Great Training available.
","The same salary structure for years. If any increase it is very insignificant. Room for growth is limited. High rate of change in vision
Advice to Management
Listen to the employees more. Stick to a strategy and run with it
Be the first to find this review helpful
Helpful
Share
Repor","Listen to the employees more. Stick to a strategy and run with it
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2021-09-28,Anonymous,"London, England, England","Current Employee, more than 3 years",Base salary frozen in time,"Benefits are excellent, people, flexibility to explore internal opportunities
","Expect no salary reviews for at least 3-5 years
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Neutral,Neutral
2021-09-28, Lead Account Manager,"London, England, England",Current Employee,"Positive experience, but earnings capped","Collaborative, good colleagues, strong brand recognition
","Too much red tape to get deals booked and some challenges around capped earnings
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, IT Analyst,,"Current Employee, more than 3 years","Good place, hard to get ahead","Trainings and professional development is prioritized and supported
","Often reorganized and shifting priorities, hard to get ahead because they just reorganize you into new groups
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-09-27, Consulting Solution Director,Bangalore,"Current Employee, more than 10 years",Good Company to work,,"lting Solution Director in Bangalore
Recommend
CEO Approval
Business Outlook
Pros
Good work life balance and lots of good training options.
Cons
Salary increments are erratic and very very low where economy is good or bad.
Advice to Management
Take care of your employees. Focus on innovation.
Be the first to find this review helpful
Helpful
Share
Repor","Take care of your employees. Focus on innovation.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,N/A,Agree
2021-09-27, Field Support Specialist,"Seattle, WA","Current Employee, more than 10 years",Could be better,"The flexibility this type of job offers
","no upward movement or help from management for growth
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Disagree,Agree
2021-09-27, Platform Engineer,Bangalore,"Current Employee, more than 3 years",Good Work Environment,"Great work culture for stress free environment.
Provides good learning opportunities and scope to dive into new technologies.
","Good compensation but not great especially considering the economic inflation. Fresh graduates are compensated well compared to an experienced employee.
Advice to Management
I would be great if they can provide frequent and better hikes for experienced employees.
Be the first to find this review helpful
Helpful
Share
Repor","I would be great if they can provide frequent and better hikes for experienced employees.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-09-27,Anonymous,,"Former Employee, more than 1 year",Legacy code,"Stability, friendly people, good facilities.
","Low pay grade, legacy system. Difficult system setup.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-27, Development Manager,Bangalore,"Current Employee, more than 8 years",Review,"Good place to work. Exposure to lot of opportunities.
","Compensation for existing employees is on bit lower side.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-27, Member Of Technical Staff,Bangalore,"Current Employee, less than 1 year",Great Company,"Very cooperative environment. Lot of things to learn in such a big organisation.
","No cons are there, only pros are there.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-27, Senior Principal Support Engineer,"Seattle, WA",Current Employee,Nice company,"Good work life balance and
","Benefits are not that great
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Agree
2021-09-27, Incentive Compensation Analyst,Bucharest,"Current Employee, more than 1 year",Incentive Comp Analyst,"*challenging position 
*gaining information everyday 
*top employer
","*low possibility to success on the career leader 
*no salaries increase
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-27, Principal Project Manager,Noida,"Current Employee, more than 5 years",Oracle India Pvt Ltd,"Balanced work life at Oracle
","Nothing really that I could think of
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2021-09-27, Principal Software Engineer,"Redwood City, CA",Current Employee,Salary,"Flexible work schedule and multiple locations
","Compensation is very low and medicore benefits
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Disagree,N/A
2021-09-27,Anonymous,,"Former Employee, more than 3 years",Ok place to work,"work is not hectic.
all processes in place
","salary is pretty low compared to the market
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-09-27, Area Vice President,"Redwood City, CA",Current Employee,Great company,"Enterprise company, market leader in most of the solutions.
","Aggressive sales culture, strong competition in most products.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-27, Project Lead,"London, England, England","Former Employee, more than 5 years",Avoid working here,"Good benefits selection, travel, large network of people
","Management used mental health issues to give poor performance reviews and treatment, career growth limited, poor salary
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Agree,Disagree
2021-09-27, Senior Software Developer,,"Current Employee, more than 3 years",Good place,"Great environment, good facilities, good projects.
","lack of salary increase so ask for a high salary in your hiring process
Advice to Management
NA
Be the first to find this review helpful
Helpful
Share
Repor","NA
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-27, Senior Solutions Architect,"Birmingham, England, England",Current Employee,"Benefits good, performance related pay an issue","Benefits are good, flexible. Pension is OK.
","Performance related pay reviews do not exist, have to fight tooth and nail for pay increases, (often going many years without pay increase) which inflation often wipe out. They'd rather let you leave and hire someone more expensive, with less experience.
Advice to Management
Value your loyal staff with performance related pay reviews
Be the first to find this review helpful
Helpful
Share
Repor","Value your loyal staff with performance related pay reviews
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Agree
2021-09-27, Staff Consultant,Mumbai,"Current Employee, more than 1 year",Good,,"ltant in Mumbai
Recommend
CEO Approval
Business Outlook
Pros
Nice exposure to PL-SQL, JS,HTML, JAVA
Cons
Long work hours.
Work Life imbalance.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-27, Consultant,Bangalore,"Current Employee, more than 3 years",good company to work for,,"ltant in Bangalore
Recommend
CEO Approval
Business Outlook
Pros
good people good work culture
Cons
none as of now hope the company give good hike
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Disagree
2021-09-27, Principal Engineer,Bangalore,"Current Employee, more than 3 years",Work life balance,"Work life balance is good
Not much pressure
","No growth
No hikes no bonus
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-26, Senior Analyst,Bangalore,"Former Employee, more than 3 years",Good Place to Work,"Good environment helpful people so many things to learn
","Compensation and work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-26, Senior Staff Engineer,"San Jose, CA","Former Employee, more than 1 year",Work condition,"Very good work environment. The staff are very knowledgeable about what they are doing.
","Management does not care about the employee's career path.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Neutral,Disagree
2021-09-26, Principal Software Engineer,Bangalore,Former Employee,Good company,"friendly people
work life balance is good
","very less yearly hike. can say almost no hike.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-26, Software Engineer,Bangalore,"Current Employee, more than 1 year",Oracle CGBU,"Good Infrastructure, Work Life balance, lots of activities
","Oracle CGBU Legacy technologies is used
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-26, Associate Consultant,Noida,"Current Employee, less than 1 year",Work life balance,,"ltant in Noida
Recommend
CEO Approval
Business Outlook
Pros
get more time to learn and explore new things.
Cons
lack of resource management in team
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-26, Senior Manager ,,"Former Employee, more than 5 years",Fiscal focus,"Efficient sales culture. Direct focus.
","Internal politics and organisational competition not always in constructive way. Top management supports bad behaviour at the cost of delivery.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-26, Senior IT Consultant,Bangalore,"Current Employee, more than 3 years",amazing company,,"ltant in Bangalore
Recommend
CEO Approval
Business Outlook
Pros
amazing company to work on
great work life balance
Cons
The official Node.js website has installation instructions for
Advice to Management
NIL
Be the first to find this review helpful
Helpful
Share
Repor","NIL
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-09-25, SRE Engineer,"Atlanta, GA",Current Employee,Oracle,"Involvement and opportunity with many technologies
","Very fast paced and demanding customers.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-25, IT Principal Consultant,"San Francisco, CA",Current Employee,Depends on org,,"ltant in San Francisco, CA
Recommend
CEO Approval
Business Outlook
Pros
I dont find any pros in my organization.
Cons
This is Worst org to work with in oracle
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-09-25, Senior QA Engineer,,"Current Employee, more than 8 years",Not a best place for career development,"Flexible work hour, good work /life balance
","Poor compensation 
No Career opportunity
Bad diversity 
Poor communication
Uninvolved senior management
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,N/A
2021-09-25, Principal Quality Engineer,,"Former Employee, more than 5 years",Good place to work,"I enjoyed my tenure at Oracle..i got a very good team and manager too was friendly, i completed 5. 5 years with Oracle
","Salary hike is something that happens very rare.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
