date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-12-29, CSO/CISO,"Washington, DC","Current Employee, more than 8 years","Great technology, good people, difficult business environment","Great technology, good people, innovation, partnering.
","Difficult business environment with uncertain horizon for non-business reasons.
",,3.0,Agree,N/A,Disagree
2020-12-28, Data Scientist,,"Former Employee, less than 1 year",Recommend,"High salary, free food at night
","extra work time at weekends
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-28, Senior Software Engineer,Bangalore,"Current Employee, more than 3 years",I have been working in company from 4 .5 years,"can work on latest technologies , onsite exposure , good to earn
","more work and short deadlines difficult to have work- life balance
",,4.0,N/A,N/A,N/A
2020-12-27, Software Engineer,Tokyo,Current Employee,qwer,"It is an International good company.
","Most of employers are Chinese.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-27, Senior Software Developer,Istanbul,"Former Employee, more than 8 years",Good company but rough work environment,"-Development on the technical side -Free to choose a technology you want
","-Don’t use the latest technology in development -Lack of understanding staff -The performance score is not fair -Less salary
",,3.0,Agree,Agree,Neutral
2020-12-27, Network Engineer,Kuala Lumpur,Current Employee,Good pay but high workload,"Salary and bonuses are good
","High pace workload with closely monitored on system for productivity. Stressful environment
",,4.0,N/A,N/A,N/A
2020-12-27, Senior Engineer,Bangalore,Current Employee,Benefits of working in Huawei,"Get opportunity to work in multiple projects
","No work life balance in this organisation
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Neutral
2020-12-27, Carrier Software Engineer,"Chiclayo, Lambayeque, Lambayeque",Former Employee,Great for getting experience fast,"Good salary above average Great responsability Projects change quickly
","Too many regulations Support is not always good
",,3.0,Agree,Neutral,Agree
2020-12-26, Telecommunications Engineer,Berlin,Current Employee,Good company but rough work requirement,"Good environment Best training programs Great office environment Good internship program,
","Less salary Bad working hours No supportive on emergencies
",,4.0,Disagree,Neutral,Neutral
2020-12-26, Software Engineer,"Adana, Adana, Adana","Current Employee, more than 3 years",Job,"Becausae it is one of the biggest company in the world
","There is not any disadvantages
",,5.0,Agree,Agree,Agree
2020-12-25, Associate Software Engineer,Bangalore,"Former Employee, more than 1 year",Huawei,"good experience to work with the team
","long working hours and work load was too much
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-25, Account Manager,Kuwait City,Current Employee,Huawei,"Great Environment for the work and self development
","Long working hours. Not negotiable
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-24, Account Manager,Moscow,"Former Employee, less than 1 year",Not my profile,"Technology company with big mission
","Not interesting job for me
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-24, Warehouse Manager,Lahore,Former Employee,Good people,"Good place to work with and happy go people
","Seth culture but okay place
",,4.0,Agree,Neutral,Neutral
2020-12-22, Network/Telecom Engineer,Manama,Current Employee,Good,"Leading, Excellent , Global, Good Learning Platform to Employees
","Too Much Work not defined
",,5.0,Agree,Agree,Agree
2020-12-22, Senior Core Network Engineer,Guayaquil,"Current Employee, more than 10 years",Excellent experience,"You Will learn a lot about current technologies and faster than in other companies.
","There is no work/life balance as chinesse culture is like that
",,5.0,Agree,Agree,Agree
2020-12-22, Sales Representative,Novi Sad,Current Employee,Great,"Good motivation, possibility to meet people from all around the world, check s always on time.
","Didn't happen to me or anyone I know
",,5.0,Agree,Agree,Agree
2020-12-22, Engineer,Bangalore,"Current Employee, more than 5 years",Good company to learn new technologies,"Good company to learn new technologies No politics Onsite opportunities
","Sometimes difficult to balance work and personal life
",,5.0,N/A,N/A,N/A
2020-12-22, Associate Software Engineer,Bangalore,"Former Employee, more than 3 years",It's hard to work,"It's challenging to work and time management
","No gap for personal life.. Hard to manage the time.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,Neutral
2020-12-22, Software Engineer,"Manila, Manila, Manila","Current Employee, less than 1 year",Hard core,"Salary, Incentives, Work-spirit, ECE, Technical skill-oriented
","Massive work loads, Imposed Hierarchy,
",,4.0,Agree,Agree,Agree
2020-12-21, Presales Technical Consultant,"La Paz, La Paz, La Paz",Current Employee,Live to work,,"ltant in La Paz, La Paz, La Paz
Recommend
CEO Approval
Business Outlook
Pros
Good salary, top in technology
Cons
Forget about your life and live to work, not work to live
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-12-21, Quantum Computing Developer,Moscow,Current Employee,Huawei,"Freedom of working the way you want
","Cultural differences, no training or courses in company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,Neutral,N/A
2020-12-21, Senior Tax Manager,Amsterdam,Current Employee,.,"concentration, great working, equally, friendly
","high pressure,more overtime,less independent,much communication,tight work schedule
",,5.0,Agree,Agree,Agree
2020-12-21, Account Manager,,"Former Employee, more than 1 year",huawei,"Big company Better salary than small company
","The company culture is Chinese culture .
",,4.0,Agree,Neutral,Agree
2020-12-20, Network Engineer,Quito,"Former Employee, more than 1 year",Great School for begginers,"Advanced knowledge since first day
","Demanding work hours Reduced team for large projects
",,4.0,Agree,Agree,Agree
2020-12-20, Project Manager,"San Jose, San Jose, San Jose",Former Employee,Good salary for hi demand of time,"Salary rate is higher than average , so is the time required from you
","Not organized crazy short deadlines
",,4.0,Agree,Neutral,Agree
2020-12-20, QA Engineer,Bangalore,Current Employee,Experience,"Good Experience to work In the company
","No comments To share about
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-19, Senior Business Operations Manager,"Tehran, Tehran, Tehran","Former Employee, more than 8 years","Business Feasibility Analysis, Revenue Tracking, Project Management","Motivation, Teamwork, Recognition, Continous Learning, Hardworking
","Work-Life Balance, Extra Time delivery
",,4.0,Agree,Agree,Agree
2020-12-19, NLP Research Engineer,Istanbul,Current Employee,pretty good,"good wlb, good work environment
","not so much salary .
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2020-12-19, Network Engineer,Ankara,"Current Employee, more than 1 year",bahrain,"so so location bit i do not recommend
","maybe i will think on it next time
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Disagree,Neutral
2020-12-19, Graduate Student,Maastricht,Former Employee,Field sales manager,"international company with high standards
","there was no integrity in everyday routines
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Neutral,Neutral
2020-12-19, Logistics Coordinator,Managua,Former Employee,Good,"Good opportunity to learn about china culture about works
","None. Very good experience indeed.
",,4.0,N/A,N/A,N/A
2020-12-19, Operations Manager,Düsseldorf,Current Employee,A very dynamic company with a strong commitment to success and capable of rewarding his employees,"Huawei is a dynamic company, highly focused on customer and committed to provide cutting edge products. Work-wise this translates into a working environment full of learning and professional development opportunities. Business success is rewarded.
","There is a cultural barrier to consider when considering an employment in Huawei: although a massive corporate, Huawei core is deeply driven by chinese culture and values. For western employees it can sometimes be difficult to adapt to the intricacies of such a different management and internal communication style.
",,4.0,Agree,Agree,Neutral
2020-12-19, Collections Specialist,"Tehran, Tehran, Tehran",Current Employee,5 years experience of working at Huawei,"Result oriented, Customer centric, Dedication & Perseverance
","I see no Cons in this Company.
",,5.0,Agree,Agree,Agree
2020-12-19, Software Engineer,,Former Employee,lot of work,"some interesting projects over all
","dead line are sometimes stressfull
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-19, Software Engineer,,Former Employee,A great place to work,"Flexible timings. Management is nice. Great work-life balance
","sometimes have to work during weekends
",,5.0,N/A,N/A,N/A
2020-12-18,Anonymous,,Current Employee,Goos,"Good work experience Great bonus, salary
","Repetitive work Too much Work pressure
",,4.0,N/A,N/A,N/A
2020-12-18,Anonymous,,"Former Employee, less than 1 year",No work life balance,"Nothing as such as pros
","Long working hours including almost all weakened
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,Disagree,Disagree
2020-12-18, Product Manager,"Warnes, Santa Cruz, Santa Cruz","Former Employee, more than 1 year",Product manager at Huawei,"- Access to experts worldwide - Access to last information on ICT - Great Network
","-Lots of After hours work - Dependency from China (HQ)
",,4.0,Agree,Agree,Agree
2020-12-18, Senior Software Engineer,,Current Employee,Overall good in growth,"Good in technical skills if got opportunity to work in rnd
","Full pressure,no work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-18, Wireless Engineer,"Maputo, Maputo City, Maputo Province",Former Employee,Awesome place to work,"Learning and access to new technologies
","Low Salary asss sssss dddsd
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-18, Planning Manager,Navi Mumbai,"Former Employee, more than 3 years",Huawei India Review,"Best Work Culture, Work Life Balance, Good Compensation
","Frequent Business changes and Stakeholder management
",,5.0,Agree,Agree,Agree
2020-12-17, Telecommunications Engineer,,"Former Employee, more than 10 years",not bad not good,"good experience to gain and easy to reach new technology
","different environment than you may know
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Disagree
2020-12-17, Fianance,,Former Employee,Neutral judgement,"big company and big platform
","but with limited working tasks
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-12-17, Hardware Engineer,"Dongguan, Guangdong, Guangdong","Current Employee, less than 1 year",good place,"good, well-paid, good development, cool, good enviroment
","tiring, stressfu lwell-paid, Aggressive, competitive,
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-17, Service Delivery Manager,Lagos,"Former Employee, more than 5 years",Challenging,"It is a good place for fresh graduates to learn
","There is no career growth in the company
",,1.0,Disagree,Disagree,Disagree
2020-12-16,Anonymous,,"Current Employee, less than 1 year",jimjing,"good hardworking place for someone to fight.
","996 working time is so bad.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-16, Human Resources Generalist,Sydney,Former Employee,worthy experience,"the management system is good
","High pressure / always OT
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-12-16, Graduate Student,Singapore,"Current Employee, more than 10 years",A short review after being internship for 3 months in Huawei Technologies,"Salary is high for entry level.
","Working hours are long,difficult to acieve work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-16, Associate Manager of Operations,Bangalore,"Current Employee, more than 3 years",Too much of work,"Good salary and benefits and work space. You will have acess to free gym and play area.
","1. Too much of work 2. No fixed cycle for hike and bonous 3. No fixed working hours 4. Does not pay overtime
",,2.0,Disagree,Neutral,Disagree
2020-12-15, Software Engineer,"China, TX",Former Employee,Not bad,"High salary, good environment, great leadership
","work life balance is not good
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Agree,N/A
2020-12-15,Anonymous,,"Former Employee, more than 3 years",Not for everyone,"Technology, development and advancement possibilities, community and colleagues, salary, tasks
","Management style, expat culture, no work life balance
",,4.0,Disagree,Neutral,Agree
2020-12-15, Senior Software Engineer,Saint Petersburg,"Current Employee, less than 1 year",A good shot to try,"modern offices and diverse team members
","poor management, ridiculous pressure to deliver
",,3.0,Agree,Agree,Agree
2020-12-15, Marketing and Media Affairs Manager,"London, England, England","Current Employee, more than 3 years",All-round rewarding experience - scope to expand into other areas,"You quickly realise that you are surrounded by people who are team players, who share a work hard - play hard approach. You are taken a face value, your skill set is valued and your expertise taken heed of. There is room to grow within your role and expand your scope of work in areas that interest you. If you do good work, this is recognised and rewarded. This is a good and palpable positive in a company the size of Huawei.
","Sometimes it's necessary to work less regular hours - a longer day here, but balanced by a shorter day there. This never really becomes a problem and is not excessive. The general remuneration is higher in general anyway.
",,5.0,Agree,Agree,Neutral
2020-12-14, Site Reliability Engineer,"Querétaro, Querétaro, Querétaro",Current Employee,Good company,"Great for learning Good Infrastructure Great Team Home Office Good tools
","Time consuming time demanding Outsourcing Training most in chinese review
",,4.0,Disagree,Neutral,Agree
2020-12-14, Network Engineer,"Tehran, Tehran, Tehran","Former Employee, more than 3 years",not recommended,"good environment for fresh enginers to start and learn
","not recommended for experienced engineers,
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2020-12-14, Regional Retail Assistant,,"Former Employee, more than 1 year",My experience at Huawei Technologies,"Learned a lot from direct and indirect managers
","Very fast and commanding environment
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,N/A,N/A
2020-12-14, Associate Software Engineer,Bangalore,Current Employee,.,"The online world many ppl like this 🤯
","The same as the registered and all
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-14, Solution Architect,,"Former Employee, more than 3 years",Solution,"Aggressive during sale stage Close team work Good on hardware innovation
","No autonomy/trust on team members Poor transparency Poor on software and services Missing 3rd party integration
",,3.0,Disagree,Agree,Disagree
2020-12-14, Account Manager,"London, England, England","Former Employee, more than 5 years",Think very carefully if your thinking about joining!,"Huawei did have some exiting technology, it's a shame that because of supply chain issues they can no longer build it. If you work at Huawei you will get free car parking, it's five minutes from the M4 and just over the road from a gym and Costco, lots of space in the office and the canteen food is reasonably priced.
","You could spend a day listing all of the challenges you will face during the time you work at Huawei. Reading all the one star reviews paints an accurate picture.
",,1.0,Disagree,Disagree,Disagree
2020-12-13, Engineer,,"Current Employee, more than 1 year",My first company,"Good salary, environment and benefits
","Too much workload but worth it due to high salary
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2020-12-13, Solution Sales Engineer,Kuala Lumpur,"Current Employee, less than 1 year",Fresh graduate to huawei malaysia,"get to learn from big companies how process works
","living expense is high in KL, OT no claim, and workload is trenmendously high
",,3.0,Disagree,Agree,Neutral
2020-12-12, Senior HRBP,Singapore,Current Employee,Great company,"Strong execution and team work
","Internal heavy process and cross department collaboration
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-12, Director,"Nanjing, Jiangsu, Jiangsu",Former Employee,Great Company,"1. Good Money 2. Big chances of Promotion 3. Globalization
","1. Long working hours 2. Not enough respect on employee's willing
",,5.0,Agree,Agree,Agree
2020-12-12, Senior Graphic Designer,"Gurgaon, Haryana, Haryana","Current Employee, more than 1 year","Tough to work with but if you sustain, they reward you.","Good pay, mediocre facilities but excellent peers.
","No work life balance and no incentives for hard work.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-12, Project Manager,Khartoum,Former Employee,Good Experience,"International company had clear system available tools and systems
","No training courses No clear career path
",,3.0,Agree,Agree,Neutral
2020-12-11, Senior Sales Engineer,Ciudad de Mexico,Former Employee,"Good experience,","Powerful, lot of technical en economicalresources.
","Product portfolio in evolution, needs to ne more mature.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Neutral,Neutral
2020-12-10, Technical Writer,"Shenzhen, Guangdong, Guangdong","Current Employee, more than 1 year","TW is very rare to see in jobmarket, but HW takes serious with it.","Less over time and over load work WLB
","Won't get much experience that useful for future career
",,3.0,Disagree,Agree,Agree
2020-12-10, Software Engineer,Bangalore,"Current Employee, more than 3 years",Huawei rating,"Good technologies are getting used now.
","Had good salary before. Now for some projects it is less No work life balance
",,3.0,Agree,N/A,N/A
2020-12-10,Anonymous,,Former Employee,Engineer,"Good LTE Project , opportunity to work with global cross functional teams,
","Less opportunities for less workex people.
",,4.0,N/A,N/A,N/A
2020-12-10, Regional Delivery Manager,"Abuja, Federal Capital Territory, Federal Capital Territory",Current Employee,My Opinion,"You will get plenty of financial incentives especially when you are hardworking and your efforts are seen by your immediate Chinese superior.
","There is no job security. Very poor work-life balance. Be ready to work round the clock.
",,3.0,Disagree,N/A,Agree
2020-12-09, Sales Manager,,"Current Employee, more than 1 year",Lerning Curve,"Learn to survive and learn to adapt
","Need to be able to speak and write chinese to be able to adpt fast
",,3.0,Agree,Agree,Agree
2020-12-08, Sales Head,"Manila, Manila, Manila",Former Employee,Sales,"Good platform for young guy
","Many useless meeting and always work overtime.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-08, Software Engineer,"Shanghai, Shanghai, Shanghai",Former Employee,Fine,"Garden and Food is big and delicious
","Work strength and the positon
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-08, Financial Specialist,"Shenzhen, Guangdong, Guangdong","Former Employee, more than 5 years",Financial Specialist,"good platform with competitive salary
","lack of work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-08, Hardware Engineer,,"Current Employee, more than 3 years",bad systems,"it could assure stability and easy tasks
","low salary and not developing in man power
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-12-08, Senior Consultant,Kuala Lumpur,Current Employee,Business B@B Network Development,,"ltant in Kuala Lumpur
Recommend
CEO Approval
Business Outlook
Pros
Provide opportunity for employees further growth in career
Cons
upcoming revenue affected due to global economy drastically impact.
",,5.0,Agree,Agree,Agree
2020-12-07, Software Engineer,"Chengdu, Sichuan, Sichuan","Former Employee, more than 3 years",The core competitiveness is working overtime.,"The company only relies on money to attract people.
","Malformed culture, Malformed values. Sacrifice oneself and family
",,1.0,Disagree,Disagree,Disagree
2020-12-07, Psychologist,Johannesburg,Current Employee,learning opportunity,"lots to learn all the time, great place for career growth
","There is long hours at times
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-07, Solutions Architect,,Former Employee,Best Place to Learn,"Very good Handons Experience on Physical Devices
","Tight work schedule Sometimes Over Head Work Pressure
",,4.0,Agree,Agree,N/A
2020-12-07, Consultant,Cairo,"Former Employee, more than 1 year",Worst place to work,,"ltant in Cairo
Recommend
CEO Approval
Business Outlook
Pros
They have the latest trch
Cons
no ethics, over-demanding, no personal life, bad salaries
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2020-12-07, Network Solution Sales Engineer,Düsseldorf,"Current Employee, less than 1 year",Good working opportunity,"Good salary and much learning
","Long working hours and great deal of stress
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-12-07, Software Engineer,,Former Employee,Software engineer position,"New technologies and good pay
","Lunch Food could be better
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-12-06, Thermal Engineer,"Shanghai, Shanghai, Shanghai",Current Employee,Thermal engineer in Huawei,"The annual bonus is high for graduates.
","Work time is a little long
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-05, Engineer,"Los Angeles, CA",Current Employee,Great training!,"Lot of learning and training for hard work conditions
","Very hard to follow up the chinese leadership
",,5.0,Agree,Agree,Agree
2020-12-04, Business Development Director,"Shenzhen, Guangdong, Guangdong",Current Employee,Good Employer,"Good payment, clear career path, opportunity to experience different cities and cultures.
","heavy workload, not easy to keep work-life balance
",,5.0,N/A,N/A,N/A
2020-12-04, Software Engineer,"Beijing, Beijing, Beijing","Current Employee, less than 1 year",Interview,"Questions are easy if you are well-prepared
","Working load is too heavy consider the salary it offers.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-12-04,Anonymous,,"Former Employee, more than 8 years","Too Much Expectations , Too Less Pay","HR and Employee Coordination is good Learning Opportunity is good Growth is there if you are continuously high performer Short Term on-site opportunities
","Even though it’s a India LtD company still Chinese are there in Upper Management and their words are final one Work-life balance is not there No WFh policy Too much expectation but the pay is not as per industry standards All power in Manager Hands for your Hike,Bonus,Award etc
",,3.0,Disagree,N/A,Disagree
2020-12-04, Channel Manager,"Stockholm, Stockholm, Stockholm",Current Employee,new things to learn everyday,"Multi culture comprehensive platform Nice office Good team management Opportunities
","working load is quite high; language barrier
",,4.0,Agree,N/A,Agree
2020-12-03, Senior Software Engineer,"Hangzhou, Zhejiang, Zhejiang",Current Employee,ready to go,"platform, concentrate, funny guys, promising environment
","sometimes need to work over time
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-03, Engineer,Colombo,Current Employee,123,"good place to work with technology
","bad time management is followed
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-03, Retail Sales Associate,"Coventry, RI",Former Employee,Great!,"fun exiting helpful fulfilling happy
","annoying workers and managers there
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-12-03, Bidding Manager,Cairo,"Current Employee, less than 1 year",huawei,"just one word super professional
","nth nth nth nth nth
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-12-03, Asset Manager,Mucurapo,"Current Employee, more than 3 years",manager,"great environment to learn new skills
","too fast paced, cant balance work and play
",,4.0,Agree,Neutral,Neutral
2020-12-03, Network Design Engineer,"Islamabad, Islamabad, Islamabad","Current Employee, more than 1 year",Service Network Design Engineer,"Learning , certification , habit of hard-working , corporate culture, competitive salary
","Sometimes issue of personal and financial growth
",,4.0,N/A,Agree,N/A
2020-12-03, CSE,Moscow,"Current Employee, more than 1 year",Skills,"you can have a great experience working with several Network cases
","Overtimes paying policy is unclear
",,4.0,Agree,Neutral,Agree
2020-12-02, Assistant Manager,"Brussels, Brussels",Current Employee,assistant manager,"International company . TO 500 company in the world . good paid and good career path if you work hard .
","Prepare to work hard .
",,3.0,N/A,N/A,N/A
2020-12-02, Procurement Manager,Cairo,Current Employee,heliopolis,"active, initiative, cooperative, intelligent, respect
","need to learn, accuracy, direct not liar
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-12-02, Implementation Manager,Cairo,Current Employee,big multinational company in telecommunication field,"community ,knowledge, teaching and hard work
","low salary,Hard to Get Ahead
",,5.0,Agree,Agree,Agree
2020-12-01, Senior Product Manager,Accra,"Former Employee, more than 1 year",Nice experience,"Opportunity to grow by handling challenging projects.
","Tight lipped about certain things especially to the local team.
",,3.0,Agree,Neutral,Neutral
2020-12-01, Mortgage Underwriter,Bangalore,Current Employee,Good environment,"Well support from colleagues and leads
","Good environment , good incentive from company
",,5.0,Agree,Agree,Agree
2020-12-01, Supply Chain Manager,Doha,"Current Employee, more than 1 year",fair,"pay on what sacrified on time
","lack of work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-12-01, Key Account Manager (KAM),Guatemala City,"Former Employee, more than 1 year",Great employer,"Innovative company, always looking forward and growing
","Language difficulties with management, and expectations from management for false projections
",,4.0,Agree,Neutral,Neutral
