date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-09-18, Data Engineer,Taichung,Current Employee,Software,"Salary good at Taichung R
","Security limit to the software access
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2021-09-18, Senior Engineer,Singapore,"Current Employee, more than 1 year",Micron Engineer,"Good strategy
Solid execution and projects
","Difficult for engineers to progress and promotion.
Advice to Management
Have plans for technical engineers growth and promotion.
Be the first to find this review helpful
Helpful
Share
Repor","Have plans for technical engineers growth and promotion.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-09-18,Anonymous,,"Current Employee, more than 1 year",Great Company,"Benefits are good. Pay is good.
","Possible Night work, which some may like.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,Agree,N/A
2021-09-18, Senior Software Engineer,"Folsom, CA","Former Employee, more than 10 years",Typical BS ego driven managed company,"Good manager will make it ok.
","80% bad management. 20% good. so good luck.
pay sucks unless you just join.
hard to get any answers for any questions.
Advice to Management
HAHAHAHAH like management would listen. So F U management.
2 people found this review helpful
Helpful
Share
Repor","HAHAHAHAH like management would listen. So F U management.
2 people found this review helpful
Helpful
Share
Repor",2.0,Disagree,Disagree,Disagree
2021-09-17, Engineer,,Current Employee,Good money,"Above average salary package for fresh grad
","No work life balance for all
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-09-17, Senior Engineer,"Boise, ID",Current Employee,Good,"The money is good and bonuses help
","Not enough hours in the day
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-17, Analyst,Bangalore,"Current Employee, less than 1 year",GOOD PALCE TO WORK,"nice work culture and great infrastructure
","nothing as such everything was good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-17, Electrical Engineer,"Boston, MA","Current Employee, more than 1 year",It's not bad,"Workload is not bad
The environment is friendly
","The office space is small
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-16, Engineer,"Ang Mo Kio New Town,",Current Employee,Good,"Good salary and high standard machinery.
","Not good working environment and pretty racist
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-15, Senior Engineer,Singapore,Current Employee,Toxic Culture,"Competitive basic salary and bonuses.
","Extremely toxic culture in assembly and test factories.

Multiple 'clans' in the company. So called 'team work' is ganging up with your clan to outdo other clans with underhanded tactics; backstabbing, making other team members look bad, passing the buck and taking credits of others' successes.
Employees with support from senior management repeatedly bully and create hostile work environment without any consequences. 

Management in assembly and test do not walk the talk, extremely hierarchical and ignore workplace bullying. Some middle management use insulting words and yell at their employees, firefight, micro-manage, lack problem solving skills and dodge difficult questions in meetings by giggling away. 

Some key manufacturing KPI are constantly being 'altered' to appear good in reporting. Ever wonder why it's a GREAT PLACE TO WORK company but the turn over rate is high?

If given the choice, go for opportunities in frontend fab where team work is prevalent, management is friendly and cares for their employees.
5 people found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Agree
2021-09-15, Operations Technician,"Boise, ID","Current Employee, more than 5 years","Poor leadership, poor working conditions,",,"stent hours, health insurance is affordable
Cons
Poor leadership, performance reviews are used to force employees to quit.
Advice to Management
Get better managers, actually care about your employees.
1 person found this review helpful
Helpful
Share
Repor","Get better managers, actually care about your employees.
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2021-09-15, Workforce Development Specialist,"Boise, ID","Current Employee, more than 1 year",Decent but tight,"Pay, general employee intelligence, humanist executive ethics
","Tight workplace structure (on-site in cubicles required unless you get a job accommodation). Cowardly, multi-layered middle management.
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,Agree,Agree
2021-09-15, Quality Engineer,,"Current Employee, less than 1 year",Micron initiates a quarterly cash dividend,"Micron declared a quarterly dividend of $0.10 per share of Micron’s outstanding Common Stock in Aug 2021.
","Due to business needs, employers still need to go back to work during pandemics.
But Micron does follow strict protocols to minimize close contacts.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-09-14, Senior Engineer,,"Current Employee, more than 1 year",Good place to work,"Decent pay, fair increment. Business is thriving.
","Performance review can be biased due to the need to fit to normal distribution. Therefore, hardwork and commitment may not equate to pay raise and appraisal. Significant amount of documentation often lead to extra work outside office hours
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-14, Process Engineer III,"Salt Lake City, UT",Current Employee,Micron Process Owner,"Good work life balance and work culture.
","Getting a promotion is tedious and time consuming
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-14, Module Engineer,"Lehi, UT","Current Employee, more than 3 years",pretty good,"Good work life balance, with generous time off
","Raises/pay is not very good
Hardly any diversity
Advice to Management
It's hard to see executives get huge bonuses while the company says that there is no money for annual raises (even if the employee was laterally promoted, there is nothing worse than having more job responsibility while getting paid less to do it ).
1 person found this review helpful
Helpful
Share
Repor","It's hard to see executives get huge bonuses while the company says that there is no money for annual raises (even if the employee was laterally promoted, there is nothing worse than having more job responsibility while getting paid less to do it ).
1 person found this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,N/A
2021-09-14,Anonymous,,"Former Employee, more than 1 year",Good place,"Good place Nice CEO nice pay
","No bonuses High working hours
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-14, Process Engineer,,"Current Employee, more than 3 years",Overall good,"Good pay for the first job
","Reconsider if work life balance is your priority
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-13,Anonymous,,"Former Employee, more than 1 year",Family friendly working environment,"Work-life balance. Excellent leadership team
","High engineering technical requirement and innovation
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-13, Analyst,"Boise, ID",Current Employee,dfd,"amazing company amazing company amazing company
","none aat all none aat all
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-13, Engineer,Taichung,Current Employee,good,"Friendly, good pay, great communication
","some teammate aren't good to teamwork
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-09-13, Director,"Boise, ID","Current Employee, more than 10 years",Great Company,"Strong focus on diversity and inclusion.
","Teams run too lean with lack of executive cross-functional alignment of priorities.
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-13, Equipment Engineer,Singapore,"Former Employee, more than 1 year",Nice place for a first job,"Pay is good. Opportunities to learn
","No work life balance. Industry too niche
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-12, Manufacturing Technician,"Boise, ID","Current Employee, more than 1 year",I like it,"fulfilling work being done, like the schedule
","working night shift isn't too healthy
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-09-12, Planner,,"Current Employee, less than 1 year","Good company to work, Great culture","Great culture, good benefits, people are working well together
","Not that i can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-12, Design Engineer,,Current Employee,Design Engineer,"good salary, good guidance from senior
","a lot of working hours and ot required
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-11, Business Intelligence Analyst,,"Current Employee, more than 1 year",Compensation,"Colleagues are nice to work with.
","The company culture is more like top-down.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-11, Business Program Manager,,"Current Employee, more than 10 years",Good,"Good place and prospects for technology
","Very competitive industry for semiconductor industry
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-10, Gas Engineer,,Current Employee,Gas engineer,"Good salary and excellent benefits
","Nothing to complain, everything is good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-10, Senior Engineer,Singapore,Current Employee,Great Place To work,"Excellent Management
No Micro Management
Competitive Pay
","Not Flexible to move across different roles.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-09, Process Integration Engineer,Singapore,Current Employee,1,"Working environment is not bad
","Too stress and promotion not that fast
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-09, Manager,,"Current Employee, more than 10 years","Great company, fast paced industry","Work is challenging in fast paced technology industry
Good pay
Good benefits
","Global company means some evening and early morning meetings
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-09, Radiologic Technologist,,Current Employee,Photo department,"great culture and place to work
","Could not find any yet
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-09, Quality Engineer,,"Current Employee, more than 3 years",Good place to work,"Good benefits like stocks and welfare. Instill work life balance.
","Integrating work in your life
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-09, Product Engineer,,"Former Employee, more than 3 years",flexible and good for fresh,"flexible in working hours
many benefits
","promotion slow and overloaded sometime
increment lesser
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-09, Software Engineer,"Lehi, UT","Current Employee, more than 1 year",Vaccine Mandate for all Employees (including remote),"I'm happy with my pay and the people I work with.
","The company just announced they will require proof of COVID vaccine for all employees. Anyone not vaccinated will be fired on November 15th.
Advice to Management
Too many things are dictated from the highest level. Lower level managers care about their employees at least as much as upper management, you should trust them to make decisions for their organizations.
4 people found this review helpful
Helpful
Share
Repor","Too many things are dictated from the highest level. Lower level managers care about their employees at least as much as upper management, you should trust them to make decisions for their organizations.
4 people found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Agree
2021-09-09, Senior Test Engineer,Singapore,"Current Employee, more than 5 years",Too many processes to follow,"Good working environment
office is newly renovated
High bonus
","More and more process to follow
office politics
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Disagree
2021-09-09, Software Engineer,Singapore,Current Employee,Moderate to good company,"Good culture, many facilities, clean environment...
","Slow promotion except of product engineer
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-08, Project Manager,,Current Employee,Good Company,"Good company w good benefits
","Having to work on site
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-08, Product Representative,"Boise, ID","Current Employee, more than 10 years",Good place to work,"Culturally diverse, promote safety and inclusivity
","Work life balance suffers, hard to advance internally
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-07, Software Engineer,,"Current Employee, more than 8 years",Code,"Smart, most people are friendly
","Fell fine and creative all the time
Advice to Management
No
Be the first to find this review helpful
Helpful
Share
Repor","No
Be the first to find this review helpful
Helpful
Share
Repor",5.0,N/A,N/A,N/A
2021-09-06, Firmware Engineer,,"Current Employee, more than 3 years",Firmware Engineer Review,"Micron Technology has good benefits and pay.
","Micron Technology has a poor work life balance.
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-06, Manufacturing Technician,"Boise, ID","Current Employee, more than 1 year",Great Stepping-stone position.,"Long weekends, overtime, plenty of opportunities for growth, if working nights, there is a significant increase in pay, and great benefits (Medical, childcare, mental health, some Work from home opportunities, etc). The company is very people oriented.
","Might have to do nights (might be a pro for some people), Will be working either a Saturday or Sunday each week depending on shift.
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-06, Fw Engineer,Hyderābād,"Current Employee, more than 1 year",Work,"Good work life balance,
Good pay
","Not quality work,
No proper insight on Projects 
Keep moving you around under different managers
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Agree,N/A
2021-09-05, Engineer,Singapore,"Current Employee, more than 3 years",Good company,"Good benefits as per multi national company
","Big company with many business units
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-05, Engineer,Singapore,Current Employee,"Good career development, employee benefits","Good career development, employee benefits
","There is minimal work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-09-04, Anonymous,Singapore,"Current Employee, more than 5 years",Getting worse,"Good pay with stock options
","Toxic work environment where teams start pushing blame 
Never ending work load with poor work life balance,
More and more entry managers but cannot make decisions until escalated
Advice to Management
If fab loading needs to increase, at least add in extra manpower and resources, and make sure all teams have the resources to make it happen
Be the first to find this review helpful
Helpful
Share
Repor","If fab loading needs to increase, at least add in extra manpower and resources, and make sure all teams have the resources to make it happen
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Neutral,Agree
2021-09-04, Senior Engineer,Hyderābād,Current Employee,Amazing Company and people,"Good Work Culture
Insightful manager
Good remuneration
flexible timings
","More work load 
More work pressure
Long work hours
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-04,Anonymous,,Current Employee,Avoid at all cost.,"None. Micron used to be a decent company, not anymore.
","Poor salary growth, highly political, mired in California leftest agenda political views. Highly non-inclusive. Executive team and CEO are worthless. They are more interested in politics than employees. They talk a good game, but their actions don't back it up. The HR team is draconian and does not represent differing viewpoints.
2 people found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,N/A
2021-09-03, Finance Analyst,"Woodlands New Town,","Current Employee, more than 3 years","Poor work life balance, many last minute requests, poor coordination and support from operations","OK salary, they seem to have initiatives to improve work life balance
","most initaitves are all talk, all subject to work requirements, and boss decision. give you early release but still expected to finish your work based on the time line, hence ot more
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Disagree
2021-09-03,Anonymous,,"Current Employee, more than 3 years",One of the best company,"Good pay and cutting edge tech work
","Work life balance is not good
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
