date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-04-10, Mechanical Engineer,,"Former Employee, more than 1 year",Good environment,"Good procedure, professional working environment
","The salary is not that high. Just everage
",,3.0,Agree,Neutral,Neutral
2020-04-03, Product Engineer,"Newport News, VA","Former Employee, more than 3 years",Solid Company,"Love my boss and team Very steady
","Feast or Famine Japanese Work Environment
",,4.0,Agree,Neutral,Neutral
2020-04-02, Senior Software Engineer,Singapore,"Former Employee, more than 3 years",Good and Fun,"Good Coffee and nice work environment
","None nothing much to say
",,4.0,Agree,Agree,Agree
2020-03-18, Administrative,"Melville, NY","Former Employee, more than 3 years",good entry level gig,"good benefits generous vacation awesome facility
","terrible pay, small annual raises and bonuses
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,N/A
2020-03-06, IT Specialist,"Reigate, England, England","Former Employee, more than 5 years",Decent place to work,"- Relaxed management - Great location - Friendly colleagues
","- Poor salary - Very limited pay rises / scope to progress
",,3.0,Agree,Agree,Agree
2020-03-04, Accounts Receivable,,Former Employee,Working at Canon,"You receive Good benefits and incentives
","No flexibale hour geared to family life
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-03-01, Business Development Executive,"London, England, England","Former Employee, less than 1 year",Nice Colleagues,"there were nice people and offices
","It wasn't for me so decided to leave
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-02-25, Sales,Melbourne,Current Employee,Not the best place for women,"Some great people and products
","Not supportive of women in the workforce
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Neutral
2020-02-18, Business Manager,"Gurgaon, Haryana, Haryana","Former Employee, more than 8 years","Japanese Organisation, 2","Employee friendly. Transparent. Well thought plans and execution in place, in case of any change or a new plan.
","Regional (different country) variations for policy amendment are not appreciated; accepted very slowly.
",,4.0,Agree,Agree,N/A
2020-02-12, Product Specialist,Singapore,"Former Employee, more than 3 years",Work life balance,"Work life balance Management training provided
","Hard to get promote
",,3.0,N/A,N/A,N/A
2020-02-11, Executive,Singapore,Former Employee,Good place to work,"Work live balance, opportunities for learning & job rotation, organised activities for staff cohesion, can communicate freely with upper management, ample staff benefits
","May not be the best place if promotion/title is high priority
",,4.0,Agree,N/A,Neutral
2020-02-06,Anonymous,,"Former Employee, more than 3 years",Going downhill...,"Good employee diacounts, good people
","Salary, working ours, disorganized, terrible culture
3 people found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2020-01-27, Conflcits Atty,,"Former Employee, more than 1 year",Terrible culture,"the location was in schaumburg il
","Terrible culture, managers/supervisors don't care about their people at all. You are not able to move up unless you know someone. No room for creativity from employees as far as their ideas being shared or used.
",,1.0,Disagree,Disagree,Neutral
2020-01-19, Customer Service Representative,Al Mariah United Group,"Current Employee, more than 5 years","It's a grate pleasure to be a part of the company, Brand","Brand, friendly environment, talented people
","No compromise in quality Service delivery
",,5.0,Agree,Agree,Agree
2020-01-13,Anonymous,,Current Employee,Manager,"It is a good company to work,
","Only Cameras and hence the technology is not updated
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-01-13, Commercial Salesman,,"Current Employee, more than 1 year",Canon UK is a nice Environment to work in,"subsidized Canon equipment and cameras
","very little opportunity for career progression
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Disagree,Agree
2020-01-07, Commercial Account Executive,"Calgary, AB",Former Employee,Good company with opportunity,"Training is great and there is room to move up
","Vacation time available in first year could be improved
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-01-05, Manager,,"Former Employee, more than 10 years",Good,"Good company, good work life balance
","Slow to change. Too set in ways
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Neutral
2019-12-23, Sales Manager,,Former Employee,Head of Sales,"Challenge, target, this, that etc
","Level, management, org, etc, etc
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,N/A
2019-12-19, Production Management,Hanoi,"Current Employee, more than 1 year",Hanoi,"A good working environment after graduated and you'll absolutely learn a lot of things here. Japanese working culture - Standard and accuracy Benefit satisfies your basic conditions.
","Need to have more challenge. English standard has to improve more
",,4.0,Agree,Agree,Agree
2019-12-16,Anonymous,,"Former Employee, more than 1 year",Good place to retire at,"Stable. Well structured and organised.
","Very slow growth. Below market rate pay.
1 person found this review helpful
Helpful
Share
Repor",,2.0,Agree,Neutral,Neutral
2019-12-11, Account Manager,,Current Employee,Canon,"Great leadership, fun atmosphere, structured, organized, healthy work environment
","Structured hours, non remote, outdated, far commute, needs more millennials
",,4.0,N/A,N/A,N/A
2019-12-10, Office Services Representative,,Current Employee,No room for advancement,"The people are very nice.
","The pay could be higher.
2 people found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2019-12-07, Credit Control Team Leader,"Reigate, England, England","Current Employee, more than 10 years",My time at Canon,"Good Company Ethos, Great colleagues with drive and passion.
","Outsourcing back office function and moving offices
",,4.0,Agree,Neutral,Agree
2019-12-02, Account Manager,Mumbai,"Current Employee, more than 3 years",Manager Finance,"Good Work environment and employee welfare
","orthodox mindset, no strategy for alternatives
",,4.0,Disagree,Neutral,Neutral
2019-11-30, Manager,,"Former Employee, more than 5 years",Average company,"Great brand recognition and company
","Poor management and no room for advancement
2 people found this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2019-11-30, Business Operations Executive,"Reigate, England, England","Former Employee, more than 3 years",Glad to be out of here,"The only pro I can think of is the people I've worked with. My team and line managers were great to work with.
","Very inflexible, not a lot of work-life balance. Expected to do 2-3 people's workload with not a lot of recognition. No opportunity to progress, nepotism, few senior managers keep being regurgitated by being moved around departments, with not a lot of accountability. Many team leaders like to micro-manage their team, so you never feel trusted. The general culture is like being back in primary school (on one occasion an employee was put in a time-out for looking at their phone) Since the mass redundancies were announced HR an senior management proved day after day how little they care about the employees' lives. They're treated with disrespect and don't get a lot of support. I could go on all day, but probably anyone reading this gets the idea of how toxic a working environment to expect. I would have given zero stars, if I had the option.
",,1.0,Disagree,Neutral,Disagree
2019-11-28, Manager,Singapore,"Current Employee, more than 10 years",Manager,"Good environment for junior
","Lack vertical career growth and hr policy is weak
",,3.0,Agree,Agree,Disagree
2019-11-21, Sales,Hubli,"Current Employee, less than 1 year",Saler,"I have intrsted photography.. I love canon
","Canon good side of...
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2019-11-17, Business Operations,"Reigate, England, England","Current Employee, more than 5 years",Canon is a good place to work,"Most of the staff are lovely. We are like a family even though we are in different teams. Regular social events if you want to attend.
","Computer systems are rubbish. Processes need updating. Management don’t always listen to you. Woodhatch office is to close. Staff to be made redundant and jobs to go overseas.
",,4.0,Agree,Agree,Agree
2019-11-17, Customer Operations Executive,"Reigate, England, England","Former Employee, more than 1 year",Good benefits,"Pension scheme, office environment, staff welfare
","Constant re-structuring, salary, outdated systems, poor training
",,5.0,Agree,Disagree,Disagree
2019-11-16,Anonymous,,Current Employee,NA,"Good culture & work life balance
","Senior management is ruthless in targets
1 person found this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2019-11-15,Anonymous,,Current Employee,Sales Associate,"Pretty Good retirement plan package
","A lot of slow processes inside of the company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Disagree
2019-11-13,Anonymous,"Melville, NY","Current Employee, more than 3 years",Archaic,"I cannot think of any.
","No flexibility AT ALL. Working moms dropping off kids at daycare and need five minutes of flexibility? Forget it. Work from home ? Forget it? Take a late lunch so you can leave early? Nope. Ten minutes late due to a personal problem? You are on a LATE LIST subject to disciplinary action. Wanna take a coffee break? Nope---better be back in five minutes or less! Sandals in the summer? Better not show your toes! Wanna take a walk to stretch your legs? Nope. Considered AWAY FROM YOUR DESK and SUSPECT. Ridiculous rules from the 1950s.
",,1.0,Disagree,N/A,Disagree
2019-10-31,Anonymous,,Former Employee,Brilliant Place to work,"Excellent work environment - You can directly connect with the SMT if required Good work life balance Lots of opportunities for growth Multiple reward programs to keep you motivated
","There is a very negative aura in the Mumbai office thanks to the local RM and his religious and political talks within the office.
",,5.0,Agree,Agree,Agree
2019-10-29, Anonymous,Sydney,"Former Employee, more than 1 year",Beware,"Some nice hardworking people who are not given the recognition they deserve
","No clear direction, not safe, culture is fake
",,1.0,Disagree,Disagree,Disagree
2019-10-28,Anonymous,,"Former Employee, more than 3 years",Writer,"Great colleagues. Lots of investment in personal development
","Very slow-moving environment. Not a lot of optimism or risk taking.
",,3.0,N/A,N/A,N/A
2019-10-24, Tech Support,,"Former Employee, more than 5 years",Best working environment and work-life balance,"No overtime, weekend offs, travel to meet and help/train customers, bonus and raise every year, good people.
","After some time (years) you learn pretty much all about their technologies and can feel pretty much stuck or fall into routine.
",,5.0,N/A,N/A,N/A
2019-10-23, Global Services Analyst,Tokyo,"Former Employee, more than 8 years",Traditonal Company,"Work life balance Many chances for expat
","Not flexible work style Topdown less chance to promote
",,2.0,Disagree,Disagree,Disagree
2019-10-22, National Account Manager,"Philadelphia, PA","Former Employee, more than 5 years",Good company for sales.,"World class technology available to all Good technology for everyone to use
","Micro management when sales are down
",,3.0,Agree,Agree,Agree
2019-10-18, Office Services Clerk,,"Current Employee, more than 3 years",Okay place,"Like my boss and co-workers
","Benefits, time off, getting coverage for time off
",,3.0,Disagree,Neutral,Disagree
2019-10-17, General Manager,Tokyo,"Former Employee, more than 10 years",General Impression,"I could enjoy a company life overall for almost 35 years except last 2 years.
","Just before retirement, a notorious crazy exec was in charge of our QA organization for some 2 years. It's nightmare. I got a real power harassment with words 'I'll hit you' without any reason, just from his bad emotion.
",,4.0,Disagree,Disagree,Disagree
2019-10-09,Anonymous,,Current Employee,Area Manager,"Excellent work culture, Takes care of employees and Benefits
","nothing I can think of
",,5.0,Agree,Agree,Agree
2019-09-16, Software Engineer,,"Former Employee, more than 3 years",closure,"Sustinable and no restructuring recently
","closured culture, not open minded.
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Neutral
2019-09-15, Engineer,,Current Employee,Canon Singapore Review,"Good benefits, pro family which is good for those with kids.
","People who are in management position are there because they have worked long enough not necessary because of their management skills.
",,4.0,N/A,N/A,N/A
2019-09-15, Systems Developer/Integrator,,"Current Employee, more than 5 years",Nice place to work but lacks growth in the Professional Services (IT) space,"Good Management Positive Culture Fruit Basket Good Team building Activities Good Company cutlure
","To much reliance on old technology i.e. Printers, DSLRs all of which is a sinking and dying market. Revenue is going down on an yearly basis
",,4.0,Agree,Neutral,Disagree
