date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-11-30, Manager,Melbourne,Former Employee,"Great perks, but poor leadership","18 weeks paid parental leave, nice office, nice people
","Client projects are not as interesting as Tier 1 management consulting. Leadership team are uninspiring, internal processes are long winded, no social Friday after work drinks
",,5.0,Disagree,Agree,Neutral
2020-11-30, Manager,Sydney,"Former Employee, more than 1 year",Great place to grow,"Great people, excellent support systems in place to let you be the best you.
","Typical large corporate red tape.
",,5.0,Agree,Agree,Agree
2020-11-30, Salesforce Consultant,Melbourne,"Current Employee, more than 8 years",Great company to learn different technologies,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Flexibility, diversity of projects, online learning, counselling
Cons
Salaries, very competitive, some times a lots of work, too big
",,4.0,Agree,Agree,Agree
2020-11-27, Accenture,Melbourne,"Current Employee, more than 5 years",excellent company,"learning, amazing career development program and guidance
","clear alignment of roles, market unit visibility
",,5.0,Agree,Agree,Agree
2020-11-27, Consulting Analyst,Sydney,Current Employee,Body Shop,,"lting Analyst in Sydney
Recommend
CEO Approval
Business Outlook
Pros
None at all to say the least
Cons
Many. Poor pay and terrible projects.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2020-11-24, Salesforce Solution Architect,Sydney,Current Employee,Great,"Great exposure to trainings Great for networking
","Favouritism Not great at pay package
",,4.0,Agree,N/A,Neutral
2020-11-24, Analyst,Melbourne,"Former Employee, more than 1 year",Supportive culture but poor management. Great for a very specific type of person,"- Excellent diversity: hires a variety of backgrounds and genders. Very positive attitude towards LGBT+ - Genuinely intelligent and supportive analysts and low-level management - Fairly quick progression into management roles - Some internal push to broaden technical capabilities
","- Bureaucratic management with too many levels - Unsupportive of moving around in the company. All employees assumed to only care about promotion - Training offered purely on Accenture's demands. Little to no ""elective"" training - Depressing bench attitude. Almost no project choice - Very high staff turnover - Questionable technical skills in management - Slightly below market average wages for new technical staff - Poor initiative in taking advantage of technology trend during covid, instead opting to restructure with mass lay-offs
",,2.0,Disagree,Neutral,Disagree
2020-11-23, Management Consultant,Melbourne,"Former Employee, more than 1 year",Great place to start your career,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
- Supportive leadership team - Excellent project opportunities, despite being a steep learning curve - You get to meet a variety of intelligent individuals - International training opportunities
Cons
- Can be very long hours - Experience varies greatly between teams
",,4.0,N/A,N/A,N/A
2020-11-22, Business Technology Manager,Brisbane,Current Employee,Company for people with no kids,"Travel opportunities Exposure to big clients in Australia
","Long working hours Company events are at not family friendly times Poor payment for the hours worked
",,2.0,N/A,N/A,N/A
2020-11-19, Business and Technology Integration Analyst,Brisbane,"Former Employee, more than 1 year",-,"A good place to climb the ladder if you're a white male.
","HR is typical of a big corporation - will tell you they care but then won't be flexible in personal times of crisis. Bonuses and pay rises aren't recognised at a client-level so even if you're working 50+ hours a week, excelling at your job and the client loves Accenture, you won't receive financial recognition if the entire company isn't doing well. There is next to no training and skills advancement available to young employees. We are told to use internal learning boards which are just links to YouTube videos and no external training is offered/compensated for. As such, there is an incredibly high turnover of excellent, over-achieving young people as there is nothing to entice them to stay. Client management was a boys club (in my case).
",,3.0,Disagree,Neutral,Neutral
2020-11-18, Marketing Analyst,Melbourne,Current Employee,Great company,"Career development and project opportunities
","No cons for me at current level
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-11-17, Associate Manager,Adelaide,Current Employee,Best place to work,"Highly competitive salaries with lucrative bonus even during pandemic. Yearly salary increment are good too. It is a best place to develop new skills and knowledge as Accenture invests a lot in the technical development of its employees.
","Interview process is a bit too lengthy to my liking. But honesstly it also depends on the level and the poistion you are applying for.
",,5.0,Agree,Agree,Agree
2020-11-11, Senior Manager,Melbourne,Current Employee,Accenture Consulting,,"lting
11 Nov 2020 - Senior Manager in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Great place to launch a career
Cons
Pay is below market rates
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-11-10, Consulting Analyst,Melbourne,Current Employee,Good company,,"lting Analyst in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Flexibility and room to try new areas
Cons
Not enough guidance in navigating through sectors
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-11-07, Sales,Adelaide,Former Employee,"Great place to learn, Fast paced environment","Great place to learn and develop
","Stressful environment, keep up with the pace
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-11-03, Analyst,Sydney,"Former Employee, more than 3 years",Good,"Good brand name to work for
","Career growth is slow Initially in few years
",,5.0,Agree,Agree,Agree
2020-11-02, Senior Business Analyst,Canberra,Current Employee,Good place to be in,"Opportunity to learn and grow.
","Sometimes promotions are delayed for no logical reason.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-11-02, Project Manager,Melbourne,Current Employee,Accenture Experience,"Great work culture and lots to learn
","Salary not on par with market
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-30, Consultant,Brisbane,"Current Employee, more than 5 years","Great to kick start your career, not great forever",,"ltant in Brisbane
Recommend
CEO Approval
Business Outlook
Pros
Lots of great people and great opportunities to be thrown in the deep end and learn quickly.
Cons
Big corporate cog machine. Can sometimes get stuck in boring projects for too long. Allocation to projects is based on timing & luck.
",,3.0,N/A,N/A,N/A
2020-10-29, Software Engineer,Melbourne,Current Employee,Learning alot,"The amount of work being done is really interesting
","Long Hours dependant on the client we are working for
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-10-27, Management Consulting Manager,Melbourne,"Current Employee, more than 5 years",Great diversity and culture,,"lting Manager in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Amazing organisation to work across the globe and experience real time forward thinking
Cons
Laptops are subpar and pay might not be industry leading.
",,4.0,Agree,Agree,Agree
2020-10-25, Applications Development Analyst,Melbourne,Current Employee,Not bad,"Flexible area of work, heaps of internal training, you get to choose what area to work on, hours have been regular and not all over the place
","Promotions are aggregated, pay may not be as high as other firms,
",,5.0,N/A,N/A,N/A
2020-10-24, Analyst,Melbourne,Current Employee,Global Company,"New Leadership doing it's best in engaging across all community, environment, inclusion and diversity aspects.
","Being such a big company, you are just another headcount. Minimal training opps
",,4.0,N/A,N/A,N/A
2020-10-22, Management Consulting Analyst,Sydney,"Current Employee, more than 1 year",Amazing people and interesting work,,"lting Analyst in Sydney
Recommend
CEO Approval
Business Outlook
Pros
- Some of the best people I've ever worked with. Very diverse workplace which aids in creating an array of ideas and teams. - Good projects in financial services, interesting work with big clients which gives great exposure - Good leave policies. Summer leave and leave purchase program are good initiatives - Pay increase this year for analysts
Cons
Your experience at Accenture will be highly contingent on the projects you get on and the people you work with. Some people get stuck on projects for over a year and there can be a lack of mobility between projects. HR is ineffective in my personal experience. Overtime is expected but never charged in.
",,5.0,Agree,Agree,Agree
2020-10-22, Business Integration Arch Analyst,Sydney,"Current Employee, more than 1 year",Overall a good company,"Numerous learning opportunities. Employees get chance to polish their abilities.
","Low salaries. HR don't respond positively to any complaints against bullying managers.
",,4.0,Agree,Agree,Agree
2020-10-21, Senior Consultant,Melbourne,"Former Employee, more than 3 years",Great company,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Culture, inclusion, people, education opportunities
Cons
Hard to progress in the ladder
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-10-21, Consultant,Sydney,Former Employee,"Fast paced, collaborative workplace",,"ltant in Sydney
Recommend
CEO Approval
Business Outlook
Pros
Great colleagues working hard to innovate for solutions. Opportunities to travel, pursue unique career paths.
Cons
Long hours and high expectations (sometimes unrealistic)
",,4.0,N/A,N/A,N/A
2020-10-18,Anonymous,Melbourne,"Current Employee, more than 5 years",Strategy and Consulting Manager,,"lting Manager
18 Oct 2020 - Anonymous Employee in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Global network Support Knowledge exchange Breadth of projects
Cons
Working hours Leadership mentality Sales drivers Politics Performance indicators
",,3.0,Agree,Agree,Neutral
2020-10-15, Senior Analyst,Brisbane,"Current Employee, more than 3 years","Great people, great potential","Great network of incredibly motivated and intelligent people who care for your growth.
","Opportunity is often lacking for individuals with potential
",,4.0,Agree,Agree,Agree
2020-10-11, Applications Development Analyst,Melbourne,Current Employee,Perfect place to build up skills,"Many opportunities to reach out o different platforms, industries. Free vouchers for professional certification. So many free internal training
","High internal competition. Longer bench time than another consulting firm
",,5.0,N/A,N/A,N/A
2020-10-11, Analyst,Sydney,"Current Employee, more than 1 year",Get middle management onboard with your initiatives,"- Good people - Flexible working - Good access to corporate discounts
","- Politics - Long working hours
",,4.0,Agree,Neutral,Agree
2020-10-08, Programmer Analyst,Adelaide,Current Employee,"Good networking, welcoming community","Very large reach due to international company, seems to have good support network
","Experiences vary project to project, a lot of bench time, push to get certifications etc.
",,4.0,Agree,Agree,Agree
2020-10-08, Management Consulting Manager,Sydney,"Former Employee, more than 5 years",Great Company,,"lting Manager in Sydney
Recommend
CEO Approval
Business Outlook
Pros
Lots of work variety and opportunity. People are great.
Cons
Long working hours and highly competitive environment.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,N/A
2020-10-05, Applications Development Analyst,Melbourne,"Current Employee, more than 3 years",good culture,"the people are good, hours are usually good, lots of different experiences
","promotions are aggregated so it is hard for you direct reports to influence raises and promotions
",,4.0,N/A,N/A,N/A
2020-10-02, Management Consultant,Melbourne,"Current Employee, more than 5 years",Good inclusive and flexible,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Flexibility Inclusiveness Flat org structure - very agile
Cons
Too big can get lost and be a number
",,5.0,Agree,Agree,Agree
2020-10-01, Senior BI Consultant,Melbourne,Former Employee,Very Good,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Very big company and Lot of opportunities for everyone
Cons
Do not compromise on pricing, so lost many clients in recent times.
",,5.0,Agree,Neutral,Agree
2020-09-30, Manager,Melbourne,Former Employee,Company,"Good company with lot of opportunities
","I don't have any cons to share
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-29, Management Consultant,Melbourne,Current Employee,great place to work,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
nice people to work with
Cons
long hours and little pay rise
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-28, Senior Consultant,Melbourne,"Former Employee, more than 8 years",Best company,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Best company to work for so far
Cons
More Pros than Cons as well
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-25, Software Developer,Sydney,Current Employee,.,"As such nothing to talk about
","Not so great place to work in.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Disagree
2020-09-21, Consultant,Sydney,Former Employee,Used to be great company to work for,,"ltant in Sydney
Recommend
CEO Approval
Business Outlook
Pros
Great people, fun work culture, training opportunities
Cons
Tend to be stuck on a project for many years..
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-09-20, Consultant,Sydney,"Current Employee, more than 3 years","Not bad, good size",,"ltant in Sydney
Recommend
CEO Approval
Business Outlook
Pros
Great community. Great benefits. Fantastic opportunities.
Cons
Compensation can sometimes be lacking especially after the cuts to training and limitations to on-taxi work benefit. Can sometimes be horrible work-life balance if you don't know what you're doing or saying. (which is a lot of the time for most people)
",,4.0,Agree,Neutral,Agree
2020-09-17, Senior Manager,Melbourne,"Current Employee, more than 3 years",Long hours - learning curve steep,"Learning and knowledge management tool access
","Long hours and global roles requiring 24x7 work
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-09-17, Accenture Manager,Melbourne,"Current Employee, more than 5 years",Mixed bag overall good,"Very good work life balance
","Salary not at market level
",,4.0,Agree,Neutral,Agree
2020-09-16, Sourcing Specialist,Brisbane,Current Employee,Challenging Projects,"Potential exposure to big clients
","Very demanding work environment. Very high output expectations
",,3.0,N/A,N/A,N/A
2020-09-14, Advanced Software Developer,Sydney,"Current Employee, more than 3 years",Good as a start into the career,"learned a lot initially, lots of exposure
","poor recognition, everyone only cares about their bottom line
",,2.0,N/A,N/A,N/A
2020-09-14, Analyst,Canberra,"Current Employee, more than 1 year","Air of enthusiasm as they are ever growing it seems, lots of opportunity for vertical mobility","The people. There are a lot of them in every major city. That means that there's almost certainly someone like you already working for the company and they are loving it. When joining (or even prior) you should try and find that person. Maybe you have an IT background or law or business. Finding them will be a lot easier because there will be a lot of them around. The work. Accenture is very forward-thinking. To stay on top of the innovation game, you have to have people willing to think analytically and solve problems. Not necessarily problems no-one has solved before. Innovation doesn't mean reinventing the wheel every couple months. Many times it's learning about and applying a known method or practice to a business or area of life that has never benefited from that critical thought. The opportunity. Internally there is a treasure-trove of content to learn and consume. They sell themselves as being the biggest online university world-wide. They might be. With a company this large there is always something going on, whether grad events engaging with universities or schools, community events like BBQs or fun runs, mentoring opportunities, or working groups of just some like-minded energetic people that get together to do something fun on the side. One last thing. If you perform, you are rewarded. Some people go from graduate to manager in as little as 3 years (rare). But there is certainly vertical mobility if you have the drive, the passion and the capacity.
","As a grad, you are a pawn to some. Like molding clay with no background or past that can be crafted into anything. Molding clay has no desire to be a pot or a cup. It does as it is told by the crafter. Not everyone sees you like this. Some fight for you to get the roles you want. But alas. There are good and bad apples everywhere in life. This is no different. The overtime time. What overtime pay? Not sure what that is... But really though it's rather abysmal. The only consolation is that if you get work that you really do love then overtime isn't going to feel like it so much. Not a good excuse but there isn't much else in it's defense.
",,4.0,Agree,Agree,Agree
2020-09-13, Consultant,Melbourne,"Current Employee, more than 3 years",experience,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
lots of projects to gain experience on
Cons
overwork, not very structured business
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-09-12, Consultant,Melbourne,Current Employee,Innovative company but questionable leadership,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
- Some very bright and knowledgeable minds within the technology sector - Innovation - Flexible work - Diverse culture
Cons
- Poor pay compared to competitors - Lack of transparency in decision making - Favoritism by newly appointed leaders post new operating model and restructure - People of colour have very little opportunity to hold leadership roles - If you are British or locally born you are well looked after
",,2.0,N/A,Neutral,Neutral
2020-09-10, Senior Software Developer,Sydney,Current Employee,NA,"NA - No comments, Sydney accenture is a good place to work
","NA - No comments, Sydney accenture
",,4.0,Agree,Agree,Agree
2020-09-10, Specialist,Sydney,"Former Employee, more than 1 year",Good Place to work,"A Good Place to work
","Work life balance not that great.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-08, Technology Consulting Analyst,Sydney,"Current Employee, more than 1 year",Awful Projects,,"lting Analyst in Sydney
Recommend
CEO Approval
Business Outlook
Pros
People are great and a lot of fun to work with
Cons
You're forced on to mediocre dead end projects with no career development and have little option to leave. At the end of the day it's more important for you to be another warm body to fill a role and make money than anything else.
",,1.0,Disagree,N/A,Disagree
2020-09-07, IT Senior Manager,Brisbane,"Current Employee, more than 10 years",Good Company to work for,"Flexible Work, Decent Pay, Good Technology exposure
","Constant Project Chargeability, Long Working Hours
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-06, Management Consultant,"Perth, Western Australia, Western Australia","Current Employee, more than 3 years",Great company to work for!,,"ltant in Perth, Western Australia, Western Australia
Recommend
CEO Approval
Business Outlook
Pros
Good career development, diverse opportunities of work
Cons
Salary below the market average
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-04, Technical Support,Melbourne,Current Employee,good place to work,"nice place to grow fast
","only individual benefits are taken into account no team environment.
",,5.0,Agree,Agree,Agree
2020-09-03, Technology Consultant,Melbourne,Current Employee,Accenture - to be or not to be,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Salary Technologies Clients Growth Job security
Cons
Reward recognition Salary Work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-03, Management Consultant,Melbourne,"Current Employee, more than 1 year",Great company,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Supportive, lots of opportunities, travel opportunities
Cons
Can get lost in the big firm if not proactive
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-09-02, Senior Manager,Melbourne,"Current Employee, more than 10 years",Typical consulting firm,"Good, knowledgable people to work with
","work-life balance / long hours
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Neutral
2020-09-01, Senior Consultant,Melbourne,Current Employee,company review,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
mum friendly, wfh options, employee share schemes, leave purchase scheme
Cons
salary is not very good
",,3.0,N/A,N/A,N/A
2020-08-31, Consultant,Canberra,Former Employee,No complaints,,"ltant in Canberra
Recommend
CEO Approval
Business Outlook
Pros
Big capital safety net, pathways to improve carreer
Cons
hard to make significant internal changes
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-28, Senior Consultant,Sydney,"Former Employee, more than 5 years",Specialisation,,"ltant in Sydney
Recommend
CEO Approval
Business Outlook
Pros
Good coverage of skills across industry
Cons
No specialisation in specific area
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Disagree
2020-08-24, Technology Analyst,Canberra,"Former Employee, more than 3 years",Accelerated learning,"1. Great people 2. Fast paced learning 3. Big name clients
","1. Work/life balance is poor 2. Slow promotion cycles 3. Pigeon holing of roles
",,3.0,Agree,Neutral,Agree
2020-08-17, Consulting Senior Manager,Melbourne,Current Employee,Outstanding Company for a Digital Future of Globalized Workforces,,"lting Senior Manager in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Focus on Global Capability and a Digital Future
Cons
Often so big it's hard to navigate
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-17, ECommerce Executive,Melbourne,"Former Employee, more than 1 year",Great enviroment,"great enviroment, dynamic, nice office
","not good salary, bed work-life balance
",,5.0,Agree,Agree,Neutral
2020-08-16, Consulting Development Analyst,Sydney,"Current Employee, more than 1 year",CAP analyst,,"lting Development Analyst in Sydney
Recommend
CEO Approval
Business Outlook
Pros
8% base pay increase in July 2020
Cons
Same role at the client would pay 30k plus
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-14, Consultant,Sydney,"Current Employee, more than 1 year",Great culture,,"ltant in Sydney
Recommend
CEO Approval
Business Outlook
Pros
Culture, innovation and room for career growth and opportunities
Cons
None - There are no cons.
",,5.0,Agree,Agree,Agree
2020-08-11, Senior Manager,Melbourne,"Former Employee, more than 3 years",Good,"Very Highly dynamic professional environment
","Hgh pressure with poor life balance
",,3.0,Agree,Neutral,Neutral
2020-08-08, Analyst,Sydney,Former Employee,Very flexible & accommodating,"Flexible and accommodating work environment, especially during COVID
","- Big Company easy to feel like a cog in a machine
",,5.0,N/A,N/A,N/A
2020-08-06, Technology Consultant,Melbourne,Current Employee,Good company,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Benefits are good for employees
Cons
Projects are little difficult to get if you don’t have connections
",,5.0,N/A,N/A,N/A
2020-07-30, IT Analyst,Brisbane,Current Employee,no,"All good I like the work
","No Bad, staff is friendly
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-29, Senior Analyst,Melbourne,"Former Employee, more than 1 year",Senior Analyst at Accenture,"good exposure to variety of projects
","slow growth as a junior employee
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-07-24, Technology Lead,Melbourne,Current Employee,Accenture Australia,"Chance to work on multiple accounts
","At times may have to put in more hours than standard working week.
",,4.0,N/A,N/A,N/A
2020-07-23, Consultant,Melbourne,Current Employee,Nice company,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Variety of work is available
Cons
If you are there long time your pay will be very less
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-07-22, Software Engineer,Sydney,Current Employee,Great place to grow,"- training - great people - meaningful work - social events
","- work life balance is difficult - lots of overtime - no mentoring to grow faster
",,4.0,N/A,N/A,N/A
2020-07-15, Consultant,Melbourne,Current Employee,Great first job,,"ltant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Great Company to build a career in, lots of opportunity for variation.
Cons
Very much tech focused in the projects you will work on. Hard to keep up with all the restructuring and role designations.
",,4.0,N/A,N/A,N/A
2020-07-15, Test Automation Specialist,Sydney,"Current Employee, more than 5 years",Good place to work,"Good place to work with good perks
","Training access depends on project being worked on,
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2020-07-12, Manager,Brisbane,"Current Employee, more than 3 years",Accenture Review,"Good company policy Paternal leave Maternal Leave Flexibility Training
","Lack of support from management, lack of interesting projects
",,3.0,Agree,Neutral,Disagree
2020-07-03, Technology Consulting Senior Manager,Melbourne,Current Employee,Great company to work for,,"lting Senior Manager in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
Truly one Accenture culture Lot to learn. Abundance of training and learning material Leading point of views and client success stories work in and or with multi geo teams. Can apply for outside country roles on permanent or project basis Build specialisation in domain or industry you like
Cons
Complex work culture which can be frustrating sometimes.
",,4.0,N/A,N/A,N/A
2020-06-28, Intern,Sydney,Former Employee,Good place to learn,"Experienced different areas inside the company
","The internal politics were too strong there
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Agree
2020-06-27, Salesforce Functional Consultant,Sydney,"Current Employee, more than 1 year",Great company,,"ltant in Sydney
Recommend
CEO Approval
Business Outlook
Pros
Best and brightest staff to learn from, interesting projects and heaps of opportunities
Cons
Don’t always have choice of projects due to demand and timings
",,4.0,Agree,Agree,Agree
2020-06-24, Strategy Analyst,Melbourne,Current Employee,Great way to build a strong strategy and problem solving skill set,"With projects being 4-12 weeks long on average, large opportunity to get a diverse range of experiences across industries, functions and strategy types in a short period of time. Incredible access to to global expertise on any topic you could imagine. Management willing to support your goals and initiatives if you put yourself out there.
","Below market average salary compared to competitors.
",,4.0,N/A,N/A,N/A
2020-06-22, Analyst,Melbourne,"Former Employee, more than 1 year","Great people at low levels, bad people in management","Analysts and consultants seem to be hired with a great focus on culture. These people are gems. It's a big company so if you thrive in that environment, there are lots of avenues to success internally. Performing very well during the COVID period and subsequent downturn. Large volume of young people, and a progressive, upbeat, and youthful culture as a result.
","Pay is amongst the lowest in the industry. So low that they advertise salaries inclusive of super just to add that extra 9%. The company has an attitude that staff are interchangeable as long as they have similar skills on their resume, and so shows little loyalty. There is no focus on internal promotions with management typically preferring to take outside hires on hire salaries rather than reward hard workers internally. Leadership are highly political and factional, particularly in the Melbourne and Sydney CMT practice where big egos and poor leadership during this time of government project glut has lead to lower level employees bearing the brunt of the bad decisions (incredibly hard work for no extra money).
",,3.0,Disagree,Neutral,Agree
