date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-09-30, Business Program Manager,Chennai,"Current Employee, more than 1 year",Excellent Place to Work,"Industry leading Compensation and Benefits
Excellent work culture
Best workplace
Best Gadgets
","Too large and complex an organisation
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-30, Microsoft Engineer,Bangalore Rural,"Current Employee, more than 1 year",MS sde1,"established
work life balance
benifits apart from salary
","salary bit less than expected from such a company for entry level
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-30, SRE/DevOps Engineer,"Suzhou, Jiangsu, Jiangsu","Current Employee, more than 8 years",SDE II,"Open culture, good opportunity, nice work environment.
","No outstanding cons, maybe the total pay is little lower than some company.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-30,Anonymous,,Current Employee,work climate,"Peers always willing to help.
","sometimes too much pressure from all walks of life.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2021-09-30, Software Development Engineer (SDE),Hyderābād,"Current Employee, more than 3 years","Decent, time pass","Good wlb, less work, so much time to play and do gym
","lots of chit chat, politics
Advice to Management
stop lowballing employees and match market salary rates
Be the first to find this review helpful
Helpful
Share
Repor","stop lowballing employees and match market salary rates
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Agree,Agree
2021-09-30, Program Manager,,"Current Employee, more than 1 year",BEST PALCE EVER,"Great learning experience, from other team members.
","No con so far, thanks.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-30, Senior Account Manager,Tbilisi,Former Employee,Good company to get skills and multi functional roles,"Fare salary
Status
Global experience sharing
Lots of networking opportunities
","Bureaucratic as other US multinational companies
Full of internal intrigues and conflicts
HQ has it all, further subsidiaries lack understanding and real business. Lost in reporting and career building by more wily EE managers
Advice to Management
Why not to improve international subsidiaries management, lessen bureaucracy and more focus on innovations and results? Lots of European managers who “survive” their careers by all means, not focusing on real business and innovation.
Be the first to find this review helpful
Helpful
Share
Repor","Why not to improve international subsidiaries management, lessen bureaucracy and more focus on innovations and results? Lots of European managers who “survive” their careers by all means, not focusing on real business and innovation.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Neutral
2021-09-29, Technical Program Manager,"Redmond, WA","Current Employee, more than 3 years",Life at Microsoft,"Really nice benefits and extra incentives like Perks+ which gives you $1200 per year to spend on fitness-related items
","WLB is not great due to working with teams in different time zones
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-29, Account Manager,"New York, NY",Current Employee,Great Company,"They have a great culture
","It can be hard to get promoted
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-29, Senior Software Engineer,,"Current Employee, more than 1 year",Awesome company!,"Great CEO
Awesome benefits
Company culture is amazing
Tons of fascinating projects
","Cannot really think of any
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Consultant,Hyderābād,"Current Employee, more than 3 years",feeling depressed working with Microsoft services / consulting,,"ltant in Hyderābād
Recommend
CEO Approval
Business Outlook
Pros
Microsoft brand name.
Infrastructure, free food before pandemic
Cons
TDM try to ruin your life if you disagree with them. 
Most of TDM and old project managers do lobbying and continue domination. 
No growth mindset. 
Project managers exists for no good reasons. Most of their work is done by team lead. 
HR won't take action if you compliant about TDM, as I said TDM and above have lobbying. HR supports them.
Advice to Management
You have made your fortune by bullying others. Don't spoil others life.
Be the first to find this review helpful
Helpful
Share
Repor","You have made your fortune by bullying others. Don't spoil others life.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Neutral,Disagree
2021-09-29, Administrative Assistant,"Milwaukee, WI",Current Employee,Microsoft,"Great environment to work in
","Some days can be really stressful but every job is, right?
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-29, IT Consultant,,"Current Employee, more than 1 year",Fantastic,,"ltant 
Recommend
CEO Approval
Business Outlook
Pros
Great benefits
great pay
management cares about you
plenty of growth opportunity
Cons
Demanding
High stress
constant travel
Complex reporting systems and time keeping systems in place
Advice to Management
Limit multiple boss situations
Be the first to find this review helpful
Helpful
Share
Repor","Limit multiple boss situations
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-29, Senior Customer Engineer,"Portland, OR",Current Employee,Nice and challenging,"Learning, Growth, Opportunity, Challenge, Transformation and Flexibility.
","You must learn to say no
Advice to Management
Enforce our culture and techniques to have a good work life balance
Be the first to find this review helpful
Helpful
Share
Repor","Enforce our culture and techniques to have a good work life balance
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-29, Senior Product Marketing Manager,"Redmond, WA","Former Employee, more than 3 years",Awesome place to work!,"Great benefits, great colleagues, inclusive culture.
","Can't think of any in terms of cons
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Data Sceientist,Tel Aviv-Yafo,"Former Employee, more than 5 years",Great place to work,"Salary, overall conditions, locations, flexability
","Not enough stocks, allow dogs in
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-09-29, Senior Global Brand Manager,"Seattle, WA",Current Employee,A great place to have global impact,"Autonomy, training, support, work-life balance, salary, benefits, empathetic, great communities
","Too many decision makers, politics, non-collaboration between silos, difficult to drive impact or do the right thing, leadership often disregards the recommendations of their teams, mandates for coming into the office vs working remotely, illegal vaccine mandates, frequent re-organizations without assessing operational efficiencies or keeping people aligned with their natural skills and talents, poor long-term decision making
Advice to Management
Do a thorough assessment of your GMs and VPs for sociopathy/empathy. They often don't reflect company values and their frequent disregard for their teams' recommendations/efforts wastes $millions and has a huge, negative impact on morale.

Rethink how you do re-orgs, which can often feel like hostile take-overs of organizational resources, disrupt productivity and creativity, and decrease trust and morale. 

Invest in better cross-company collaboration and long-term thinking and decision-making.
Be the first to find this review helpful
Helpful
Share
Repor","Do a thorough assessment of your GMs and VPs for sociopathy/empathy. They often don't reflect company values and their frequent disregard for their teams' recommendations/efforts wastes $millions and has a huge, negative impact on morale.

Rethink how you do re-orgs, which can often feel like hostile take-overs of organizational resources, disrupt productivity and creativity, and decrease trust and morale. 

Invest in better cross-company collaboration and long-term thinking and decision-making.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Neutral
2021-09-29, Software Engineer II,Lagos,"Current Employee, more than 1 year",Remote option,"Very nice working condition. New pc and headset
","Can be very very intimidating for a beginner
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Program Manager Intern,"Seattle, WA",Former Employee,Good,"Community, work, impact, scale, etc.
","Remote work, office availability, etc.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-29, Business Administrator,"Redmond, WA",Current Employee,Person Oriented Culture,"Extremely understanding of personal issues, and is very accommodating. Fantastic benefits.
","Pay raises and promos are different in each org. Career advancement is not guaranteed. Admins have no choice but to work ot campus.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Engineering Manager,"Cincinnati, OH",Current Employee,mixed bag,"culture and coworkers are great
","long hours are really rough lately
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-29, IT,"Boston, MA","Current Employee, more than 10 years",Blanace,"Recorded Future Intelligence Platform delivers accurate and actionable intelligence at the right time and the right place, giving you the visibility you need to stay one step ahead of the adversary.
","ted over 10+ years, and continually enhanced. Drawing from billions of external entities, it automatically correlates over time to ensure high fidelity intelligence,
Advice to Management
Equips security teams with high confidence, dynamic threat intelligence to inform security strategies and defenses.
Be the first to find this review helpful
Helpful
Share
Repor","Equips security teams with high confidence, dynamic threat intelligence to inform security strategies and defenses.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2021-09-29, Software Engineer,"Seattle, WA","Current Employee, less than 1 year",Salary,"The people are really great
","Not a lot of cons yet
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-29, Route to Market Manager,Sofia,Current Employee,good employer,"salary that comes from doing large business
time 
expenses
free time
people
","stress
hard work
lots of red tape
multiple layers
long working hours
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-29,Anonymous,,"Current Employee, more than 10 years",Awesome,"Great place to work and excellent exposure
","Nothing specific to be honest
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Software Engineer II,"Seattle, WA","Former Employee, more than 3 years","Slow career progression, bad culture","- Good to have on your resume.
- Some good teams to retire in.
- Some teams have good managers
","- Bad culture, getting worse by the day with Amazon culture seeping in with every new hire
- Bad wlb in a major chunk of the company 
- Politics
- Bad career progression(even when you have bad wlb and work a lot)
Advice to Management
Listen to their employees, there’s a systematic suppression of people to align with whatever they are trying to push in any leadership team
Be the first to find this review helpful
Helpful
Share
Repor","Listen to their employees, there’s a systematic suppression of people to align with whatever they are trying to push in any leadership team
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2021-09-29, Senior Software Development Engineer,Tel Aviv-Yafo,"Former Employee, more than 1 year",Senior Software Development Engineer,"Good salary, beautiful offices, work life balance
","Didn't do any software engineering despite it being my title and experience. When I applied for an internal transfer, my managers blocked it by giving me an awful ""recommendation"".
Advice to Management
Be honest in the job descriptions
Be the first to find this review helpful
Helpful
Share
Repor","Be honest in the job descriptions
Be the first to find this review helpful
Helpful
Share
Repor",2.0,N/A,N/A,N/A
2021-09-29, Cloud Practitioner,Melbourne,Former Employee,etret,"Global and good reputation company with a chance to grow
","Some managers don't deserve to be a manager and cause a big trouble
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-29, Project Manager,"Denver, CO",Current Employee,Project management,"Remote work and Good training.
","Dedication, flex hours to accommodate different time zones
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-29, Associate Consultant,Hyderābād,"Current Employee, less than 1 year",Great place to work!,,"ltant in Hyderābād
Recommend
CEO Approval
Business Outlook
Pros
Great perks, salary and environment to learn and grow
Cons
Hard to achieve work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Practice Development Representative,,"Former Employee, less than 1 year","Right Direction , Wrong local implementation","Great technology, smart people, extensive partner network, exciting customer projects
","Cultural battle of the old guard and new blood, protectionism, background politics, oversized management structure, very complex compensation and reward system, too much old baggage in licensing, incentives - needs to be simplified.
Advice to Management
If you take initiatives - give them time to grow and allocate budget and resources without protectionism of the US territory while loading other regions with unreasonable expectations and not giving them time to execute on a strategy. Don't make promises when bringing new fresh eyes to the business only to scrap it a year later.
Be the first to find this review helpful
Helpful
Share
Repor","If you take initiatives - give them time to grow and allocate budget and resources without protectionism of the US territory while loading other regions with unreasonable expectations and not giving them time to execute on a strategy. Don't make promises when bringing new fresh eyes to the business only to scrap it a year later.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Agree
2021-09-29, Support Engineer,,Current Employee,The place to be,"- flexibility
-benefits
- technical team
-management
-time off
-salary
","none - all good. happy to be here
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-29, Executive Assistant,"Miami, FL",Former Employee,great,"they give you insurance and actions
","they dont make you a indefinite contract
Advice to Management
i dont have nothing to blame about
Be the first to find this review helpful
Helpful
Share
Repor","i dont have nothing to blame about
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-28, Finance Manager,"Seattle, WA",Current Employee,good company to work for,"good company to work for
","same as other big tech
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, Solutions Architect,Johannesburg,Current Employee,Great company to work for,"Good opportunities to move within the company
","Demanding and competitive high pressure environment
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, Senior Software Engineer,"Redmond, WA",Current Employee,Money’s decent,"Smart people, big projects, good pay and benefits.
","Fast paced and high pressure.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, Product Advisor,"Salt Lake City, UT","Former Employee, more than 1 year",Microsoft Life (Pre-Covid),"Great company Culture Great conworkers
","After Covid I did not like the lack of customer interactions
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, Enterprise Account Manager,Seoul,Former Employee,Number one software company,"Job security was well maintained.
","Bureaucracy was prevalent throughout every region.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2021-09-28, Data Scientist,Paris,"Current Employee, more than 10 years",Entretien,"Job Satisfaction and mental health
","Screen work not good for the eyes
Advice to Management
Nothing to say more
Be the first to find this review helpful
Helpful
Share
Repor","Nothing to say more
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,N/A
2021-09-28, Director,,"Current Employee, more than 3 years",Average in almost every way,"Decent benefits and a good culture. Significant emphasis on social responsibility. Campus life is good and set up to support employees and provide a good atmosphere. The company tends to be very conservative and focuses heavily on its name and brand reputation which is good for stability but comes with its own problems.
","Pay gap against other companies is expanding. Work life balance is not very good and is reflected in the dramatic increase in people leaving the company. Like every other big company, do not expect Microsoft to look out for you. They care about what effects the shareholder and nothing else. Do not assume they care about people or ethics unless it benefits them.
Advice to Management
The top is bloated with management that is too political and is always demonstrating a lack of ability to work across divisions. Most middle to senior leadership are terrified to make a decision so nothing ever moves fast. When it does it is usually a major reorganization that slows down productivity and kills moral. Recruiting is the worst I have ever seen in a major company.
1 person found this review helpful
Helpful
Share
Repor","The top is bloated with management that is too political and is always demonstrating a lack of ability to work across divisions. Most middle to senior leadership are terrified to make a decision so nothing ever moves fast. When it does it is usually a major reorganization that slows down productivity and kills moral. Recruiting is the worst I have ever seen in a major company.
1 person found this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Disagree
2021-09-28, Azure Specialist,"Charlotte, NC",Current Employee,Best Place to Work,"Everything from the culture, to management to professional development
","I have no come with this job
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, Software Engineer,,"Current Employee, less than 1 year","Very flexible and open place to work, tools can be ""too internal","People, colleagues and managers are very understanding and amicable. They see you as a human being and not just an engineer.
","The tools/stack you'll use are very Microsoft centric. From using Windows OS to using C# and more. You may or may not be used to using this stack.
Advice to Management
Technical leads should have a more hands-on approach so they can act as literal technical leaders when it comes to code/debugging/design.
Be the first to find this review helpful
Helpful
Share
Repor","Technical leads should have a more hands-on approach so they can act as literal technical leaders when it comes to code/debugging/design.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-09-28, Account Coordinator,"Dublin, Dublin",Current Employee,Good company,"Progression, learning, friendly people, opportunities
","Lots of bright people so pressure to stay up to date and to the level
Advice to Management
Mmm I don't know
Be the first to find this review helpful
Helpful
Share
Repor","Mmm I don't know
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Neutral,Agree
2021-09-28,Anonymous,"Seattle, WA","Former Employee, more than 10 years",Microsoft is fantastic!,"Great company to work for, would return for the right role.
","High intensity environment and a decent amount of org change and chrun.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28,Anonymous,,Former Employee,Good,"Good Work and good people
","No cons I found working
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28, Program Manager,,Current Employee,Ok,"Good perks. Good pay. Decent people.
","Team dependent- some teams can be pretty horrible.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-28, Software Engineer II,Hyderābād,"Current Employee, more than 1 year",One of the best firm to work,"1. Best in class work-life balance.
2. Not much pressure from the upper management team.
3. Lots of learning opportunities.
4. Lots of perks.
","1. Growth is not good. Promotion takes lots of time.
2. Team politics is sometimes creating a ruckus within yourself.
3. If working in the legacy product team, your learning curve will be limited.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-28,Anonymous,,"Former Employee, more than 5 years",excelant,"Lots of guidance, lots for smart people.
","Benefits get quietly stripped away every year.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, ATU Director,"New York, NY","Current Employee, more than 8 years","Solid results, good mgmt","financially healthy, reliable product set
","large company bureaucracy a b
Advice to Management
streamlining field decision making
Be the first to find this review helpful
Helpful
Share
Repor","streamlining field decision making
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-09-28,Anonymous,Hyderābād,"Current Employee, less than 1 year",Good culture,"Best work environment to work in.
","Very hard to clear interview however worth it.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Disagree,Disagree
2021-09-28,Anonymous,,Current Employee,"Great company culture, and great team culture","Smart people, a lot of stuff to learn and very good company culture
","Not head office here, means a bit far away from the center
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-28,Anonymous,,"Current Employee, more than 10 years",Great employer,"Good compensation level, strong corporate culture
","Some politics, some markets are preferred.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, Software Engineer,Bangalore,Former Employee,Good Work-life balance,"- Work-life Balance
- Opportunity to explore within teams
- Exposed to many technologies
","- Pay is peanuts compared to other Big Tech companies
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-28, DCT,,Current Employee,"Nothing special, so far so good","Nothing special, so far so good
","Nothing special, normal company, high pressure
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Neutral
2021-09-28, Telecom Project Manager,"Austin, TX","Current Employee, more than 1 year",Great company,"Committed hundred percent to safety
","MOP approvals take to long.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-09-28, Software Engineer,Hyderābād,Current Employee,Awesome culture,"Good work culture overall, yep.
","Sometimes there is too much pressure
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-28, General Manager,"Toronto, ON",Current Employee,Teams are overwhelmed,"Great team collaboration, Tech intensity and Leadership
","Long working hours and teams getting overwhelmed. Work and life balance is a lowlight
Advice to Management
Mental health will become a major issue as teams are under extreme pressure
Be the first to find this review helpful
Helpful
Share
Repor","Mental health will become a major issue as teams are under extreme pressure
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Agree,Agree
2021-09-28, Business Analyst,"Seattle, WA",Current Employee,Great company to work for,"great work life balance and leadership team cares about the employees
","pay might be lower than other tech
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-27,Anonymous,,"Former Employee, less than 1 year",Great company,"So supportive and amazing colleagues
Work-life balance
decent salary
","the tech stack is old in some teams, some internal tools are inefficient
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-09-27, Software Engineer,Mumbai,Current Employee,Great,"-Work Culture
-Growth Opportunities
-Work Life Balance
","-in house Politics
Rest everything is pretty good
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Neutral
2021-09-27, Retail Manager,"Indianapolis, IN","Current Employee, more than 5 years",Excellent Experience,"Great Benefits, Competitive Salary and excellent Company Culture.
","Very large company and it can be hard to find your way as far as advancement.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-09-27, Support Engineer,"San Jose, San Jose, San Jose","Current Employee, more than 1 year","Great company, great benefits, path to grow is not clear","- Good salary
- Great benefits
","- WFH is not guaranteed
- Career path is unclear and managers seem desinterested
- Moving to a different position is hard
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-27, Marketing Manager,"Bellevue, WA","Current Employee, more than 1 year",Incredible place to work,"- Work culture & SLT
- Benefits
-Scale & impact of the company
","-Salary compared to other big tech is lower, particularly for non-sales roles. Culture & benefits make up for it.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-09-27,Anonymous,,"Current Employee, less than 1 year",12,"easy communication within the group
","nothing special, work live balance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
