date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-12-05, Senior TPM,"Pleasanton, CA","Former Employee, more than 8 years",Ball park,"Flexibility , technology and People first
","Niche business and frequent business directions changes
",,5.0,N/A,N/A,N/A
2020-12-05, National Sales Director,"Columbus, OH",Current Employee,Culture,"Diverse Culture and a real appreciation of that diversity
","The lack of consistency for a strategic direction for more that 6months
",,4.0,Agree,Agree,Neutral
2020-12-03, Inside Sales Representative,,Former Employee,Great Company,"The pay is great here The company culture is great Awesome work/life balance
","Layoffs Career advancement depending where you start
",,5.0,N/A,N/A,N/A
2020-12-02, Technical Writer,"Shanghai, Shanghai, Shanghai",Current Employee,No paper test,"No paper test. Site is beautiful and convenient working environments
","Bad phone products. Too much printing jobs. Not focus on writing content.
",,1.0,N/A,N/A,N/A
2020-12-01, Solution Architect,Bangalore,Current Employee,Good Life Balance,"1) Manager and Team leaders Are very supportive.
","1)Most of the time need to work with china people.
",,5.0,Agree,Agree,Agree
2020-11-30, National Manager,Puducherry,"Current Employee, more than 8 years",Lenovo - Worst work culture in the world,"Good Players in the PC market
","Too much Internal Politics / Worst culture / No tranparency/ Waste HR team/ No good people managers / Christian domination in HR team / Kerala poison snakes in HR team
",,1.0,Disagree,Disagree,Neutral
2020-11-29,Anonymous,"Morrisville, NC","Former Employee, less than 1 year",mess of a company,"There are some very nice and knowledgeable people there that if you are lucky would be in your team
","Several points: 1- The onboarding process is a mess. I was waiting for about a month to get access to everything. That is very bad since I had to go there every day and do nothing while having a meeting every morning about what we did the last day! 2- The unlimited pay timed off is just a joke. Every time you need to do something your supervisor needs to know details which I found not very different from anywhere else and not a positive point. 3- Politics is more important than knowledge, if you know who to be friends with, you are set! 4- Teams are separated in different cities of different countries. Which means 24/7 notifications and virtual meetings. It is very difficult to have product related discussions on the phone, especially if your native language is not English. 5- manager and senior-level are not always the people with experience and knowledge that you might think. I have seen more than one instance that the person in charge of the project did not even understand fully what the project and its limitations were! 6-No documentation exists of simple things that people did or tried. Neither anything for environment setup. Makes everything take forever and gives you lots of anxiety to accomplish something. 7- It is not very nice in my view to tell people we had a great quarter and everything is good as we were on top of the Covid and moved production to other locations, just to get your layoff letter next week! what kind of policy is that?! 8-I have read this in the comments and thought maybe that was just some people's experience and I will be different. So, I am mentioning this point knowing that if you get an offer, there is a good chance you will accept. However, you have to understand that if you see 50+ people in the orientation (taking place twice per month) it means they layoff with some similar numbers too. Trust me they are not expanding like that during Covid.
",,3.0,N/A,Disagree,N/A
2020-11-28, Production Manager,,Former Employee,Good Company,"Good team, not so-intense working environment
","Salary is not very competitive
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Disagree,Neutral
2020-11-26, Network and Computer Systems Administrator,Chennai,Former Employee,Salary,"Good environment and staff also
","Salary very low compare than
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-11-25, Inside Channel Account Manager,,"Current Employee, more than 1 year",Stay Away,"good stepping stone. Benefits are pretty good.
","for a company that touts itself as a global company, they sure have no idea how to treat their employees. They decided this year that they won't be paying any commissions in November and December to people that were over 100% to quota or greater in the prior half (lenovo paid on halves until recently). They didn't notify anyone in writing or tell anyone until two days before the first commission check was due. If you are looking to get your feet wet at a vendor, apply here but leave as soon as you can. The communication is terrible. Management is terrible. starting with Kevin Hooper and working all the way down. expect a new headache every month.
",,1.0,Disagree,Disagree,Disagree
2020-11-25, Designer,"Miami, FL",Current Employee,good,"very nice, professional. Helpful every project/
","lack of a dynamic environment.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-11-21, PC Tech,,Current Employee,This company is a horrible,"No reason to work here
","Disrespectful management No benefits Extremely stressful
",,1.0,Disagree,Disagree,N/A
2020-11-20,Anonymous,,"Current Employee, more than 1 year",Don't recommend,"Compensation is good for my role.
","Zero work/life balance, toxic managers, and little job security.
6 people found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Neutral
2020-11-19, Associate Manager,,Current Employee,Partner engagement,"Good salary , work environment
","Management is biased, no people first culture
2 people found this review helpful
Helpful
Share
Repor",,3.0,Agree,Disagree,Agree
2020-11-19, Associate Manager,Bangalore,"Current Employee, more than 5 years",Partner relationships,"Work flexibility and salary work environment
","ManAgement is biased sometime...micro management
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2020-11-18, Complaint Specialist,"Edinburgh, Scotland, Scotland",Former Employee,my review,"everything about working for this company was great
","there are no cons to report
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-11-17, Sales and Marketing Manager,Makati City,Former Employee,COMPANY CULTURE,"Good pay and good benefits
","very bad company culture and how employees are being treated
",,2.0,Disagree,N/A,Neutral
2020-11-17, Sales Excutives,Bangalore,Current Employee,Nice,"Very good so it was peaceful
","Incentives are bad for work
",,4.0,Agree,Agree,Agree
2020-11-16, Program Manager,,Former Employee,"Do Everything, BUT nothing makes sense","Average company with average pay
","Keeping changing high level managers what ever they did right or not
",,1.0,Disagree,Disagree,Disagree
2020-11-15, Software Engineer(Internship),"Morrisville, NC",Current Employee,Internship 2020 Review,"Great Company located in RTP
","Remote internship due to covid
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-11-14, Head of Marketing,Madrid,Former Employee,Good company to start a career in tech,"Freedom, big marketing budget, resources
","Tough sales culture that can be quite agressive
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-11-09, Quality Engineer,"Monterrey, Nuevo León, Nuevo León","Former Employee, more than 3 years",good company,"salary is ok they paid me extra hours
","underpressure work, but they pay well
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-11-08, Marketing Operations Executive,Bangalore,"Former Employee, less than 1 year",Good company,"good management, flexi timings, supportive team
","contractual roles, no promotion for contract employees
",,4.0,Agree,Neutral,Neutral
2020-11-04, Supply Chain Specialist,"Raleigh, NC",Current Employee,**,"Great company to work for.
","International company, strained work hours.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-11-04, ISSR,Bratislava,"Current Employee, more than 1 year",Great company to work for,"management style, office set up, unique benefits, optional remote working, events/gathering
","salary in comparison with competitors at local market
",,5.0,Agree,Agree,Agree
2020-11-04, Human Resources,"Raleigh, NC","Current Employee, more than 3 years",Happy to work at Lenovo,"great culture and flexibility, competitive pay and benefits
","some early morning/late meetings, work is busy
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-11-02, Sales Operations,,"Former Employee, less than 1 year",Lovely place to work,"Great people and team atmosphere
","Location is a bit hard to get to
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-11-02, Director,Bangalore,Former Employee,Good place to work,"People Culture & value system
","lack of exposure & variety of experience
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-10-30, Business Development Representative,"Morrisville, NC",Current Employee,Good company,"Diversity is a plus at this company
","Growth seems to be the least important at this company
",,3.0,Disagree,Neutral,Disagree
2020-10-29, Senior Test Manager,Taipei,Current Employee,NA,"A large company so that many opportunity on the career growth
","Could be better on work efficiency
",,4.0,Agree,Agree,Neutral
2020-10-29, Talent Acquisition Specialist,Bratislava,Current Employee,Love this job,"Great work environment even for students
","I don't see any negatives
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-10-28, Project Manager,"Morrisville, NC","Former Employee, more than 5 years",Your experience varies depending on the business group,"Great benefits like unlimited vacation, 6% 401(k) match, cash bonus Cutting edge technology Great innovation
","Too many directors, executive directors and VP's Not enough individual contributors PC group is basically funding all other groups as they struggle financially. Not enough growth opportunities.
",,4.0,Agree,Neutral,Neutral
2020-10-26, Inside Sales Representative,"Morrisville, NC","Former Employee, more than 3 years",Good Company,"Nice people and good work environment.
","Can feel hard to move up the ranks, especially as a person of Color.
",,3.0,Agree,Agree,Neutral
2020-10-26, Product Manager,"Raleigh, NC","Current Employee, more than 1 year",Couldn't be happier,"Challenging, fast paced, leading edge
","some what siloed and you have to truly want to lean in to be cross-functional
",,5.0,Agree,Agree,Agree
2020-10-25, Product Manager,Bangalore,Current Employee,My View,"Great Work Culture. Every employee is an entrepreneur
","Yet to find one. Company is growing day by day, YoY
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-10-25, CSST,Budapest,Former Employee,Chinese company pretending to be an international one,"Almost no paper work for daily tasks, the work can be done from anywhere
","poor HR services, hiring freeze, no salary increase and promotions 'due to pandemic' since February, while company was performing better due to high demands to PC and distant work/education demand during this period
",,1.0,Disagree,Disagree,Agree
2020-10-23, Data Analyst,,"Former Employee, more than 1 year",Limiting Company,"Flexible with remote working and trusting their employees
","Senior management is very controlling of the business causing political issues and many reorgs Lack of focus on data and data management
",,3.0,Disagree,Neutral,Neutral
2020-10-22, Senior Marketing Manager,"Raleigh, NC","Current Employee, more than 3 years",Steady as they come,"Steady Job, good benefits, flexible schedule
","A global company can be a little tough when dealing with other time zones
",,4.0,Agree,Neutral,Agree
2020-10-21, Key Account Manager,"Zürich, Zürich","Current Employee, more than 8 years",Like a big family,"Small team, flexible working, no Chinese influence
","Numbers & quarter driven, high growth targets, German influence as part of DACH region
",,4.0,Agree,Agree,Agree
2020-10-20, Sales Enablement Specialist,"Morrisville, NC","Former Employee, more than 3 years",Lenovo Sales Enablement Specialist,"Lenovo has great benefits, unlimited time off, fun activities, smart people
","The IT department is slow, which is strange for a tech company. Took forever to get a new laptop when older one slowed down.
",,4.0,Agree,Agree,Agree
2020-10-19, Sales,Kuala Lumpur,Former Employee,product manager,"multi cultural environment & diversify
","challenging , language barrier , a lot of level
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Neutral
2020-10-18, Business Analyst,,Current Employee,Good Company,"Amazing working environment and great place to work
","No Cons and its amazing to work with them
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-10-16, Internal Sales Representative,"Basingstoke, England, England","Current Employee, more than 1 year","Great place, great salary","Good salary Great benefits Great maternity package Support from management
","Some unnecessary hoops to jump through
",,4.0,Agree,N/A,Agree
2020-10-15, Business Operations Manager,Budapest,Current Employee,Lenovo,"Its a rapidly growing pc manufacturer across the globe.
","Integration of acquired companies / business lines is not that fast as needed
",,4.0,Agree,Agree,Agree
2020-10-14, Sales Leader,Solingen,Current Employee,Best company,"Very good company with good salaries
","Friendly mgmt, very good environment to work
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-10-13, Claim Analyst,Bratislava,"Current Employee, more than 3 years",Average,"Good working culture, Home office
","Low salary, low progress opportunities
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Disagree,Neutral
2020-10-12, EMEA Manager,Bucharest,"Current Employee, more than 1 year",Good people in a shady processes company,"You get access to a lot of knowledge on a lot of segments(Marketing, Finance, HR, etc). Basically because of the low number of people, each of us does 2-3 jobs on top of the one they were hired for. This is great to work on your stake holder management skills.
","No clearly defined processes and procedures. No rules of engagement. No transparency or awareness. You always find out a different policy when you need to apply it. Not before so you can plan accordingly. There is an army of operations hired to do reporting, when the company has one of the biggest tool in the world that can provide them real time and with little to no human error and manipulation.
",,4.0,Agree,N/A,Neutral
2020-10-09, Account Manager,"Markham, ON",Current Employee,Great place to accelerate career,"close management relationship to team members
","internal systems are broken, managing commission pay can be tedious
",,4.0,N/A,N/A,N/A
2020-10-09, Computer Engineer,"Raleigh, NC",Former Employee,Good imitation of IBM,"Had many good ex. IB M engineers there and reasonable salaries, but 80% have been laid off.
","Not US friendly, many layoffs, moving most of the design and development to China. Chinese style work environment, cubes, lockers, tight shoulder to shoulder work areas.
",,2.0,Disagree,Neutral,Neutral
2020-10-08, Account Manager,"Morrisville, NC","Current Employee, more than 3 years",Good stepping stone!,"Lots of money to be made!
","Not a lot of exposure.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-08, Marketing,"Austin, TX",Current Employee,Great Company,"I love the leadership here. They're always looking at ways to grow employees
","For those who haven't worked at a large company before, it can be challenging to learn the lay of the land quickly.
",,5.0,Agree,N/A,Agree
2020-10-08, Software Engineer,Bucharest,"Former Employee, more than 3 years",Quite good,"New technologies, training, 20 RON meal tickets, business travel
","Local management is not focus enough
",,5.0,N/A,Agree,Agree
2020-10-07, Channel Manager,"Chicago, IL","Current Employee, more than 1 year",Excellent company with great career and management,"management, pay, culture, excellent product portfolio
","Lack of work-life balance at times
",,5.0,N/A,N/A,N/A
2020-10-04, Marketing Manager,Lagos,"Former Employee, more than 3 years",Lovely place to work,"Amazing processes and brand identity
","Multiple levels of reporting The influence of leadership is zero
",,5.0,N/A,N/A,N/A
2020-10-03, Senior Manager,Tokyo,Former Employee,Good place to gain operational experience,"The speed to quickly make management decisions.
","There were much organizational politics in leadership team.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-02, Tech Support Representative,Bangalore,Current Employee,Good place to gain technical knowledge,"Very helpful team to work with and management is really good.
","Work from option may not be there.
",,4.0,Agree,Neutral,Neutral
2020-10-02,Anonymous,,"Former Employee, more than 1 year",Awful company. Controlled by small cabal of over paid executives. Promotion via who you know.,"None. Worth. Mentioning. To. Be. honest
","Too. Many. To. List. Here
",,1.0,Disagree,N/A,Disagree
2020-09-30, Software Engineer,"Morrisville, NC","Former Employee, more than 8 years",Nice people,"Good people, social networking, good products.
","No growth path, nipotism, lacking clear direction
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-30, Web Developer,"New York, NY","Current Employee, less than 1 year",Good to work,"The working environment is good and with a wonderful team.
","Too much work pressure and no encouragement from management.
",,4.0,N/A,N/A,N/A
2020-09-30, Junior HR Business Partner,"San Francisco, CA",Former Employee,Great work place,"Salary and career opportunity are very good for NA
","They do not give you any resource to do your job. Less is more
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-29, Senior Solutions Architect,"Miami, FL","Current Employee, more than 5 years",Still new to software products and processes,"In software area, you will be work on new and upcoming technologies.
","Benefits can be be better in as you are working from home
",,3.0,N/A,N/A,N/A
2020-09-28, Software Engineer,"Boston, MA","Former Employee, more than 3 years",great places to learn new technology,"great places to learn new technology
","Not good salary according to industry
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-28, Account Executive,Bangalore,"Former Employee, more than 3 years",Overall a good company but declining datacenter business.,"Great technology and brand name in the PC division.
","In need of more diversity for higher levels of leadership. Need inspirational leaders.
",,3.0,Agree,Neutral,Neutral
2020-09-27, Program Manager,"Raleigh, NC",Current Employee,"Good Place, Diverse Experience","Diversity, Global and Active Experience
","Workload balance, Late night calls, Management can be inconsistent.
",,4.0,N/A,N/A,N/A
2020-09-26, IT Project Manager,"Santa Clara, CA","Former Employee, more than 5 years",Good for a few years,"Safe environment, professional, 401K match, good benefits
","Long hours, constant change, unless you are at the top, you are not appreciated
",,3.0,Disagree,Neutral,Disagree
2020-09-25, Senior Operations Specialist,"Morrisville, NC",Current Employee,Great company to work for,"great company to work for
","Can not think of any cons
",,5.0,N/A,N/A,N/A
2020-09-24, Senior Account Executive,,"Former Employee, more than 5 years",incredible poor senior management,"work life balance was great
","executive team cant stay our of their own way
",,1.0,Disagree,Disagree,Disagree
2020-09-17, Sales Head,Bangalore,"Current Employee, more than 8 years",Best company to work in IT hardware field,"1) Lean and mean organization. 2) Good growth opportunities with company. 3) Focus on talent
","System and processes needs a bit of improvement.
",,5.0,Agree,Agree,Agree
2020-09-17, Project Manager,"Beijing, Beijing, Beijing","Former Employee, more than 1 year",good company and corporate culture,"good company and corporate culture
","long working hours and slow development
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-13, Project Engineer,,Current Employee,Project Engineer,"work life balance is good
","salary is not very good
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-11, Customer Support Specialist,Bratislava,"Former Employee, more than 5 years","Overall, great company to work, bounding collective, challenging assignments. I would consider to return back.","Nice offices, loved almost all aspects of my job, great people, good location, HO, benefits
","Constant (mostly) useless calls, salary, some managers
",,4.0,Agree,Neutral,N/A
2020-09-10, Territory Sales Manager,Mumbai,"Former Employee, more than 3 years",Good company to work,"Good culture and great company to perform and earn incentives
","stressful due to weekly commits
",,4.0,Agree,Agree,N/A
2020-09-08, Inside Solution Architect,"Markham, ON","Current Employee, more than 1 year",Nice Place to start your career,"Work Place Environment.Easy going management.
","Salary , Agile changes and Lack of planning
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2020-09-08, Business Associate,,Former Employee,Good,"Good, happy to work with
","No appropriate training for new joiners
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-09-07, Supply Chain Specialist,"Auckland, Auckland",Former Employee,Stable and friendly working atmosphere,"Stable and friendly working atmosphere
","less career promotion and less dynamic
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-09-05, IT Advisory,Rueil-Malmaison,"Former Employee, less than 1 year",There's a long way to go from the lip cup,"growth and profit, salary, package, colleagues are benevolent (except for a few upstarts)
","""struggle for life"". On boarding doesn't exist. Too much bureaucracy. Non stop activity without enough time to breath. Nothing is structured.
",,2.0,Disagree,Neutral,Disagree
2020-09-03, Japan Business Operations,Kuala Lumpur,"Current Employee, more than 1 year",BSO,"Good and Lean work environment
","Bias creates in region basis
",,4.0,Agree,Agree,Agree
2020-09-03, IT Director,"Morrisville, NC","Current Employee, more than 5 years",Mediocre company by incompetent people,"flexible working hours; good benefit; low pressure
","middle level (ED-VP) leaders are really incompetent; politically correct is more important than anything.
",,2.0,Disagree,Disagree,Disagree
2020-09-02, Services PMO,,Current Employee,Great experience,"Great Culture, Flexible hours and great leadership
","Tedious processes, limited on-campus benefits
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-01, Engineering Manager,"Beijing, Beijing, Beijing","Former Employee, more than 5 years",Good work and load balance company,"Treat employee equally. It is the No1 in the pc market
","short of long term technical plan
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-31, Strategic Alliance Manager,"Zürich, Zürich",Current Employee,.,"Great multinational company with a lot of career possibilities
","Not many cons at current stage
",,3.0,N/A,N/A,N/A
2020-08-31, Order Fulfillment Specialist,Bangalore,Former Employee,Great place to work,"Work life balance in company .
","No cons as of presently .
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-08-29, Advisory Engineer,"Raleigh, NC","Former Employee, less than 1 year",Amazing company !,"Lenovo is transitioning into a software company from complete hardware maker with many product line which now has software face to them.
","None i can think of
",,5.0,Agree,Agree,Agree
2020-08-28, Operations Manager,"Research Triangle Park, NC","Current Employee, more than 10 years",Innovative company centered on PC business,"Flexible schedule, good benefits, strong talent throughout organization
","Long hours, ceiling to advancement unless Chinese
",,3.0,Agree,Agree,Agree
2020-08-28, Software Engineer,,"Current Employee, more than 1 year",Good Organisation,"Work life balance Exposure for learning Leave policy
","Less competitive compensation Management is biased
",,3.0,N/A,N/A,N/A
2020-08-27,Anonymous,,"Former Employee, more than 3 years",Great Company,"intrapreneurial culture, flatline management and approval structure, great colleagues
","as in all international organisations expect high workload and longer working hours
",,5.0,Agree,Agree,Agree
2020-08-27, Data Analyst,Bangalore,Former Employee,Best product company,"Best company pays huge variable pay.
","No cons. Its best product company to work for.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-08-26, Channel Manager,South Twenty Four Parganas,Current Employee,Good,"Ability to work any where
","Nothing like that, timekeeper,nothing Ethics, all
",,5.0,N/A,N/A,N/A
2020-08-26, Services Operations Manager,,"Former Employee, more than 3 years",Services Operations Manager,"Good work environment; teams work together.
","Projects required long work hours.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2020-08-26, Director,"Morrisville, NC","Current Employee, more than 3 years","China + ""rest of world","Engaging work Reasonably competitive salaries Benefits are middle-of-the-pack Work/life boundaries are respected, but must be self-imposed Discounted Lenovo products
","Culture is dominated by China; somewhat disconnected with everywhere else Bonus targets are low compared to market Too many calls with China; 3-4 nights a week is typical + every single morning
",,3.0,N/A,Neutral,Agree
2020-08-25, Digital Marketing Manager,Seoul,"Current Employee, more than 5 years","Great opportunity, but no solid strategy","Great opportunity, good work, and life balance
","no solid strategy, frequently changed
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Disagree,Agree
2020-08-24, Consultant,Melbourne,"Former Employee, more than 10 years",Consultant,,"ltant
24 Aug 2020 - Consultant in Melbourne
Recommend
CEO Approval
Business Outlook
Pros
They are flexible with work location
Cons
There is always a fear of layoffs (China company)
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Disagree
2020-08-24, Senior Manager,"Beijing, Beijing, Beijing",Former Employee,Lenovo pros and cons,"the products marketing promotion is good
","there is no technical investment and innovation
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
