date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2019-07-11, Network Administrator,"Fremont, CA","Former Employee, less than 1 year",Poor Management,"Flexible working hours. No micromanaging. Good work environment. 401K, Health, Dental & Vision. Phone bill reimbursement.
","Management is poor. Company doesn't want to invest on employees for long term benefits, shortsighted. Low pay, always puts money first before employees. No room to grow professionally. Higher authorities have no interest in listening to employee concerns.
1 person found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Neutral
2019-07-10, Process Engineer,"Fremont, CA","Former Employee, more than 3 years",Avoid this company at any cost,"the job is very easy
","serious nepotism and bad senior staff
Advice to Management
Shut down such a mess place
Be the first to find this review helpful
Helpful
Share
Repor","Shut down such a mess place
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,N/A,N/A
2019-07-08,Anonymous,,Current Employee,Mechanical engineer,"You have a lot of opportunity to contact famous branders and work with them
","Long working hour and location of headquarters is far from the downtown
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,Agree,Agree
2019-06-27, Technician,"Fremont, CA","Former Employee, more than 5 years",To bad No benefits only Temp,"Easy and simple production work
","I worked there for 6 years as a technician but They only hire temp, no benefits, no vacation.
Advice to Management
Too bad for a company in USA but treat employees like a Chinese company
1 person found this review helpful
Helpful
Share
Repor","Too bad for a company in USA but treat employees like a Chinese company
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2019-06-25, Specialist I,Taoyuan,"Former Employee, more than 5 years",Hardware engineer,"higher freedom and good food
","The work time is long, and it hard to have a good balance between job and life.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2019-06-21,Anonymous,,"Current Employee, more than 1 year",Plenty of room for growth,"Since starting at Quanta, my experience has been positive. I've worked hard and been compensated with a promotion for my efforts.
","My experience at Quanta has been positive
Advice to Management
Continue to collaborate with each other on projects to maintain continuity between departments
Be the first to find this review helpful
Helpful
Share
Repor","Continue to collaborate with each other on projects to maintain continuity between departments
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2019-06-15, Assistant Manager,Taipei,"Former Employee, more than 8 years",Assistant manager,"Stable and not so hard
","RF HW debug and desense
Advice to Management
It is not easy to control and manage China people
Be the first to find this review helpful
Helpful
Share
Repor","It is not easy to control and manage China people
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Neutral,Neutral
2019-06-14, Test Engineer,"Fremont, CA","Current Employee, more than 3 years",nothing to learn,"easy job and have lots of free time
","nothing to learn and boring
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2019-05-05, Sales PM,"Phila, PA","Former Employee, more than 3 years",Average,"A typical Taiwanese style company. Average. Shares the benefit basing on your effort.
","Manpower shortage issues should be improved. Employees shall be proficient in the particular field instead of supporting others all the time.
Advice to Management
Management shall keep an eye on the subordinate more while working loading is too much for them.
Be the first to find this review helpful
Helpful
Share
Repor","Management shall keep an eye on the subordinate more while working loading is too much for them.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Neutral
2019-04-02, Sales Specialist,"Chicago, IL","Former Employee, more than 3 years",Sales Specialist,"Office environment, benefit and good bonus.
","Intense overseas business trips required
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2019-02-26, Product Engineer,Taoyuan,"Current Employee, more than 1 year",Product Analysis,"very good benefit, good employee to work with
","Slow Improvement, keep hire and fire people easily
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2018-12-21,Anonymous,,Former Employee,OEM/ODM,"Good for fresh graduate
","A lot of business travel
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,N/A
2018-11-15,Anonymous,,Former Employee,Hardware Engineer,"employee benefit is good. Every workers have 5000 point to buy something from the company's shop
","work-life balance is not good
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2018-10-30, Mechanical Engineer,Taipei,"Former Employee, more than 1 year",mechanical engineer,"Easy task
payroll on time
job offer is really easy to get it.
","BU9 is not a thriving unit.
The supervisor always considers political benefits first, and they do not want to make any change.
Tons of meaningless work
low pay
Advice to Management
Those stubborn managers should be fired.
Be the first to find this review helpful
Helpful
Share
Repor","Those stubborn managers should be fired.
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Disagree
2018-10-29,Anonymous,,Current Employee,Engineer,"Low stress, happiness environment and good benefit
","Salary is too low. Too many things would interrupt you.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2018-10-28, Global Exchanges Division Manager,Taipei,"Former Employee, more than 1 year",Inspirational IT Company!,"Room to excel, great communication and benefits
","No annual mandatory classes available in English
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-10-18, Senior Mechanical Engineer,Taoyuan,"Former Employee, more than 3 years",good place,"have more resource and nice environment,
","ODM life and work hard.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2018-09-28,,,Current Employee,low payroll,"relax
payroll on time
easy
not good not bad
","lower payroll
boring
nothing to learn
should be more promotion
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2018-09-26,Anonymous,,Former Employee,Great enviroment,"great environment, leaders willing to support for urgent issue than just review.
","often work overtime during builds.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2018-08-10,Anonymous,,Former Employee,"easy to deal with, but not good culture","time free, whenever you come or whenever you leave
","Asian's culture, not good! English is not common language.
Advice to Management
You should do some change in management.
Be the first to find this review helpful
Helpful
Share
Repor","You should do some change in management.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,N/A,N/A,N/A
2018-06-14, Technical Manager,Taoyuan,"Current Employee, more than 8 years",Technical Manager,"Stable working environment and good staff restaurant
","Bad environment for software developer
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2018-06-13, Computer Engineer,"Nashville, TN","Current Employee, more than 3 years",I like it here,"Innovation, opportunity, diverse customers, challenging
","Language barrier, salary, benefits, long hours, customer demand
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2018-06-08,Anonymous,,Former Employee,Mqc,"Easy work. Mqc one of the most chill positions they have.
","Management have no clue what they’re doing.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2018-06-05, Electrical Engineer,Taoyuan,"Current Employee, more than 3 years",Electrical Engineer,"A friendly working environment in headquarters, reasonable workload, slow working pace
","Salary slightly lower than other companies, frequent business trips to Shanghai (4month up per year), slow salary raise, slow promotion.
Advice to Management
Needs more innovation.
Be the first to find this review helpful
Helpful
Share
Repor","Needs more innovation.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Neutral
2018-05-10,Anonymous,,Current Employee,Good Environment,"The people there are warm, intelligent, and hard working.
","The pay is not very good and the perks are non-existent.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2018-05-06,,,Current Employee,sales,"good way for beginners , lots of resources and nice colleague
","salary is bad , very bad , bonus is no so much as they used to be
Advice to Management
nothing
Be the first to find this review helpful
Helpful
Share
Repor","nothing
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Agree,Agree
2018-04-27,Anonymous,Taoyuan,"Former Employee, more than 3 years",Friendly and Constructive Environment,,"ructive Environment
27 Apr 2018 - Anonymous Employee in Taoyuan
Recommend
CEO Approval
Business Outlook
Pros
The department that I went to was quite friendly and constructive. There are plenty of flexibilities regarding the leaves you take. The department was also duty -focused where you can actually do anything you like as long as your tasks are finished. Managers are quite cool.
Cons
Lack of formal training. You need to be very proactive in learning. Some senior employees may envy top performers.
Advice to Management
Identify do something to the persons bringing bad vibes toward the team.
Be the first to find this review helpful
Helpful
Share
Repor","Identify do something to the persons bringing bad vibes toward the team.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2018-04-26,Anonymous,,Former Employee,Associate manager,"Have a change to adopt a new technology
","Less possible to develop an new, existing project
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2018-04-25,Anonymous,,Former Employee,Specialist 2,"Very nice work office and place.
","Too many manager to do the uncertainty decision.
Advice to Management
less management layer to accelerate project development
Be the first to find this review helpful
Helpful
Share
Repor","less management layer to accelerate project development
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2018-04-22, IT Engineer,"Fremont, CA","Current Employee, more than 3 years",IT ENGINEER,"FLEXIBILITY to develop own IT skills. Well organized engineer team.
","Often last minute IT request.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-04-17,Anonymous,,Former Employee,Senior engineer,"Good office and good environment.
Could learn something form this company.
","The working time is very long, but the CP (salary/working time) is quite low!
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2018-04-02, Firmware,Taoyuan,"Former Employee, more than 3 years",Firmware,"Good for study and good bonus.
","Base Salary is too low
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-03-22, TE/SF,"Fremont, CA","Former Employee, more than 3 years",Been working here,"It is a real job.
","It's a ""BAD"" job.(Glassdoor doesn't allow me to swear here)
Advice to Management
Really have nothing to say about the management here.
Be the first to find this review helpful
Helpful
Share
Repor","Really have nothing to say about the management here.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2018-03-15, Technician,"Fremont, CA","Former Employee, less than 1 year",Technician,"Give you a job immediately
","poor manager
low pay
no benefit
work a lot
no future
Advice to Management
Take this company back to Taiwan
Be the first to find this review helpful
Helpful
Share
Repor","Take this company back to Taiwan
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,N/A
2018-03-11,Anonymous,,Current Employee,Sales in supply chain,"Fortune 500 Companies; stable; good welfare; work/life balance
","slow- paced environment; bureaucracy;
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Agree,Agree
2018-03-09,Anonymous,,Former Employee,Quality Engineer,"Good place as a training ground
","Low pay. Poor upper management strategies.
Advice to Management
Develop efficient process and treat the people better
Be the first to find this review helpful
Helpful
Share
Repor","Develop efficient process and treat the people better
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Disagree,Neutral
2018-03-01, Senior QA Manager,Taipei,Former Employee,Senior QA manager,"Stable, Good welfare, Nice working environment
","Regular restructuring for different missions
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2018-01-29, Assistant Engineer,Taoyuan,"Current Employee, less than 1 year",assistant thermal engineer,"welfare is good. company is big and magnificent. reputation is okay.
","work time is too long, too many things to do, can't focus on one major case.
Advice to Management
want more sense of achievement. more professional job
Be the first to find this review helpful
Helpful
Share
Repor","want more sense of achievement. more professional job
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Agree
2017-12-31, Software Engineer,Taipei,"Current Employee, less than 1 year",Software and firmware engineer,"You can learn a lot of knowledge and skills. And people is nice.
","The pay is so low.
The develop schedule is not short.
Advice to Management
To increase more pay.
Be the first to find this review helpful
Helpful
Share
Repor","To increase more pay.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Disagree,Agree
2017-12-17, Director of Operations,"Fremont, CA","Current Employee, more than 10 years",Director of Operations,"friendly working environment and employees help each other even with different background & culture.
","pay rate can be much more flexible & meeting market average
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Neutral
2017-12-14, R&D Server Hardware Engineer,Taoyuan,"Current Employee, less than 1 year",Electrical Engineer works for Quanta computer,"Welfare is good.
Server is good technology.
","working hours is too long.
Pays is not good for graduated in top university.
Advice to Management
Should enhance the pay to attract the talent entering in Quanta
Be the first to find this review helpful
Helpful
Share
Repor","Should enhance the pay to attract the talent entering in Quanta
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Agree
2017-12-02,Anonymous,,Former Employee,Techinical Support,"You can learn a lot of new things
","Company is bias in term of workers nationality
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Neutral
2017-11-28, Technical Support Engineer,"Fremont, CA",Current Employee,Technical support engineer,"Really want to say something positive here, but you know...depends on who is your boss, otherwise will suffer a lot.
","Low salaries which is the first thing comes to mind. Salary won't get changed even got promoted. High work load.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Disagree
2017-10-25, Audio Engineer,"Fremont, CA","Current Employee, less than 1 year",Audio Engineer,"Nice people, prefect work environment, relax job.
","Low hourly pay and salary pay.
Advice to Management
Increase the hourly pay or salary pay.
1 person found this review helpful
Helpful
Share
Repor","Increase the hourly pay or salary pay.
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2017-10-25,Anonymous,,Current Employee,manager,"technology leading company in the cloud
","micro management from top management
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2017-10-21,Anonymous,,Former Employee,Account Manager,"Strong R&D team, great manufacture capability
","worldwide service capability not qualified,
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Neutral,Neutral
2017-10-16,Anonymous,,Current Employee,Mechanical engineer,"you can learn everything at Quanta.
","Things are too much cause you don't have personal time.
Advice to Management
Thanks for your leadership for all.
Be the first to find this review helpful
Helpful
Share
Repor","Thanks for your leadership for all.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,N/A
2017-10-03, Specialist,Taoyuan,"Current Employee, less than 1 year",A good place that higher than general big company in Taiwan,"Quanta has its own gym, basketball court, concert hall and often holds different kinds of activities to encourage employees.
","Usually, work overtime is a must to get a higher rank in your performance review. The profit sharing and cash bonus are going worse year by year.
Advice to Management
Young man just need a chance.
Be the first to find this review helpful
Helpful
Share
Repor","Young man just need a chance.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2017-09-30, Process Engineer,"Fremont, CA","Current Employee, more than 1 year",Process Engineer,"It is good place to start your career.
","Low pay and take long time to be hired into permanent.
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2017-09-14,Anonymous,,Former Employee,Mechanical Engineer,"Good working environment and nice company
","Much biz travel causing tired
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2017-07-31, Associate Director,Taoyuan City,"Former Employee, more than 8 years",Associate Director,"A company earning profit by OEM and ODM consumer products, and relatively stable in business.
","Rather hardware/mechanical oriented, and is struggling to survive in the new era of software and AI.
Advice to Management
Need to change the mindset in managing employees in factory as well as the OEM/ODM oriented business strategy.
Be the first to find this review helpful
Helpful
Share
Repor","Need to change the mindset in managing employees in factory as well as the OEM/ODM oriented business strategy.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Neutral
2017-07-31,Anonymous,,"Former Employee, less than 1 year",A good headstart for this industry,"tight schedule, team work, straight ahead communication line.
","no promo, less career path guidance
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2017-07-02,Anonymous,,Current Employee,Good for Pensioners not for Youngsters,"- Working pace is fast but not too fast
- Good for pensioner but not for young persons who thrive to learn more
","- Very repetitive tasks
- OEM
- Considered low-medium salary in Electronic industry
- Very often to work more than 12hrs/day. Hassles on working overtime payment applications which also often not signed as well. Sometimes you work overtime for nothing but to get sick.
- Less and less incentive (cost down)
- Information dissipation is very very bad. Some people just bulk all the information trying to over smart people which are bad for teamwork.
Advice to Management
- Try to hold up more meetings internally, brief your employees so we have a common sense of missions
- Try to not over smart people by bulking all the information, especially Technical information, where you try to tell employees to assemble an engine without giving employees any blueprint or SOP and hopes everything goes well.
Be the first to find this review helpful
Helpful
Share
Repor","- Try to hold up more meetings internally, brief your employees so we have a common sense of missions
- Try to not over smart people by bulking all the information, especially Technical information, where you try to tell employees to assemble an engine without giving employees any blueprint or SOP and hopes everything goes well.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Disagree
2017-06-24, Engineer,Taoyuan,"Current Employee, less than 1 year",Hard Work but Low Salary,"Hard work makes your will strengthened.
","Low salary and low bonus.
Advice to Management
Stop harassing to your employee when they show the sign of leaving.
Be the first to find this review helpful
Helpful
Share
Repor","Stop harassing to your employee when they show the sign of leaving.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,N/A,Disagree
2017-05-01, Engineer,Taoyuan,"Current Employee, more than 5 years",Quanta Computer,"Beautiful working environment, and work-life balance
","Lower base-salary than else and longer business trip.
Advice to Management
none.
Be the first to find this review helpful
Helpful
Share
Repor","none.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2017-04-17,Anonymous,Taoyuan City,"Current Employee, more than 8 years",Technical Manager/ Sales Manager,"ODM leader in the world, customers are top field players, it's great to work with brilliant customers and define business models
","rigid system, old fashioned company culture, political
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Neutral
2017-04-11,Anonymous,,Current Employee,Line master,"Best company to work for..very professional work staff
","Employees shifting while taking lunch
Advice to Management
Dont promise any conclusions to employees before making a decision
Be the first to find this review helpful
Helpful
Share
Repor","Dont promise any conclusions to employees before making a decision
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2017-04-08, Product Design Engineer,Taipei,"Current Employee, more than 1 year",work life balance,"in general, It is often, we can get off office on time, do not overwork.
","For new policy, we had lost 7 days national holiday and there are no willing to bring it back not to mention that they modified policy of overwork to handle it.
1 person found this review helpful
Helpful
Share
Repor",,4.0,Disagree,Neutral,Neutral
2017-02-27, Administrative Assistant,,"Former Employee, less than 1 year",Not good,"Big company large space
","Low salary 
Lots of works
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Disagree
2017-02-08, Senior Product Manager,Taipei,"Former Employee, more than 3 years",Product Manager,"A fast-paced working environment that allows people grow and develop professional skills fast.
","Work over time very often
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2017-02-01, IT Specialist,Taoyuan,"Current Employee, more than 5 years",Inernal consultant of SAP,"It's a good comapny if you hope learn much knowedlge.
","There aren't many opportunities here, if you hope you can be a employee on the high level.
Advice to Management
It should give more opportunities and salary for those employes only serve for less than 10 years, but have a great ability on work.
1 person found this review helpful
Helpful
Share
Repor","It should give more opportunities and salary for those employes only serve for less than 10 years, but have a great ability on work.
1 person found this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Neutral
2017-01-23,Anonymous,,Current Employee,A big ODM company in Taiwan,"Multi business including server, cloud tech. make company stable.
","Long working hours. PC demand is dropping.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Agree,N/A
2017-01-13,Anonymous,Taoyuan,"Former Employee, less than 1 year","poor management, come here if you feel like a robot","each staff gets workload equals to 3 person
work till you crash is the principle
good looking lobby
experience in highly stressed working environment
","no life balance at all
low salary
typical red tape culture
poor management
overtime 
bad working atmosphere: high workload leads to errors, errors lead to issue. Management will always focus on ""who"" is responsible for the issue instead of fixing in the 1st place. Here sacrificing unrelevent staff is always the cure, hopefully it will change.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Disagree
2017-01-11, Supply Quality Engineer,"San Jose, CA","Former Employee, more than 1 year",stepping stone,"if you are in need of a job real quick, and don't mind what you do, you could work here for the time being.
","Everything is wrong with this company. Look at all the other comments.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2016-12-06, Senior Specialist,Taoyuan,"Former Employee, more than 8 years",Senior Specialist,"Good work environment, laundry room, post office, 7-11 is included that is convenient for employees.
","Stuck promotion process, lacking motivation to work harder
Advice to Management
Should be more willing to listen to employee's advise
Be the first to find this review helpful
Helpful
Share
Repor","Should be more willing to listen to employee's advise
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Neutral
2016-10-16,,,Former Employee,Test Engineer Support,"You can learn a lot of things and get a lot of experience. The environment is you need to self study on everything.
","Not organize. Management is not very good .
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,Neutral
2016-10-13,,,Current Employee,Hardware engineer,"good facility, free at work
","heavy loading, full of stupid work
Advice to Management
do something really helps this company
Be the first to find this review helpful
Helpful
Share
Repor","do something really helps this company
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2016-09-27, Failure Analysis Engineer,"Fremont, CA","Current Employee, more than 3 years",The training ground,"Free snacks. A good place for entry level engineers, a lot of opportunities for a self initiative personal who is willing to learn knowledges and gain experience in a fast paced OEM environment.
","uncompetitive salary, leak of version of employee development, leak of communication from bottom to top, top to bottom, and function to function.
Advice to Management
A strong business team is the fundamental of every business.
Be the first to find this review helpful
Helpful
Share
Repor","A strong business team is the fundamental of every business.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2016-09-02, Software Engineer,Taipei,"Former Employee, more than 3 years",CCASD-Software Engineer,"Nice working environment.
Good colleagues. 
Great paid. 
Good for entry level software engineer.
","The way of management should refine.
Advice to Management
They could have more aggressive idea.
Be the first to find this review helpful
Helpful
Share
Repor","They could have more aggressive idea.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2016-09-01,Anonymous,"Fremont, CA","Current Employee, more than 5 years",Good learning experience,"When you are busy you work like hell, when you are slow you are bored out of your mind. Stable job. Goos stepping stone.
","Lack of skilled management. Engineers, technicians, and operators end up doing most of the work. Low pay. No advancement
Advice to Management
Treat your employee better
Be the first to find this review helpful
Helpful
Share
Repor","Treat your employee better
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Disagree,Neutral
2016-08-15,,,Former Employee,Quality Assurance Engineer,"Have good Benefits in and convenient in Company.
Have many training resources that employees can have self-improvement opportunities.
","Have good Benefits in and convenient in Company.
Have many training resources that employees can have self-improvement opportunities.

Salary is normal and just enough. The company is big and sometimes have some redundancy culture.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Neutral
2016-08-08,Anonymous,,Current Employee,QA,"Company is good, it take care you without worry the money
","issue verify
handle SW issue
co-working with OEM
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Neutral
