token,frequency
a design,3
pro duction,1
the linear part,1
the new hightech,1
km,9
an annual design,1
the key route,2
the pipeline,5
the project,11
semisubmersible drilling,1
the chinese border,2
progress,9
drilling,15
the process,4
a pro duction,1
the plant,4
part,35
the eastern route,1
a capacity,1
director,14
member,16
gazomotornoe,9
toplivo,10
the independent status,1
independence,2
the board,6
forth,11
transgaz,5
graduate,6
educational institution,1
professional education,1
national research,1
university,1
rector,1
a federal state,1
institution,3
website wwwgazpromcom,9
mezhregiongaz,2
website,7
wwwgazpromcom,7
y,23
g,27
e,197
a r,48
additional potential,1
longterm market,1
position,6
competitive advantage,1
a steady longterm increase,1
level,11
this incremental growth,1
significant energy,1
consump,1
growth,33
this significant energy,1
coal,9
consumer,6
the growth,8
mix,11
a clean burning,1
costefficient,1
fuel,55
a solid competitor,1
the incremental global energy,1
absolute,1
environmental awareness,1
the need,4
duce,1
the global consumption,1
fossil,2
the global fuel,1
economy,1
the resulting increase,1
population,2
other consumption,1
the grid,1
the context,12
intermittent,1
the power,6
sector,10
decarbonisation,1
motor,11
reli ance,1
the decrease,6
industrial development,1
use,6
average global coal,1
pric es,1
carbon,9
permit,4
emission,2
tonne,4
the price,6
an important driver,1
competitiveness,1
the european power,1
coalfired generation,1
utilisation,6
gasfired capacity,1
an im,1
portant trend,1
a decision,5
the output,4
the end,7
this deci,1
balance,6
consensus,1
forecast,1
international energy,2
incremental demand,2
average level,1
injection,5
yearonyear,5
incl,1
reexport,1
note,10
calorific value,3
the data,5
the european market,3
national gas,1
a yearly average,1
barrel,2
ton,1
month,1
monthahead,2
mcm,12
a yearonyear increase,2
the global net,1
mark,1
volume,12
boiloff,1
differ,1
source,3
the methodology,1
center,1
the increase,10
global demand,1
cant growth,1
place,17
firstever,1
deliv,1
yearon,1
outpacing domestic produc,1
the significant increase,1
continued policy,1
an increase,6
the bulk,3
this growth,4
the insufficient domestic production,1
unstable pipeline,1
key lever,1
the domestic market,6
colder,1
weather,3
combined pipeline,1
the demand,1
high pace,1
the national gas,1
plan,5
term,4
an estimate,1
key partner,1
the chinese market,1
half,1
this amount,1
a solid foothold,1
household,10
the housing,1
process,23
different pric ing,1
the existence,1
zone,5
the relative distance,2
the consumer,4
opment,1
a rise,1
domestic wholesale,1
regulated wholesale gas,1
average,3
all consumer,1
a level playing,1
the do mestic market,1
partial deregu,1
lation,1
wholesale gas,3
olution,2
re spect,2
a gaseous state,2
liquefaction,7
this matter,2
respect,2
methanol,3
ation,2
government,10
regulation,13
the use,21
andor,10
the volume,1
exchangebased gas,1
the exchange,1
the total exchange,1
the exchangebased trading,1
channel,2
the key destination,2
the natural gas,7
exchangebased trading,1
exchange,9
the aver age,1
exchangetraded gas,1
regional wholesale price,1
trading,17
dayahead gas,1
major project,1
the current market,1
commis,1
sioning,1
a full ramp,1
timeline,1
a fullscale development,1
the achievement,5
the global economy,2
slowdown,1
risk,30
the key,3
continental shelf,1
condensate field,3
pilot,5
the commercial production,2
phase,5
reserve replacement,1
building,5
target,7
start,6
commercial development,8
completion,2
the rampup,1
rampup,10
comprehensive expansion,1
tandem,1
the expansion,3
the degree,1
readiness,2
a twoline,1
crossing,1
adjacent,1
the capacity,2
network,9
the flexibility,1
such capacity,2
short supply,2
liquid hydrocarbon,5
diversification,2
g e,4
excess capacity,1
full capacity,2
the phased commissioning,1
wornout,1
the peakshaving,1
deliverability,2
approval,8
prefeed,1
a preinvestment,2
study,3
a project,4
an annual capacity,2
the companys position,1
global pro ducer,1
above market,1
each barrel,1
the ef fective management,1
the entire value,1
the effective management,1
projectasset,1
port,2
folio,1
a focus,3
maximisation,2
safety,22
the benchmark,1
other global industry,1
overall hydrocarbon,1
first digital model,1
strata,1
the high volatility,1
petition,1
changing nature,1
transformation,1
the companys,2
scale,2
role,1
a major industry,1
player,1
operational efficiency,6
objective,1
a nextgeneration,1
an oil,2
seg,1
the resource,2
base,14
the uniquely vast liquid,1
a hydrocarbon,1
costeffective development,2
suite,6
deployment,2
mature asset,1
the enhanced oil,1
recovery,6
the infrastructure,1
hardtorecover,3
block,7
the refining,1
depth,1
the efficiency,3
conventional business,1
sustainability,3
refinery,5
upgrade,7
a process,1
treatment,10
onspot,1
automatic loading,1
railway,1
a delayed coking,3
main construction,1
legacy,1
a new delayed coking,1
the refinery,4
involvement,3
platform,3
the marketing,1
a customeroriented company,1
reliable power,2
reduction,7
stable company,1
steady profit,3
a company,2
the priority,1
the import,1
substitu tion,1
russian equipment,2
the electricity,1
cial stability,1
reliable energy,1
key strategic goal,2
this business,1
the strategy,2
lowper,1
forming,1
the document,4
further operational efficiency,1
optimisation,6
the generation,1
excellence,1
optimise,2
subsidiary,6
bunkering,2
delayed coking,1
primary refining,2
vessel,3
an ambitious programme,2
fleet,1
implementation,15
commissioning,1
cycle,5
peak,2
asian market,1
actual expenditure,2
capex,3
generating,2
segment,5
comprehensive,1
booster,1
a combined capacity,3
a compressor,1
the second train,2
other business,1
km0,1
a hydrogen,2
a diesel,1
hydrogen,3
pressure,2
adsorption,1
concentration,1
severity,1
the amount,14
a sulfuralkaline wastewater,2
neutralisation,2
a floating storage,2
an installed capacity,1
mov,1
rim,2
the implementation,12
koye,1
hightech,4
ice,2
sub soil,1
ria,1
the permitting,1
exclusive economic zone,1
the north,1
the pipelay,1
the pipelaying,1
both gas,1
dredging,1
backfilling,1
the section,1
a microtunnel,1
pipelay,1
the main construction,1
the capex,2
transporta,2
the landfall section,1
pipelaying,1
a receiving terminal,1
joint,2
the onshore,1
infrastruc ture,2
the extension,2
the territory,1
a southern route,1
horizon,1
skaya,1
gradskoye,3
revamp,2
complex construction,1
skoye,2
deposit,2
a jumper,1
the stabilisation,1
a catalytic cracking,2
construc tion,1
a series,4
the reliability,4
the heat,2
pet,1
struction,2
a primary refining,1
an advanced oil,1
helium,8
active phase,1
the first coilwound,1
exchanger,1
the unit,1
a key link,1
the helium,1
ethane fraction,1
stor,1
an annual production,1
sor station,1
the upgrade,2
generating equipment,4
the equipment,1
shortterm planning,2
external operating,1
priority,13
strategic planning,2
a framework,5
strategic performance,1
the midterm,2
planning,14
the planning,2
budgeting,1
a threeyear period,1
a tenyear planning,1
a basis,1
economic performance,1
innovation,11
a tenyear period,1
economic profit,1
return,5
equity,7
the sptbased longterm,3
framework,16
a mechanism,3
the longterm,1
overall performance,1
a key tool,1
purpose,2
a comprehensive integrated plan,1
successful growth,1
achievement,7
opportunity,2
analysis,8
russian energy,1
competition,6
economic evaluation,1
qualitative,1
quantitative assessment,1
action,4
sustainable growth,1
resolution,3
es,1
busi,2
integrat ed,1
enable monitoring,1
adaptation,1
internal environment,1
boost,2
prove management,1
the medium,3
short term,1
opera tional planning,1
the budget,2
corporate key performance,3
annual budget,2
financial plan,4
incor,1
porate,1
important shortterm efficiency,1
effectiveness,2
budget,5
finan,1
cial plan,1
the new version,4
the adjustment,2
the back,2
actual performance,1
updated forecast,1
financial performance,2
the countrys longterm socioeconomic,1
a special section,1
the longterm planning,1
provide,2
the progress,8
a progress,1
audit,8
the audit,4
evidence,1
the auditor,1
a report,1
the target,3
variance,2
list,9
operating,15
mcm0,3
total shareholder,3
productivity,7
manhour,1
key performance,3
indicator,3
thousandmanhour,1
l,71
u s,30
f,33
resource,5
the fuel,6
increased reserve,1
mineral resource,2
re,6
cate,1
boe,3
accounting,7
equivalent,2
the relevant conversion,1
licence,13
geological surveying,2
total area,2
major hydrocarbon,1
licensing,1
the annual production,1
a review,1
reestimation,1
new development,2
transfer,2
sale,11
portovskoye,3
hydro,3
joint opera,2
bboe,2
the russian open acreage,1
a subsoil,1
user,2
any vested right,1
the open acreage,1
the subsoil,1
the preemptive right,1
a licence,1
the relevant discovery,1
a high concen,1
tration,1
burgskoye,1
a long time,2
planned natural gas,1
significant part,1
low reservoir,1
geology,1
poor porosity,1
permeability,1
flooding,1
pay,3
voir,1
engineering,4
forecasting,1
costeffective operation,1
high recovery,1
the mid,1
appraisal,2
promising oil,1
hardto,1
recover,1
offshore,2
poor infrastructure,1
stable production,1
the map,2
joint venture,3
conden,2
sate,2
the mineral,1
the new russian classification,1
the revision,1
any significant impact,1
a minor share,1
estimation,4
a significant impact,1
the size,1
recov,1
erable gas,1
the transfer,1
subsoil,3
a joint venture,3
dobycha,2
a major factor,1
the estimate,1
the transaction,3
a joint project,2
consistent success,1
important hydrocarbon,1
recognised technology,1
t l,13
total design,1
preliminary gas,1
al,1
every oil,1
province,2
continental,1
prov,1
ince,1
square km,2
the same period,3
solid rock,1
crease,7
meterage,2
sidetrack,1
further exploration,2
seismic survey,1
side track,1
new field,1
the previ,1
the exploration,1
thousand,13
metre,1
combined production,1
total natural gas,1
autumn,2
actual maximum daily production,1
area,5
kovskoye,1
nat ural gas,1
the third gas,1
pacity,1
maximum daily gas,1
a strong production,1
lifesupporting infrastructure,1
the ground,1
the primary contributor,1
a reservoir,2
formation,3
the required level,1
costefficient operation,1
goyskoye,1
inclusive,11
cut,1
deal,2
uti lisation,1
welldeveloped gas,1
the programme,2
the ice,1
season,6
type,6
high demand,1
unique,2
composition,3
deep processing,1
nextgeneration,1
round,1
hydrocarbon field,1
prospecting,2
exploratory drilling,1
conduct,4
ed,1
tial,1
fund,1
the completion,4
a transaction,1
minority,2
inter,5
est,1
the investor,1
consortium,1
the costeffective development,1
prejurassic hydrocarbon,1
a joint ven ture,1
the application,1
party,1
the contract,3
the decision,2
the state,4
stage,1
the vietnamese section,1
total production,1
the supplementary agreement,1
the pro duction,2
agreement,5
validity,1
till,1
a serbian subsidiary,1
an asset,1
associate,1
tershall,1
the ongoing political crisis,1
limited oil,1
s t,3
see,6
vietnamese natural gas,1
the joint venture,1
pro gramme,1
economic operational,1
memoranda,1
new oil,1
possi,1
ble participation,1
the effective operation,1
flexible gas,3
the system,3
an emphasis,1
advanced hightech,1
a cen,1
operated system,1
transporta tion,2
highpressure,1
rovsk,1
the combined length,1
portation,1
time,6
service,21
size,1
quality,6
the level,3
overhauls,1
the total overhauls,1
redistribution,2
funding,1
pro,2
pensate,1
the change,1
the number,7
technical fault,1
russian gas,2
the russian section,1
free gas,1
subject,3
availabili,1
ty,2
a gas,3
a supply,1
the buyer,1
such thirdparty,1
the relevant targeted comprehensive repair,1
uled maintenance,1
inline,1
corrosion,1
the reliabili,1
environmental safety,2
change,7
key gas,2
intensity,1
seasonal con,1
sumption,1
an aggregate total,1
withdrawal,5
the maximum aggregate daily deliverability,1
mmcm,10
the withdrawal,1
the potential maximum daily deliverability,1
the previous season,1
the improved performance,1
a recovery,1
the list,13
sys,2
secure,1
clude demand,1
regulatory re,1
the same volume,1
extensive use,1
pean,1
the additional gas,1
inven,1
a total gas,1
withdrawn,1
strategic natural gas,1
rus,1
sta tion,1
the operating,4
an important national objective,1
every year,1
a major boost,1
vehicle,2
the network,1
advanced gas,1
filling,9
an integral part,2
this effort,1
reliable way,1
corporate control,1
industrial safety,6
the operation,2
distribu,1
strict compliance,2
all gas,1
end,3
utility,3
a direct impact,1
eco nomic growth,1
gramme,2
boiler,1
nection,1
yearonyear increase,1
pansion,1
significant impact,1
drome,1
coverage,6
molsk,1
the main challenge,1
the gasification,1
the shortage,1
a lack,1
current production,1
the re,3
gion,2
hour,1
receiving,1
gazomo,1
tornoe,1
a parity,1
basis,1
a subsidiary,1
a net work,1
compressed natural gas,2
gazo,1
motornoe,1
cooperation,6
russian automo,1
an electronic catalogue,1
the model,2
range,6
gaspowered transport,1
energo,1
state,5
incentive,1
federal network,1
interaction,1
construct,1
a core,1
socalled transit,1
cryogenic filling,1
a half,2
a feasibility,1
a smallscale natural gas,1
a network,1
an official confirmation,1
a pilot,2
a land,1
plot,3
contract,9
document,2
package,1
tender,4
rally,4
the international transport,1
partnership,2
the motor,5
the international conference,1
the conference,1
the transport,1
the half,1
liquid,3
onyear,1
petroleum,4
the sale,2
a nonperforming asset,1
monomer,2
polymer,2
other oil,1
petrochemical capacity,1
installed throughput,2
nondegassed condensate,1
condensate capacity,1
the actual processing,1
costefficiency,1
unstable gas,4
current hydro,1
this project,1
the main investment,1
decision,3
stan,1
an upgrade,1
the diesel,1
hy,1
the consolidation,1
the subsidiary,3
doby,1
cha,1
pererabotka,1
neftekhim,7
gasoline,6
a pentanehexane,1
fraction,2
isomerisation,1
favourable market,1
diesel,3
lowmargin marine,1
road,7
bitu,1
grade,3
slurry,1
highdensity,2
batch,3
jet,1
subsonic,1
aircraft,1
microspheric,1
catalyst,8
standard,3
product,1
the product,2
launch new innovative prod,1
new hydrocarbon,1
processingrefining,2
a phased upgrade,1
yearon year,1
the ethylene,1
propylene,1
a twoyear maintenance,1
ethylene styrene,1
polyethylene,1
mineral,1
fertiliser,2
ammonium,1
nitrate,1
acrylic acid,1
butyl,1
acrylate,1
the acrylic acid,1
processed liquid,2
overhaul,4
a production,1
the aviation,1
domestic market,1
new export,1
the leader,1
domestic heat,1
integrated power,1
heat transmission,1
the russian electricity,1
the installed electrical capacity,1
the yearonyear change,1
heat capacity,1
the retirement,1
a major challenge,1
electric capacity,1
kwh,4
the decline,3
the streamlining,1
the load,1
inefficient,1
average tempera,1
the heating,1
a customerfocused policy,2
cus,2
tomer,1
consistent engagement,1
analy sis,1
feedback,1
customer,2
rev,1
this policy,1
faster,1
convenient customer,1
a contact,1
centre,1
cen,1
an e,1
a customer,1
an ex,1
the information,9
the table,2
a power,1
the asset,11
ownership,3
the yearonyear increase,1
increased power,1
the actual operation,1
national grid,1
extended repair,1
export demand,1
electric vehicle,1
water,7
unoccupied floor,1
space,1
warehouse,1
equip ment,1
laboratory water,1
renewable energy,2
international hydrocarbon,2
the first pricing,1
coalfired power,2
decommissioning,1
fuel mix,1
a significant share,1
the risk,9
pricing,1
the coal,2
mining,1
open pit,1
the total coal,1
the group,1
a strategic priority,1
the following fo,1
disposal,17
efficient use,1
the economic effect,5
a global leader,2
a strong track,1
reliable gas,2
traditional export,1
high profit,1
significant growth,1
the impact,1
the market,4
national economy,1
net,19
excise,6
selling price,5
excise tax,2
the yearaverage,2
infringement,1
free flow,1
the notice,1
the first phase,1
a major supplier,1
pean market,1
an alltime,1
portfo,1
large scale,1
the total supply,1
pre,1
this market,1
pur chase,1
the agreement,2
the annual supply,3
a plateau,2
goal,1
standard market,1
any delivery,1
delivery,4
the supply,2
various delivery,1
subsequent resale,2
industrial con,1
purchase,2
agree ment,1
pore,1
brugge,1
a longterm agreement,2
the steel,1
cement,1
the national economy,1
average annual price,1
weighted average annual price,3
average selling price,1
weighted average,1
each price,2
improvement,12
each group,1
a significant portion,1
average selling,1
an agreement,2
dynamic interaction,1
a representative office,1
the weighted average purchase,1
average purchase price,1
selling,1
condensate net,1
intragroup,4
refined oil,3
bn net,1
a respective,1
liquid helium,1
favour,1
gase,1
ous helium,1
competitive unregulated electricity,1
the weight,1
ed average selling,1
the dayahead,1
generat,1
a small portion,1
the average,1
pendent,1
the tariff,1
active deployment,1
advanced equipment,1
evolution,1
a global energy,2
a reliable energy,1
research,10
application,4
new knowledge,1
continuous improvement,2
acceleration,1
such leadership,1
a fundamental instrument,1
long term,2
strategic development,2
the technology,2
an extensive innovation,1
comprehensive review,1
openness fairness,1
further use,1
rollout,2
commercialisation,1
protected intellectual property,1
meaningful impact,1
internal docu,1
anchor,2
collaboration,1
foreign energy,1
tar,1
an intellectual property,1
the creation,1
legal protection,2
registration,3
mercialisation,1
monitoring,8
intellectual prop,1
erty,1
intellectual property,1
total number,1
effect,4
economic effect,3
aim,1
sophisticated engineering,1
solu,1
total spending,1
the turkstream,1
the inno,1
enhancement,4
protection,6
double hole,1
a dual completion,1
hydraulic fracturing,2
dual completion,1
the first slanthole,1
well,1
mode,1
cationic polymer,2
fluid,2
the same performance,1
hydrocarbonbased drilling,1
the developed,1
aggressive hydrogen,1
sulphide environment,1
swampy,1
active permafrost,1
the absolute,1
air,2
the technical solution,1
the form,4
thickwalled integral buckle,1
precoated external anticorrosion,1
tiein,1
the landfall,2
the offshore,2
an innovative technique,1
hard rock,1
high strength,1
thickwall,1
steel,3
a pressure,2
the tiein,1
internal flow,1
enhanced deformation,1
special engineering,1
pipe installation,1
insulation,1
coating,1
innovative domestic nanocomposite,1
high corrosion,1
resistance,1
roughness,1
friction,1
transmission,2
high seismic activity,1
ground,2
reliable axialflow antisurge,1
unique design,1
a mem brane,1
the membrane,1
infield helium,1
patent,1
sep,1
aration,1
module,1
progress cooperation,1
the codevelopment,1
a digital twin,1
operational facili,1
innovative breakthrough,1
a methanehydrogen,1
mixture,1
a fuel,1
midstream,1
feasibility,2
new highperformance,1
the value,1
methanehydrogen,1
improved energy,2
the deployment,2
costeffective implementation,1
strategic leadership,1
each prioritised area,1
multiphase,1
lowpermeability,1
safe shelf,1
a recordlong horizontal section,1
horizontal sidetrack,1
multistage,1
acid,2
proppant,1
fracturing,1
sevenstage,1
standard multistage,1
a mixture,1
sodium,1
carbonate,1
a polymer,1
pp,1
a national status,1
software,1
an optimal fis,1
sure system,1
each well,1
a formation,1
the discovery,1
a new oil,1
onshore,1
a complex,1
a benefit,1
challenging geology,2
new engineering,1
costeffective production,1
the goal,1
effective technology,1
the strategic goal,1
a costeffective technology,1
a unique cognitive tool,1
the prototype,1
testing,1
overlap,1
an expert,1
the tool,1
lithological bottomhole,1
the drill,1
lyst,1
the catalyst,3
feedstock,1
a singlestage,1
the first step,1
a twostage,1
pretreatment,1
feed,1
a promising process,1
oligomerisation,1
isodewaxing,1
highmargin highoctane,1
an advanced hydrocracking,1
an isodewaxing,1
no platinumgroup,1
an oligomerisation,1
inhouse,2
the new product,1
the highoctane,1
component yield,1
length,1
a generator,1
a wide use,1
domesticallyproduced engineering,1
protective relaying,1
conditioning,1
mechanical draft,1
moni,1
foreign equipment,1
an action,1
ad,3
dress,1
the environmental footprint,1
engine,1
an annual basis,13
drive repair,1
foreignmade,1
a russian company,1
sulphideresistant,1
downhole equipment,1
new hightech,1
subsea,2
velopment,1
try,1
team,2
the devel opment,1
detailed design,1
documenta tion,1
acceptance,2
russian engineering,1
shipbuilding,1
equip,1
an industrial cluster,1
tripartite,1
a new cooperation,1
mechanism,2
series,1
substituting,1
mass,1
maintenance,3
repair,2
manufacturing,1
purchasing,1
a conservative approach,1
a wide range,2
efficient debt,1
high financial stability,2
strong financial performance,1
entire history,1
a high level,2
the prioritisation,1
the necessary liquidity,1
buffer,1
sufficient financing,1
financial policy,2
a significant part,1
outlook,1
burden,3
calculation,1
the tax,1
manoeuvre,1
the negative oil,1
duty,2
expensive pur,1
income,8
the main driver,1
a percentage,1
major taxpayer,1
mineral extraction,1
the adjusting,1
coefficient,1
formula,4
margin,5
effective tax,1
the recognition,1
the impairment loss,1
the foreign exchange,2
impairment loss,1
net financial income,1
expense,3
the high share,1
the total capital,1
the concurrent implementation,1
a num ber,2
gener,1
ating,1
key capital,1
the segment,1
net cash,3
the working capital,1
pass,2
the peak,1
liquidity,2
the cash,2
pooling,2
includ ing,2
crossborder,1
settlement,1
corpo,2
dealing,1
cuttingedge,1
banking,1
technolo,1
real cash,1
the total debt,1
the weighted average interest,1
the debt,5
repayment,2
profile,4
credit,9
the rating,2
agen,1
an investment,1
a credible external recognition,1
high creditworthiness,1
financial stability,2
the do,1
average fixed interest,1
average floating interest,1
average interest,1
matu,1
rity,1
the portfolio,1
a policy,3
excessive liquidity,1
compa,2
need,2
external borrowing,1
struc,1
ture,1
financial instru,1
external debt,2
comfortable external debt,1
international debt,1
finance,2
strong management,1
bor,1
low interest,1
a sizeable currency,1
the gradual increase,1
interest,8
negative interest,1
top,1
currency,3
foreign cur rency,1
a natural hedge,1
ser,1
dol,1
lareuro,1
the rouble equivalent,1
rouble equivalent,3
total debt,1
bond,3
p,95
tightknit,1
professional team,1
social security,3
particular freedom,1
association,1
the effective recognition,1
the right,3
elimination,2
compulsory labour effective abolition,1
child labour elimination,1
discrimination,1
employment,2
occupation,2
occupational safety,5
remune,1
ration,2
the total headcount,1
the total number,6
category,2
workforce,3
turnover,3
resignation,1
the employee,2
termination,1
a labour agreement,1
the average age,1
collar,1
professional development,1
a corporate postgraduate,1
facilitate,1
roundtable discussion,1
future,1
the russian offshore,1
youth,1
session,1
young employ,1
workshop,1
young re,1
specialist,1
sub,2
further focus,1
young talent,1
talent,2
vocational school,1
corporate postgraduate,1
employee,7
adoption,3
regional footprint,1
career,1
dispatch,1
innovative process,1
audience,1
fullyear eightmodule,2
unified corporate remuneration,2
remuneration,21
monthly performance,1
scope,3
hoc,1
unified corporate employee,1
real pay,2
index,3
competitive pay,1
wage,1
assessment,12
an average monthly pay,1
the collective bargaining,2
annual budgeting,1
the opinion,2
indexation,1
unified corporate reporting,1
social policy,5
a competitive advantage,1
the employment,1
sustainable perfor,1
mance,1
the social partnership,1
key,3
necessary social security,1
certain employee,1
family,1
liability,4
occupational health,10
extend,1
motivation,2
satisfaction,1
an element,1
a crucial part,1
a corporate housing,1
bank,1
mortgage,2
lending,1
employer,1
a private pension,1
arrangement,1
the necessary experience,1
incentivise,1
promote,2
insurance,16
pension,2
the health,3
fire,5
employ,1
the top,1
operational agenda,1
hazardous production,3
fire safety,2
a part,3
the scope,2
a total headcount,1
the executive management,1
visual alarm,1
corporate monitoring,1
the certification,1
a member,5
headcount,1
an essen tial requirement,1
pany,1
a follow,1
passenger,1
freight,1
the entire process,1
trip,1
driver,1
rest,1
the parking,1
passive vehicle,1
a ban,1
a vehicle,1
a set,3
set,1
accident,2
the internal investigation,1
traffic,2
acci,1
fatal accident,1
all employee,1
a plan,1
the plan,1
a root,1
cause,1
the performance,9
professional emergency,1
response,5
civil protection,2
compliant,1
the inhouse,1
industrial fire,1
health,5
workplace,1
the environment,3
a large number,3
sus,1
tainable use,1
environmental protec tion,1
responsible energy,1
the primary document,1
corporate policy,1
the international community,1
environmental responsibility,1
climate,2
wider,1
an important role,2
a recertification,1
a certificate,2
valid,1
dated list,1
environmental performance,3
the seventh time,2
international rating,3
corporate climate,1
benchmarking,2
a global database,1
an independent auditor,2
abovelimit,2
impact,4
a failure,1
environmental impact,1
the rise,3
specific fuel,3
a disproportionate increase,1
comparable operating,1
own effective businessspecific,1
environmental management,1
the environmental management,1
environmental target,1
