token,frequency
the cash,18
the third quarter,3
the continuation,1
the ongoing payment,1
number,19
each decision,1
equity,53
connection,20
the combination,2
further information,13
the potential impact,14
a reduced dividend,2
the articulation,1
potential asset,1
counterparty financial viability,1
prior intention,1
an investor,1
survey,7
the market,16
the content,3
an annual investor,1
perception,3
study,1
detailed analysis,1
the management,8
care,23
continuity,9
every way,1
certainty,2
generating,1
the future financial health,1
the appropriate timing,1
the stress,1
the potential vulnerability,1
meant,3
retention,8
the consideration,4
term,13
the middle,5
the prioritisation,1
an indepth,1
review,40
competitive outlook,1
this included reviews,1
the latter part,3
an advance,2
preparation,8
final approval,2
the draft,2
the plan,11
a full review,3
the operating,20
continual engagement,1
the assessment,5
particular attention,4
organisational structure,2
worker,3
welfare,1
organisational scorecard,1
length,2
the right culture,1
align,5
the refreshing,1
the growth,6
sought appropriate balance,1
the overall outcome,1
this decision,4
an operating,3
different stakeholder,1
opinion,23
societys demand,2
a reputation,1
longterm financial strength,1
new business,3
customercentric,1
this area,15
clean power,1
anticipated market,1
a clearer,2
perspective,6
the role,13
the possible impact,1
organic growthinvestment,1
this wind,1
the consortium,2
an installed capacity,2
enough renewable power,1
green electricity,1
voor,1
the ministerial entity,1
mind,2
global demand,3
a need,5
this business,1
the capital,13
alignment,26
a summary,5
a profitable cohesive,1
strategys,1
a priority,5
region,14
this proposal,5
decarbonised power,1
below,6
combination,6
background,4
each risk,3
evaluating,2
this risk,14
a diversified portfolio,2
volatility,17
significant price,1
weak market,2
description,12
the sale,22
lowercarbon,4
new diesel,1
the prohibition,1
force,12
influence,4
political instability,1
major oil,1
a low oil,2
low oil,4
the debooking,1
proved oil,10
this type,1
ability,43
longterm capital,1
social stability,1
a high oil,1
some productionsharing,1
profitability,2
capacity,67
an oversupply,1
the accuracy,5
a periodic basis,3
the robustness,3
the range,10
commodity,65
a rigorous assessment,2
short medium,3
longterm market,2
the crude,1
commoditytype,1
stateowned oil,2
a competitive disadvantage,1
a competitive return,1
extent,8
own transition,1
a different speed,1
a different supplier,1
limited demand,1
the medium,2
long term,6
guide,1
emission,14
the current evolving,1
a decrease,12
additional legal andor,1
potential litigation,1
additional compliance,1
urgent action,1
special report,3
the temperature,2
likelihood,4
different time,5
regulation,4
certain fossil fuel,2
additional cost,1
result,8
potential impairment,1
sea,6
pressure,7
fossil fuel,4
the price,12
financing,25
press,1
exposure,20
portion,5
merit,3
summary rising,1
product,30
transparency,23
a climate,2
structure,29
social performance,8
several dedicated climate,1
the organisation,15
monitor,2
relevance,3
identification,6
overall mitigation,1
this approach,9
component,9
the focus,4
disclosure,11
please,3
refer,8
the section,5
factor,7
the timeline,1
increased pressure,1
a purchaser,1
a general principle,1
department,2
a country,3
applicable law,6
fiscal stability,2
litigation,26
forced divestment,1
property,29
cancellation,4
windfall,5
retroactive tax,1
local content,1
enforcement,1
nation,1
aggregate,8
the ongoing nature,1
time,55
constitutional authority,1
subsurface,1
technical expertise,1
an integrated approach,1
basin,5
uncertain geology,1
frontier,1
the existence,6
necessary technology,1
the availability,7
transportation,14
the expiration,1
potential cost,3
certain developing,1
emergingmarket,1
deepwater,16
the coast,1
the full potential value,1
recovery,32
an accelerated decrease,1
future production,12
undeveloped oil,1
base,60
the estimation,21
available information,3
the application,11
available geological technical contractual,1
economic information,2
host,6
improved recovery,18
correction,1
guidance,20
central group,2
the primary assurance,2
multidisciplinary committee,1
further assurance,1
supplementary information,4
the health,6
a wide spectrum,1
the geographic range,1
operational diversity,1
technical complexity,1
weather,2
a major risk,1
an explosion,1
leak,1
loss,44
environmental harm disruption,1
suspension,1
thirdparty,6
materialise,1
further erosion,1
sabotage,7
potential legislation,1
the government,16
regional instability,1
an erosion,1
brand,13
an important asset,1
challenge,9
regulatory compliance,1
a perceived lack,1
a focus,7
contribution,27
damage,9
attract staff,1
the materialisation,1
the other risk,1
a clear governance,1
mitigation,8
any environmental damage,1
the process,22
team,49
the effectiveness,42
emergency,3
a spill,3
toxic,1
explosion,1
the adverse effect,1
wellbeing,2
all staff,2
critical staff,1
operational resilience,1
accepted business,1
the security,6
situation,2
liaise,1
country,61
differentiation,1
preference,1
reliable information,1
geography,1
cybersecurity,8
threat,2
the frequency,1
malware,2
the temptation,1
financial gain,1
the prevalence,1
additional risk,1
privacy,8
social instability,1
criminality,2
civil unrest terrorism,1
piracy,1
cyberdisruption,2
war,3
terrorism,2
maritime piracy,1
cyberespionage,1
civil unrest,1
climate activism,1
the safe operation,1
the transport,3
the wellbeing,2
measure,29
the likelihood,4
detective,1
global web,2
content,8
increased remote,1
the incident,2
possible information,2
detect,1
respond,2
appropriate journey,2
crisis,5
advice,5
assistance,4
field,56
an important part,3
the onshore,8
a dutch government,2
entity,5
the gas,8
the region,6
the local community,2
the closedown,1
the exact shutin,1
date,45
the number,42
the dutch government,9
the area,6
the state,6
the accelerated closedown,1
the agreed scope,1
financial robustness,1
the aim,5
the venture,2
liquidity,15
the global macroeconomic environment,3
economic instability,1
commercial paper,5
any credit,1
rating,3
deterioration,2
a material extent,1
some foreign exchange,1
hedging,12
payment,24
significant direct exposure,1
pension,74
a sovereign debt,1
downgrade,1
other default,1
substantial cash,4
instrument,5
counterparty,10
central treasury,3
experience supervision,4
appropriate creditworthiness,3
detailed credit,3
insurance,23
collateral,7
committed credit,4
sufficient debt,3
funding,15
committed borrowing,3
future performance,1
the successful development,1
full effective use,1
costeffective manner,2
the right technology,1
the relevant business,3
the new technology,1
a significant proportion,2
academic research,1
institutes,1
earlystage,1
scheme,11
partner,6
substantial pension,2
the funding,8
defined benefit,18
requirement,13
mortality,4
retirement,26
age,4
pensionable remuneration,4
a shortfall,3
forum,3
operation,37
the forum,4
the funded defined benefit,3
hazard,2
coverage,6
a portion,6
such insurance,1
any material coverage,1
the event,17
a largescale safety,1
environmental incident,1
a material incident,1
thirdparty insurance,2
degree,3
the operator,25
the behaviour performance,1
reputational litigation,1
joint,1
several liability,2
sanction,1
a joint arrangement,4
the viability,6
overall detriment,1
an important component,1
many trading,1
a group,10
an accident,1
create,1
protect value,2
an annual assurance,1
a compliance,1
mandated trading,1
appropriate,8
a department,2
pandemic trader,1
extreme market,1
additional oversight,1
the monitoring,2
the financial resilience,7
the clearing,1
the vast majority,3
the past,6
any future conviction,1
violation,2
law,21
a criminal offence,2
disqualification,1
any violation,4
antibribery taxevasion,2
antimoney,5
laundering,7
debarment,1
the revocation,1
taxevasion,1
nigerian oil,3
block,13
settlement,14
that block,3
protection,12
legislation,20
a maximum,8
global annual turnover,1
mandatory breach,1
notification,1
the standard,3
harm,5
no material,2
class,10
largescale data,1
immediate disclosure,1
an antitrust programme,1
a comprehensive governance,4
clear guidance,4
an antitrustspecific website,1
the disruption,1
an antibribery,1
website,10
legal transaction,1
no basis,1
trial,3
relief,6
donation,2
counterparty due diligence,1
a data,1
wide global programme,1
data,6
the group,29
a website focusing,1
incident management,1
remediation,17
the strengthening,2
screening,2
a guidance,1
note,9
a trade,1
a specific website,1
the trade,1
an increased focus,2
a particular focus,3
port,1
agency,4
trade compliance,2
an umbrella term,1
the movement,3
restrict,1
prohibit,1
breadth,2
tradecontrol,1
the expansion,1
the large number,1
state,13
involvement,2
movement,5
the economic crisis,1
import,1
export,4
prosecution,1
the following,5
an investment,4
the jurisdiction,2
such capacity,1
arbitration,3
this provision,1
any reason,4
the dispute,1
other relief,1
a large business,1
this diversified portfolio,1
annual planning,2
periodic portfolio,2
a volatile price,1
an enormous global economic shock,1
unprecedented policy,1
the only major economy,1
economic growth,1
economic structure,1
consumption,11
hospitality,3
leisure,1
a sharp compression,1
fiscal,1
monetary support,1
disposable income,1
the recovery,3
public health,2
transmission,1
infection,1
the fourth quarter,12
a high risk,1
news,1
a recovery,2
the global economic outlook,1
high unemployment,1
global debt,1
a potential retreat,1
global trade,1
concern,37
the medium term,2
the following table,1
an overview,12
the main crude,1
average,5
yearly average,1
daily spot,1
average price,8
a daily average basis,2
brent crude,9
an international benchmark,2
the start,18
lockdown,3
the outbreak,3
a global pandemic,3
yearaverage,3
an estimate,3
such magnitude,3
impacted transportation,3
road,15
passenger,7
reimposition,3
social distancing,4
the full year,5
contrast,7
a serious disagreement,1
alliance,5
nonopec resource,1
the disagreement,1
a monthly record,1
the month,1
a production,2
cut,2
a supply,2
contraction,1
a level,1
an unprecedented fall,1
drill,1
the total,3
the hurricane,1
season,4
aggregate production,1
daily average oil,1
some crude,1
a short period,3
the upper end,1
this range,5
a yearly average basis,2
a discount,4
the discount,17
pipeline,23
hub,4
a yearly average,2
a narrow price,2
differential,2
global economic outlook,1
some increase,1
global economic growth,3
a return,1
prepandemic demand,1
sustained production,1
stability,1
further demand,1
tightness,1
any supply,1
shale,8
us,1
this shift,1
potential,6
industrywide lack,1
new supply,3
a long lead,1
the other hand,2
full demand,1
the nonopec resource,1
agreement,27
an increase,18
annual growth,3
the century,3
the deterioration,3
the overall decline,3
a robust recovery,3
flat yearonyear,3
new liquefaction,2
the weak gas,2
yearonyear,4
the natural gas,4
downward pressure,3
decreased demand,2
a mild winter,2
a weak domestic market,2
activity,25
associated gas,8
the summer,2
the winter,2
the average price,3
the main continental,3
hubs,8
the slump,2
index,2
spot,5
oversupply,1
weak demand,1
supplying,1
the extra supply,1
the destruction,2
some refinery,2
new capacity,2
the outlook,5
the uncertainty,6
the continued addition,1
new refinery,1
marker,2
the cost,14
longterm,3
future crude,1
major resource,3
technological progress,1
gross refining,2
the fall,3
economic activity,2
kerosene,2
the second half,9
the resulting demand,2
any global increase,2
fuel specification,2
the sulphur,2
maritime,2
a limited effect,2
the economic slowdown,2
inventory,14
naphtha,1
tonne,6
updated cracker,1
margin,19
calculation,6
methodology,22
available market,3
external industry,1
provider,3
end,12
packaging,3
robust demand,2
chinese demand,2
cracker,6
the sudden fall,2
the fact,8
reduced naphtha,2
feedstock,7
ethane,2
plentiful ethane,2
petrochemical,1
the speed,7
the net capacity,1
overview,4
boed,14
current cost,2
adjustment total segment,2
the increase,13
tax,169
redundancy,9
restructuring,9
depreciation,16
depletion,37
amortisation,37
allowance,12
the tax,10
the purchase,15
the current cost,4
the same period,7
the historic cost,1
a firstin,1
firstout,2
the decrease,20
unfavourable deferred tax,1
taxation,35
an expense,3
expense,40
the favourable deferred tax,1
deferred tax,39
the fair value,27
the introduction,2
capitalised interest,2
oneoff,3
equivalent boe,2
the proved oil,4
detail,13
a net decrease,6
the determination,12
the following page,1
the difference,9
the calendar,2
a percentage,17
a weighted average,4
aftertax interest,3
the average capital,2
employed,1
total equity,10
the efficiency,5
a common measure,1
this indicator,3
adjustment,7
this measure,5
a comparative understanding,2
financial performance,7
period,80
the comparative understanding,2
the weighted average number,5
the basis,29
acquisition,10
a measure,13
the generation,2
longterm loan,1
total capital,2
the degree,3
noncurrent debt,3
the net debt,1
associated collateral,1
the inclusion,5
derivative,1
the volatility,4
unrefined oil,1
the unrefined oil,1
the summation,1
annual business,1
the percentage,9
the aggregate cost,1
the aggregate budget,1
a figure,1
the operational performance,2
the weighted average,3
the actual uptime,1
maximum possible uptime,1
the operational excellence,1
geoscience,1
demonstrate,1
reasonable certainty,2
a wide variety,1
medical treatment,1
a standard measure,1
occupational safety,1
event,12
uncontrolled release,1
nontoxic,1
actual consequence,1
a neighbouring community,1
a threshold quantity,1
a release,1
consequence,1
equivalenttonne,4
equivalent,20
metric tonne,2
steam,9
highvalue,1
indicator,2
unit,17
a complexityweighted normalisation,1
parameter,1
a refinery,4
configuration,1
particular mix,1
nonprocess,1
a comprehensive measure,1
the lifecycle,7
different energy,1
the same point,1
relative,4
final end,1
this life,2
profit,28
other income,19
the segment,4
liquids exploration,2
total production,3
extended maintenance,1
the transfer,5
feedgas,1
driven,1
purchase,15
the income,12
cargos,2
shipping,4
network,13
a scheduled cargo,1
that cargo,1
another customer,1
a customer,1
an additional cargo,1
the additional cargo,1
paper,3
a net charge,21
the net charge,7
a charge,4
onerous contract,5
a gain,6
a sale,2
a net gain,7
the net gain,1
the divestment,1
impairment,48
first industrialscale solar electricity,1
the solar farm,1
solar electricity,1
an equity,2
developer,1
the offshore,9
the first phase,4
new gas,1
the decade,1
train,2
the tenth,1
final movable,1
modular liquefaction,1
terminal,3
first power,1
owned subsidiary,1
the transaction,10
regulatory approval,3
the first half,3
complete list,1
an interest,12
mtpa,4
the total capacity,3
the plant,3
the interest,5
offshore upstream production,1
rundown restart,1
majeure,3
domestic gas,1
various regasification,1
extension,5
a casebycase basis,1
name,3
joint venture,17
a contract,11
the contract,8
a partner,4
joint arrangement,3
behalf,19
compression,3
central processing,3
the domestic gas,2
a queenslandbased joint venture,1
a domestic power,1
the prefid,1
condensate field,1
other backfill,1
a future,2
backfill,1
opportunity,6
tightgas,1
a productionsharing,1
a selfoperated joint,2
venture,5
concession,8
the domestic market,3
discovery,5
appraisal,5
organic growth,1
downstream,8
full compliance,1
this framework,3
a fitforpurpose manner,1
an interim upstream agreement,1
a funding,2
a development,1
the capacity,4
an onshore,2
the joint venture,5
island,1
arm,1
a licence,3
a 0year licence,1
a potential domestic gas,1
smart home,1
electricity andor,1
a lease,9
a contracted capacity,1
sonnen,1
battery storage,1
londonbased energy,1
firm,4
flexible power,1
national grid,1
a gas,2
destination,1
newmotion,1
private electric charge,1
major renewable power,1
software,4
grid,2
retail electricity,1
an independent power,1
producer,2
solar platform,1
a diverse portfolio,1
utilityscale solar,1
retailer,2
represent,2
filling,1
several hydrogen,1
the construction,2
electrolyser,2
mid0,1
a jointventure,1
the acquisition,24
a specialist,2
farming,2
soil,5
the first corporate acquisition,1
this programme,5
a power,2
first hydrogen,1
station,1
chargecredit,8
liquids production,1
curtailment,1
new field,1
decline,2
that oil,1
a gradual reduction,1
each year,13
a project,8
revision,3
mid,2
longterm commodity,4
sub,1
surface,4
the weakening,2
a deferred tax,3
unconventional gas,1
a drilling,1
rig,2
a profit,1
severe weather,1
the second quarter,4
contingent,6
an organisational review,1
a net impairment charge,1
the release,5
historic currency,1
the timing,7
efficiency,18
the following key,1
the final investment,4
vessel,6
contractual dispute,2
the profit,4
the settlement,4
a final investment,3
the capture,1
the norwegian continental,1
shelf,12
participation,2
peninsula,2
the deal,11
a new country,2
entry,3
stream,6
first oil,5
operator,10
the first quarter,4
land,9
tenure,22
environmental protection,2
social impact,1
significant part,1
a government,3
the independent oil,3
own mineral,1
the holder,3
principle,3
the licence,5
holder,13
the totality,1
a participant,3
governmentrun,1
an option,2
a certain share,1
contractor,5
the financing,2
a share,4
this share,1
variable part,1
volumerevenuedependent basis,1
the contractor,1
such participation,1
a fieldbyfield basis,1
companys,2
vice,1
dagri,1
compensation,36
earthquake,2
an annual production,1
member,21
the financial robustness,1
a solvency,1
ratio,10
indirect interest,1
all involvement,1
the legislation,1
escalation,3
an update announcing,1
the compensation,5
the package,2
no agreement,1
such rebalancing,1
the matter,3
other hydrocarbon,1
the norwegian continental shelf,1
a nonoperated interest,1
this phase,2
the partnership,1
a collaboration,1
the norwegian coast,1
a significant number,1
continental shelf,1
new production,1
the singlelift,1
removal,3
topside,1
the upper portion,1
jacket,2
the uk government,1
the derogation,1
steel,3
a decision,1
the remainder,4
nonoperating interest,5
condensate,6
acreage,7
an operator,1
the deepwater,4
surplus,1
the joint operator,1
this shallowwater,1
an area,11
the field,5
the possibility,6
an oil,2
phase,7
a tax,2
audit,115
preliminary audit,1
each uncertain tax,1
treatment,6
the next phase,1
the audit,62
appeal,3
subsea,1
recoverable oil,1
joint operating,1
new exploration,1
the block,1
sharing,4
an exploration,3
productionsharing,2
partnership,7
a holder,2
certain defined oil,1
shareholding,5
a parity,1
cluster,1
the northeastern part,1
propane,1
butane,1
heavierliquid,1
the wet,1
a syrian joint,1
stock,1
all exploration,2
a courtauction,1
the judgement,4
favour,7
judgement,21
