token,frequency
the foundation,2
lifelong health,1
the crucial period,1
conception,1
reduced sugar,1
these plantbased meal,1
a healthy diet,1
undernutrition obesity,1
malnutrition,1
global health,1
particular attention,1
whole grain,1
every stage,1
instance,1
dietary intake information,1
various global health,1
edge,1
a secure longterm value,1
the resilience,1
productivity,1
secure longterm,1
plan,2
implement action,1
country,1
operation,1
a key step,1
an updated training,1
tool,1
objective,1
sustainable cocoa,1
farming,2
ethical ad,1
budget,1
inclusion,1
a key aspect,1
equal pay,1
a new maternity,1
discrimination,2
the role,1
smallholder,1
the sustainable development,1
the sector,1
equality,1
the climate,2
a sustainable supply,1
caring,2
a key part,1
reuse water,1
safe water,1
a fundamental right,1
everyone,1
processing,1
the water,1
the milk,1
evaporation,1
weather,2
crop,1
resilience,1
greenhouse,1
local dairy,1
fresh milk,1
reuse,1
recycle,1
litter,1
land,1
sea,1
the creation,1
the discovery,1
a step,2
environmental performance,1
excess runoff,1
infrastructure,3
plastic,3
leakage,1
recyclable plastic,1
global packaging,1
engagement,3
mapping,1
the advice,1
prioritize,1
businesstobusiness,1
an independent third party,1
a formal materiality,1
stakeholder,2
conjunction,1
investor,3
recognition,1
global food,1
second,1
the leadership,1
list,1
the topic,1
a driver,1
matrix,2
undernutrition l,1
r,2
d,2
o,3
h,1
a t,2
m,1
a c fi,1
n g,1
a r,1
empowerment,2
poverty,2
alleviation,2
responsible marketing,1
influence,2
security,5
the supply,2
safety,4
employment,2
regulation,3
taxation,2
uncertainty,2
privacy,3
the parent,4
net profit,3
sheet,3
statement,4
attributable,1
financial debt,2
equity,1
average number,1
capitalization,2
end,2
a trading,1
a profit,1
financial performance,1
weighted average annual rate,1
yearend,1
rate,4
certain financial performance,1
operational performance,1
these nonifrs financial performance,2
useful information,1
document,1
wwwnestlecom,1
all financial performance,1
the same timehas,1
the amount,1
buyback program,1
significant progress,1
key growth,1
the process,1
local currency,1
much clearer,1
a sizeable number,1
engine,1
continued technology,1
time,3
the fastchanging,1
space,1
meaningful innovation,1
musthave,1
a time,1
decisive action,1
the global packaging,1
problem,1
a case,1
sustainable growth,3
real internal growth,1
the full year,1
successful new product,1
some improvement,1
the first half,1
the second half,5
exchange,6
the swiss franc,1
the infant nutrition,2
sustained high growth,1
expansion,2
structural cost,3
mix,3
the impact,1
commodity,4
overview,1
net other trading,1
the trading,3
tax,3
an increase,2
net debt,3
the underlying tax,1
a result,1
reform,1
net,1
several large oneoff,1
income,1
the disposal,1
the increase,3
the improved operating,1
increase net,1
finance,1
free cash,1
working capital,3
light,1
strong free cash,1
current program,1
schedule,1
a net cash,1
outflow,1
invested capital,2
the result,1
goodwill,1
impairment,2
disciplined capital,2
a dividend,1
last year,1
litigation,1
geographic area,1
activity,1
proportion,3
coffeecoffee,1
positive organic growth,4
an acceleration,2
improved momentum,1
a negative impact,2
positive growth,7
strong momentum,3
the fourth quarter,3
continued solid growth,1
the ecommerce,1
channel,1
strong demand,3
frozen food,2
each quarter,1
mid singledigit growth,5
increased pricing,2
consistent mid,3
singledigit,2
a strong contribution,1
formula,1
excess,1
another year,1
doubledigit growth,2
ongoing restructuring,1
significant cost,2
freight,1
inflation,2
solid organic growth,1
deflationary resulting,1
negative pricing,2
infant,1
this strong momentum,1
cat,1
spite,1
a challenging competitive environment,1
the new allnatural vegetarian,1
glutenfree snack,1
this improvement,1
negative organic growth,1
improved growth,1
solid growth,1
several new product,1
contribution,1
mid singledigit,1
a strong performance,1
volume,1
leverage,1
singledigit organic growth,1
the prior year,1
positive pricing,1
low singledigit growth,1
no impact,1
the international premium,2
spring,1
a return,1
singledigit growth,2
good growth,1
price,3
low singledigit organic growth,1
decline,1
limited edition,1
parisian cafés,1
a versatile coffee,1
capsule,1
further traction,1
global footprint,1
mid single digit,1
doubledigit,1
innovative nongmo,1
organic,1
an improvement,1
a risk,1
positive societal,1
framework,2
potential impact,1
the achievement,1
topdown assessment,1
a year,1
a good understanding,1
ownership,1
a bottomup,1
the aggregation,1
concern,2
each issue,1
the materiality,1
report,7
the degree,1
potential business,1
these different risk,1
the company,2
risk,3
the responsibility,2
a market,1
a function,1
the individual line,1
intervention,1
responsibility,1
the longterm mitigation,1
major event,2
a serious food,1
other compliance,1
issue,1
a negative effect,1
regular monitoring,2
highquality,3
prevention,1
preparation,1
storage,2
competitive relevant,2
the continuous improvement,1
nutritional knowhow,1
drinking,1
the accessibility,1
affordable food,1
customer,2
landscape,1
adapt,1
the sustainable supply,1
social inequality,1
reputational damage,1
address supply,1
inequality,1
own growth,1
legislation,2
the protection,2
the use,1
release,1
air,1
the generation,1
transportation,1
treatment,1
the procurement,1
all product,1
a key,1
supplier,1
contract,1
manufacturer,1
copacker,1
andor,1
a supply,2
disruption,2
pricerisk,1
the investment,1
the strategy,1
largescale change,1
the realization,1
executive,2
sponsorship,1
successful execution,1
the ability,1
a highperformance,1
the health,1
healthy employee,1
behavior,1
corporate reputation,1
the corporate compliance,1
the framework,2
assurance,1
integration,1
the threat,1
cyber,1
the reliability,1
both infrastructure,1
cost,1
pension,1
commercial credit,1
any major event,1
the appropriate risk,1
mitigation,1
strong governance,1
longterm asset,1
liability,2
outlook,1
political instability,1
regulatory fiscal macroeconomic foreign trade,1
a country,1
region,1
flood,1
drought,1
infectious disease,1
etc,1
ad,1
hoc,1
spread,1
a tremendous natural hedge,1
the figure,1
the country,1
the number,1
an appropriate tone,1
corporate governance,1
accountability,1
the benefit,1
global consumer,1
this effort,1
highmargin,1
incentive,1
the execution,1
a performance,1
measure,1
the efficient use,1
bottom line,1
continuous longterm shareholder,1
a prudent approach,1
repurchase program,1
sustainable dividend,1
date,2
longterm outperformance,1
index,1
sustained value,2
the composition,1
global business,1
a diverse boardincluding,1
background,1
geography,2
ethnicity,1
the direction,1
unique depth,1
this end,1
a longterm approach,1
board,1
refreshment,1
succession,2
planning,1
the right mix,1
the trajectory,1
a winning,1
analyst,1
strategic vision,1
effort,1
this past year,1
feedback,1
a consultant,1
body,1
asset,1
nomination,2
composition,1
remuneration,2
the alignment,1
external audit,2
financial reporting,1
internal audit,2
mandate,1
tender,1
public reporting,1
nonfinancial performance,1
type longterm evolution,1
a percentage,1
total number,1
the total share,1
branch,1
the date,1
further information,2
please,1
refer,1
a new assessment,1
the prevention,1
harassment,1
an annual compliance,1
third party,1
a condition,1
oversee,1
corporate compliance,1
dedicated corporate compliance,1
functional leadership,1
holistic risk,1
principlesbased compliance,1
a consistent approach,1
local compliance,1
the necessary training,1
elearning,1
code,3
training,1
remedial action,1
this year,1
a mature,1
fit,1
purpose level,1
local program,1
score,1
a selfassessment,1
the local compliance,1
the program,1
listing,1
last trading,1
day,1
entitlement,1
payment,1
the dividend,1
first quarter,1
year,1
additional information,1
contact,1
email,2
irnestlecom,1
the share,1
register,1
please contact,1
fax,1
available online,1
the consolidated income,1
the forward,2
competitive product,1
the english version,1
the content,1
design,1
this report,1
a paper,1
é a n n,1
advancing nutrition,1
is an integral part,1
promote healthier,1
make a positive difference,2
valuecreating strategy,3
operating cash,1
proposed dividend,2
see financial review,1
producing food,1
enhance quality,3
are a global company,2
improving nutrition,1
win the right,1
offering lifeenhancing,1
capturing premiumization,1
offering affordable highquality,1
adding value,1
offering healthy delicious convenient,1
balance continuity,1
required discipline,1
build sustainable value,1
meet evolving consumer,1
accelerating innovation as,1
improved capital,2
reach mid singledigit organic growth,2
continued strong real internal growth,1
had a positive impact,1
trading operating,9
proposed a 0th consecutive increase,1
advancing the highgrowth,1
changing industry,1
following detailed analysis,1
acquired the perpetual global license,1
completed the divestiture,1
completed the sale,1
delivered improved revenue,1
redefining the pace,1
use rapid prototyping,1
changing the retail industry,1
placed packaging,1
pursuing collective action,1
see reinflation notably,1
made good progress,1
increased the penetration,2
shared service,2
made a significant contribution,2
marketing the primary focus,2
categoryfocused organization,1
maintaining the connection,1
tailored compensation,2
increase focus,1
increasing cash,1
takes an active role,1
providing guidance,1
bring highlyrelevant expertise,1
conducted a strategic review,1
included an analysis,1
reviewed the progress,1
assessed the companys,1
improve gender,1
increase cultural diversity,1
changing work,1
provided thorough risk,1
enhancing quality,2
optimize value,1
have a longterm positive impact,1
earn the trust,1
emphasize a balanced approach,1
taking an inclusive view,1
take this opportunity,1
growing billionaire,1
enhanced health,1
is the source,1
earning trust,1
delivers sustainable value,1
have an attractive product,1
leading market,1
are core,1
provide the tastiest,1
capture premiumization,1
add value,1
improving the taste,1
increased interest,1
support good health,1
create longterm value,2
create value,3
increasing growth,2
delivered organic growth,1
have a clear path,1
achieving mid singledigit organic growth,1
coffee petcare nutrition water,1
have strong market,1
receive particular emphasis,1
enjoy a high level,1
needed management,1
margin improvement,1
have a strong focus,1
personalized messaging,1
developing new digitallycentric,1
provide access,2
limited ability,1
minimize potential disruption,1
maximize the value,1
improving operational efficiency,1
provide fuel,1
balanced value,1
is the primary driver,1
pursue efficiency,1
increasing shareholder,1
drive growth,1
prioritize profitable growth,1
strike the right balance,1
support topline growth,1
create economic profit,1
proposed a 0th consecutive dividend,1
return capital,1
disciplined approach,1
pursue a disciplined acquisition,1
have solid integration,1
is part,4
brings the total,1
do business,4
creating value,3
provide a nutritional benefit,1
protect the environment,1
creates new competitive advantage,1
lead the way,1
promotes a healthy baby,1
reduces the risk,1
stimulating the immune,1
is a cornerstone,1
have unmatched expertise,1
understanding the relationship,1
meet consumer,1
sciencebased innovation,1
aging personalized nutrition,1
understanding the microbiome,1
reducing sugar,3
eliminating food,1
increased the pace,1
emerging science,1
rapidlyevolving consumer,1
increasing the rate,1
reflect a desire,1
growing global trend,1
use fast prototyping,1
creates value,2
existing industrial footprint,1
defer capital,1
have evidence,1
gain traction,1
decentralized organization,1
create a steady stream,1
advancing the nutrition,1
have a special focus,1
developing recyclable packaging,1
promoting sustainable nutrition,1
developing nutritious dairy,1
promoting affordable nutrition,1
packaging waste,1
accelerates the research,1
plastics this work,1
deliver a pipeline,1
enhancing the science,1
shaping the science,1
continue that tradition,1
promote global collaboration,1
enhance veterinary knowledge,1
help fuel,1
capture food,1
are a new growth,1
portfolios the continued expansion,1
shaping a new segment,1
creating a unique recipe,1
uses cocoa,1
leverage the trend,1
offers an indulgent experience strongly,1
is an example,4
embracing a startup mentality,1
inspired pizzas,1
scaling this logo,1
accelerating an international rollout,1
coordinated campaign,1
improve speed,1
sustainablysourced range,1
blending a new brand,1
include zero,1
is a prime example,1
reduce sugar,2
nitrogeninfused coffee,1
broadens the appeal,1
create an exciting experience,1
provides coffeeshop,1
includes infant formula,1
leading science,1
is an additional growth,1
strengthening a megabrand,1
lipids a unique ingredient,1
support brain,1
creates a new growth,1
longterm fundamental research,1
born brand,1
is a pureborn brand,1
enjoys strong consumer,1
vegan the new line,1
makes use,1
known health,1
following the launch,1
meet demand,1
ensure the integrity,1
fiber product,1
enjoyed a successful launch,1
open new growth,1
are a key pillar,1
marketleading brand,1
have a wide range,1
broaden appeal,1
is a unique firsttomarket,1
aligns this superpremium,1
rising demand,2
growing reputation,1
using rapid prototyping,1
ingredients the development,1
growing demand,1
proven a big hit,1
reshaping the premium snack,1
create a range,1
refreshing snack,1
pioneering a new snacking,1
reflecting consumer,1
gluten this product,1
reflect portfoliowide,1
offers a nondairy,1
cooking solution,1
leading portfolio,1
support global demand,1
increased manufacturing,1
boost growth,1
support robust growth,1
coming online,1
create competitive advantage,1
is the flagship,1
support digestive health,1
manage epilepsy,1
manage cognitive dysfunction,1
support growth,1
taste experience,1
provide pet,1
aerated chew,1
reduces tartar,1
contains a wide range,1
have a number,1
chef expertise,1
create an authentic italian pizza,1
combines the unique taste,1
fermented dough,1
qualityfocused food,1
capture the bottom,1
craved the product,1
cooking approach,1
growing consumer,1
enhancing flavor,1
be the partner,1
provide affordable nutrition,1
repositioning the core,1
adding highprotein,1
plantbased pizza,1
enable the shift,1
includes the iconic global brand,1
microaerated sugar,1
rubycolored chocolate,1
makes the ruby chocolate,1
is the intense taste,1
creating new brand,1
is a showcase,1
personalize each tin,1
generated significant consumer,1
providing a natural alternative,1
a new allnatural brand,1
capture the rapid growth,1
create meaningful product,1
provides affordable healthy hydration,1
enjoy strong growth,1
accelerating leadership,1
surging consumer,1
offering novel flavor,1
linking consumption,1
bioinfused water,1
brewing fruit,1
satisfying consumer,1
expanding a premium still,1
begun a major transformation,1
see production,1
offer timely support,1
introduced sparkling,1
leading local spring,1
brands the move,1
encourage healthyhydration,1
make pure water,1
breaking sugary drink,1
seasoning cube,1
offering an improved nutritional profile,1
ongoing success,1
support a business,1
conduct an impact,1
generated a positive business,1
child labor,1
conducting an impact valuation,1
applying nutrition,2
offering tastier,1
explain nutrition information,1
offer guidance,1
promote healthy cooking,1
implement an industryleading,1
choose water,1
promoting healthy food,1
live work,1
make an impact,1
enhancing rural development,2
promoting decent employment,1
safeguarding the environment,2
improve access,1
improve food,1
driving force,1
raise awareness,1
lays the foundation,1
support a healthy diet,1
combating malnutrition,1
include dietary intake information,1
worldwide help,1
address various global health,1
cutting edge,1
supporting rural development,1
ensure the resilience,1
improve productivity,1
make agriculture more,1
communicate the work,1
level a key step,1
launched an updated training,1
supporting sustainable cocoa,1
donate part,1
is a key aspect,1
achieving equal pay,1
implemented a new maternity,1
emphasizes gender,1
deliver a sustainable supply,1
climate change,3
reducing food,1
is a key part,1
increasing access,1
hygiene a fundamental right,1
becoming zero,1
reusing the water,1
build resilience,1
reducing greenhouse,1
collecting fresh milk,1
reduce reuse,1
announced the creation,1
is a step,1
avoid excess runoff,1
stop plastic,1
are an example,1
seek the advice,1
inform strategy,1
ask an independent third party,1
hold the leadership,1
k a t,1
n a c fi,1
t a r,1
changing consumer,1
cyber security,2
flow statement,1
weighted average number,1
contains certain financial performance,1
provide useful information,1
operating performance,1
defines these nonifrs financial performance,1
revived growth,1
increased the amount,1
made significant progress,1
strengthening key growth,1
become much clearer,1
completed a sizeable number,1
ensure continued technology,1
tackle the global packaging,1
are a case,1
emerging market,1
reported basis,3
improved mix,1
overall the impact,1
facing marketing,1
operating segment,2
reflecting an increase,1
including income,1
flow free cash,1
improved working capital,1
reflected share,1
was the result,1
improved operating,1
proposing a dividend,1
including impairment,1
saw positive organic growth,1
reported positive organic growth,1
following an acceleration,1
showed improved momentum,1
had a negative impact,2
maintained high growth,1
saw strong demand,1
including pizza,1
posted positive organic growth,1
challenging the market,1
maintained consistent mid,2
reported another year,1
offset significant cost,1
maintained solid organic growth,1
remained deflationary resulting,1
saw strong growth,1
posted positive growth,1
had positive growth,1
maintained mid singledigit organic growth mainly,1
continued mid singledigit organic growth,1
affect the food,1
saw improved growth,1
posted solid growth,1
posted mid singledigit growth,3
reported positive growth,1
grew mid singledigit,1
posted mid singledigit organic growth significantly,1
reported mid singledigit organic growth,1
saw mid singledigit organic growth,2
reported low singledigit growth,1
had no impact,1
sparkling spring,1
saw positive growth,1
following a return,1
maintained good growth,1
posted low singledigit organic growth,1
reflecting significant cost,1
gained further traction globally,1
delivered mid single digit,1
grew doubledigit,1
continued strong demand,1
maintained mid singledigit organic growth,1
reported consistent mid,1
adopts a risk,1
shared value,2
maximize value,1
cultivate positive societal,1
support the achievement,1
