token,frequency
fiscal management,1
smart fiscal system,1
the management,32
the system,3
environmental management,1
smart environmental management,1
monitor,4
supervise,1
a knowledge,1
waste,1
classification,7
social security,3
supervision,12
conduct,11
fullprocess monitoring,1
training,28
the datadriven training,1
smart,4
planning,4
smart macroeconomic,1
analysis,46
enterprise,11
the smart,2
industrial capital,1
library,1
precise,1
smart market,1
supervisory,1
warning,9
identification,8
smart education,1
pursue,2
integrated smart citizen,1
daily life,1
an aim,1
sense,1
happiness,1
gain,9
security,38
urban cultural development,1
an provided vocational education,1
course,1
an provided adult,1
an provided child,1
the citizen,1
the online,6
processing,5
instant filing,1
certificationfree processing,1
net profit,31
an annual cash,1
a wide range,4
various distribution,1
a uniform brand,1
the financial business,1
the longterm nature,3
the main part,3
the life,26
the measure,3
evaluate business,3
oneoff nature,2
variance,11
the variance,4
the actual investment,3
longrun,7
assumption net,3
the associated impact,4
liability,45
the shortterm investment,4
discount,25
rate0,4
change,31
the effect,6
the discount,16
oneoff material,5
material,12
such impact,3
the revaluation,2
the oneoff,1
decrease,29
the income,40
the significant accounting,3
the information,14
the above nonoperating,3
a clearer,3
objective representation,3
trend,4
outbreak,3
interrupted production,1
consumption,2
a huge blow,1
volatile equity,1
average interest,1
impact,10
the domestic economy,1
steady recovery,1
the prevention,2
containment,1
the ongoing,1
global spread,1
the global economic recovery,1
domestic consumption,1
longterm protection,4
asset,71
pressure,7
foreign stock,1
fair value,203
the adverse impact,1
a solid foundation,5
sustainable development,5
difficulty,1
new business,25
volatile policy,1
persistency,11
businesss,2
variance0b,1
oneoff,5
other asset,13
elimination,11
variance0,1
noncontrolling,1
assumption,17
an annuity,8
the property,8
the banking,16
the trust,8
the other asset,5
an s traditional offline,2
spending,4
macroeconomic growth,3
personal income,2
an agile response,1
simple marketable online,2
the toplevel,2
a world,1
insurer,1
enhanced compliance,1
customercentric channel,1
foundation,2
longterm sustainable growth,1
traditional offline,1
offline facetoface,2
highvalue longterm protection,1
protection,41
an epidemicspecific product,1
postepidemic customer,1
the premium income,8
flagship,1
millioncover,1
e,6
shortterm volatility,1
digital empowerment,1
upgrade,6
the stablehealthyelite transformation,1
the product,8
a qualityoriented manner,1
highproductivity,1
high performing,1
a digital technology,1
new approach,1
strong performance,1
good behavior,1
outlet,2
an integrated smart activity,1
a new activitymanagement,1
consistency,4
the valid activity,1
longterm insurance,2
a database,1
providing,1
a per,1
usage,2
frequency,4
day,10
the database,1
a smart training,1
lifelong learning,1
continued education,1
a customercentric approach,2
critical illness,9
the health,2
the industrys,5
medical insurance,6
guaranteed,1
the chronic disease,1
onlinemergeoffline chronic disease,1
precise matching,2
convenient,1
costefficient,1
the critical illness,2
a headquarters,1
brain,1
timely manner,2
delicacy,2
a digital business,1
facilitating,1
content marketing,1
social marketing,1
event,2
smart insurance,2
the smart insurance,2
different business,1
a new trail,1
sustainable healthy development,1
the next decade,1
nationwide service,1
telemarketing,1
agent,10
the traditional offline,2
tempered consumer,4
longterm regularpremium,2
an impact,4
high value,1
the productivity,1
facetoface,3
the agent,3
the peak,1
a series,8
care,10
compensation,14
a qualityfocused agent,1
the appraisal,2
lowproductivity,1
tight agent,1
recruitment,1
agent selection,1
basic management,1
recruitment training,1
income,119
agents0,1
s,11
individual life,1
person,5
annual total,2
board,3
channel diversification,1
the bancassurance,2
new growth,5
the agent channel,1
accounting,36
creation,3
yearonyear increase,4
the telemarketing,1
pure,1
a longterm customer,1
a platform,5
private domain,1
efficient precise,1
controllable online,1
interaction,1
recommendation,2
both efficiency,1
the internet,2
steady business,3
a service,2
medical chronic disease,1
oldage,5
the entire life,2
cycle,3
the main insurance,1
a health,2
meeting,8
a customer,4
epidemic,4
awareness,10
the demand,4
the process,6
online consumption,2
post,4
epidemic business,1
low premium,1
shortterm health,2
the rapid development,2
such business,1
activity,5
a brandnew,1
different complimentary insurance,1
accident,14
a new product,1
the insurance,58
highend,2
entire life,2
annuity,11
appreciation,3
whole life,1
inheritance,1
hospitalization,1
expense,24
reimbursement,1
hospital,3
visit,1
mild thyroid cancer,1
morbidity,18
the new critical illness,1
the curve,1
the opportunity,1
table,17
meet,2
a decline,2
the overall policy,1
a further decline,1
the overall persistency,1
a servicesbased approach,1
renewal,7
ante,1
precise policy,1
the efficiency,7
full digitization,1
digital marketing,1
online business,1
persontoperson,1
realtime assistance,1
comprehensive coverage,1
review,11
digital,1
additional insurance,1
excellent online,1
a onetime success,1
the traditional model,1
renewal premium payment,1
reinstatement,1
digital risk,1
different,1
the traditional settlement,1
the economic pressure,1
partial claim,1
total amount,1
this model,3
the underwriting,1
datadriven operational platform,1
an overview,1
root,1
cause,1
problem,1
diagnosis,1
tracking,2
intervention,1
the oneoff impact,2
the decrease,3
residual margin,15
net worth0,2
strategic investment,4
building,8
fluctuating,1
net worth,2
equity,105
spread income,2
the expected investment,2
long run,1
the interest,18
the solvency,12
realization,1
minimum capital,10
actual capital,4
the minimum,4
margin please,1
website,3
policyholder,12
type,16
significant insurance,13
transfer,22
universal life,4
expenses0,3
income0,10
other net revenue,4
expenses0 profit,1
regular premium,3
impairment,30
the segmented income,11
statement,39
total investment,8
the reinsurance,20
commission,49
foreign exchange,15
region,3
the surrender,1
injury,2
medical care,1
net increase,1
the commission,1
a change,5
office,26
reserve,30
longterm health,1
the maximum proportion,2
pretax deduction,2
fee,15
inclusive,17
the current year,5
the excess,3
the following year,2
accordance,87
volatile stock,4
matching,8
volatility,9
the net investment,3
yield,18
the total investment,5
net investment,10
gains0,2
yield0,8
debt,52
lease income,11
the share,6
average investment,3
the denominator,3
line,37
stable growth,4
the rise,1
the combined ratio,3
a temporary increase,2
guarantee,29
intense competition,3
automotive app,1
an property,4
superior user,1
voice,1
reporting,13
decision,4
engine,2
precise customer,2
imagebased loss,1
assessment,21
all lawful property,1
engineering,3
cargo,1
home,2
accident health,1
international reinsurance,1
a network,1
central sub,1
a shortterm increase,2
the temporary impact,1
strong economic resilience,1
the whole year,1
steady development,2
complimentary employee,1
insured amount,1
the liquidity,2
a grace,1
period,60
the collection,2
a total insured amount,1
miniprogram,1
efficient convenient,2
comprehensive online,1
nonauto,2
a minimum,1
facilitation,6
recover,3
ratio0,3
reinsurance,29
the market,26
others0,1
implementation,14
accidental injury,1
total premium income,1
new car,1
the macroeconomic pressure,1
the auto,8
industrys,1
principle,4
intensified competition,1
satisfaction,2
safe convenient auto,1
guidance,2
cost,53
launch innovative auto,1
new energy,2
vehicle,5
usagebased insurance,1
diverse customer,1
the stable healthy development,1
multidimensional risk,1
the overall risk,5
profile,6
average domestic demand,1
address financing,1
total financing,1
temporary pressure,1
the full year,1
the pressure,1
the macro economy,1
the medium,3
long term,21
material impact,2
economic resilience,1
proactive,1
the liability,5
epidemic prevention,6
resumption,2
the risk,57
full play,6
pluralistic social cogovernance,1
economic development,3
amount,87
comprehensive datadriven,1
promoted business,2
artificial intelligence,5
intelligent document,1
the average accuracy,1
optical character,1
personal auto,2
selfservice,2
the sharing,1
reuse,1
ten business,1
antifraud,1
the fullcycle,1
capability,4
agricultural insurance,2
satellite remote sensing,1
meteorological early warning,1
monitoring,23
the ability,4
onestop auto,1
diverse auto,1
aftermarket,1
automotive tool,1
great growth,1
potential,4
leader,3
approach,13
excellent user,1
instant messaging,1
a decision,1
consultation,2
dropout,1
consultant,1
diverse risk,1
key engineering,1
text message,1
a governmentinsurer,1
safety,6
environmental protection,12
please,5
www,1
a breakdown,2
percentage,28
a prudent approach,1
diversify,1
healthy business,2
stable operating,1
major reinsurance,1
sustained insurance,2
the decreased market,1
a percentage,3
the low income,1
the same period,2
the implementation,9
deduction,2
a pioneering data,1
modelbased system,1
the entire process,1
allocation,19
quantitative management,1
the safety,3
soundness,2
the past ten,2
the average total investment,1
the average comprehensive investment,1
the assetliability,4
duration,9
gap,3
a marketwide shortage,1
longduration,5
overall investment,1
the middle,1
the second quarter,3
the outlook,1
global economic recovery,1
a sharp decline,1
economy,2
the first quarter,1
the central government,1
ground,1
the help,1
the world,3
the lead,2
domestic capital,1
stability,6
employment,2
foreign trade,2
foreign investment,2
domestic investment,2
job,3
food,5
energy,10
stable industry,2
the normal functioning,2
mixed sector,1
domestic interest,1
early0,1
overseas zero,1
robust strategic asset,1
engagement,3
proactive postinvestment,1
endtoend,1
enhanced admission,1
counterparty,4
concentration,11
contingency,2
other key,1
key postinvestment,1
a risk,10
sound management,1
systematic monitoring,1
smart warning,1
assetliability,10
a timely manner,3
robust assetliability,1
response,16
order,19
reinvestment,1
local government,1
lowrisk,1
general shortage,1
turn,2
flexible assetliability,1
reasonable guaranteed interest,1
epidemicinduced market,1
flexible robust equity,1
no plan,1
appetite,11
the current low interest,1
great importance,2
the matching,1
a key quantitative indicator,1
a regular basis,11
regular stress,1
the asset,35
process,14
ex ante,2
the event,4
increased market,2
frequent stress,1
the soundness,1
the portfolio,4
exceptional market,1
cash,75
products0,3
reverse,19
repurchase,29
other equity,4
other comprehensive income,89
amortized cost,52
longterm equity,1
comprehensive investment,1
method,23
annual investment,1
longterm investment,1
worth,3
the overall credit,1
a good level,1
endtoend assessment,1
admission,2
dynamic review,1
an internal credit,1
strict internal credit,1
reviewed,1
that credit,1
bond,10
ex ante monitoring,1
a bond,1
issuer,2
a rapid response,1
mechanism,25
the credit,31
robust corporate bond,1
the recent wave,1
no default,1
this asset,1
fixedincome wealth,1
the first level,1
a set,6
effective robust asset,1
a strategic asset,1
each account,2
tactical asset,1
the funding,1
level,28
the return,1
liquidity,30
the second level,1
selection,5
all debt,1
relevant investment,1
internal credit,3
the third level,1
postinvestment management,3
a multidimensional risk,1
all investment,2
the overall investment,1
yield distribution,1
maturity,10
water,5
railway,1
financial services0,1
power,3
estate,7
mining,1
the debt,4
financial leasing,2
some highcredit,1
collateral,20
geographic distribution,2
an avoids highrisk,1
target,2
real estate,14
expressway,2
timing,3
an seized time,1
overall portfolio,1
the majority,2
foreign highquality,1
the secondary market,1
no significant liquidity,1
a tiny proportion,1
overall asset,2
the percentage,8
rapid recovery,1
the first year,3
smart retail bank,1
the strategy,3
corporate banking,4
a digital bank,3
an ecosystem,3
further development,1
undisrupted highquality,1
financial risk,2
the continuous transformation,1
receivable,13
deviation,1
overdue balance,6
the minimum regulatory requirement,1
nonloan,2
the disposal,4
writeoff,1
average roe net interest,1
margin0,1
general,1
net interest,6
average balance,4
change net interest,1
revenue0,1
impairment loss,3
including net fee,1
cost0,1
disposal,19
other income,4
an banks net interest,1
funding,14
an increase,5
fee revenue,1
the retail distribution,1
intermediary business,2
underwriting,2
operational strategy,2
basic retail banking,2
private banking,5
the new strategy,1
build differentiation,1
the retail business,1
total revenue,3
a reasonable range,2
the crossselling,3
the overall level,1
an open bank,1
ecosystembased development,1
the open bank,1
a new model,1
unified middle office,1
key customer,1
deposit,9
the cost,12
retained customer,1
repayment,5
other loan,1
payroll,1
incremental deposit,1
retail demand,1
the average cost,2
a nonperforming loan,1
the overall nonperforming,1
a high proportion,1
channels auto,1
other customer,1
qualified private banking,2
the criterion,1
a qualified private banking,1
comprehensive professional,1
an open platform,1
first family,1
the first antiepidemic charity,1
the first property,1
advisory,3
the influence,2
branch,1
an aibased platform,1
the first full selfservice,1
basis,25
the distribution,4
retail customers0,1
circulation,1
an banks corporate banking,1
an engine,1
balanced development,1
retail transformation,1
new supply,1
bill,1
integration,3
a uniform customer,1
sophisticated investment,1
industryspecific banking,1
lifeline,1
the corporate banking,1
competitive edge,1
corporate net non,2
the interbank,4
corporate revenue,1
acceptance,1
ecommerce,2
corporate demand,1
the chinese financial industrys,1
satellite,1
commercial satellite,1
a standalone,2
telecommunication,1
the supply,1
the transaction,9
a unified digital portal,1
micro,2
medium sized business,1
a total transaction,1
a cloudbased supply,1
an annual transaction,1
new investment,1
partnership,1
healthcare auto,1
transportation,2
the corporate loan,1
a credit,2
new interbank,1
new asset,2
smart interbank,1
smart quantitative trading,1
electronic trading,1
net revenue,1
fixedincome trading,1
treasury,8
financial asset,1
a wealth,1
subsidiary,8
net asset,7
valuetype,1
compliance,40
the new asset,1
technologydriven business,2
the driving,1
strategic transformation,3
outsourced staff,1
expenditure,2
agile transformation,1
fleet,1
important business,1
operation,21
a new core,1
a core,3
centralized architecture,1
a pc,1
distributed architecture,1
the new system,1
the capability,2
the restructuring,1
upgrading,2
leading infrastructure,1
the transformation,2
a distributed architecture,1
the deployment,1
maintenance,12
an innovative model,1
digital operation,1
middle office,1
blacklist,1
smart marketing,1
an asset,11
basic data,1
indicator,4
technological innovation,1
smart speech,1
a recognition,1
accuracy,1
certificate storage,1
antitampering,1
the device,1
the bankleasing,1
cooperation,8
a blockchainenabled taxation,1
alliance,1
local tax,1
trade,3
a strong brand,1
magazine,3
the chinese banking,1
sector,1
the award,2
online smart loan,1
an good chain,1
the smart risk,1
award,4
mention,1
pps percentage,1
special mention,2
the stability,1
differentiated emergency,1
the inclusion,2
an banks balance,2
sheet,13
nonloan asset,1
the weighted average interest,1
retail asset,1
the volatile external economic environment,1
household income,1
risk management,8
nonperforming asset,1
industryleading,1
retail nonperforming,1
ability,10
the retail credit,1
lending,9
customercentric approach,1
an emergency,2
internal risk,2
the nonperforming loan,1
an inflection,1
the access,2
the review,1
willingness,1
high level,1
the 0month vintage,3
vintage,2
static pool,1
default,18
a method,1
account,28
the combination,2
an adjusted product,1
corporate asset,2
weak cyclicality,1
high asset,1
high risk,3
inefficient,1
ineffective capital,1
utilization,4
undated capital,4
the issuance,2
innovative capital,1
buffer,1
operational risk,12
the weighted method,1
the standard method,1
the basic indicator,1
whollyowned subsidiary,1
the computation,2
the above capital,1
category,10
the nonperforming asset,1
a low level,2
turmoil,2
thirdparty,3
the capital,15
special asset,2
financial service,3
private equity,2
a diversified investment,1
brickandmortar,1
the economy,1
stable cash,1
role,4
a trustee,1
differentiated edge,1
professional investment,1
a yearonyear decrease,1
prudent investment,2
the volatile capital,1
held,3
trust0,1
industrial structure,1
profound investment,1
manufacturing,1
mobile,1
efficient business,1
due diligence,2
mobile approval,1
automatic product,1
inception,6
report,13
generation,3
regulatory reporting,2
determine,1
overall risk,1
the other hand,2
smart onestop,1
active management,5
net capital,3
the ratio,5
total risk,1
both meeting,1
active management0,1
other investments0 infrastructure,1
other financing0,1
administrative category0,1
comprise,4
industrial investment,1
other investment,3
other financing,1
an administrative trust,1
a trust,2
scheme,10
the trustee,1
the administrative function,1
the trustor,1
beneficiary,1
executive,4
brokerage,32
financial advisory,1
strong business,1
intensified regulatory reform,1
professionalism,1
integrated online,1
the epidemic net profit,1
smart comprehensive,1
a buyside investment,1
the brokerage,1
seat,1
a smart bond,1
proprietary bond,1
high volatility,1
the rate,4
a transformation,1
active asset,1
other revenue0,1
other expenses0 profit,1
other revenue,2
benefiting,1
turnover,1
a full range,1
an expert leader,1
unique business,1
scalability,1
an industry,3
a shift,1
the financial leasing,1
sought expansion,1
leadership,3
metallurgy,1
public transportation,1
player,1
innovative leasing,1
rapid expansion,1
innovative business,3
main business,1
nonperforming,1
a slight increase,1
strong ability,1
qualification,3
strengthening asset,1
fought,1
the safe resumption,1
a significant impact,1
traditional business,2
normal business,1
first pandemic bond,1
short supply,1
body,2
temperature,1
measurement equipment,1
tourism,1
antibody,1
the traditional investment,1
the entire asset,1
an innovative investment,1
thirdparty asset,3
party,23
the domestic investment,1
seized market,1
volatile capital,1
investing,3
prudence,1
the net profit,6
strong investment,1
the thirdparty,1
alternative investment,2
both size,1
the objective,3
increase,21
retail credit,8
client,2
technologyasaservice,2
robust growth,1
the promulgation,2
favorable government,1
mid0,2
a comprehensive strategic upgrade,2
entry,2
a strong yearonyear increase,2
the revenue,3
online auto,2
yearonyear decline,2
domestic passenger,2
online marketing,2
a smart technology,2
ten provinciallevel social health,1
innovative fintech,1
the total revenue,4
business0,1
a total market,1
billion0,1
the shareholding,4
the total market,1
listed technology,3
caps,1
the large unmet demand,1
tailormade wealth,1
middle class,1
affluent population,2
financial regulation,1
restructuring,6
technologypowered retail credit,1
offlinetoonline,1
offline consultation,1
institutional funding,1
partners0,1
increased application,1
borrower,1
the financial industry,3
the loan,5
the middle class,1
unique hubandspoke,1
learning,3
the right,7
the right way,1
the right time,1
the client,1
the wealth,3
unsatisfactory profitability,1
income0 net interest,1
investors0,1
an investment,1
a positive account,1
trust insurance,1
peer,1
the correlation,2
referral,2
operational support,1
smart customer,1
domestic life,1
gross profit,1
driven,1
the improved product,1
net loss,1
oneconnect,1
the depth,2
a cloud,1
the infrastructure,1
an allround,1
endtoend business,1
the journey,1
great headway,1
a blockchainbased financing,1
crossborder,3
strategic cooperation,1
presence,3
the onesme platform,1
digital trading,1
comprehensive digital,1
a full suite,1
a nextgeneration,1
cloudnative,1
a digital laboratory,1
agreement,5
asian market,1
strong resilience,1
the epidemic ensuring,1
efficient,1
smooth business,1
front,1
the pandemic,2
the financial industrys demand,1
the longterm development,1
origination,2
customers0,1
communication,9
timely highquality,1
child care,1
mental health,1
checkup,5
supportive government,1
the huge industry,1
this strategic upgrade,1
online hospital,1
a fulllifecycle,1
offline health,2
offline medical service,1
offline onestop,1
international expansion,1
platform experience,1
joint venture,2
recommended online,1
antiepidemic consultation,1
other government,1
stringent medical management,1
dispensing,1
mall,1
wellness interaction,1
the total gross profit,1
house,1
diverse online,1
the offline,1
a comprehensive service,1
healthcare service,1
traditional chinese medicine,1
membership,2
the membership,1
certification,4
physician organization,1
the alignment,1
a smart auto,1
the entire auto,2
lifecycle,2
the gradual recovery,1
the domestic passenger,1
a revenue,1
net profit0,1
leading role,1
apps,1
diverse,3
mobile devices0,1
used car,1
auction,1
marketplace,1
the nongaap adjusted net profit,1
scanner,1
the local shortage,1
equipment,20
bureaus,1
coestablish regional healthtech,1
tiered diagnosis,1
treatment,2
mobile public health,1
communitylevel,2
public healthcare,1
focus,1
social health,2
software,1
the codevelopment,1
provinciallevel,1
provinciallevel platform,1
macrodecision,1
natural language,1
word,1
deep learning,1
unsupervised learning,1
big datadriven,1
typical insurance,1
precise efficient cost,1
valuation,10
methodology,3
first year,3
movement,2
sensitivity,8
the embedded value,9
responsibility,8
certain review,1
letter,2
available market,3
the methodology,7
the sensitivity,5
source,2
the disclosed methodology,1
annual report,3
sample,1
testing,3
inspecting,1
related documentation,1
conclusion,2
the preparation,4
the control,4
actual experience,3
all material,1
the analysis,11
chapter,2
this report,4
no other purpose,2
any other purpose,1
any other person,2
prior consent,1
this section,10
an additional tool,1
economic value,1
the required capital,2
future new business,1
the reasonableness,4
a number,7
future experience,2
any particular day,1
own investment,1
a direct reflection,1
the actual market,1
adjusted net asset,3
the relevant life,2
the adjusted net asset,1
the relevant business,1
calculation,3
concern,8
continuation,1
legal environment,1
requirement,7
own recent experience,1
other life,1
the principal,7
noninvestmentlinked insurance,1
the second year,6
future investment,2
consideration,27
the current capital,1
condition,4
expected future,2
a range,2
major asset,1
taxation,1
average income,1
the experience,2
mortality,20
