token,frequency
industrial safety,7
cid0 cid0,109
the quality,20
cash,185
flow,153
financing,36
the cost,18
such financing,3
liquidity,14
the capital,15
conflict,5
trade,14
the political environment,1
minimum drilling,1
price,146
nationalization,2
expropriation,2
regulation,7
power,28
generating,1
the possibility,8
labor,7
the business,37
the risk,28
the price,34
crude oil,46
consolidated financial data,1
the basis,47
total,78
the presentation,4
the table,26
below,3
the retrospective application,2
the accounting,19
interpretation,6
the impact,58
a division,6
public accounting,4
conjunction,6
thereto,4
net income,64
financial debt,26
noncontrolling,16
b,64
average number,4
a b,71
c,42
d,15
approval,43
meeting,77
the first quarterly interim,1
the second quarterly interim,1
final interim,1
a rate,7
competitive economic political legal social industry,1
chapter,145
control,62
plan,148
velopment,1
the following information,12
an integrated overview,1
point,91
collective ambition,4
strategy,77
history,12
model,17
geographic presence,2
an overview,6
policy,76
sustainable development,6
organizational structure,7
fiscal year,127
principal capital,1
geographical breakdown,1
property,48
equipment,48
insurance,60
societal information,4
introduction,2
investor,7
this section,10
analysis,30
financial performance,1
future,8
a list,6
the forwardlooking,1
critical accounting,1
judgment,8
a variety,8
crude,29
the value,17
the euro,10
the dollar,7
a positive effect,2
the income,10
gas,410
downstream,16
increase,46
a corresponding negative effect,1
the effect,20
the speed,4
petroleum,69
the outcome,1
respect,69
reduction,14
average,8
the benefit,17
a return,3
segment,244
income,255
replacement,44
cost0,1
whereas oil,2
hydrocarbon,45
the aftertax inventory,1
valuation,66
effect,72
a negative impact,16
contribution,15
the continued decrease,2
breakeven,1
reporting,18
discipline,3
line,36
target,10
cost,116
the target,9
costs0,2
the startup,7
the rampup,2
the entry,5
this year,2
advantage,9
the first phase,6
future growth,3
the acquisition,62
position,19
entry,1
a major discovery,1
prospect,2
the framework,18
full advantage,1
retail network,3
the strategy,12
predividend,2
organic breakeven0,1
debtadjusted cash,1
balance,15
sheet,64
gearing0,1
a significant decrease,3
the end,86
strong demand,2
extended production,1
a decrease,36
the past fiveyear average,1
volatility,5
the objective,7
year,78
a result,45
this expected growth,1
the portfolio,9
sensitivity,12
change,48
the favorable cost,1
environment,61
demand,23
chain,35
the announced acquisition,2
portfolio,33
the context,6
rising,1
product,35
high global refining,1
utilization,9
weak winter,1
the current weakness,1
highreturn,1
organic breakeven,2
an objective,2
the change,30
underlying cash,1
inventory,21
the replacement,12
method,44
the production,56
the generation,5
a measure,1
financial structure,1
the netdebttoequity,2
ratio,24
net,69
a period,13
heavy investment,2
generation,14
an increase,56
level,51
the low part,1
the oil,36
cycle,8
highquality,6
visibility,2
a netdebttoequity,1
this context,17
a shareholder,8
return,23
segmentsa,1
loss,41
weightedaverage,3
investmentsc,1
net investmentsd,1
investmentse,1
acquisitionsf,1
increasedecrease,1
capitalg,1
e,5
f g,1
fair value,67
reorganization,1
ambition,23
lowcarbon,10
division,45
certain financial information,1
repayment,8
asset,36
acquisition,35
interest,169
an oil,17
mining,14
way,17
an assignment,4
the corresponding permit,4
license,31
a view,16
the recoverable oil,3
vs,8
average liquids price,2
average natural gas,2
realization,3
the fourth quarter,8
a favorable environment,2
a year,16
the eurodollar exchange,2
rate,178
favorable environment,2
nongroup,2
the subject,4
an ongoing evaluation,1
group,58
that purpose,1
indicator,10
the margin,5
a hypothetical complex refinery,2
a mix,5
this region,6
the indicator,3
margin,8
representative,16
any period,2
particular refinery,2
mix,16
aftertax inventory,4
an impairment,8
the operator,14
announcement,3
the increase,21
a gain,2
the sale,68
a detailed overview,1
adjustment,41
the decrease,25
the result,4
the relative weight,2
treasury,35
the authorization,13
the meeting,20
part,125
the interest,12
project,86
pipeline,8
the bonus,1
the license,5
a marketing,2
network,18
resource,9
a share,27
debt,38
transaction,5
the fullyear,2
the increasedecrease,2
the pretax inventory,2
net cash,13
flow0,1
decrease,16
fluctuating,1
an average,3
high petroleum,2
the environment,42
negative impact,1
resilience,3
drop,1
the strength,3
integrated model,1
commitment,29
the breakeven,1
an adjustment,5
depreciation,21
the cancellation,6
process,53
the impairment,5
brent,11
the contribution,12
ie,18
the share,79
authorization,14
field,89
the retail network,4
shale,7
a retail network,2
an improvement,1
european refining,2
the financial information,1
each business,10
the same basis,1
the chief,1
decisionmaker,1
the allocation,3
particular nature,1
significance,1
significant infrequent,3
restructuring,8
the normal course,3
the weightedaverage,5
the historic cost,1
manufacture,2
the current replacement,1
volatile energy,1
a significant distorting,1
the reported income,1
order,111
the comparability,3
the operating,9
the variation,4
the statement,26
the nature,9
the inventory,14
the monthend price,2
differential,5
the difference,7
storage,60
periodend spot,2
economic exposure,3
forward,7
the future,25
internal economic performance,3
an accrual basis,1
recognition,8
this fair value,7
adjusted net,6
further information,11
a segmentbysegment basis,1
a reconciliation,1
the segment,13
the relevant segment,1
the amortization,4
the depreciation,2
translation,43
all other income,2
capitalized interest,2
applicable income,2
net cost,2
net debt,19
further discussion,1
the calculation,10
average capital,6
the beginning,19
realizationsa,2
liquids price,2
effective tax,4
rateb,1
incomea,4
incomec,1
impairment,51
goodwill,11
the average,11
realized price,2
day,15
concession,15
the exit,2
the southern sector,2
natural field,3
decline,4
effect0,1
a discussion,2
region,16
the effective tax,1
the rise,1
entitlement,11
sharing,8
buyback,13
example,50
the exclusion,15
a positive impact,18
continue,1
this decrease,6
the reduction,9
new start,1
the security,6
situation,6
depletion,31
amortization,17
allowancesproduction,1
incomeb,3
the depressed economic environment,2
the solar activity,2
the full year,6
an interest,18
an american company,4
throughput,6
total refinery,1
distillation,5
capacity,71
t,9
the temporary shutdown,2
modernization,3
work,67
platform,23
the evolution,12
the market,42
backwardation0 adjusted net,1
any aftertax inventory,4
the high level,1
the second quarter,6
refinery,40
backwardation,1
structure,23
the prompt price,2
an index,2
the future price,2
the strong contribution,1
a excludes trading,2
bulk,2
salesakbd,1
world,18
the previous year,4
a move,3
strong growth,4
the divestment,2
mature,5
distribution,24
the marketing,7
a context,3
refined product,2
net increase,1
a combination,5
the current environment,2
external debt,1
the international debt,1
the balance,34
opinion,10
working capital,53
plant,65
the remainder,3
detail,9
construction,16
new production,2
petrochemical,10
maintenance,16
new construction,1
the discussion,2
targeted investment,3
the net result,1
requirement,5
the relevant period,1
the same period,2
receivable net,5
capital requirement,1
the main source,1
funding,5
noncurrent debt,15
terminal,12
onshore,14
facility,9
coal,17
the nonissuance,1
variation,7
net issuance,2
noncurrent financial debt,22
yearend,10
borrowing,4
the type,3
maturity,13
profile,1
the use,23
outlook,12
a long term,2
credit,49
rating,4
comprehensive income,13
the issuance,28
offmarket,2
this transaction,2
any treasury,1
this buyback,2
no impact,3
the previous authorization,3
netdebttoequity,3
ratio0,2
the net debt,1
longterm,5
sale,59
none,7
other offbalance,1
the financing,8
the guarantee,5
any other offbalance,1
a material effect,4
financial condition,26
operation,19
obligationsa,1
portion,22
obligationsb,1
lease,27
obligationsc,1
retirement,54
obligationsd,1
obligationse,1
this table,3
the noncurrent portion,4
issue,10
noncurrent finance,2
the current portion,9
finance,17
real estate,3
other equipment,3
noncancelable capital,1
minimum lease,2
the financial expense,1
due,1
present value,5
removal,2
the completion,4
date,104
the amount,52
the timing,6
hydrocarbon unconditional purchase,1
liquid market,1
purchase,28
reservation,2
transport,21
unconditional exploration,2
this disclosure,2
contractual exploration,1
host,9
a monetary value,1
a participation,1
superior,1
the capacity,8
pension,38
amount,47
the settlement,2
enior management,1
ernance,1
cid0 composition,1
compensation,96
approach,14
overall compensation,1
the administration,34
corporate governance,31
mandate,6
evaluation,17
the fonctioning,1
bodis,1
employee,74
shareholding structure,2
the equity,12
the ordinary course,3
executive,40
a material,2
unusual nature,3
the date,57
supplemental oil,2
arbitration,10
other related information,1
closing,20
commercial situation,1
the principal trading,1
certain information,1
listing,17
french investment,1
service,94
time,29
a fixing,1
the closing,20
a security,2
the quoted price,1
certain price,1
settle,1
a transaction,4
deferred settlement,1
delivery,8
the last trading,1
each month,3
payment,40
a commission,1
the principal index,1
the total market,2
capitalization,11
forty,1
expansion,3
the sample,1
index,4
the french stock,1
a whole,2
stock,59
the creation,13
the index,6
blue chip,2
book,3
revenue,8
euros,3
authority,16
an impact,14
the event,53
a public offering,7
association,8
incorporation,29
bylaws,11
participation,15
no material,2
current french exchange,1
foreign exchange,9
transfer,11
a french resident,1
the material,2
federal income,18
french tax,3
owning,3
disposing,2
a beneficial owner,1
a citizen,1
resident,2
a domestic corporation,1
other domestic entity,1
a corporation,1
an estate,1
regardless,4
source,6
a trust,2
court,4
primary supervision,1
administration,4
the trust,3
net investment,5
a marktomarket,1
life,16
the alternative minimum tax,1
voting,25
a wash sale,1
a straddle,1
a hedging,2
functional currency,7
dollar,12
a partnership,6
other entity,1
the tax,16
treatment,19
a partner,8
the status,3
the partner,2
the partnership,8
french law,22
specific,3
particular specific tax,1
filing,2
estate,2
gift,3
the complex nature,1
the fact,7
application,20
the grantor,2
the beneficiary,9
the following summary,2
trust,6
trustee,1
beneficiary,1
own tax,6
advisor,2
the specific tax,1
a permanent establishment,4
base,16
a business,4
the holder,9
an individual performs,1
gain,14
provision,5
the assumption,1
each obligation,1
any related agreement,1
legislative history,1
the description,4
the material french tax,1
a retroactive basis,1
account,78
the owner,4
this discussion,1
a descriptive summary,1
a complete analysis,1
all potential tax,1
the ownership,1
disposition,4
competent professional advice,1
the french tax,9
the meaning,7
section,11
a bank,1
a financial institution,1
federal state,1
other tax,2
a holder,1
eligible,1
the following discussion,1
principle,2
subject,27
a french withholding,1
the french withholding,1
a reduced rate,1
practice,10
the withholding,2
french withholding,1
the rate,11
the immediate application,4
simplified procedure,1
the simplified procedure,3
financial institution,5
a certificate,3
residence,8
withholding,6
the certificate,4
the dividend,27
each financial institution,1
agent,14
the figure,1
the total amount,12
withholding tax,8
forth,20
the financial institution,2
knowledge,14
a time,1
frame,1
the third month,1
the month,3
identity,6
the latter,3
the case,14
the abovementioned certificate,1
the time,27
the payment,46
a refund,3
excess,8
the standard procedure,1
an application,1
refund,1
any other relevant form,2
the competent,4
the second year,1
the form,18
certification,7
such benefit,1
recovery,7
receipt,7
the appropriate french tax,1
upon receipt,1
remittance,2
the identity,1
address,22
collective investment,11
foreign law,1
territory,3
an administrative assistance,2
agreement,31
the purpose,10
fraud,20
evasion,2
the fund,4
a number,36
a defined investment,1
mutual fund,1
openend real estate,1
fund,24
effective place,1
a lossmaking position,1
the one,1
ii,4
taxation,2
the passive foreign investment,2
the gross amount,2
any dividend,2
gross income,1
the net distribution,1
any tax,1
withheld,3
therefrom,1
the extent,5
constitute,2
the 0day period,1
the exdividend,12
the dividendsreceived deduction,1
corporation,1
the euro payment,1
the spot,4
eurodollar exchange,1
fact,3
ordinary income,2
foreign tax,2
the special tax,1
qualified dividend,4
the availability,3
computation,1
light,11
liability,21
the limitation,5
the foreign tax,2
the preferential tax,2
passive income,1
allowable,1
an itemized deduction,1
lieu,3
a foreign tax,2
the option,11
a distribution,3
an amount,37
the fair market,1
any capital,1
redemption,2
represent,4
country,23
a financial transaction,1
a market,2
the scope,20
the financial transaction,2
this list,2
the person,4
entity,11
the provider,1
prestataire,1
de,1
this financial transaction,1
creditability,1
such financial transaction,1
other disposition,2
the gain,2
longterm capital,2
the disposition,1
minimum holding,1
the deductibility,1
foreign investment,1
status,2
a passive foreign investment,1
this conclusion,1
a factual determination,1
a marktomarket basis,1
such gain,1
each such year,2
charge,12
any time,10
the taxable year,1
taxable year,1
french estate,1
a transfer,1
reason,3
the death,5
french gift,1
inheritance,1
such french tax,1
the donor,1
the transferor,1
the gift,1
death,18
the conduct,4
a fixed base,1
wealth,2
the french wealth,2
an individual,2
right,6
state,5
the independent thirdparty report,1
a petroleum,2
engineering,21
consulting,1
firm,2
exhibit,2
this form,1
proved crude oil,1
condensate,5
the inclusion,6
annual periodic,1
public reference,1
wwwsecgov,1
any document,1
quantitative discussion,1
exposure,38
the financial performance,3
a rise,2
a decline,2
the dollareuro exchange,2
depositary,2
program,70
surrender,1
withdrawal,2
a portion,13
distributable property,1
the depositary,4
copy,2
the depositary agreement,1
fee,1
equivalent,12
the fee,1
the investor,3
issuance,7
other property,7
the deposit,2
registration,4
register,2
the name,5
telex,1
foreign currency,3
other governmental,1
duty,4
the establishment,8
annual meeting,1
outofpocket maintenance,1
postage,2
printing,1
distributing,1
electronic filing,1
mailing,1
facsimile,1
telephone,2
shareholder,14
identification,6
external audit,1
the preparation,17
other documentation,1
law,22
certain applicable performance,1
an evaluation,3
the supervision,8
the participation,3
the effectiveness,13
the design,7
that information,2
specified time,1
any system,1
human error,1
the circumvention,1
overriding,1
effective disclosure,1
reasonable assurance,10
this evaluation,5
these disclosure,1
required disclosure,1
annual report,2
internal control,44
adequate internal control,1
financial reporting,22
financial statement,1
preparation,10
an internal control,1
system,38
financial expert,2
an independent member,1
a revised code,1
this code,1
an exhibit,1
preapproval,1
this policy,6
both preapproval,1
an annual budget,1
special preapproval,1
a casebycase basis,3
an annual basis,2
other nonaudit,1
exception,1
the preapproval requirement,1
paragraph c0ic,1
term,54
office,78
the alternate,2
the previous resolution,1
the stock,4
the maximum number,5
virtue,3
this authorization,9
the total number,8
this amount,4
the approval,15
resolution,22
cancellation,12
option,34
a summary,8
french corporate governance,1
the following paragraphs,1
a brief general summary,1
commerce,1
monétaire,1
et,10
financier,1
main french business,1
version,1
the role,7
the board,25
composition,10
the audit,19
the independence,20
board,5
seq,4
certain nonaudit,1
an independent body,1
du,12
aux,2
a uslisted company,2
a majority,8
committee,35
the nominatingcorporate governance,1
the compensation,41
director,56
the director,44
relationship,5
officer,4
an organization,4
a relationship,1
independence,20
any independence,1
a french company,3
half,9
widelyheld,2
onethird,1
a director,29
no relationship,2
any kind,4
whatsoever,1
the corporation,12
freedom,6
an independent director,10
any nonexecutive director,1
the group,4
significant shareholder,1
the whole consistent,1
qualification,6
the occasion,2
the appointment,8
assessment,23
a description,4
gender,8
representation,8
each gender,3
this percentage,10
a maximum,15
any appointment,1
violation,2
the required quota,1
the suspension,3
appointment,13
thereof,5
male,1
the proportion,3
an audit,6
a nominatingcorporate governance,1
a compensation,3
charter,4
consideration,16
a determination,3
the exception,9
the adoption,4
the chairman,3
an employee,13
the composition,11
the employee,9
the committee,3
activity,31
each member,2
nominatingcorporate governance,1
nature,12
thereon,1
the final decisionmaking,1
goal,8
a system,2
the companys,4
auditor independence,1
member,53
competent,3
statutory audit,1
the absence,16
an applicable exemption,1
the fulfillment,8
such process,1
integrity,14
structural difference,1
the legal status,1
the degree,4
involvement,12
the relationship,3
direct responsibility,1
the appointment compensation,1
retention,5
oversight,2
the work,46
the auditor,1
the election,3
the costatutory,1
the sole responsibility,1
decision,20
a court,2
professional negligence,1
incapacity,1
mission,5
chief executive,3
meet,4
a requirement,1
recommendshowever,1
a meeting,12
each year,38
procedure,29
the agreement,15
this meeting,4
the recommendation,5
the chief executive,1
the deputy,1
an ex,2
ante vote,2
post,2
vote,15
ex,1
allocating,1
the total compensation,9
the current fiscal year,1
a resolution,5
the concerned officer,1
ex post,1
the aggregate compensation,1
benefit,35
the variable,1
the relevant officer,1
a set,5
access,50
orientation,1
education,10
succession,3
an annual performance,1
the chief executive officer,1
the provision,5
such certification,1
a formal evaluation,1
the leadership,1
an external consultant,3
recent formal evaluation,1
a corporate governance,1
the balanced representation,1
organization,30
each such officer,1
conduct,3
a code,3
the top management,1
chief executive officer,1
behavior,1
corruption,25
bribery,2
influence,4
principal executive,1
a copy,4
the code,5
the text,6
request,6
any person,4
complete overlap,1
la,8
consolidated balance,3
all material,2
the financial position,1
conformity,2
an unqualified opinion,2
the responsibility,5
responsibility,14
an opinion,5
audits,4
material misstatement,2
performing,1
a test,1
evidence,4
the overall presentation,1
a reasonable basis,2
s,2
predecessor,1
auditor,2
effective internal control,3
the consolidated balance,5
the threeyear period,1
an understanding,3
weakness,1
effectiveness,6
companys internal control,1
a process,4
the reliability,5
companys,2
pertain,1
the maintenance,8
reasonable detail,1
provide,2
prevention,16
timely detection,1
unauthorized acquisition,1
any evaluation,1
longterm debt,3
any instrument,2
a consolidated basis,1
hereby,1
behalf,16
such deletion,1
this exhibit,1
a notation,1
such information,7
an ambition,4
hand,25
sustainable growth,14
the responsible energy,13
energy,153
health,78
consolidated statement,7
continuous improvement,6
parent,11
operational structure,2
major energy,3
player,8
stable governance,2
view,6
industry,35
clear strategy,1
longstanding,2
strong identity,3
presence,11
key,3
international oil,4
a century,2
a major player,3
low carbon,8
energies0,1
the exploration,9
customer,9
the world,37
affordable cleaner,1
an essential resource,1
the development,75
society,2
today,7
a key role,2
the support,9
a diverse shareholder,1
a responsible energy,1
diverse shareholder,1
spread,3
type,14
the survey,9
bearer,9
that date,12
area,38
monde,7
kbj,8
the total share,3
a french limited liability,2
the strategic orientation,1
implementation,16
concern,13
the smooth running,1
complementarity,1
diversity,12
the position,6
the decision,10
modus,2
operandi,2
sector,28
the advantage,3
the unified management,2
specific attention,1
every year,7
a high level,5
general independence,1
the full involvement,1
case,35
the combination,3
permanent contact,1
any important matter,1
the running,1
regular contact,2
team,5
site,40
a practical understanding,1
structured governance,1
dence,1
appoint,1
ment,1
listed companiesa,2
tion,1
van,16
der,16
the proposal,15
a definition,1
the various performance,1
installed power,3
stake,71
capacitya,2
kbd,20
geographic area,3
kt,11
crude distillation,2
shutdown,2
regular repair,2
segmenta,1
regiona,1
a refer,2
maja,1
an integrated energy,1
social mission,1
a player,1
a beneficiary,2
economic globalization,1
success,2
a vector,3
progress,16
the decisive role,1
social development,8
innovation,14
global sustainable development,2
the achievement,10
a structured approach,1
impact,30
climate,36
decent work,3
a source,5
a condition,3
the improvement,8
the developing world,1
particular access,1
a priority,3
a pillar,1
vocation,1
the energy,33
billion0,4
no access,1
this vocation,1
a responsible manner,1
an effective contribution,1
the climate,6
global population,1
consumption,20
a major energy,1
the supply,8
lowcost,2
the economic development,3
living,2
a daily basis,5
cleaner,1
the environmental footprint,7
climate change,14
carbon,33
intensity,12
a clear strategy,2
this ambition,1
a point,2
scenario,11
highgrowth,1
drive,2
priority,14
the fossil,1
fuel,35
dioxide,5
constant emphasis,1
a competitive cost,1
strict investment,2
the competitiveness,3
the full gas,2
profitable low carbon,1
the circular economy,2
a program,5
waste,16
solarization,2
improved efficiency,1
the knowhow,2
integrated business,6
producer,2
française,2
this time,2
the gas,13
solar power,7
electricity,51
an antwerpbased group,1
belge,1
discovery,9
an annual capacity,1
brand,9
steam,14
cracker,17
the first offshore,1
an important player,1
dactivités,1
the merger,3
a joint venture,13
the first deepoffshore,1
subsidiary,27
a part,4
the first selfservice,1
station,8
disposal,12
the french state,2
majority,7
the incorporation,3
the solar energy,2
a battery,1
manufacturer,1
the heart,7
the part,2
an exemplary manner,1
the prevention,3
strict adherence,2
this course,1
action,23
training,44
a competitive edge,1
an image,1
the diversity,6
competitiveness,7
innovative capacity,2
attractiveness,3
a workforce,1
a presence,9
a global player,1
wide range,1
such diversity,1
an essential asset,1
entrepreneurial spirit,1
everyone,7
the opportunity,4
meaning,1
the presence,11
this reality,1
desire,2
collective,2
the planet,2
individual commitment,1
this diversity,1
an invaluable asset,1
the commitment,4
this reason,4
demanding safety,1
social performance,2
the aim,25
this process,8
a proactive approach,1
discrimination,5
the safety,17
the respect,2
a longstanding commitment,1
equal opportunity,4
expertise,20
talent,1
count,1
social dialogue,5
regular dialogue,2
role,9
this approach,9
adhesion,1
initiative alongside,1
international multiparty,1
initiative,12
inequality,2
globalization,1
collective bargaining,1
tradeunion,1
an essential role,1
the signing,9
a global agreement,5
the trade,2
union,10
federation,5
a managerial policy,1
accountability,2
the evaluation,8
the promotion,4
geographic mobility,1
course,6
commercial knowhow,1
operational excellence,6
deep offshore,8
highperformance,4
function,21
a wide range,3
improvement,18
a continuous improvement,1
resilient,1
this constraint,1
possible total,1
an integrated business,4
liquefaction,21
this business,3
the bottom,2
the cycle,2
capture,21
high oilprice,1
the same model,1
shipping,12
an annual survey,2
the gasrenewableselectricity,1
the growth,8
global demand,3
the digitization,1
the economy,5
the mobility,3
revolution,1
the same time,8
population,6
this integrated business,1
the electricity,3
integration,10
the trading,8
the producer,1
pioneer,2
spirit,1
sense,2
solidarity,5
a global oil,1
loyal,1
geopolitical uncertainty,3
lasting geographic presence,1
partner,7
the core,2
home,1
decisionmaking,5
center,13
the hub,1
research,26
a strong industrial base,1
choice,5
national oil,1
all business,2
geopolitical tension,1
the volume,6
continent0,1
high rate,1
longterm relationship,1
tension,1
war,1
international terrorism,1
a level,2
the process,17
the diplomatic framework,1
such kind,1
a strong characteristic,1
this framework,9
a fulltime compliance,1
coordinator,3
a strong growth,1
opportunity,3
a stabilizing factor,1
reasonable vigilance,1
local socioeconomic development,1
societal,3
environmental responsibility,1
a local value,1
creation,2
systematic professional,1
a major competitive advantage,1
dialogue,19
the local population,1
the long term,6
face,2
the inequality,1
civic engagement,1
a new societal engagement,1
a way,1
the vitality,1
sustainability,5
intervention,4
a beneficial environment,2
the autonomy,1
road,14
mobility,17
culture,8
heritage,6
partnership,17
patent,3
a dynamic rd,1
a direct impact,1
aim,7
relating,5
the fall,1
new upstream,1
a favorable cost,1
dynamic,1
this end,11
own improvement,1
an action,7
relation,12
an opportunity,6
measure,6
the preservation,1
human talent,2
infrastructure,13
excellence,3
specific highlevel,1
every project,2
transverse,4
usage,4
activities0,2
the short term,2
this area,18
new business,2
favorable market,2
the dynamic growth,1
renewable energy,4
buoyant,1
every country,1
positive manner,1
the industry,3
measurable improvement,1
the health,6
a reference,10
the area,8
fatal accident,1
the vicinity,6
fall,2
the accident,1
regular medical monitoring,2
stand,1
strategic vision,1
the goal,5
the carbon,7
efﬁciency,3
routine ﬂaring,3
the responsible use,1
greenhouse,10
end,22
efficiency,44
installed photovoltaic,1
label,3
the environmental performance,1
hydrocarbon content,1
water,43
mgl,6
offshore,8
this performance,1
sea,7
ice,4
positive contribution,1
a local level,2
offer,17
sulfur,3
the burning,1
fossil fuel,1
convention,2
biodiversity,24
h,2
r,1
o,1
u p,1
equal treatment,3
a global policy,2
speciﬁc,1
head,2
support,32
force,19
adoption,3
a collective effort,1
an active role,1
call,9
other industry,1
routine flaring,6
initiative control,1
cooperation,9
etc,10
transparency,3
civil society,4
global progress,1
financial transparency,1
launch,3
the fight,9
inclusive economic growth,1
branch,2
the french trade,2
registry,2
consolidation,10
the list,6
the situation,4
a gross value,1
a limited number,2
minority,5
a russian company,5
tenth,1
fifth,3
third,3
a company,31
gabonese law,2
an operational level,1
assistance,9
a new organization,3
a large industrial segment,2
supply,16
a specific branch,1
operate,1
chart,2
framework,23
geographical zone,9
acreage,6
net productive,2
geographical area,9
proved hydrocarbon,1
organic investments0,4
a brent crude,1
certain text,2
kboed,39
the following cid0,5
the proved reserve,1
rate0,1
divestmentsproduction,1
some flexibility,1
yearly average production,1
energetic mix,1
therefore,4
a core,2
that mission,1
an environment,2
the strong volatility,1
a long period,1
low oil,4
the deployment,8
profitability,8
the sanctioning,1
the efficiency,5
budget,13
the environmental impact,1
renew,1
geographical spread,1
geological tax,1
core,6
highpotential frontier,1
divoire,24
explorationappraisal,1
undeveloped oil,4
release,5
reasonable certainty,3
the crude oil,1
any reference,1
entire share,2
such production,2
worldwide,13
proportionate,3
revision,2
net development,1
shorter,1
partial debooking,1
risked service,10
result,3
nonproportionate inverse,1
the same amount,1
cumulative production,1
this increase,2
a reduction,4
the duration,3
this reduction,2
vice,2
versa,1
the reference,4
barrel,11
any type,2
contract,36
internal peer,1
review,20
guidance,4
that management,1
a 0month average price,2
the unweighted arithmetic average,2
the firstdayofthemonth price,2
the relevant year,3
the average reference,1
the 0year period,1
this period,3
the net level,1
reserve,9
this 0year period,1
the net impact,1
the average daily production,1
overall production,3
average daily production,1
a percentage,8
a 0 interest,4
joint venture,21
other international oil,1
government,14
operator,50
the party,1
technical production,1
the majority,8
north american production,1
a price,4
average crude oil,1
other petroleum,1
a costofliving,1
a slight delay,1
longterm natural gas,1
the delivery,7
determinable such delivery,1
duration,3
scope,30
an asneeded basis,1
determinable quantity,1
additional sourcing,1
spot,8
a government,2
the entire production,2
the relevant host,1
the subsoil,2
a productionbased royalty,1
local tax,1
legislation,3
complex legal framework,1
the concession,3
the cooperation,1
consortium,4
possession,2
the host,5
allocation,16
the consortium,2
all exploration,1
own risk,4
profit,7
the other hand,14
the same country,1
the same block,1
international accounting,1
the observance,1
the profit,1
determinable cash,1
monetary remuneration,1
an obligation,3
a large portion,1
the entire portion,1
failure,4
the country,9
special petroleum,1
the internal business,4
consist,5
kbda,1
each asset,1
the asset,11
unitized field,1
the local entity,1
l,2
the joint venture,13
zone,9
various onshore,1
f,2
g,1
i j,1
k,2
affiliate,3
the foreign consortium,2
indirect interest,1
a direct interest,1
an indirect participation,1
direct interest,1
the unincorporated joint venture,1
main exploration,1
units0,1
the zone,13
total production,5
this zone,7
percentage,11
this production,9
contributor,1
this project,5
the onshore,1
peninsula,1
a threetrain,1
the first shipment,1
the norwegian maritime,1
continental shelf,1
this plant,1
the rest,3
redevelopment,1
the drilling,10
redeployment,1
an end,7
the total capacity,1
the shale,1
round,3
the associated processing,1
raw gas,2
reinjection,2
design,8
compression,3
injection,4
offshore production,1
a subsidiary,6
an agreement,24
a first phase,1
condensate field,4
the withdrawal,1
this high pressure,1
domestic market,1
industrial site,1
the southwest,1
rehabilitation,1
a deep offshore,1
block,7
km²,2
km,3
the second well,1
the contract,12
a license,1
the official license,1
award,2
ratification,1
an exploration,7
this recent increase,1
phase,13
the negative impact,1
difficult operational security,1
delta,1
the discovery,2
the field,26
the finalization,5
a satellite,3
a gas,4
the nigerian domestic market,1
a liquefaction,1
the installation,2
an additional capacity,1
total capacity,5
the leading oil,1
the country0,1
main asset,1
hubs,1
