token,frequency
sheet,83
asset,474
noncurrent,148
debt,174
noncontrolling,46
interest,388
shareholders,135
sharesd,3
bc,11
undiluted,1
average,129
meeting,321
june,93
estimated,57
dollar,71
includes,83
first,116
quarterly,30
interim,69
paid,136
october,55
second,62
third,85
payable,18
final,28
converted,9
shown,20
calculate,8
changing,14
legal,59
social,68
industry,57
approach,42
managing,38
point,284
respectively,22
on,146
iew,1
velopment,1
providing,30
integrated,51
groups,142
collective,30
ambition,36
strategy,118
model,32
geographic,12
presence,40
policy,147
sustainable,50
initiative,74
organizational,18
structure,49
divestiture,1
geographical,29
breakdown,16
property,113
plant,116
equipment,59
intangible,22
three,125
insurance,80
societal,73
introduction,7
relation,39
prospects,1
analysis,71
trend,6
it,155
contains,8
list,26
important,17
critical,7
involving,19
judgment,28
affected,25
variety,12
particularly,73
euro,39
compared,228
higher,37
positive,27
effect,134
since,213
segment,410
downstream,35
positively,1
impacted,10
resulting,33
increase,187
revenue,44
corresponding,41
negative,29
depends,10
upon,42
speed,9
petroleum,87
adjust,10
reflect,16
significantly,13
particular,154
outcome,1
decision,68
respect,94
reduction,44
effort,28
level,159
brent,73
rose,4
remaining,39
volatile,6
demonstrated,5
capture,28
benefit,196
return,40
highest,14
among,48
increased,48
adjusted,121
net,440
approximately,134
working,107
replacement,68
whereas,2
million,557
mainly,154
due,188
hydrocarbon,109
adjustments,19
special,85
aftertax,9
inventory,93
valuation,108
excluding,128
much,3
contribution,77
continued,35
decrease,108
breakeven,9
discipline,5
successfully,4
maintained,10
billion,109
line,54
reached,23
fell,1
boe,15
strong,35
driven,5
notably,67
startup,22
rampup,2
entry,8
qatar,7
confirmed,21
employed,22
took,19
advantage,24
cyclical,1
low,28
launch,14
five,62
upstream,26
project,334
phase,45
launching,3
preparing,18
strengthening,10
finalized,29
lara,1
field,214
early,22
gulf,5
participated,1
discovery,50
framework,95
reinforcing,2
announced,22
engie,2
take,84
full,32
fastgrowing,1
continues,24
grow,9
expanding,4
retail,22
network,66
implemented,51
enabled,8
reduce,40
predividend,4
organic,27
debtadjusted,3
dacf,4
strengthen,14
balance,97
ending,7
gearing,2
end,141
supported,14
demand,35
cut,5
nevertheless,4
remain,16
fiveyear,7
contribute,20
continuing,18
volatility,11
maintains,11
objective,47
achieving,6
targeted,20
around,39
confirming,1
as,358
portfolio,48
mix,27
sensitivity,23
favorable,16
growing,23
support,87
develop,53
chain,41
illustrated,3
engies,3
context,37
sharply,1
rising,3
high,44
global,87
utilization,14
seasonally,1
weak,1
winter,1
decreased,11
despite,12
weakness,3
chemicals,78
expand,11
highreturn,1
platform,60
pursue,8
highpotential,3
fall,10
provides,31
underlying,7
shortterm,11
element,19
asc,4
services,86
permitting,5
generation,25
equal,86
charge,61
generated,33
regardless,10
netdebttoequity,7
ratio,42
after,17
heavy,19
strongly,3
best,29
taken,64
cycle,10
acquire,14
highquality,7
attractive,3
emerge,2
stronger,2
better,26
visibility,4
proposing,7
coming,20
comprised,16
buyback,42
segmentsa,1
loss,105
affiliate,168
fullydiluted,11
weightedaverage,13
investmentsc,1
divestments,33
investmentsd,2
investmentse,1
acquisitionsf,1
increasedecrease,3
capitalg,1
using,86
fair,137
detail,32
reorganization,4
reflects,10
lowcarbon,14
energy,305
encompasses,5
previously,25
biotechnology,4
innovation,28
accordingly,14
loan,35
gross,75
repayment,10
participating,14
mining,23
way,33
assignment,5
permit,20
contract,205
view,28
producing,63
recoverable,18
determined,54
v,15
liquid,51
realization,4
subsidiary,254
ermi,3
elevated,2
fourth,15
quarter,58
albeit,3
ago,3
eurodollar,4
averaged,3
overall,40
reflecting,7
evaluation,50
formed,5
purpose,61
fixed,85
indicator,79
intended,27
represent,36
variable,74
hypothetical,2
complex,21
refinery,96
located,76
process,152
input,4
commonly,4
supplied,8
region,63
produce,35
main,109
prevailing,2
representative,59
achieved,14
configuration,3
companyspecific,2
adjustment,77
impairment,119
fort,14
operator,76
announcement,9
congo,9
partially,18
offset,34
gain,56
detailed,47
gladstone,5
lng,75
laggantormore,4
kingdom,10
amounted,23
relative,12
weight,7
buy,9
back,27
bought,16
treasury,44
owned,32
authorization,55
granted,156
subsequently,10
canceled,12
completed,34
essentially,11
mature,11
hills,3
pipeline,33
acquisitions,25
bonus,17
logistics,11
italy,1
lpg,7
fullyear,55
pretax,16
nearly,41
resources,20
falling,19
highly,16
fluctuating,1
remained,7
stable,14
averaging,1
demonstrating,2
resilience,3
drop,2
strength,5
commitment,148
team,29
reducing,25
australia,4
depreciation,56
cancellation,25
developed,110
declined,2
lower,35
ie,73
shale,16
improvement,55
able,20
caused,8
internally,8
decisionmaker,1
assessing,13
allocation,26
nature,35
significance,3
qualifying,3
excluded,16
figure,21
relate,9
infrequent,3
unusual,6
instance,6
restructuring,17
disposal,37
normal,14
course,31
qualify,3
although,11
occurred,6
prior,38
likely,21
recur,2
according,68
firstout,7
fifo,1
under,27
historic,1
manufacture,4
rather,6
distorting,1
order,124
facilitate,12
comparability,3
help,39
illustrate,3
approximates,3
lifo,1
variation,30
depending,36
either,37
monthend,3
differential,6
another,10
difference,31
storage,64
requires,20
recorded,73
periodend,2
spot,16
exposure,51
derivative,49
forward,36
enters,7
accrual,1
precludes,3
recognition,11
affecting,6
segmentbysegment,1
reconciliation,5
comprises,6
relevant,44
deducting,10
amortization,29
leasehold,2
translation,49
expense,132
nonconsolidated,15
capitalized,31
longterm,72
liability,200
earned,1
equivalent,67
excludes,15
described,55
discussion,26
calculation,17
beginning,24
realizationsa,2
liquids,3
kbd,39
mcfd,2
combined,27
kboed,123
nongroup,19
incomea,8
rateb,1
incomec,1
definition,23
received,67
goodwill,16
realized,10
thousand,23
barrel,26
day,89
rampups,3
taking,36
giant,6
concession,33
acquiring,4
exit,3
southern,2
sector,64
improved,11
decline,9
quota,9
proved,143
reserves,8
showing,2
rise,16
entitlement,26
volume,55
sharing,26
example,55
predetermined,2
exclusion,16
technical,63
calculated,47
continue,40
started,43
investments,20
roace,13
ups,2
ramp,2
moho,2
situation,28
yemen,6
wild,2
fire,8
reduced,29
depletion,32
allowancesproduction,1
codification,2
topic,7
extractive,11
incomeb,8
given,80
depressed,2
solar,154
held,243
listed,55
throughput,6
ratesa,1
rest,8
world,95
onlyb,1
distillation,10
capacity,143
definitive,19
uk,22
temporary,14
shutdown,13
modernization,6
work,162
evolution,16
backwardation,4
consisting,12
prompt,2
index,22
good,29
bulk,4
salesakbd,1
move,3
toward,5
divestment,5
africa,1
slightly,6
investing,12
payment,192
financed,7
combination,13
borrowing,34
noncore,2
external,47
principally,16
continually,4
monitor,35
opinion,25
sufficient,12
largest,30
remainder,6
attributable,17
equitymethod,2
incurred,40
construction,33
successful,11
unsuccessful,3
unproved,22
existing,55
maintenance,25
turnaround,5
require,23
account,146
generates,4
receivable,24
receivables,26
atotech,2
during,17
funding,13
issuance,51
selling,7
sold,62
sirge,2
st,16
fergus,2
terminal,31
onshore,33
block,40
totalgaz,1
schwedt,1
coal,19
partial,5
nonissuance,1
perpetual,21
subordinated,22
note,187
indebtedness,2
yearend,49
type,38
instrument,157
maturity,32
profile,10
hedging,90
disclosures,5
about,3
november,46
upgraded,2
outlook,19
long,15
credit,63
rating,10
comprehensive,49
at,103
extraordinary,17
companys,6
decided,64
cancel,11
offmarket,3
four,65
indirectly,31
longer,20
hold,106
yearends,1
mostly,6
explained,2
unused,5
classified,25
discontinued,7
guarantees,6
offbalance,10
arrangement,13
guarantee,61
sas,34
advance,13
contingency,14
consider,7
member,258
reasonably,9
obligationsa,1
portion,159
obligationsb,1
finance,44
lease,65
obligationsc,2
retirement,75
obligationsd,1
purchase,94
obligationse,1
more,15
issue,108
swap,65
bond,73
exclude,6
real,6
estate,9
station,71
ship,9
noncancelable,2
committed,35
discounted,20
removal,2
completion,9
agreement,178
enforceable,2
legally,3
binding,6
specify,7
timing,7
unconditional,5
active,44
exists,7
resold,4
shortly,4
reservation,2
transport,39
host,24
state,43
monetary,13
attributed,6
booking,7
participation,28
superior,1
pension,112
contractually,4
probable,7
exist,7
settlement,8
known,34
research,44
enior,1
ernance,1
composition,23
compensation,279
administration,76
body,94
practice,57
mandate,7
fonctioning,1
category,21
bodis,1
shareholding,23
transactions,5
carried,64
ordinary,33
executive,383
officer,310
associated,45
entered,28
commencing,1
supplemental,1
government,125
arbitration,12
proceeding,27
mentioned,13
closing,59
statutory,90
markets,1
euronext,4
transacted,2
provider,18
continuously,12
pm,6
fixing,2
suspend,1
resume,4
quoted,8
exceeds,6
limit,68
settle,1
transfer,39
two,154
t,3
eligible,21
deferred,38
de,151
règlement,3
différé,1
srd,1
delivery,20
occurs,4
last,34
month,57
published,54
cac,4
daily,15
comparing,1
capitalization,15
forty,1
traded,28
allow,30
expansion,6
sample,7
indicates,7
whole,15
widely,6
ftseurofirst,1
creation,17
representing,121
blue,2
chip,2
fifty,2
actively,17
throughout,27
within,140
consists,19
book,6
set,234
forth,43
september,60
february,54
adss,4
evidenced,4
jpmorgan,1
chase,6
na,38
serf,1
ads,3
corresponds,20
nyse,5
delegation,13
authority,80
offering,33
memorandum,4
article,7
association,11
incorporation,32
bylaw,43
there,18
remit,8
resident,11
laws,1
foreign,53
accredited,1
intermediary,10
must,94
handle,5
nonresident,2
taxation,8
summarizes,3
federal,26
consequence,22
owning,4
disposing,4
holders,5
beneficial,4
owner,11
citizen,2
domestic,21
corporation,35
entity,162
treated,15
iii,18
whose,33
iv,13
trust,14
court,14
exercise,48
supervision,11
person,42
authorized,33
substantial,7
address,35
apply,33
trader,3
elect,5
marktomarket,3
holding,74
dealer,2
taxexempt,1
life,43
regulated,15
companies,6
trusts,1
conduits,1
liable,6
alternative,7
actually,6
constructively,2
voting,93
sell,20
wash,3
straddle,1
functional,20
partnership,70
treatment,29
partner,72
depend,10
status,13
consult,13
advisor,12
specific,92
wealth,5
gift,6
fact,20
varies,1
grantor,2
beneficiary,67
summary,26
trustee,1
urged,3
limited,122
maintain,34
permanent,25
establishment,14
base,52
respective,13
carry,26
individual,69
performs,4
performed,30
personal,23
benefits,1
provision,87
treaty,1
representation,15
amended,20
legislative,2
ruling,1
prevention,29
evasion,4
dated,6
possibly,2
retroactive,3
earlier,2
adrs,5
evidencing,3
represented,51
descriptive,1
purport,1
disposition,8
competent,8
professional,46
advice,6
vary,10
socalled,4
countries,3
territories,1
ncct,1
général,3
impôts,1
established,30
domiciled,2
bank,21
opened,8
institution,23
local,126
encouraged,4
confirm,7
mean,24
until,4
withholding,23
french,1
levied,3
formality,1
complied,1
administrative,18
guideline,19
entitled,26
satisfied,2
would,56
finances,2
publiques,2
boiintdg,1
immediate,7
simplified,5
claim,34
furnish,2
certificate,16
residence,8
conforming,1
fr,8
sent,17
later,9
furthermore,9
send,2
paying,10
agent,20
piece,1
certify,4
knowledge,20
frame,2
computed,3
latter,6
release,8
furnishing,1
irs,1
abovementioned,10
pay,23
refund,6
excess,11
opposed,3
furnishes,1
certified,13
certification,21
together,42
instruction,6
reasonable,25
follow,8
recover,6
initially,9
withheld,8
deducted,13
distributed,28
recovery,13
shall,19
advise,2
properly,8
executed,2
receipt,13
filed,15
remittance,2
distribute,2
soon,6
practicable,1
thereof,8
nonfrench,1
territory,12
assistance,20
combating,4
fraud,21
fulfill,11
raise,19
characteristic,11
organized,44
others,15
openend,2
mutual,8
opci,1
closedend,1
receiving,12
lossmaking,1
insolvency,1
meet,55
quinquies,1
specified,21
n,30
passive,5
plus,9
therefrom,1
extent,10
accumulated,13
profit,49
noncorporate,2
constitute,7
qualified,20
taxable,13
preferential,4
sixty,2
exdividend,20
dividendsreceived,1
deduction,8
allowed,4
receives,4
because,4
expect,4
treat,1
includible,3
any,17
fluctuation,13
governing,16
availability,7
computation,5
implication,1
light,19
separately,3
determining,16
refundable,1
computing,4
allowable,1
alternatively,1
itemized,1
lieu,3
claiming,4
option,185
receive,27
instead,6
redemption,2
unless,13
applies,23
scope,65
officiel,1
boiannx,1
prestataire,1
dinvestissement,1
outside,25
broadly,3
construed,1
several,63
exception,13
nonincome,1
creditability,1
recognize,4
taxed,4
met,31
deductibility,1
conclusion,8
factual,1
determination,18
annually,31
thus,33
ratably,1
allocated,20
with,41
pfic,1
reason,17
death,31
inheritance,1
taxes,6
donor,1
transferor,1
making,14
abolished,1
alone,6
gave,2
dividends,4
thirdparty,23
engineering,25
consulting,6
spring,4
condensate,40
novatek,4
degolyer,2
consented,1
inclusion,9
documents,3
periodic,8
you,2
secs,1
room,2
calling,2
wwwsecgov,1
office,98
different,48
manage,28
occasionally,4
sensitive,22
versus,5
conversely,7
reduces,2
degree,18
dollareuro,2
than,1
adr,3
collect,2
surrender,2
depositing,1
surrendering,1
withdrawal,9
acting,13
distributable,2
refuse,1
provide,57
feeattracting,1
copy,7
reg,1
investors,5
deposited,5
split,3
merger,8
deposit,13
terminates,2
register,3
withdraws,1
cable,1
telex,1
facsimile,2
transmission,3
converting,4
expenses,2
custodian,2
stamp,1
duty,69
necessary,52
servicing,3
agreed,11
thing,9
outofpocket,1
eg,25
postage,2
envelope,1
mailing,2
printing,1
distributing,1
electronic,5
stationery,1
telephone,2
call,27
identification,11
preparation,27
pcaob,5
documentation,4
make,53
defaults,1
delinquencies,1
modifications,1
procedures,2
an,37
effectiveness,19
design,23
designed,21
ensure,55
disclosed,17
summarized,4
inherent,9
system,120
human,123
error,3
circumvention,1
overriding,1
concluded,23
processed,1
communicated,5
timely,7
managements,1
responsible,71
establishing,5
maintaining,12
adequate,6
prevent,18
detect,5
misstatement,4
conducted,47
criterion,82
sponsoring,6
organizations,6
treadway,6
coso,3
stated,12
ms,75
mariechristine,12
coisneroquette,19
she,15
exhibit,4
preapproval,6
preapproved,1
prohibited,9
budget,23
approved,63
casebycase,3
auditrelated,1
nonaudit,5
minimis,1
paragraph,21
sx,4
auditors,2
alternate,6
appointed,45
renewable,38
fiscalyear,1
expire,12
called,18
approve,20
exemptions,1
from,10
by,22
purchasers,1
purchased,22
programsa,1
maximum,66
units,2
that,1
yet,5
be,1
plans,6
programsb,1
replaced,6
resolution,55
authorizing,1
virtue,3
exceed,26
constituting,3
periodically,11
modifying,2
renewed,15
th,31
cover,54
restricted,24
grant,120
march,46
july,71
august,23
registrants,1
brief,2
protection,43
manual,4
commerce,1
monétaire,1
et,27
financier,12
recommendation,55
marchés,11
afepmedef,1
confederation,1
afep,1
mouvement,1
entreprises,2
medef,4
latest,5
version,10
role,29
board,50
nomination,5
independence,45
seq,5
prohibits,2
defines,9
monitored,18
du,25
commissariat,2
aux,2
uslisted,10
majority,28
nominatingcorporate,3
composed,13
entirely,5
qualifies,1
affirmatively,1
determines,6
relationship,33
regard,35
sit,3
enumerate,1
preclude,1
recommends,7
independant,2
half,20
widelyheld,2
controlling,10
least,76
onethird,1
calculating,9
percentage,41
kind,13
whatsoever,2
interfere,1
freedom,28
understood,2
nonexecutive,24
enumerates,1
consistent,13
goal,26
recently,6
test,10
noted,30
qualification,7
appointment,32
occasion,4
woman,27
gender,18
when,17
eight,10
violation,7
declared,18
null,5
void,5
suspended,7
compliant,3
suspension,3
automatically,6
six,20
male,2
female,3
therefore,37
proportion,13
each,20
consist,15
solely,4
written,6
referenced,1
enumerated,1
consideration,27
engaging,4
neither,12
adoption,7
twothirds,4
recommended,9
chairman,238
follows,74
deemed,30
mr,95
pouyanné,30
chair,12
vested,5
decisionmaking,11
advisory,2
examining,32
thereon,1
some,9
nonuslisted,1
overseeing,3
ensures,28
overlap,2
establish,8
absence,20
exemption,2
satisfy,5
regularly,40
fulfillment,10
task,8
guaranteeing,3
integrity,20
structural,2
frenchlisted,2
concern,27
involvement,15
publish,8
costatutory,2
while,4
direct,31
responsibility,67
retention,8
oversight,4
election,4
sole,4
duly,4
convened,3
proposal,40
revoked,1
ground,11
negligence,5
incapacity,3
perform,16
mission,21
officers,24
deputy,20
manager,40
meetings,14
nonmanagement,2
scheduled,4
session,16
recommendshowever,1
attended,17
salaried,6
he,36
lead,31
l,32
ex,4
ante,2
vote,30
allocating,5
granting,17
exceptional,15
component,44
rejected,5
already,24
concerned,15
aggregate,15
adopt,4
access,66
orientation,8
education,12
succession,8
aware,14
formal,15
leadership,5
assisted,3
consultant,9
informed,18
appended,1
describing,5
balanced,7
men,12
ethical,9
comply,15
top,4
proscribing,1
behavior,7
characterize,2
corruption,26
bribery,3
influence,10
peddling,2
text,9
undertake,9
request,26
though,4
tour,6
eqho,4
la,23
ernst,9
firms,2
accompanying,2
collectively,9
fairly,3
conformity,3
unqualified,2
express,8
those,3
free,39
performing,8
ass,41
evidence,6
jacquesfrançois,4
lethu,4
eric,2
jacquet,2
predecessor,1
over,11
threeyear,21
obtaining,4
understanding,15
testing,4
assessed,32
reliability,8
pertain,2
record,4
accurately,1
detection,1
unauthorized,1
become,31
inadequate,1
deteriorate,1
bylaws,1
statuts,1
hereby,4
agree,4
defining,5
unconsolidated,1
subsidiaries,11
xbrl,1
signature,7
certifies,1
undersigned,1
sign,1
behalf,16
excerpt,2
where,2
deleted,1
deletion,1
notation,1
redacted,42
has,28
been,28
go,8
hand,39
advantages,8
stand,11
revamped,8
health,108
unaudited,2
rd,61
continuous,16
dynamic,8
parent,38
operational,95
player,26
underpinned,2
tackled,2
clear,9
longstanding,5
draw,7
produced,41
almost,22
century,2
carbon,57
continent,8
customer,96
safer,4
affordable,8
cleaner,5
efficient,14
innovative,29
accessible,6
greatest,6
people,75
essential,19
accompanies,1
society,9
faced,3
today,10
producer,11
play,10
relying,2
diverse,10
supply,59
spread,10
institutional,7
estimates,3
survey,29
identifiable,10
bearer,12
area,172
employeesa,2
reste,6
monde,9
kbj,10
société,7
anonyme,2
constitutes,5
directorsa,3
age,18
years,2
womenb,2
menb,2
nationalities,3
supervises,3
implementation,46
approves,4
disvestment,1
examines,6
smooth,1
running,2
extrafinancial,2
relies,17
complementarity,1
experience,31
expertise,32
nationality,14
culture,15
stakeholder,75
diversity,25
combine,6
function,68
undertaken,9
tradition,1
unified,8
modus,2
operandi,2
specificity,4
negotiation,11
remains,13
attentive,2
attention,5
desirable,2
try,1
committees,6
strive,3
contact,18
monthly,13
discus,9
regular,35
site,171
visit,11
enables,11
practical,10
thereby,15
ensured,6
structured,14
dence,1
appoint,8
ment,1
directorship,27
companiesa,3
tion,1
van,17
der,17
designated,5
ues,1
amont,1
attendance,25
chaired,11
employees,7
paris,2
reservesa,4
mboe,6
north,13
mt,8
managed,18
installed,16
renewablesa,1
mw,6
renewables,7
stake,119
capacitya,2
kt,19
europe,6
streamday,2
repair,3
asiapaciﬁca,1
island,6
indian,2
segmenta,1
regiona,1
reﬁning,5
shipping,47
workforce,9
americas,5
maja,1
invested,19
globalization,3
wish,5
vector,4
progress,25
sdgs,6
acknowledge,2
decisive,2
ask,7
show,9
finding,7
solution,63
contributing,12
achievement,15
implementing,17
consequently,10
embarked,1
identify,38
prioritize,5
climate,74
decent,4
living,6
developing,69
lowcost,4
priority,29
pillar,7
vocation,2
need,39
still,10
electricity,58
accomplished,2
manner,11
population,14
concrete,12
warming,6
adapting,3
pattern,2
consumption,21
expectation,18
like,13
tackle,1
next,14
favor,19
improve,49
footprint,12
co,63
emission,109
intensity,12
deploying,4
integrates,3
scenario,42
iea,9
highgrowth,1
drive,5
profitable,9
fossil,10
fuel,74
emits,2
dioxide,6
constant,2
emphasis,5
ensuring,16
strict,15
enhancing,1
competitiveness,10
unlocking,1
biofuels,9
circular,3
economy,10
implement,32
action,107
purchasing,21
waste,28
polymer,20
solarization,2
decade,3
knowhow,7
rooted,1
française,2
pétroles,3
began,14
diversified,9
positioning,2
bioenergies,2
banker,3
belge,1
prime,2
minister,5
considerable,1
commissioning,3
gonfreville,2
saint,2
marcet,1
recherches,5
pétrole,1
became,21
nationale,2
daquitaine,1
en,3
brand,14
rmel,1
steam,21
cracker,26
plastic,10
offshore,72
found,14
acquires,7
dactivités,1
pétrolières,1
erap,1
rap,1
elf,8
antar,1
gie,1
ato,1
join,5
aquitaine,3
snea,1
snpa,1
chloé,1
chimie,1
cfp,2
rhône,2
poulenc,1
deepoffshore,2
opening,10
selfservice,1
becomes,1
battery,9
manufacturer,4
heart,7
performanceminded,1
shared,19
guide,20
describe,12
unite,1
lever,3
achieve,13
becoming,14
exemplary,1
anticompetitive,2
adherence,6
build,12
deliver,5
are,2
women,5
competencies,1
training,100
courses,1
agreements,1
france,12
represen,1
edge,2
image,3
talent,5
crucial,3
attractiveness,3
businessrelated,1
competency,6
saying,1
wide,7
arise,4
mobilize,2
entrepreneurial,1
spirit,4
vital,4
ambitious,5
everyone,7
give,25
professionally,2
embodied,3
head,12
reality,1
testifies,2
desire,2
corner,1
planet,4
thanks,16
invaluable,1
accomplish,1
president,41
strives,10
demanding,4
wherever,9
operates,58
aim,76
create,15
enable,22
proactive,4
subscribing,5
numerous,17
fight,12
discrimination,6
striving,1
fundamental,27
promoting,22
count,1
dialogue,36
modernize,2
privileged,5
adhesion,2
deal,8
alongside,11
multiparty,1
inequality,5
encourage,8
promote,14
fairer,1
bargaining,1
tradeunion,1
signing,12
federation,10
encourages,6
managerial,2
accountability,4
promotion,8
mobility,28
underpin,1
excellence,11
recognized,79
consuming,1
nation,3
deep,24
liquefied,12
highperformance,5
accessing,2
listened,1
gather,4
suggestion,6
ten,8
entrench,1
resilient,2
commodity,20
constraint,6
opted,2
extends,3
liquefaction,25
finally,11
bottom,2
improves,1
dependent,9
complement,2
added,11
untapped,1
withstand,7
oilprice,1
activities,21
specialty,11
polymers,2
petrochemicals,13
whrs,13
gasrenewableselectricity,1
outstrip,1
digitization,1
revolution,1
decentralized,6
going,1
electrified,1
preference,2
integration,21
pioneer,4
sense,4
solidarity,7
forged,3
loyal,1
permanently,6
open,16
geopolitical,4
lasting,4
community,39
foundation,9
onsite,6
solid,6
core,12
home,4
center,28
hub,4
east,3
choice,7
tension,2
groupbranded,7
confronted,1
characterized,3
connected,18
war,3
libya,3
