token,frequency
app,1
a book,1
a cartoon,1
avatar,1
the screen,1
the book,1
sign language,1
the gap,1
language,2
interactive story,1
this time,1
the bar,1
track,1
transparent dialogue,1
transparent approach,1
a proven track,1
the global value,1
chain,17
independent thirdparty security,1
a recent report,1
an independent consulting,2
identify,2
potential privacy,1
all product,1
an active productive member,1
expertise,4
a range,5
friendly way,1
new employment,1
education,5
healthcare,3
economic growth,3
training,8
cultivation,4
institutes,1
basic research,4
the future,15
humanity,1
intellectual property,3
the 0th anniversary,2
flagship,8
this program,8
knowledge,6
transfer,4
indepth understanding,1
participation,2
top college,1
headquarters,2
the system,7
stability,4
reliability,4
corporate governance,7
sound,2
legal compliance,7
a cornerstone,1
the basis,5
longterm cooperation,1
structure,10
the design,2
the cornerstone,4
operational compliance,9
operation,3
a solid foundation,3
centricity,1
sustainable business,1
a robust system,1
hard,1
the compliance,3
endtoend,4
behalf,3
multiple business,2
trade,46
finance,18
bribery,2
prevention,1
a culture,2
share,28
embedding,1
all business,4
the global community,1
the door,1
a new world,1
learn,2
communicate,2
the next economic boom,1
report,13
economy,1
a joint publication,1
an edge,2
the competition,1
the supply,2
next economic boom,1
side,1
the user side,1
intelligent connectivity,1
transformation,18
wider,4
use,12
apps,4
a multitude,1
manage,6
every user,1
real time,6
the perfect apps,1
increasing effectiveness,1
new knowledge,1
persontoperson,2
persontomachine,1
quicker,1
a valuable window,1
market,39
power,28
this work,1
smart digital,1
assistant,2
the new architecture,1
a vehicle,1
intelligent noise,1
reduction,4
lock,1
screen,1
bypass,1
engine,3
surveillance,3
a smart,1
this tightlyknit,1
fabric,1
an travel,1
intelligent environment,1
the home,1
robot,1
a central hub,1
all cloud,1
the next faster,1
deeper,1
step,1
realtime transfer,1
the beginning,3
lag,1
ultrabroadband response,1
computation,1
both cloud,1
the environment,3
the percentage,1
global population,1
living,1
a major technology,1
the user,1
the new default,1
a single digital,1
the network,4
your content,1
contextsensitive intelligent experience,1
that end,1
intelligent computing,6
the lookout,1
high concurrency,1
low power,1
consumption,11
diversity,1
graphic processing,1
signal processing,1
single architecture,1
every scenario,1
numerical text,1
diversified architecture,1
the right way,1
video,14
the addition,1
quantum,2
computing,8
amount,35
global data,1
a whole new level,2
increase,3
the current amount,1
this explosion,1
data,7
capacity,12
every year,3
a generalpurpose technology,2
a new engine,1
all consumer,2
productivity,3
the need,1
scale,2
scope,3
price,21
the enterprise,4
the time,9
generation,3
physical equipment,1
recognition,16
deep learning,1
expertise eg,1
cancer,1
screening,1
multidomain coordination,1
smart urban intelligent,1
a means,1
audio,2
the global manufacturing,1
a key driver,1
user experience,6
future growth,2
every economy,1
new industry,1
the fast lane,1
intelligent growth,1
fear,1
this process,4
trustworthy come,1
deliver,1
trustworthy technology,1
an open mind,2
a new space,1
new opportunity,1
the key,2
this end,2
ubiquitous connectivity,3
equal access,1
pervasive intelligence,3
agile efficient,2
vibrant,1
a personalized experience,1
the unique character,2
the full potential,2
a basic right,2
human progress,1
ubiquitous resource,1
intelligent seamless,1
the advent,2
a new chapter,1
the story,1
every part,1
agile innovation,5
personalized experience,3
every customer,1
a new digital wave,1
the bedrock,1
the fertile soil,1
digital society,1
the prerequisite,1
foundation,4
this world,1
person,1
fast broadband,1
bandwidth,1
latency,2
the consistent usercentric experience,1
cuttingedge,3
any scenario,1
copper,1
cable,1
online,4
interact,1
natural way,1
a new generalpurpose,1
plug play,1
plug think,1
utilization,3
every aspect,2
augmented reality,1
virtual reality,1
an engine,1
creation,6
algorithms,3
smart assistant,1
functionality,3
a result,13
ideation,1
reality,1
production,9
customization,1
the hardware,1
modular,1
sight,1
touch sensing language,1
perception,1
cognition,1
a modular fashion,1
the physical world,1
the help,3
the challenge,1
pace,1
manufacturing,14
marketing,6
play,1
order,14
successful digital transformation,2
the creation,1
new business,2
a companys digital platform,1
leading innovative digital platform,1
open secure,2
integration,6
the global economy,2
stable growth,1
a possible slowdown,1
the quality,6
the chinese market,2
continued growth,1
midrange,4
intelligent transformation,3
yearonyear,6
highend,1
the smartphone,4
the accelerated pace,1
the rate,2
strong growth,1
momentum,1
this region,1
year,20
new digital infrastructure,1
an age,1
new growth,3
artificial innovative business,1
a new generalpurpose premium,1
cloudnetwork,4
convergence,7
cloud computing,7
solid performance,1
the global digital economy,1
an intelligent world,4
the telecom,4
approach,7
complexity,1
rapid development,1
typical business,1
the largescale commercial rollout,1
a mature,2
first device,1
chipset,4
standard,3
the chipset,1
energy,34
the first vendor,1
test,8
nonstandalone,1
standalone power,1
point,1
smart equipment,1
shutdown,1
the test,1
center,14
major industry,1
load,1
the first interoperability,1
central equipment,1
a data,2
solid foundation,1
largescale deployment,1
improvement,5
rapid largescale rollout,1
highperformance,1
rollout,3
the commercialization,1
transportation,8
fishing,1
competitiveness,7
the energy,2
switch,1
the solution,9
the innovative ilossless,1
spectrum efficiency,2
autonomy,1
optimization,4
automation,4
the intelligent,8
outage,1
intervention,1
zero,1
risk,31
voice,2
intelligent translation,1
collaborative work,1
intelligent customer,1
a voice,1
allflash,5
an efficient,1
intelligent foundation,1
the form,1
launch,4
a costeffective way,1
a core,1
video service,1
loyalty,1
monetize,1
the efficiency,2
traffic,7
create,1
planning,11
efficient agile,2
continuous network,1
evolution,3
traction,2
carry,1
construction,12
leader,1
massive end,1
the following,1
a key technology,1
microwave,2
premium,2
a robust ecosystem,2
onestopshop,1
build digital service,1
the focus,1
the carrier,1
the rapid development,1
all scenario,2
rapid largescale deployment,1
transmission,3
innovative energy,1
this allservice,1
high acclaim,2
multifrequency,1
multichannel,1
multisector,1
the ultrabroadband,1
ultrahd video,1
cloud network,2
fierce competition,1
converged transport,1
intent driven,1
ultrahigh bandwidth,1
private line,1
highvalue growth,1
the cloud,12
urgent need,1
significant business,1
the year,68
a sustainable ecosystem,1
secure intelligent,1
the cloud service,1
wireless,10
efficient deployment,1
wireless connectivity,1
continuous evolution,1
mobile ultrabroadband,1
stopshop,1
premium private line,1
the construction,2
the cost,9
bit,1
improve configuration,1
the full lifecycle,1
the capacity,1
microservice,2
smooth evolution,2
resource utilization,1
enable industry,1
the fullstack,1
enablement,1
incubate,1
high value,1
spectrum,7
a foundation,2
commercial use,3
cloud synergy,1
cloudedge,1
an inspired video,1
the commercial deployment,1
the first ultrahd video,1
an inclusive quality,1
digital lifestyle,1
an innovator,1
a unified architecture,1
hybrid clouds,1
the storage,3
a latency,1
traditional storage,1
ranking,1
firm,8
cloud storage,1
the massive amount,1
a maximum,2
a cluster,1
a centralized storage,1
pool,1
brain,2
library,1
the video,2
the traffic,1
customercentricity,1
open innovation,4
a largecapacity,1
switching,1
narrowband,2
flexible networking,1
toll,1
a number,4
run,2
lifecycle,3
road,1
a tenfold increase,1
enforcement,2
construct,1
the service,2
another highlight,1
sustainable world,1
the application,4
band,1
blade,1
cabinet,1
intelligent peak,1
digital shaving,1
dynamic voltage,1
digital twin digital survey,1
acceptance,9
cost,27
end,4
effective network,1
the mainstream model,1
a robust delivery,1
digital delivery,1
hyperscale data,1
the same centralization,1
sharing,2
the standardization,2
usage effectiveness,1
professional,2
certificate,1
a unified digital platform,1
staff,4
installation,4
safety,6
photo,1
the digital,1
a great new era,1
the corner,1
remain,1
essential tool,1
the future digital world,1
wide adoption,1
a digital platform,2
artificial transformation,1
geographic information,2
a report,2
an interdependent ecosystem,2
stable highperformance,1
campus,6
learning,4
anytime innovation,1
adoption,9
digital government,1
multiple,2
set,2
multiple wireless,1
private network,1
elte solution,1
private broadband,1
a yearonyear increase,4
a major collaboration,1
the electricity,4
sector,3
the rapid icooling,1
usage,2
effectiveness,3
the cooling,1
optimize power,1
elteu solution,2
the ipower,1
preventative second intelligent,1
province,2
ultrahighspeed metro,1
trackside,1
imanager,1
the resource,1
the first highspeed,1
rail,1
a large scale,2
such national railway,1
operator,1
global annual living,1
the photovoltaic,1
joint effort,2
intelligent make,1
grid,1
parity,1
some success,1
bank,8
the latency,1
the core,4
an intelligent open flexible easytouse,1
overall system,1
quadrant,1
the third time,1
sustainable competitiveness,1
computer,2
this new service,1
preintegrated industry,1
hyperconverged,1
last mile delivery,1
this partnership,2
ipower,1
imanager partnership,1
agreement,2
term,1
both synergy,1
networkwide intelligence,1
the camera,2
the real economy,1
intelligent road,1
the success,1
common development,1
implement proactive monitoring,1
automobile,1
intelligent transportation,1
solid support,1
public safety,2
an agile,1
mobility,2
the digital business,1
revolution,1
a citywide,1
this project,2
honor,3
this event,2
the platform,3
the digitization,1
agile,1
national standard,1
city,4
guide,2
effect,3
effective communication,1
a solution,1
the brain,1
the smart city,1
the image,2
communication,10
the leader,1
blueprint,1
result,2
resident satisfaction,1
softwaredefined camera,1
devicecloud share,1
etax,1
double city,1
the country,2
tax,57
smart city,5
the city,2
the average time,2
smarter,1
administration,1
police,1
a case,1
divoire,1
resolve,1
clearance,1
international trade,2
implement smart city,1
independent software,1
the transformation,3
the processing,2
convenient,2
efficient insurance,1
intelligent risk,1
the total number,1
fraud,3
a highavailability,1
uninterrupted online,1
a role,2
model,14
a smart city,1
the finalist award,1
a smarter,1
secure digital ecosystem,1
the public safety,1
a pioneer,1
the global public safety,1
every citizen,1
every city,1
interconnected intelligent,1
leading solution,1
a white paper,2
oil,4
the finance,2
gas,8
white paper,1
petroleum,1
exploration,3
guidance,3
offer,2
the maturity,1
large financial edge,1
the oil,2
this experience,1
smart grid,2
foster,1
a thriving transportation,1
mind,2
multinational energy,1
the transportation,1
the aviation,2
the innovative eltedsa,1
discrete,1
carry power,1
a smart airport,1
passenger,1
a digital transformation,1
an airport,1
digital pipeline,1
intelligent refinery,1
the rail,1
compliant,1
critical voice,1
an urban rail,1
the highway,1
a key initiative,1
joint,2
the public transportation,1
a smart bus,1
the endtoend,2
ecosystems,1
the joint innovation,1
urban railway,1
consistent highquality,1
global service,1
intelligent service,1
professional service,1
cloud enablement,1
a unified cloudbased tool,1
annual fair,1
a global partner,2
alliance,1
this certification,1
certification,7
a year,1
rapid growth,2
the online,1
new vitality,1
the pace,1
the artificial intelligence,1
a wide variety,3
future,1
driving,1
the migration,1
the widespread adoption,1
inefficiency,2
labeling,1
the high price,1
a wealth,1
a onestopshop,2
hinder,1
insight,4
pass,2
human intelligence,1
the new engine,1
the intelligent transformation,1
highvolume work,1
import,1
crosscheck,1
every day,2
a company,1
medical diagnostic testing,1
this collaboration,1
the pathological examination,1
cervical cancer,1
the average waiting time,1
average vehicle,1
the intelligent era,2
line,6
a hybrid cloud solution,1
an industryleading intelligent cloud,1
edge,3
blockchain,1
the top priority,1
global authoritative compliance,1
the firm,1
fullstack public cloud,1
the global stage,1
availability,3
an innovative intelligent,1
a process,1
the stability,1
the public cloud,3
public cloud,1
digital,1
fulllifecycle,2
a developer,1
an open collaborative cloud,1
shared success,15
commitment,2
an inspired intelligent,3
hard work,1
a premium,1
global brand,1
an inspired experience,1
nonstop innovation,2
an unprecedented smooth user experience,1
a die,2
the size,2
a fingernail,2
the flexibility,1
the optimal amount,1
medium,1
the performance,1
battery,3
acceleration,2
gadget,1
magazine,1
an optimal balance,1
triple,1
camera,3
this camera,1
intelligent smartphone,1
anyone,1
a combination,4
graphene,1
film,1
vapor,1
full throttle,1
an extended period,1
enjoyable gaming,1
quick wireless,1
reverse wireless,1
the global highend,1
strong flagship,1
overall growth,1
entire smartphone,1
extensive acclaim,1
authoritative industry,2
top international tech,1
score,2
a phone,1
an independent website,1
function,3
appearance,1
smartphone photography,1
the beauty,1
winning,1
female,1
fashion,1
art,1
user base,1
an allnew exclusive gradient,1
color,1
option,1
extensive attention,2
fashionforward,1
aesthetic,1
the glass,1
the surface,1
a vivid,1
gradual change,1
hue,1
popular selfie,1
the first phone,1
the nextgeneration,1
display,3
proposition,1
a trend,1
rise,9
the overall midrange,1
nova,1
mm,1
this wider,1
perspective,2
a sense,2
spaciousness,1
a threedimensional effect,1
the new camera,1
macro,3
distance,1
crisp,1
cm,1
the added ultrawide angle,1
macro support,1
the feature,1
allaround camera,1
all action,1
upper right,1
the macro,1
mode,1
right,2
dark light,1
the allscenario,1
crucial progress,1
an intelligent experience,1
the past year,1
a hidden camera,1
pc,3
many other authoritative tech,1
this new device,1
rapid enhancement,1
the previous year,1
bone,1
conduction,1
stylish audio,1
an era,1
tablet,2
the global tablet,1
mobile,1
primary portal,1
an innovative dualcore,1
processor,2
this strategy,2
the revenue,5
health,3
a testament,1
prosperous ecosystem,1
protocol,2
digital life,2
consistent experience,1
a joint innovation,1
a superior home,1
top car,1
a part,2
each user,1
a day,1
number,1
reliable highquality,1
public transportation,1
payment,10
door,1
membership,1
the first payment,1
eid,2
data service,1
this service,1
card,1
travel,2
hotel,1
booking,1
car,1
rental,1
open intelligent,1
global ecosystem,1
an upgraded offline,1
an iconic global tech,1
retail network,1
compelling,1
inspired highend,1
reputation,2
a solid step,1
journey,1
tech brand,1
basic service,1
global market,2
offline service,1
repair,1
global customer,1
percentage,6
the optimization,1
leadership,3
the chinese online,1
largescale rapid growth,1
a new brand,1
this new image,1
overall global brand,1
consideration,12
this report,1
net,12
promoter,1
the third consecutive year,1
a trustworthy brand,1
the smart device,1
account,13
the human touch,1
a smart life,1
an allnew retail model,1
pleasant shopping,1
mall,1
networks intelligent,1
capability,7
continuous leadership,1
this domain,4
a consistent focus,1
antenna,1
future target,1
expenditure,4
a threelayer,1
this architecture,2
a first class,1
the blade,1
smartcity,1
a diverse range,1
a single pole,1
smart surveillance,1
news,1
the use,6
address network,1
chassis,1
ultrahighspeed,1
collaborative solution,1
the commercial use,2
backbone,2
whole series,1
the age,2
a cloud,1
agile operating,1
telepresence,1
the threshold,1
the intelligent world,1
an industryleading solution,1
a major proportion,1
the reach,1
a public cloud,1
the edge,2
a batch,1
each month,1
deal,1
the explosive growth,1
cloudification,2
non standalone,1
the deployment,1
mobile network,1
element,1
blockchain database,1
regard,1
cloudnative project,1
contributor,2
project,8
an opensource,1
framework,8
incubation,1
this portfolio,1
the intelligent video,1
the new series,1
the ican security,1
rating,1
the highend,1
array,2
the first allflash array,1
the nonvolatile memory,1
express,1
the range,1
a complete upgrade,1
a single cabinet,1
central management,1
a chip,1
a cuttingedge,1
dense,1
a series,3
uninterruptible power,1
enable high integration,1
this series,1
machine,1
a new level,2
the back,1
overall power,1
a staggering experience,1
night,1
the phone,1
palm,1
a variety,1
super wide angle,1
super,1
heartrate,2
uninterrupted scientific advice,1
compilation,1
the underlying layer,1
sleep monitoring,1
overall performance,1
allday,1
stress,1
multiturn,1
multidomain,1
kind,1
dialog management,1
a new stroke,1
the wearer,1
intelligent experience,1
the watch,1
the pc,1
a star,1
this new laptop climbing,1
crosscountry,1
the optimized structural design,1
borderless,1
quadspeaker,1
an incredible audiovisual experience,1
a fingerprint,1
scanner,1
the power,2
button,1
interface,1
cross,1
file,1
touch,1
the tablet,2
audio quality,1
immersive virtual surround,1
a cinema,1
the laptop,1
huawei,1
the smart wearable domain,1
this device,1
a slim design,1
double chipset,1
monitoring,4
accurate adopt differential privacy,1
the protection,2
user privacy,2
paramount,1
principle,3
green alliance,1
this alliance,1
malicious behavior,1
spoofing,1
tag payment,1
loading,1
intuitive way,1
theory research,1
intelligent future,1
complicated system,1
a biolike,1
a highdensity,1
fiberlevel,1
lowlatency,1
lowenergyconsumption,1
largecapacity,1
an industryleading,1
ultralarge,1
wavelengthlevel,1
largescale commercial use,1
advanced wireless,1
fullband future machine,1
a theoretical model,1
this model,2
widearea,1
threedimensional coverage,1
a heterogeneous network,1
the cellfree,1
theoretical paper,1
efficient wireless,1
several industry,1
the long term,1
the wireless field,1
lossless,1
low latency,1
unified packet,1
a closed cell,1
a traditional router,1
a deterministic forwarding,1
microsecond level,1
jitter,1
bound,1
layer,1
energyefficient computing,1
density,1
a quantum,2
simulator,1
optical network,1
the simulator,1
single wavelength,1
the fiber,1
longhaul optical transmission,1
full amplitude,1
the qubit,1
count,1
singleamplitude,1
metalearning,1
the recommendation,1
excellent compression,1
the model,1
the public,1
precision,1
quantum research,1
weve,1
paper,3
theoretical research,1
unit,6
threedimensional vector,1
any other industry,1
magnitude,1
oncloud training,1
smart headsetspeaker,1
semantic understanding,1
the quantization,1
compression,1
algorithm,2
dialog,1
search,1
recommendation,1
inference,2
the analysis,2
accounting,11
the total workforce,1
total revenue,2
the past decade,3
global management,1
the companywide promotion,1
corporate culture,2
the effective management,2
technological leadership,1
corporate social responsibility,1
social sustainability,1
the aim,2
professional thirdparty,1
survey,2
key improvement,1
encourage,3
address,1
a synonym,1
broad quality,4
total quality,2
full value,1
alignment,3
a broad quality,1
new system,1
stream,1
a focus,2
every link,2
different business,3
an integral part,5
the top,2
digital operation,1
simple prompt,1
the overall quality,1
concept,1
today,1
relentless,1
lean production,1
a onepiece,1
visibility,2
the manufacturing,1
the high quality,1
premium user experience,1
quality recognition,1
quality leadership,1
a qualityfirst culture,1
atmosphere,1
occupational health,1
the full automotivesector,1
complete process,1
enabling,1
assessment,6
etc,2
major quality,1
major enterprise,1
financial robustness,1
a strategic partner,2
receipt,1
automated storage,1
eceip,1
t,1
a g,1
e,2
i,16
p,1
atch,1
h,2
ip ment,1
the entire process,1
dispatching,1
accurate sorting,1
task,1
easy reach,1
assembly,1
quality issue,1
review,1
material management,1
refinement,1
dispatch,1
virtual simulation,1
pickup,1
globalized division,1
labor,4
the discontinuity,1
thirdparty,2
ongoing investment,2
this system,4
daytoday work,1
prepared business,1
integrated equipment,1
a product,5
supplier,3
prefer,1
multiple manufacturing,1
component availability,1
diverse network,1
mass,1
safe inventory,1
respond,1
demand,8
that demand,1
inventory,2
guarantee,1
the quick transfer,1
responsiveness,2
global delivery,1
this network,1
alternative transportation,1
the event,4
historical usage,1
sufficient spare,1
the fulllifecycle,1
the product,6
go,1
any impact,1
live customer,1
stable supply,1
longterm supply,1
avoid material,1
arrange,1
the timely delivery,1
a global company,2
backup,1
confidence,1
a secure,3
healthy industry,1
oversight,6
each business,4
link,1
a key principle,1
assess,3
a presence,2
constant investment,1
great importance,2
publicity,3
each employee,1
the companys external sound,1
department,7
subsidiary,4
officer,1
own compliance,2
anticommercial bribery,2
systematic management,2
mutual understanding,2
financial compliance,4
much effort,1
a comprehensive internal system,1
the first group,2
complete trade,1
this organization,1
different group,1
specialist,1
oversee,2
each stage,1
audit,3
an external perspective,1
an effective way,1
the appropriateness,1
feedback,1
these audit,1
the trade,4
session,4
each year,2
applicable export,1
a financial institution,1
the management,1
money,7
laundering,1
terrorist financing,1
type,2
key control,3
treasury,2
tolerance,1
corruption,2
this policy,1
multiple compliance,1
a statement,1
anticorruption,3
disciplinary action,1
commercial bribery,1
a management,1
governance,2
oversight preventiondiscoveryresponse,1
accordance,18
a proactive friendly attitude,1
a global system,1
related legislation,1
other such consulting,1
a complete trade,1
secret,1
oversightoriented subsidiary,2
the operational compliance,1
the oversightoriented subsidiary,1
key performance,1
an annual compliance,1
disciplinary mechanism,1
the overall goal,1
the soil,3
internal efficiency,1
open platform,1
each customer,1
applicable industry,1
the continued implementation,1
a major business,1
full cloudification,1
an institutional guarantee,1
a modelbased digital design,1
these compliance,1
digital main line,1
digital twin,1
entire product,1
a wider,1
audience,1
the release,1
a system,1
configuration,1
the continued promotion,1
efficient digital operating,1
command,1
full compliance,1
major value,1
lake,1
gotomarket,1
the majority,3
representative office,1
the operating,2
target,2
efficient,1
an online transaction,1
channel,2
the implementation,1
a digital proactive supply,1
this supply,1
complete basic project,1
the organization,3
digital business,1
team,5
a basic digital platform,1
representative,2
registration,1
approval,6
smart qualification,1
importance,1
performanceincentive verification,1
the entire transaction,1
an operating,2
the restructuring,2
field,7
autonomous orchestration,1
role,1
a digital compliance,1
elimination,1
unnecessary key,1
pooling,1
unauthorized distribution,1
the continued transformation,1
the consumer,8
the aspiration,1
a safe joint,1
extensive support,1
cloud digitization,2
a broad range,1
the trustworthiness,3
trustworthy highquality,3
a systematic transformation,1
initial product,1
build,3
trustworthiness,6
past success,1
silos,1
the build,1
all approach,1
stringent,1
protocolbased management,1
the software,1
the logical architecture,1
build integrity,1
consistency,1
the maintainability,1
a dramatic increase,1
the complexity,1
a companywide culture,1
regular examination,1
allocation,3
precedence,1
enhanced training,1
additional highend,1
a transformation,1
full decisionmaking,1
the project,3
overall software,1
funding,2
the sufficient allocation,1
budget,1
all software,1
trustworthy supplier,1
differentiated management,1
mechanisms,2
different talent,1
an organizational climate,1
trust collaboration,1
dedication,1
the vitality,1
organizational vitality,1
organizational restructuring,2
a business,6
mechanism,6
group,15
manager,1
other level0,1
successful track,1
a dedicated talent,1
plan,10
a presentation,1
the manager,1
the planning,1
the internal talent,1
the transfer,4
individual performance,1
teamwork,1
the expertise,1
differentiated incentive,1
all outstanding talent,1
the companys new vision,1
this vision,1
sense,3
amongst,1
continuous value,1
serving,1
a catalyst,1
an enhanced internal drive,1
trustworthy secure,1
resilient,1
that data,1
a major security,1
incident,1
this new world,1
this track,1
a deep trustworthiness,1
cyberspace,2
understanding,2
the certainty,3
peaceful cyberspace,1
communications,1
every country,1
protect,1
confusion,1
chinese government,1
no law,1
any company,1
become,2
foreign intelligence,1
new world,1
any rapid technological transformation,1
improper information,2
any country,1
interest,30
online anytime,1
the law,1
the fact,1
attention,2
this ongoing position,1
this journey,1
an open protection,1
transparent,1
constructive way,1
a legal requirement,1
a provider,1
the general public,1
effective cyber,1
this new center,1
industrywide security,1
the security,3
new security,1
candid communication,1
transparent security,1
basic product,1
basic security,2
all security,1
a companywide,1
a robust cyber,1
thirdparty security,1
a largescale network,1
breakdown,1
any serious security,1
