token,frequency
indicated,8
geographic,5
segments,1
statements,135
customers,6
item,57
granted,17
heat,5
gas,6
estate,12
transportation,17
logistics,15
postal,13
utility,5
mining,5
software,2
notes,168
borrower,38
engaged,9
property,57
nonreal,1
forestry,2
animal,1
husbandry,1
fishery,1
hotel,1
catering,2
revised,14
biomass,4
port,2
printing,1
regularly,12
monitored,6
steel,1
coal,1
devoted,2
format,7
green,50
accounted,12
highest,8
housing,12
purchase,16
noninvestment,2
acquiring,3
decoration,2
car,2
healthy,3
diversifying,1
during,93
focused,7
kongmacao,5
bay,5
shenzhen,3
pilot,4
demonstration,6
socialism,2
characteristic,17
free,7
facilitate,3
balanced,2
note,30
proceeds,21
month,105
usd,21
models,1
characteristics,1
contractual,57
flows,6
discussion,16
repaid,1
predetermined,1
maturity,66
refers,28
remittance,2
payable,42
outward,1
shareholders,24
revaluation,10
surplus,26
retained,14
offbalance,25
derivative,105
contingent,22
enters,10
precious,34
metal,33
lease,97
underwriting,16
redemption,21
mortgaged,1
pledged,16
proceeding,3
contingency,1
comprised,15
acceptance,10
guarantee,78
letter,15
translation,14
letters,6
policies,30
transition,2
material,46
there,23
extended,6
coordinated,9
tianjinhebei,1
protection,55
horizon,1
openingup,1
mixed,5
ownership,15
cooperation,8
owned,10
soe,2
hundred,2
happiness,1
innovating,2
mode,10
launching,5
functional,4
portrait,2
view,11
realizing,4
chained,1
cooperating,2
upstream,2
downstream,2
merchant,7
sped,3
solution,2
rmbdenominated,2
innovated,10
meet,24
connect,1
imbedding,1
hospital,3
campus,3
wellknown,1
university,4
influence,9
field,3
rapid,3
thirdparty,2
contracted,2
streamlined,4
ma,5
securitization,12
talent,18
accumulative,4
nearly,7
changed,1
normal,22
status,6
dormant,2
position,129
scale,8
standby,1
subordinated,12
crossborder,9
syndicate,1
etc,28
customeroriented,1
driven,20
aiming,4
preferred,1
brain,1
relationship,11
quickly,1
respond,3
precisely,1
match,2
personalized,1
realize,6
an,11
indepth,1
kind,10
delivered,4
loading,2
everyday,1
tobacco,1
lefenyi,1
provident,1
payroll,1
cultivating,1
satisfy,2
police,1
rational,2
resident,4
individual,31
enriched,7
enrich,2
grow,1
activeness,3
debit,3
theme,2
professional,33
operator,2
head,23
exclusive,4
owner,7
cooperated,2
store,2
supermarket,1
shopping,2
travel,3
cumulatively,4
cashiering,1
connection,14
newly,2
connected,8
exceeding,6
approximately,8
cultivated,3
skill,5
different,26
family,3
trust,9
charity,1
cross,4
border,3
referral,1
enriching,2
topic,2
inheritance,1
culture,9
welldesigned,1
event,37
themed,2
image,3
ensuring,4
bankwide,5
flexibly,3
adjusted,31
complex,6
everchanging,2
primary,15
dealer,1
offered,4
mediumsized,1
reinforced,2
forecast,13
utilization,5
lending,19
marketmaking,1
fluctuated,1
responding,2
promptly,5
used,33
achieving,7
book,39
activities,7
seized,2
dynamically,3
taxation,8
invested,20
investing,4
structured,58
worth,2
signed,4
entrusted,13
entrusting,1
manager,52
by,5
target,6
metals,1
synergistic,1
increment,3
occupational,3
pension,12
bid,2
trustee,2
custodian,3
annuity,6
accountbased,1
gold,14
ton,5
silver,3
spot,6
via,3
forefront,1
zhaishibao,1
counter,7
secondary,5
agency,18
regular,11
products,5
stockleaning,1
peak,1
recent,6
excellent,1
nonmonetary,6
segregated,1
collective,5
scheme,15
sales,1
bonds,3
tranche,18
saving,3
actual,9
innovationdriven,1
task,4
solidify,1
main,7
for,71
highend,1
t,3
assetliability,3
inquire,1
click,1
recognition,39
applied,18
realized,4
recommendation,8
advertisement,1
homepage,2
localized,1
varied,2
province,6
reservation,1
purchasing,1
inquiry,2
yinliduo,1
phone,1
renewed,2
module,1
solar,2
targeting,1
onestop,2
stewardtype,1
uniform,1
identification,13
login,1
entrance,1
storage,1
registration,8
thematic,2
went,2
live,1
video,8
interview,3
swiping,1
red,1
envelope,1
introduced,7
functions,1
receipt,4
enquiry,5
coordinating,2
under,11
subbrand,1
completely,2
block,7
obtaining,2
completed,20
integrating,3
gateway,1
access,4
could,19
wholeprocess,8
sdk,1
constructed,3
firstly,4
several,10
citylevel,1
school,2
nonfinancial,6
college,4
k,46
kindergarten,1
community,2
district,6
tourism,5
portal,3
relying,1
esteward,1
diversify,1
ones,1
constructing,2
born,1
recording,1
drop,1
deduction,7
stipulated,11
backbone,2
please,34
ecosystem,1
strongly,4
preloan,1
processing,5
post,3
disbursement,2
accuracy,12
ensured,2
specified,18
exemption,2
diligence,23
establish,7
notice,16
further,1
enterpriser,1
le,45
pollution,2
navigate,1
energy,13
conservation,6
environmental,16
clean,7
reviewed,25
every,10
approval,52
postdisbursement,4
vote,7
veto,1
addition,25
sign,2
full,14
raise,6
statistic,4
engrained,1
helped,2
sewage,1
treatment,7
airport,2
october,21
equivalent,20
renewable,2
subway,1
wind,1
photovoltaic,1
alternative,2
fossil,1
carbon,1
dioxide,1
emission,3
internationalization,1
gave,1
upgrading,7
going,9
along,2
involving,7
playing,2
offshore,1
co,42
delved,1
territory,1
operated,2
prudently,3
consequent,1
offering,15
specialaccount,1
posted,7
powerlong,1
holdings,1
assurance,8
director,147
sponsored,9
leveraging,2
ie,11
aviation,1
regularlypaid,3
bankcontrolled,1
dedicated,2
settled,11
marketoriented,3
burden,1
cumulative,11
philosophy,3
conventional,1
networth,1
layered,1
penetrating,1
distinguished,2
unspecified,1
qualified,20
compatible,1
riskbearing,1
macro,1
macroeconomics,1
preliminarily,2
multistrategy,1
refined,9
meeting,100
statistical,6
centralized,5
interbanks,1
isolation,1
fullprocess,1
smooth,3
channels,2
realtime,1
seamless,1
transform,1
labor,2
reductions,1
improvements,1
modification,13
equipment,33
removed,4
transferred,45
super,2
supplement,2
shelf,1
terminal,5
cashrelated,1
self,2
facility,4
selfservice,4
daily,15
call,5
received,39
telephone,5
interactive,1
voice,3
handled,2
satisfaction,5
robot,3
embed,1
scenario,23
wechat,2
piloted,1
verification,3
tracking,4
frontier,1
mitigation,3
boost,2
empower,1
successively,17
iteration,1
version,5
old,1
tibetanbased,1
piloting,1
voucher,1
character,1
afterevent,1
consortium,1
jointly,9
taiping,1
shortened,1
day,34
supplier,3
supplychains,1
signing,1
factoring,1
receivables,17
master,15
database,1
node,1
cockpit,1
assist,1
visible,1
computing,2
facilitated,4
scheduling,2
delivery,1
elastic,1
scaling,1
testing,17
newgeneration,1
cyber,2
web,1
firewall,1
server,1
intrusion,1
threat,1
intelligence,1
awareness,8
forming,3
association,8
detectability,1
attacking,1
seal,1
shortening,1
minute,4
onsite,1
c,144
additionally,1
earning,2
postmortem,2
cluster,1
timely,18
disaster,4
recovery,8
drill,1
switching,1
without,10
perception,1
domain,2
adopting,6
routing,1
softwaredefined,1
earlier,4
traffic,2
bandwidth,1
availability,1
started,2
maintenance,3
configuration,1
hour,3
interests,28
consistently,4
putting,2
examination,4
honest,1
formulation,5
complaint,7
standardization,1
responded,2
handling,2
publicized,1
popularized,1
knowledge,6
multiple,9
popularize,1
person,16
privacy,6
stipulate,1
clarify,5
correct,2
delete,1
opt,1
mature,2
email,2
leak,1
eu,1
gdpr,1
firm,7
organized,14
produced,1
short,13
organization,7
human,15
resources,9
team,9
reorganized,1
separate,23
mitigating,2
downsized,1
back,2
teller,1
frontline,2
cultivation,4
competent,2
official,4
versatile,1
powering,1
exchanged,1
deputy,52
appointed,17
analyst,1
young,5
leader,1
leadership,2
age,6
diversity,9
paid,57
career,1
path,1
section,7
v,52
youth,1
retention,3
attracting,1
heart,1
dualchannel,1
filling,2
senior,103
specialist,1
staffing,1
session,2
attended,5
participant,4
trainer,1
certification,2
learning,1
organizing,3
exam,1
qualification,12
remuneration,58
approved,51
completion,4
linking,1
lagging,1
applicable,19
salary,16
linked,1
deferred,34
recall,2
violate,1
discipline,8
responsible,28
deduct,1
cease,6
severity,1
took,2
fairness,4
profitgenerating,1
priority,7
welfare,6
skeleton,1
committees,1
authority,35
committee,81
expenses,1
costs,2
employees,27
dispatched,1
employed,2
offices,6
subsidiaries,5
operations,1
background,4
doctorate,1
masters,1
bachelors,1
vocational,1
departments,2
salesmarketing,1
technicians,1
gender,4
directly,29
municipality,4
advancedlevel,2
singapore,2
seoul,3
difc,3
tokyo,2
frankfurt,1
sydney,2
luxemburg,1
dubai,3
london,1
its,8
fundraising,3
november,35
hkd,12
eligible,6
engage,6
underwriter,2
consultation,3
brokerage,1
mainland,1
ashare,1
fixedincome,2
lessee,10
absorbing,1
nonbank,2
selling,2
leased,5
bonded,1
carry,6
health,3
accident,1
reinsurance,5
abovementioned,4
permitted,9
ancillary,2
conducting,4
raising,1
consulting,1
uk,7
whollyowned,13
closure,1
eur,2
wholesale,14
bilateral,2
luxembourg,5
rub,2
moscow,2
currently,23
may,91
jixi,2
june,29
tongan,2
xiamen,4
positioning,1
rectification,13
problem,6
discovered,2
inspection,28
thoroughly,5
practically,1
chief,19
officer,4
dept,4
deptpoverty,1
households,1
bankinginclusive,8
subdivision,2
subbranch,6
centres,1
sannong,3
give,8
inspired,1
pattern,2
urbanrural,1
complementation,1
discovery,1
selection,7
appointment,7
guideline,4
seed,1
pig,1
natural,2
rubber,1
businessinclusive,12
appraised,1
mechanisms,1
writeoff,3
supportive,2
budget,6
wage,1
valueadded,5
urbanization,2
industrialization,4
park,2
centred,1
marketed,1
etong,3
newtype,3
house,3
rights,5
food,1
attractive,1
habitable,1
enjoyable,1
lifestyle,1
areas,1
campaigns,1
campaign,7
deepening,4
cooperatives,1
station,5
strived,4
combined,3
regions,4
lifted,1
typical,2
capabilities,1
delivering,2
through,7
extend,3
measures,1
introducing,1
formulating,11
passage,1
weight,6
lowered,1
educational,1
recruitment,1
recruited,2
innovations,1
assistance,9
approve,4
independently,4
innovatively,1
movable,2
town,3
stepped,1
huinong,1
machine,1
filled,1
blank,1
vehicle,6
collaborated,1
pairing,1
union,5
purchased,13
exhibition,2
supplybuyer,1
donation,2
freshman,1
ratified,9
donts,1
fulfill,3
intrabank,3
represents,20
earned,3
element,3
participation,2
limit,47
continuity,2
acceptable,9
tolerable,1
depends,2
stakeholder,7
adopts,2
operates,5
insists,1
consistency,2
neutral,1
neither,8
overly,1
aggressive,1
conservative,1
seek,2
undertaking,2
appropriate,17
assumes,4
ultimate,2
audit,89
supervise,8
evaluate,5
organizer,1
executor,1
approving,7
supervises,2
inspects,1
urge,1
matrix,2
parent,2
refine,1
specifying,1
regulate,2
unsecured,8
meanwhile,2
worked,12
light,6
analysed,2
comprehensiveness,1
timeliness,1
stress,16
prospective,2
proposed,12
failure,7
counterparty,14
fulfil,3
originated,10
stabilizing,1
moreover,8
industryspecific,2
thereby,1
thus,2
comprises,5
managementconsumers,10
front,3
characterized,1
regulating,1
xiongan,2
belt,1
incidence,1
logic,1
clarifying,2
leveraged,5
multiperspective,1
multiindicator,1
mitigate,6
writeoffs,6
officetohead,1
crossprovincial,1
revising,2
instruction,2
false,2
fraud,9
identified,10
followup,1
overdue,10
doortodoor,1
carrying,91
combination,9
installment,2
intensifying,3
updating,1
trigger,3
nonstandard,1
systemic,1
phase,1
establishing,11
recoverability,1
repayment,31
willingness,2
repay,3
reliability,4
fivecategory,3
objectively,3
preparing,8
earnestly,2
foreseeability,1
sensitivity,15
automatically,2
length,4
collateral,45
allowing,1
manually,1
quarterly,7
collected,2
reflect,11
secured,15
pledge,5
concentration,2
b,54
d,68
represented,6
orderly,2
formed,2
pertinence,1
solve,1
excess,5
customertailored,1
resolution,10
bad,2
extension,3
forwardlooking,11
planning,5
lifetime,43
remeasurement,16
transferout,1
adverse,9
exposed,7
validation,2
proprietary,2
directive,2
indicative,2
parameter,21
refining,1
monitor,11
segregation,2
either,16
hedging,3
any,8
var,5
duration,9
historical,11
simulation,2
confidence,2
interval,3
holding,10
actually,1
verified,4
parallel,8
modeling,2
backtesting,2
relating,13
rising,1
gap,5
arises,10
mismatch,12
repricing,6
interestratesensitive,1
inconsistency,3
lpr,2
accomplishing,2
after,7
frequency,4
option,37
consists,7
hedged,1
caused,4
nontrading,2
hardly,1
avoided,1
matching,5
therefore,12
absolute,3
movements,4
indicates,3
movement,18
next,8
twelve,3
assuming,1
shift,2
curve,5
instantaneously,1
midpoint,1
depreciated,5
accumulatively,1
onbalance,4
assetsliabilities,5
appreciates,1
depreciates,1
unable,2
acquire,3
settle,12
course,17
affecting,2
withdrawal,3
imbalance,1
debtor,6
realization,1
weakening,1
execution,5
managing,10
macroeconomic,7
objectives,1
identify,6
close,9
forecasted,3
satisfied,5
practice,11
consideration,20
prescribed,4
passed,3
shortest,1
survival,1
test,9
friction,1
uncertainty,11
slow,1
structurally,1
tight,1
increasingly,1
balancing,2
maturing,16
properly,3
available,21
numerator,1
denominator,1
undated,13
inadequate,2
