token,frequency
advantage,1
intelligent voice,1
recognition,11
the volume,1
the screen,1
mode,2
industry,13
viewer,1
a suite,7
part,11
interior décor,1
customer,6
loyalty,1
key,2
new profitable business,1
main product,4
global market,4
revenue,31
research,9
the top position,2
the overall tv,1
player,3
theater,1
package,1
the lead,1
store,8
status,16
a leader,3
new input,1
voicegesture,1
every member,1
family,1
offering,1
superior image,1
form,2
the first nanocrystal technology,1
the premium market,3
second generation,2
the bar,2
image,15
a new category,1
volume,14
perfect color,1
expression,1
regardless,1
the level,13
the ultimate image,1
any living space,2
pleasing gallery,1
a concept,1
another level,1
connectivity,11
instance,2
the interior décor,1
transparent optical cable,1
another example,1
innovative productssuch,1
ultradefinition,1
standardsand,1
difficult business,4
the mobile phone,1
first generation,1
analogue,1
voice,4
text,1
generation,20
mobile communication,3
fourth generation,1
transmission,2
commonplace,1
fifth generation,1
innovation,7
the fourth industrial revolution,1
the feature,1
high saturation,2
the importance,1
competitive software,1
competitive hardware,1
high performance,2
waterproof dustproof,1
saturation,2
replacement cycle,1
a lack,1
replacement,2
forefront,1
the global market,3
the overall mobile market,1
high potential,1
the service,2
online,1
each region,1
accounting,25
a wide lineup,1
massmarket,2
premium,7
cuttingedge,2
water,2
highspeed,1
wireless,2
enhanced camera,1
super slow motion,1
dual aperture,1
emojis,1
vivid multimedia,1
sound,4
profitability,8
productivity,5
triple,2
a wider,4
smartphone,3
convenient experience,3
premium tablet,1
earphone,1
device,1
another way,1
convenience,8
a consistent,1
ecosystem,2
any field,1
potential,1
cloud,2
the global arena,1
storage,6
logical processing,1
volatile memory,1
the power,1
temporary loading,1
application,13
household,1
the semiconductor,6
the tablet,1
the memory,5
continuous growth,1
highdensity,4
volatility,9
external uncertainty,2
overall demand,1
highcapacity,2
supplydemand,2
solid state,1
a competitive position,1
year,40
the second generation,1
high bandwidth,1
mass,3
both planar,1
a timely manner,1
a technological advantage,1
massproduction,1
highperformance,5
presence,1
server,7
efficiency,12
reliability,1
each market,2
segment,13
diverse product,1
maker,2
the mobile market,5
tablet,2
wearable automotive health,1
care,2
modem,5
the lowend,1
major fabless,1
diversified portfolio,1
the introduction,1
thin film,1
transistor,1
liquid crystal,1
organic light,1
diode,1
sharp contrast,1
high color,1
gamut,1
fast response,1
online experience,1
a result,10
adoption,4
a liquid crystal,1
a thinner,1
profile,3
high resolution,1
a wide range,1
functionality,1
bright highresolution,1
largepanel,1
require largescale production,1
scale,1
the average selling,1
price,28
major display,1
unrivalled share,1
the mid,1
oled,1
time,37
competition,6
stable growth,1
slow overall demand,1
response,3
flagship,1
weak seasonality,1
global automobile,1
the automotive industry,1
entertainment,1
mobility,1
the audio,2
smart audio etc,1
professional audio,1
smart audio,2
force,1
a considerable hike,1
this growth,1
global economy,1
professionalconsumer audio,2
the connected car,1
car,1
autonomous driving,1
another segment,1
each player,1
the professionalconsumer,2
a handful,1
dominance,3
the state,1
a separate product,1
backseat,1
data,1
strong performance,1
globally,1
the automotive market,2
wide variety,1
the quality,2
relentless pursuit,1
servicing,1
a strong reputation,1
amongst,1
connected wireless,1
continue,1
further enhance,1
reputation,3
role,1
a preeminent,1
total asset,6
conductor,4
each business,2
the financial information,9
the date,34
acquisition,13
cumulative operating,1
an operating,3
reasonable allocation,1
a specific productmodel,2
such productmodel,1
category,4
an allocation,2
standard,8
ratio number,1
inventory,11
the corresponding organizational unit,1
pretax profit,1
the total net revenue,1
net revenue,2
consolidated basis,3
distribution,5
each product,1
selling price,1
a yearonyear basis,1
supplier,2
module,4
band,2
chip,4
tek,1
signaler,1
glass,2
disk,1
plate,1
automotive memory,1
invehicle,1
systemonchip,1
material price,1
the price,10
the major production,1
average,3
mobile display,1
touch,1
tempered glass,1
output,8
utilization,4
major product,4
the average number,1
the average output,1
hour,2
the average operation,2
day,13
operation,11
the utilization,3
the total producible panel,1
surface,1
area,3
eighth generation,1
assembly,1
test,1
each customerproduct,1
the average production,1
cell,1
major production,4
equivalent,1
actual output,2
relative,3
a day,1
x number,1
utilization rate,1
marketing,3
property,20
plant,25
land,4
machinery,2
construction,6
progress,5
total book,1
an increase,9
yearend,1
depreciation,9
accumulated impairment loss,2
general acquisition,1
expenditure,6
accumulated depreciation,2
government,8
subsidy,1
objective assessment,1
above,1
a consolidated basis,5
capex,3
upgrading production,1
various business,1
total revenue,1
the same period,1
other revenue,1
type classification,1
royalty income,1
region,2
a separate basis,1
general merchandise,1
discount,12
department,3
office,9
buyer,1
expense,29
agreement,21
collateral,7
specific cost,5
sharing,5
mutual agreement,5
merchandise,7
shopping,1
specific,4
contract,30
strategy,6
customermarket,1
alphabetical order,1
a significant impact,4
financial statement,4
financial risk,10
liquidity,21
a financial risk,2
program,7
certain risk,2
the finance,5
team,23
the cooperation,2
the global financial risk,2
local finance,2
global financial risk,2
amortized cost,35
fair value,123
other comprehensive income,90
loss,170
trade,32
currency,28
the different functional currency,2
each entity,14
foreign currency,18
foreign exchange,18
normal business,3
the local currency,2
the cashin currency,3
the cashout,3
uncertainty,8
fluctuation,4
ownership,37
hedge,7
all speculative foreign exchange,2
the foreign currency,6
a 0 currency,3
change,11
the korean won,3
effect,4
equity,71
line,18
a price,2
relation,6
marketable equity,2
income,73
tax,101
the risk,2
the fair value,29
the statement,23
future cash,5
a financial instrument,2
bearing,1
regard,2
floating interest,6
finance,20
order,12
global basis,2
periodic monitoring,2
a timely basis,2
the sensitivity,5
the following assumption,2
the interest,6
the above assumption,2
net equity,2
the normal course,5
an obligation,2
limit,25
a periodic basis,2
insurance,11
coverage,4
such risk,2
strong international credit,2
no prior transaction,2
the local finance,8
center,10
separate approval,2
maximum exposure,2
amount,97
net,46
impairment,13
this goal,3
flow,27
required cash,3
support,8
pooling,2
a liquidity,3
additional financial support,3
the cash,5
surplus,3
competitive position,3
bank,4
foreign trade,3
payment,21
large scale facility,3
long term,5
the capital,3
injection,2
schedule,2
the following table,2
an undiscounted cash,2
analysis,14
contractual maturity,2
the table,6
date,65
the contractual maturity,2
the contractual undiscounted cash,2
trading,6
a netfair value,2
maturity,7
consist,9
the exchange,10
a gross basis,2
delivery,2
the underlying item,2
hedging,7
the end,26
the maximum liquidity,2
the purpose,11
a sound capital,2
structure,5
the basis,6
the ratio,3
total equity,11
this ratio,2
the previous fiscal year,1
measurement,3
availableforsale financial assets0,2
the range,15
reasonable fair value,2
the carrying,3
a reasonable approximation,4
below,1
comprehensive income,19
balance,14
hierarchy,3
the input,1
ㆍlevel,2
valuation,29
quoted market,4
an exchange,2
dealer,4
broker,2
regulatory agency,2
the quoted market,2
the current bid,2
an active market,3
these valuation,2
the use,7
observable market,5
entity,4
specific information,1
an instrument,2
the instrument,4
every quarter,2
quarterly reporting,2
such reclassification,1
specific valuation,2
ㆍquoted market,1
discounted cash,6
the book,4
a reasonable estimate,2
a present value,2
a proper interest,2
the valuation,3
technique,6
average cost,1
model,11
simulation,2
probability,1
spread,1
weighted average cost,4
combination,8
a statistical technique,2
such fair value,2
unfavorable input,1
the effect,3
each type,1
financial instrument,1
sensitivity,3
other comprehensive income0,2
the correlation,2
gain,10
a bank,2
forecasted transaction,2
forecast,3
the effective portion,3
the ineffective portion,3
patent,13
crosslicense,4
operational advantage,6
mutual patent,4
indefinite term,1
license,5
base,2
licensing,3
dispute,1
royalty payment,1
advance,4
amendment,2
freedom,2
intervention,2
appeal,2
lawsuit,2
the future,6
thinking,1
understanding customer,1
utmost,1
a worldwide leader,1
industrial technology,1
nextgeneration,4
intangible asset,1
conformity,1
the percentage,1
the amount,51
a business,5
a research,1
institute,2
midtolong term,1
future growth,2
the central research,1
serve,1
an incubator,1
direction,1
technological competitiveness,2
global team,1
refer,12
consolidation,3
project,9
first nextgeneration,4
speed,5
space,1
limitation,2
the growth,2
premium memory,1
the network,2
common use,1
mechanical engineering,1
port,1
serial port,1
an entrance,1
highefficiency,1
chiller,1
competitor,2
temperature,1
usd card,1
submicro size,1
ufs market,1
expansion,4
high growth,1
internal storage,1
the first time,5
single form,1
enterprise,2
electricity,1
migration,1
distinctive innovative technology,1
pc,2
bezel,1
birth,2
seamless usage,1
multidisplay,1
a curvature,1
the smart home,1
new user experience,1
new consumer,1
all family,1
distinctive custom,1
the first integrated onechip,1
highestspecification,1
mid,1
derivative process,1
energyefficiency,1
same performance,1
megapixel,1
mobile image,1
dual pixel,3
high speed,2
feature,4
darker,1
brightness level,1
automatic illumination,1
consumption,5
life,1
optimal curvature,1
distinctive design,2
roundtype stand,1
simple single hinge,1
sensational design,1
the beauty,1
curved design,1
easy access,3
contentservice,4
access,1
improved consumer,1
the size,2
the modem,1
booster,1
refrigerant,1
the competitiveness,2
compressor,1
low power,1
custom,2
optimal convenience,2
mini,1
convenient content,6
connect,1
function,3
block,1
illegal copy,1
vs,2
star,1
enhancement,2
size,2
full lineups,1
i,3
powerful suction,1
vacuum,2
action,2
brush,1
a separate drum,1
producdee,1
eufs,3
first mass,2
layer,4
the high density,1
improved energy,1
the capability,1
a mass,1
the pixel,1
single image,1
pixel,2
self,1
adjustment,4
the ultrasmall image,1
pixel size,1
superfast modem,1
multicore performance,1
the previous model,2
downlink,1
learning,1
intelligent image,1
face,1
brighter,1
low light,2
motion,4
an image,1
purchasing,1
optimization,1
capable,1
large quantity,1
foundry process,1
fingerprint,2
swift auto,1
any circumstance,1
noise,2
foundry,1
top,1
embedded flash memory,1
usability,7
content regardless,4
remote,2
bezelless,4
gaming,2
improved input,2
lag,2
related game,2
pain,1
if performance,1
sheet,2
previous model,1
improved productivity,1
the storage,1
a new market,1
generation0x,1
hypersensitive image,1
pixel efficiency,1
autofocus image,1
stabilization,1
a turnkey solution,1
actuator,1
evaluation,3
setting,1
improvement,3
optical loss,1
light reflectionabsorption,1
metal,1
low light sensitivity,1
optimal brightness,2
simple entertainment,1
interoperability,4
content search,2
live tv,3
peripheral device,1
field,3
game,1
a builtin,1
subwoofer,1
strong security,1
mechanism,1
the standard distance,1
encryption,1
decryption,1
physical copy,1
prevention,3
a modem,1
ultraviolet,1
lithography,1
circuit,2
pattern,1
realization,1
ㆍhigh performance,1
wall,1
mount,1
an affordable price,1
mobiletv,1
a smart experience,1
an entertainment,1
cable,1
simple stand,1
search,1
signage,1
optic sheet,2
upgraded brightness,1
glare,1
common design,1
cap,1
paper,1
look,1
standalone,1
commonality,3
bottom chassis,1
common pivot,1
ㆍnote luminance,1
complex sheet,1
nonglare panel,1
the ultrahighperformance,1
high capacity,1
capability,2
lead,1
the premium lineup,1
ultrasmall pixel,2
ultrahighdefinition,1
highsensitive effect,2
flexibility,2
slimmer,2
adequate brightness,1
bigmiddlelittle,1
flexible operation,1
user,1
environment,4
first adoption,1
download,1
other information,5
each country,1
cumulative number,1
strategic business,1
future use,1
a role,1
similar technology,1
check,3
the freedom,1
an extensive patent,1
protection,1
mainstay,3
new business,1
original design,1
the workplace,1
law,5
the low carbon,1
green growth,1
the korean government,2
emission,14
the government,1
related information,1
environmental regulation,1
regulation,3
indirect impact,1
health,2
safety,5
the environmental impact,1
the entire life,1
cycle,2
stage,2
disposal,18
an ecodesign evaluation,1
eco,1
a waste,1
collection,9
recycle,2
waste,3
a differentiation,1
environmental pollution,1
pollution,2
the discharge,1
impact,1
the surrounding,1
workplace,1
the relevant government,1
all production,1
compliance,10
greenhouse,4
gas,7
a controlled entity,1
a thirdparty,1
the reported amount,1
tco0e,1
domestic manufacturing,1
depletion,1
thirdparty organization,1
verification,1
an eligible business,1
prepaid,2
benefit,21
the parent,18
selling,4
other nonoperating income,6
availableforsale financial share,1
translation,11
other comprehensive loss,3
attributable,4
transaction,11
common control,4
treasury,17
heldfor sale,3
cumulative effect,2
the beginning,5
the financial year,2
income tax,2
net cash,5
inflow,2
net increasedecrease,1
net acquisition,2
heldtomaturity,2
outflow,2
financing,8
net increase,2
decrease,9
end,6
net decrease,1
communication,4
the display,1
enterprise automation,1
the address,1
registered office,1
the equity,8
sale,32
semiconductorfpd,1
defect,1
type,3
private equity,1
trust,1
percentage,19
semiconductordisplay,5
manufacture,5
heating,2
cooling,2
smart home,1
server semiconductor,1
rich communication,1
the voting,6
summary,5
subsidiaries0,4
condensed financial information,7
each subsidiary,3
consolidated financial data,2
an intermediate company,2
scope,1
the consolidation,3
a subsidiary,17
significant accounting,1
presentation,3
the principal accounting,1
the preparation,2
the korean language,3
the accompanying,2
a fair presentation,1
critical accounting,2
degree,2
judgment,5
complexity,1
the following,2
the annual period,4
annual reporting,4
the application,4
classification,5
initial application,8
subject,2
other total,1
the impact,3
the reclassification,2
availablefor sale,1
the practical expedient,3
the lifetime,1
provision,3
all trade,1
the change,2
impairment methodology,1
documentation,1
the following impact,1
the adoption,1
the current period,1
b,7
total cash,1
interpretation,1
the enactment,4
the transaction,10
initial recognition,7
the related asset,2
an entity,5
the nonmonetary asset,2
nonmonetary liability,2
the payment,3
receipt,2
consideration,9
early adoption,2
this standard,2
the substance,1
inception,2
a contract,3
the contract,6
a lease,7
the new standard,1
each lease,4
lessee,4
a rightofuse,1
right,2
liability,14
obligation,10
lease,20
the lessee,4
a lease term,1
the commencement,1
low value,2
a practical expedient,1
class,1
account,3
any associated nonlease,2
a single lease,2
the accounting,5
a lessor,3
each prior reporting,1
retrospective application,1
the cumulative effect,6
the standard,3
any comparative information,1
an impact,1
assessment,9
the assessment,4
available information,1
the total minimum lease payment,2
the incremental borrowing,1
the underlying lease,1
the lease,4
current service,1
net interest,2
the remainder,1
a plan,1
curtailment,1
settlement,2
a reduction,2
a surplus,1
that surplus,1
the asset,12
ceiling,1
plan,16
an associate,2
joint venture,2
longterm,1
substance,1
form part,2
the entitys net investment,1
the restatement,1
the comparative information,1
appropriate,1
enactment,1
current income,1
a tax,1
treatment,38
guidance,1
each uncertain tax,1
a judgement,1
estimate,2
an adjustment,1
the corresponding investee,1
involvement,1
the investee,1
the subsidiary,3
the acquisition,11
the consideration,5
any noncontrolling interest,2
the acquiree,3
an acquisitionbyacquisition,1
the event,4
liquidation,1
the noncontrolling,1
the excess,2
the aggregate,3
the acquisitiondate,1
this consideration,1
the difference,9
consistency,1
transactionsthat,1
any consideration,1
the relevant share,1
noncontrolling,4
any investment,1
the initial carrying,1
the subsequent measurement,1
the retained interest,1
an associate joint venture,1
financial asset,1
such entity,1
each component,1
a negative balance,1
significant influence,1
the extent,14
any objective evidence,1
the investment,3
the associate,2
the recoverable amount,5
book,1
impairment loss,9
a joint arrangement,1
joint control,1
a joint operation,2
a joint venture,2
a joint operator,1
the joint operation,1
a joint venturer,1
the joint venture,1
that investment,1
the currency,2
the primary economic environment,1
the functional currency,2
companys,1
the settlement,2
the translation,1
yearend exchange,1
the presentation,3
a functional currency,1
each statement,2
the closing,3
average exchange,1
this average,1
case,6
the rate,2
hand,3
call,2
a known amount,2
an insignificant risk,2
the following measurement,1
the classification,1
an irrevocable election,1
the time,6
a financial asset,3
the case,8
the financial asset,3
the issuance,2
entirety,2
solely payment,1
contractual cash,2
those cash,1
a gain,2
a debt,5
a hedging,2
relationship,4
the effective interest,5
the recognition,1
reversal,1
the cumulative gain,2
other nonoperating,1
all equity,1
no subsequent reclassification,1
the derecognition,1
a forward,1
the impairment methodology,1
a significant increase,1
the simplified approach,1
the receivables,1
derecognition,4
tradedate,1
a transfer,2
the transferred asset,2
a financial liability,2
the financial liability,1
the net amount,1
enforceable right,3
an intention,2
a net basis,3
the liability,5
insolvency,1
bankruptcy,4
the counterparty,1
the ordinary course,4
allowance,12
realizable value,6
the average cost,1
transit,12
the cost,5
work,3
direct labor,1
related production,1
idle plant,1
abnormal waste,1
the estimated selling,1
applicable variable selling,1
excess obsolescence,1
decline,1
this reduction,1
future customer,1
obsolescence,1
a separate asset,1
the item,2
maintenance,1
the straightline,2
a qualifying asset,2
capitalized interest,1
that asset,1
the depreciation,1
each reporting,5
recoverable amount,3
specific borrowing,1
the temporary investment,1
the borrowing,3
capitalization,3
other borrowing,1
an acquisition,1
the acquired subsidiary,1
goodwill,5
historical cost,1
accumulated amortization,1
technical feasibility,1
an indefinite,3
useful life,3
no foreseeable limit,1
reasonable estimation,1
the membership,1
a decline,1
amortization,5
an impairment loss,1
identifiable cash,1
an impairment,1
possible reversal,1
the impairment,2
arise,1
involvement approach,1
the methodology,1
guarantee,25
an issuer,2
the loss,4
lifetime,2
the cumulative amount,3
a loan,1
a belowmarket,1
a commitment,1
an acquirer,1
such contingent consideration,1
example,2
the obligation,6
financial liability,3
another party,1
any difference,1
the redemption,2
an indefinite right,1
a period,2
contingent,2
a provision,1
constructive obligation,1
a past event,2
an outflow,3
a reliable estimate,1
future operating,1
the present value,5
a pretax rate,1
current market,1
money,1
the increase,1
the provision,1
a present obligation,1
a corresponding provision,1
such outflow,1
a future event,1
a disclosure,1
the contingent,1
a variety,2
retirement,4
pension,3
defined benefit,16
contribution,11
a defined contribution,1
a pension,2
a separate entity,1
the fund,1
employee,17
annuity,1
voluntary basis,1
no further future payment,1
an asset,6
a cash,1
refund,2
an amount,2
an employee,1
age,1
compensation,8
the defined benefit,6
the estimated future,1
the related pension,1
the issuer,1
the holder,1
a loss,1
a specified debtor,1
deferred tax,19
the tax,7
the profit,3
carrying,1
the recovery,1
a transaction,1
taxable profit,2
future taxable profit,2
the timing,3
the reversal,1
the temporary difference,3
the foreseeable future,4
a deferred tax,1
current tax,3
the deferred income,1
the same taxation,1
authority,4
the same taxable entity,1
a derivative contract,1
any derivative instrument,1
purchase,21
financial income,3
a liability,1
preference,10
no repayment,1
direct transaction,1
reissuance,1
the subsequent sale,1
issuance,3
the sale,3
valueadded tax,1
the separate performance,2
the revenue,5
each performance,1
the seller,1
the shipping,2
the product,3
the customer,5
a separate performance,1
the system,1
installation,1
the outcome,5
variable consideration,2
a significant reversal,1
cumulative revenue,1
the refund,2
a right,2
a corresponding adjustment,1
reference,2
the former carrying,1
an arrangement,1
each separate performance,2
the relative standalone,1
a customer,1
the standalone,1
the adjusted market,1
approach,1
an agreement,1
the lessor,2
conveys,1
a payment,1
an agreed period,1
a significant portion,1
a straightline basis,2
the minimum lease,2
financial expense,1
a finance,2
the inception,1
the lease term,2
direct,1
an expense,1
the same basis,1
the lease income,1
fair,1
reasonable assurance,1
the grant,2
deferred income,5
a straight line,1
net profit,2
the weighted average number,1
the weightedaverage,1
dilutive effect,1
the manner,1
the chief,4
decisionmaker,3
resource,1
allocation,4
the operating,3
dollar,5
official accounting,1
supplementary information,1
the convenience,1
the reader,1
the average exchange,1
such presentation,1
a representation,1
any other rate,1
historical experience,3
definition,1
a significant risk,1
a material adjustment,1
the next financial year,1
a portfolio,1
deduction,1
past,1
warranty,5
past experience,1
judgement,1
calculation,1
past history,1
the net defined benefit,4
a number,2
an actuarial basis,1
the discount,3
the appropriate discount,1
each year,1
the current market,1
valueinuse,2
taxable income,2
various tax,1
each tax,2
the eventual tax,1
the taxable income,1
the fiscal year,6
estimation,5
such difference,1
the current tax,1
the determination,1
eventual tax,1
a certain portion,2
additional income,1
korean tax,1
actual future,1
additional uncertainty,1
the final tax,1
other financial assets0,2
current portion,1
other financial liabilities0,3
each category,1
valuationdisposal profit,4
reclassification,6
transfer,6
the debtor,1
a breakdown,1
receivables0,1
noncurrent portion,1
listed equity,4
imarket,11
the above availableforsale,1
certificates0,1
the maximum exposure,2
availableforsale debt,1
securities0,1
a capital,1
the decline,2
the current fair value,2
nonlisted equity,1
the variability,1
the probability,1
other receivables,4
impaired receivables,1
past due date,1
current credit,1
place,3
major receivables,1
the net realizable value,1
inventory valuation,1
impairment reversal,2
impairment reclassification,2
associate manufacture,1
computer,1
integration,1
secondary cell,1
location,5
associate percentage,1
industrial glass,1
net asset,9
other comprehensive incomeloss,2
loss0,3
a x,3
the condensed financial information,1
financial information,1
liabilities0,3
comprehensive income0,1
the capitalized borrowing,2
the offset,2
assistance,2
expenditures0,2
pretax cash,1
a fiveyear period,1
the fiveyear period,1
a constant growth,1
assumption,3
the longterm average growth,1
borrowings0,1
straight bonds0,1
debenture,7
bonds0,2
twenty,1
a tenyear grace,1
denominated debenture,6
funded defined benefit,1
unfunded defined benefit,1
the pension,1
employer,1
inflation,1
the weighted average maturity,1
future service,1
royalty,1
negotiation,1
the negotiation,1
a longterm incentive,1
a threeyear management,1
incentive,34
the accrued period,1
the emission,3
excess,1
estimated amount,1
housing,6
rental0,1
the maximum amount,1
a first home,1
mortgage,1
certain property,1
various finance,1
a net book,1
present value,6
noncancellable lease,2
future minimum lease,4
short term,2
future,3
minimum lease,1
non,1
lessor,1
utility,3
litigation,4
the outflow,4
timing,4
a material impact,4
receivable discounting,1
loan,3
a combined limit,1
a trade,1
the current reporting,1
capital number,1
split0,1
total number,2
excluding,1
the retirement,1
the total par value,1
the stock,9
approval,7
interim,1
quarter,3
stability,1
the repurchase,1
nature,3
the sum,1
promotion,2
other nonoperating expense,1
carryforward,3
unused tax,10
weighted average,1
applicable tax,1
rates0,1
no deferred income,1
the weighted average statutory tax,1
the weighted average,1
statutory tax,1
joint,1
ventures0,1
joint ventures0,1
actuarial valuation,1
a significant uncertainty,1
ultimate ability,1
the ultimate realizability,1
no deferred tax,1
the balance,1
the liquidity,2
losses0,1
credits0,1
ordinary share,1
scrapping,1
receivables,1
postemployment,1
the indirect method,1
local currency,1
integrated finance,3
the previous financial year,1
other payables0,1
forward exchange,1
permanent growth,1
applicable probability,1
convertible preference,1
input,1
segment information,1
revenue0,2
decision,6
each operating,2
the segment,2
the internal organization,1
the allocation,1
internal transaction,1
the disclosure,1
elimination,4
segment net revenue,2
intersegment revenue,2
the regional segment,1
total,4
party,15
the same large enterprise,4
card,2
a limit,2
the unsettled amount,1
the same conglomerate,2
the compensation,1
other longterm employee,1
accumulated noncontrolling,1
other percentage,1
the summarized financial information,1
subsidiary,1
director,8
video system,1
a first measure,1
an investigation,1
a minority,1
a recommendation,2
the director,14
prosecution,1
external auditor,1
designation,1
the regulator,1
a second measure,1
a penalty,1
a requirement,1
further prosecution,1
a suit,1
cancellation,3
the execution,1
the respective court,1
relating,2
the decision,4
execution,3
the future outcome,1
the administrative litigation,2
historical accounting,1
completion,2
the final result,1
the current year,2
a restatement,1
divestment,1
no major merger,1
a parent basis,1
separate basis,1
divestiture,1
the extraordinary general meeting,2
the deal,2
the above statement,2
rental debt,2
expiry,3
the guarantee,3
the approval,3
the debt,3
the maturity,3
each debt,3
general loan,3
fee,6
the full amount,3
attention,3
bad debt,9
the value,3
net bad debt,1
the guideline,1
writeoff experience,2
writeoff,1
the actual writeoff,1
the average receivables balance,1
the receivable balance,1
debtor,2
compulsory execution,1
death,2
disappearance,2
circumstance,1
conflict,1
third party,1
the process,2
proof,1
compulsory,1
discontinuance,1
ㆍ,2
the collection,2
notice,1
possible ㆍ,1
the collateral,1
the outstanding period,1
months0 year,1
net present value,1
the inventory,2
material,7
turnover,2
inventory end,1
inspection,8
warehouse,3
ㆍ end,1
the inspection,4
the first year,1
all warehouse,1
record,4
the existence,2
the possession,1
confirmation,1
the third party,1
join,1
completeness,1
recent inventory,1
the join,2
each external auditoreg,1
aging,1
reserve,1
issued debt,1
institution,1
redemption,1
al,2
the base,6
the bond,3
preparation,2
implementation,4
constraint,2
governance,1
the authority,1
no collateral,1
the same day,1
the limitation,1
the status,1
the constraint,1
commercial paper,1
unredeemed balance,4
hybrid bond,1
