token,frequency
allocated,33
dealer,35
leasing,25
direct,24
banking,15
insurance,23
offering,15
w,74
cidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcid,1
bank,21
cidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcid,1
cidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcidcid,1
chapter,10
present,69
largest,25
differentiated,1
carry,4
corresponding,35
logo,2
contain,12
sold,21
respective,44
panies,9
marked,12
difference,74
generated,20
weighed,4
record,16
competitive,22
europeother,25
region,81
compared,50
mix,24
amounted,72
primarily,66
positive,64
exchange,113
unfavorable,2
exceeded,19
doe,19
include,105
equityaccounted,31
hedging,152
foreign,80
currency,115
reallocation,1
adjusted,49
recorded,47
proportionate,22
mainly,61
intragroup,11
recognized,272
loss,299
elimination,3
intercompany,2
depreciation,35
amortization,28
identifiable,8
purchase,23
price,172
enters,3
era,6
human,23
authentic,2
image,7
allelectric,27
celebrates,1
premiere,3
center,18
initiative,24
lead,29
innovation,22
iaa,1
frankfurt,4
unveiled,4
design,35
creates,3
experience,31
dimensional,1
reduced,28
essential,6
element,16
flexible,14
presenting,2
mark,4
start,13
aspect,14
represented,9
as,117
zero,5
road,12
announced,19
want,23
lifestyleoriented,1
expanded,16
popular,14
crossover,2
four,18
decade,2
bestseller,1
digitalized,5
intuitive,1
operate,5
fewer,5
electri,1
fying,1
compact,5
class,68
assisted,2
kmh,5
delivered,26
usa,20
brazil,4
troc,4
fact,18
vehicleproducing,2
attributed,3
burg,1
plant,71
millionth,5
rolled,13
assembly,8
thirty,1
manufactured,12
mostproduced,1
midrange,1
positioning,8
compensated,6
gave,5
passats,1
pa,28
polovirtus,1
golf,1
passatmagotan,1
atlasteramont,1
tcross,3
asiapacific,29
wwwvolkswagencom,2
pursuing,6
sustainable,39
electricpowered,1
offensive,6
active,25
redefined,2
ring,1
away,4
narrow,1
technical,43
feasibility,1
towards,10
approach,37
celebrated,7
stand,7
highquality,5
interior,9
packed,1
ql,2
debuted,2
concept,37
gt,6
q,49
aime,1
showcased,1
artificial,3
intelligence,3
electrified,6
pure,2
thereby,12
fourth,10
bestselling,5
dynamic,7
rs,2
sportback,8
difficult,13
test,41
posed,4
demand,130
urus,1
lamborghini,2
multibrand,11
separated,1
category,28
transparency,7
comparability,2
declined,27
excludes,3
stood,21
offset,20
ups,3
phaseouts,1
upfront,4
expenditure,13
personnel,9
vehicles,22
tt,1
wwwaudicom,2
cng,1
iv,5
entering,7
synonymous,1
smart,3
understatement,1
featuring,2
superior,1
spacious,2
highest,12
standard,52
functionality,4
excellent,9
money,13
distinct,9
idea,4
aimed,13
easier,2
gtec,2
kamiq,2
expanding,8
environmentally,6
conscious,1
natural,14
gas,29
successor,12
city,12
entered,31
combining,4
establishment,1
family,11
integrated,16
networked,5
ecosystem,8
subbrand,3
debut,1
plugin,7
foretaste,2
presentation,16
study,18
sporty,5
emotive,4
remained,18
however,41
fell,21
meanwhile,1
achieved,28
initial,34
assumption,65
regional,33
india,5
midapril,1
solidation,1
optimization,11
pricing,12
resulting,54
š,1
ko,2
karoqkamiqyeti,1
wwwskodaautocom,2
back,9
block,2
delivers,2
created,8
easy,1
electrification,13
brought,19
mii,3
onto,1
ps,8
motor,9
ideally,1
suited,3
fresh,4
km,6
elborn,1
generous,1
practicality,1
fr,2
powerful,5
powertrain,4
comprising,3
petrol,5
producing,3
kw,3
output,5
body,18
exudes,1
confidence,7
truly,1
wider,1
wheel,4
housing,1
rear,2
spoiler,1
front,4
radiator,1
grille,1
inch,1
alloy,2
formentor,2
specially,5
vision,10
coupé,3
stateoftheart,1
elegant,1
expressive,2
fourdoor,2
suv,5
almost,9
contributed,8
achieving,11
upward,4
exceeding,11
impact,65
wwwseatcom,2
anniversary,3
partly,3
popularity,2
defined,82
exclusivity,2
elegance,1
power,37
edition,2
mulliner,2
convertible,2
sprint,1
flying,4
luxurious,2
grand,1
tourer,1
revamped,2
set,57
connectivity,11
comfort,4
maneuverability,1
sport,13
saloon,8
finesse,1
luxury,9
spur,2
allwheel,2
steering,10
provides,19
agile,4
handling,5
bentayga,4
gkm,1
efficiency,26
hitting,1
decline,36
globally,2
availability,13
gtc,1
yearon,1
equivalent,48
driven,14
saving,3
wwwbentleymotorscom,2
electrifying,2
beginning,19
cabriolet,2
porsche,2
celebrating,1
opentop,3
acceptance,3
tradition,2
everyday,4
usability,3
spectacular,1
simultaneously,3
continent,1
audience,1
impressively,3
typical,1
setting,4
benchmark,12
sustainability,36
digitalization,32
carbonneutrally,1
zuffenhausen,1
taycan,2
series,29
edge,1
taycans,1
top,22
generate,11
accelerates,1
continuing,29
twinturbo,1
acceleration,1
le,23
derivative,53
third,26
cayenne,1
progressive,3
athletic,1
emotional,3
custom,9
roof,2
fall,23
dramatically,2
comprised,5
touring,1
yearonyear,47
ot,12
coupécabriolet,1
panamera,1
boxstercayman,1
wwwporschecom,2
transporter,3
technically,3
redesigned,3
van,7
autonomous,20
fundamen,1
tal,1
way,25
distributed,6
improve,21
inner,2
transportasaservice,1
specialpurpose,1
robotaxis,1
robovans,1
keep,4
tomorrow,4
moving,4
requirement,108
clean,2
intelligent,11
extensive,8
hydraulic,1
electromechanical,1
extended,5
driver,10
assist,4
safety,24
tailored,6
option,72
enables,20
online,10
card,2
upgraded,3
predecessor,3
while,8
crafter,2
anniver,1
sary,3
hanover,12
began,11
fixed,37
caddy,1
kombi,1
wwwvolkswagencommercialvehiclescom,2
pursued,5
goal,43
champion,2
partnership,25
logistics,11
sector,18
its,6
mission,9
reinvent,1
transforming,3
transportation,4
travel,1
form,51
german,15
stock,4
reinforced,3
international,43
identity,3
operates,7
name,21
dominated,5
ipo,1
increasing,32
flexibility,11
opening,13
access,18
capital,179
trading,27
history,4
dual,8
listing,2
underscore,3
orientation,5
södertälje,1
looking,6
mining,1
agreed,36
umbrella,7
alliance,10
deliver,2
heavyduty,1
selected,4
operator,2
environmental,80
awareness,12
seriously,1
institution,6
heavy,17
weighing,2
tonne,12
must,41
emis,4
eu,17
call,18
reduction,19
reference,24
run,5
committed,10
reducing,15
greenhouse,5
caused,11
wwwtratoncom,2
innovative,21
award,11
follows,16
waste,3
determination,5
fuelefficient,1
friendly,4
summit,1
major,24
revealed,1
realization,12
shuttle,1
space,3
keeping,3
batteryelectric,6
selfdriving,5
urban,6
nxt,1
degree,22
shift,15
delivering,1
collecting,3
refuse,1
night,1
axl,1
forwardlooking,26
mine,3
trade,38
fair,172
prize,1
busworld,1
encompass,1
marine,12
incoming,6
cooling,1
replacement,3
completed,8
changeover,1
stronger,3
orders,3
wwwscaniacom,2
intensively,5
condition,34
led,33
enthusiasm,2
db,1
schenker,1
platooning,1
project,68
real,18
operation,63
digitally,1
motorway,2
safe,4
reliable,3
easily,2
daytoday,2
save,1
fuel,40
sponsored,1
bmvi,1
praised,1
general,50
feeling,1
worked,2
winner,1
brazils,1
best,24
employer,28
passed,5
underscoring,1
volksbuses,1
da,2
route,3
school,1
slowing,1
rising,11
negatively,11
impacted,8
incurred,22
restructuring,1
wwwmaneu,2
centrally,8
volkswagens,4
intensified,7
local,32
expansion,11
confirm,1
ground,6
sluggish,1
stable,32
selection,8
locally,9
supplemented,3
imported,2
augmented,2
coverage,4
network,28
young,11
striving,6
vs,4
va,23
preproduction,1
anting,1
built,3
produce,6
capacity,33
begin,6
fawvolkswagen,2
approximately,23
mebbased,2
intensify,3
strengthen,13
more,7
import,2
er,8
tharu,2
engineers,1
vehi,3
cles,3
modified,7
eg,8
wheelbase,3
intense,1
competition,22
their,4
solely,7
propor,2
tionate,2
contract,138
presence,8
diverse,7
country,64
respon,6
sible,6
coordination,4
exception,9
principal,18
versicherungsdienst,1
vw,4
inc,1
nabu,1
climaterelevant,1
bog,1
renaturation,1
label,3
germany,13
strengthened,2
majority,29
shareholding,3
fleetlogistics,1
süd,1
auto,11
used,123
heycar,2
serving,1
find,3
warranty,20
involvement,6
acquired,12
lpfs,1
owns,2
payment,143
provider,19
takeover,2
centralize,1
toll,1
expand,8
related,68
parking,5
truckparking,1
bv,8
ptv,1
web,2
app,1
help,27
reserve,46
ubility,1
hub,2
encourages,2
researcher,1
university,5
startup,9
brandindependent,1
marketready,1
refinancing,16
source,6
instru,1
assetbacked,13
security,80
deposit,32
bond,29
different,36
placed,15
seven,6
broad,9
maturity,26
incorporating,2
variableinterest,1
tranche,9
numerous,12
internationally,10
usd,9
private,18
placement,4
consisting,7
securitized,3
receivables,167
approxi,3
mately,3
securitization,1
securitizations,1
trans,13
abs,3
australia,1
japan,3
nine,4
highestvolume,1
date,110
logpay,1
signed,11
mil,1
financingleasing,6
serviceinsurance,5
eligibility,1
criterion,32
unchanged,8
penetration,6
expressed,9
financed,9
leased,17
steady,3
managed,11
yearend,6
employed,11
hit,1
employees,2
wwwvwfsagcom,1
deferred,64
liability,374
liabilities,12
repo,1
vo,7
kswa,2
gen,1
gro,1
nd,2
kswage,1
enhanced,16
pace,4
sharpen,2
follow,3
futureoriented,2
seeking,13
customeroriented,4
geared,4
generating,10
need,33
appealing,3
impressive,3
tailormade,5
mobil,6
ity,8
actively,7
assume,8
exercise,19
role,22
integ,2
rity,2
reliability,7
passion,1
leadership,10
summer,7
momentum,13
sharp,6
ening,3
revised,10
shape,7
safeguarding,7
sustainably,8
cornerstone,3
affordable,2
latest,12
shaped,2
positioned,4
tackle,1
radical,2
functional,18
aligned,2
strat,2
egy,2
central,16
module,23
incorporate,4
putting,5
excellence,6
code,15
collaboration,16
ti,10
pillar,2
describes,8
collabo,2
ration,6
individ,2
uals,1
encapsulated,1
straightforward,1
openminded,1
equal,15
united,1
culture,19
creating,8
common,18
path,6
consistent,12
specific,46
longterm,54
gener,1
ating,9
namely,2
mance,8
softwareenabled,2
continuously,31
status,6
progress,14
analyze,11
achievement,20
suitability,1
tailor,3
formation,3
gover,4
nance,4
stream,3
lined,1
manage,17
continually,5
accelerate,6
decisionmaking,6
perceived,3
trustworthy,1
transparent,10
intensifying,2
dialog,6
stakeholder,27
reviewing,1
whether,42
owner,4
measurable,4
neutrality,3
achieve,28
enterprise,9
size,7
scale,8
remain,17
firmly,5
ambitious,5
strive,3
exceed,18
lay,3
foundation,11
realigning,1
refining,1
sig,2
nificant,1
profile,9
optimized,5
overlap,3
decide,5
point,32
volks,9
competency,7
pooling,6
substantially,5
strengthening,9
establishing,9
dedicated,7
organizational,10
crossbrand,9
exciting,3
partnershipbased,1
valuebased,7
restructure,1
systematic,9
succession,4
talent,5
defining,2
clear,5
expectation,17
manager,11
involve,6
constructive,2
dissent,1
dealing,11
mistake,3
diversity,16
raising,6
proportion,26
female,3
ato,1
describe,9
managing,11
dimension,13
reflected,6
rhombus,1
excited,2
environ,7
grow,5
objective,28
implemented,25
after,19
carproducing,5
differs,1
standardized,8
content,17
determined,46
monitored,8
necessary,31
aspire,3
maxi,3
mum,3
requires,18
prod,4
ucts,3
flawless,1
outstanding,30
win,5
retain,4
long,17
loyal,3
faithful,2
conquest,2
satisfaction,14
skilled,5
foster,1
motivation,2
an,20
exemplary,3
allowing,2
workforce,16
attract,1
cover,20
attractiveness,7
survey,15
ranking,7
thought,2
pay,17
attention,8
carbon,11
footprint,3
lowering,1
pollutant,5
through,5
maximum,42
primary,7
regulation,72
secure,1
openly,3
avoided,1
rectified,1
suc,2
cessful,2
decarbonization,7
compli,3
ance,3
investors,4
judge,2
meet,30
regard,26
debt,40
repayment,6
holder,15
expect,52
appropriate,39
view,31
competitiveness,7
firm,10
footing,2
ensuring,15
remains,18
operational,26
entire,29
operationalized,1
purpose,23
ta,21
cid,71
contains,10
measured,99
perfor,7
chain,24
raise,2
explain,4
integration,2
strate,2
gy,1
ensures,13
parency,4
finan,8
cial,10
evaluation,6
mediumterm,7
generally,42
incorpo,2
rated,3
formulate,1
require,14
realizing,1
designed,8
partic,5
ularly,1
coordinate,3
function,39
when,9
timescale,1
cidcid,230
derives,1
determining,10
policy,64
utilization,13
coordinated,6
upstream,6
field,16
balance,124
sheet,104
budget,7
month,19
instrument,141
targetactual,1
comparison,10
variance,2
analysis,33
neces,2
revolving,2
monthly,4
coming,9
intrayear,1
adapting,4
serf,7
corrective,1
motive,4
handover,1
popu,1
larity,1
determine,22
prerequisite,11
guarantee,30
job,6
sensus,1
shared,8
reflects,16
futurology,1
marketable,4
empha,1
si,1
undertaken,4
viability,7
property,84
intangible,41
capitalized,41
expen,1
diture,1
modernizing,2
digitalizing,3
drivetrains,2
adjusting,6
capac,1
ities,6
excess,10
fund,43
calculated,35
loan,41
thirdparty,21
borrowing,21
formulated,5
roi,2
calculate,4
calculating,9
if,71
exceeds,6
location,26
you,1
explanation,7
description,4
sus,2
tainability,2
duction,3
marketing,11
entitled,35
described,22
explains,2
parent,5
develops,3
sell,12
hold,15
indirect,10
sa,1
abroad,22
contained,14
list,8
holding,31
accessed,3
tionshtml,1
vertically,1
energy,27
supply,44
energiewirt,1
schaftsgesetz,1
subject,45
elec,1
tricity,1
generates,1
distributes,1
electricity,5
sole,3
sibility,2
appoints,1
advises,2
z,17
divi,1
entity,23
essentially,4
consolidates,1
prises,3
listed,12
mid,1
bore,1
pulsion,1
association,13
collaborates,1
spanning,3
sup,2
porting,1
convinced,1
allow,9
exper,1
tise,1
boost,5
prepare,1
struc,8
ture,3
simpler,1
leaner,1
giving,3
autonomy,1
principle,55
subsidiarity,1
lowest,2
competent,3
spreading,1
broadly,2
assigned,15
clearly,8
definitively,5
assumed,9
higherlevel,1
undertaking,1
each,6
selfcontained,1
extent,38
permitted,9
adheres,1
laid,5
allows,10
reinforcing,4
characteristic,5
matters,2
obligation,112
unaffected,1
framework,18
some,6
complexity,12
fostering,1
manageability,1
transfer,36
controlled,4
controlling,4
force,9
entry,3
register,7
final,18
settlement,49
compensation,31
noncontrolling,50
paid,43
longer,12
stipulated,8
exercised,10
extraordinary,5
termination,24
termi,2
nated,3
announcement,3
recording,3
tender,3
pursuant,18
twomonth,3
traded,5
regulated,4
nopar,3
bearer,5
ags,14
affected,29
distri,1
bution,2
antitrust,15
regu,3
lations,2
labor,10
aid,4
kswag,4
wwwvolkswagenagcomeninvestorrelationshtml,3
add,2
lasting,5
trust,18
regulatory,32
guideline,14
sound,1
nationally,1
accepted,12
corpo,4
update,11
consider,6
partner,40
steadily,6
national,25
wording,2
declare,7
justice,10
official,13
stated,17
severance,6
cap,10
concluded,8
beyond,11
grandfather,2
applied,50
containing,2
clause,3
sentence,8
independence,7
chair,2
unclear,8
indepen,1
dent,2
meaning,7
such,8
could,54
considered,9
lacking,1
kinship,1
minority,1
relationship,31
constitute,4
interfere,1
declared,1
purely,7
precau,1
tionary,1
regarding,42
recommen,2
dations,2
stating,1
circumstance,13
disclosed,25
stipulation,2
vague,1
definition,14
precautionary,2
appointment,24
acces,1
voting,25
proxy,5
manner,18
reach,9
named,1
pm,1
broadcast,2
introductory,4
remark,3
speech,3
renk,3
declara,2
tions,15
website,11
consult,1
jointly,9
implementing,12
written,2
oral,7
notwithstanding,1
satisfy,4
mandate,5
nongroup,1
comparable,6
commenced,7
stockholm,2
kgaa,3
he,2
ruled,10
involves,13
similar,32
precise,1
counting,1
confi,2
sufficient,7
httpwwwvolkswagenagcomeninvestorrelations,1
disbursement,2
variable,36
duration,4
firsttime,5
amended,15
accordingly,13
multiyear,2
wwwvolkswagenagcomeninvestorrelationscorporategovernancedeclaration,2
ofconformityhtml,2
wwwaudicomcgkdeclaration,2
httpsirtratoncomwebsitestratonenglishcorporategovernancehtml,1
httpswwwcorporatemaneueninvestorrelationscorporate,1
governancecorporategovernanceatmancorporategovernanceatmanhtml,2
httpswwwrenkagcomeninvestorrelationsfinancialreports,1
j,26
strives,2
compo,3
sition,2
ownership,14
embody,2
internationality,1
advisory,4
supplier,44
lender,1
party,34
normally,7
reached,12
thorough,4
deliber,1
ation,6
propose,3
reelec,1
tion,20
indirectly,11
wealth,1
confident,1
contribute,5
aljaber,1
alabdulla,1
skill,9
collectively,5
professional,11
properly,7
perform,7
familiar,3
manufacture,8
type,53
par,2
ticularly,2
accounting,66
auditing,3
controllingrisk,1
search,3
incentive,21
remune,2
codeter,1
curric,1
ulum,1
vitae,1
wwwvolkswagenagcomengroupexecu,1
tivebodies,1
html,1
quota,12
woman,16
men,4
super,5
für,10
die,3
gleichberechtigte,1
von,2
frauen,1
und,6
der,9
privat,1
wirtschaft,1
im,2
öffentlichen,1
resolved,16
side,7
separately,12
both,9
fulfilled,4
führposgleichberg,1
deadline,1
